s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
 9.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5119584E-003,-3.4537748E-019, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5119584E-003, 0.0000000E+000, 6.2433727E-020,-5.8335687E-001
 1.0000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8379856E-003,-1.9161166E-019, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8379856E-003, 0.0000000E+000, 9.6651435E-020,-5.8335687E-001
 1.1000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1430958E-003,-6.0664316E-019, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1430958E-003, 0.0000000E+000, 1.4503672E-019,-5.8335687E-001
 1.2000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4304417E-003,-5.8343612E-019, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4304417E-003, 0.0000000E+000, 2.1184531E-019,-5.8335687E-001
 1.3000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7024798E-003,-1.0163071E-018, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7024798E-003, 0.0000000E+000, 3.0222367E-019,-5.8335687E-001
 1.4000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9611403E-003,-1.1832028E-018, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9611403E-003, 0.0000000E+000, 4.2235486E-019,-5.8335687E-001
 1.5000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2079660E-003,-1.9260144E-018, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2079660E-003, 0.0000000E+000, 5.7954596E-019,-5.8335687E-001
 1.6000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4442342E-003,-2.3648965E-018, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4442342E-003, 0.0000000E+000, 7.8241458E-019,-5.8335687E-001
 1.7000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.6710207E-003,-3.3144250E-018, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.6710207E-003, 0.0000000E+000, 1.0410033E-018,-5.8335687E-001
 1.8000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.8892126E-003,-4.2266731E-018, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.8892126E-003, 0.0000000E+000, 1.3670217E-018,-5.8335687E-001
 1.9000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.0995756E-003,-5.6636997E-018, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.0995756E-003, 0.0000000E+000, 1.7738245E-018,-5.8335687E-001
 2.0000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.3027882E-003,-7.1341723E-018, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.3027882E-003, 0.0000000E+000, 2.2769093E-018,-5.8335687E-001
 2.1000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.4993943E-003,-9.6006670E-018, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.4993943E-003, 0.0000000E+000, 2.8938130E-018,-5.8335687E-001
 2.2000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.6898919E-003,-1.1923770E-017, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.6898919E-003, 0.0000000E+000, 3.6443354E-018,-5.8335687E-001
 2.3000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.8747469E-003,-1.4895098E-017, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.8747469E-003, 0.0000000E+000, 4.5510228E-018,-5.8335687E-001
 2.4000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.0543395E-003,-1.8702072E-017, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.0543395E-003, 0.0000000E+000, 5.6392558E-018,-5.8335687E-001
 2.5000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.2290026E-003,-2.2731941E-017, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.2290026E-003, 0.0000000E+000, 6.9371474E-018,-5.8335687E-001
 2.6000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.3990651E-003,-2.8238508E-017, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.3990651E-003, 0.0000000E+000, 8.4763141E-018,-5.8335687E-001
 2.7000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5648068E-003,-3.4347240E-017, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5648068E-003, 0.0000000E+000, 1.0291960E-017,-5.8335687E-001
 2.8000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7264672E-003,-4.1506928E-017, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7264672E-003, 0.0000000E+000, 1.2422868E-017,-5.8335687E-001
 2.9000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.8842755E-003,-5.0076898E-017, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.8842755E-003, 0.0000000E+000, 1.4911855E-017,-5.8335687E-001
 3.0000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0384478E-003,-5.9848662E-017, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0384478E-003, 0.0000000E+000, 1.7806372E-017,-5.8335687E-001
 3.1000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.1891716E-003,-7.1354545E-017, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.1891716E-003, 0.0000000E+000, 2.1158277E-017,-5.8335687E-001
 3.2000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.3366343E-003,-8.4881129E-017, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.3366343E-003, 0.0000000E+000, 2.5024436E-017,-5.8335687E-001
 3.3000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.4809757E-003,-1.0012940E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.4809757E-003, 0.0000000E+000, 2.9467692E-017,-5.8335687E-001
 3.4000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.6223469E-003,-1.1787470E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.6223469E-003, 0.0000000E+000, 3.4554160E-017,-5.8335687E-001
 3.5000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.7609204E-003,-1.3816439E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.7609204E-003, 0.0000000E+000, 4.0359623E-017,-5.8335687E-001
 3.6000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.8967759E-003,-1.6111617E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.8967759E-003, 0.0000000E+000, 4.6963888E-017,-5.8335687E-001
 3.7000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0030038E-002,-1.8734423E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0030038E-002, 0.0000000E+000, 5.4451051E-017,-5.8335687E-001
 3.8000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0160858E-002,-2.1689365E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0160858E-002, 0.0000000E+000, 6.2918091E-017,-5.8335687E-001
 3.9000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0289318E-002,-2.5068296E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0289318E-002, 0.0000000E+000, 7.2466658E-017,-5.8335687E-001
 4.0000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0415497E-002,-2.8855250E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0415497E-002, 0.0000000E+000, 8.3204270E-017,-5.8335687E-001
 4.1000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0539497E-002,-3.3137920E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0539497E-002, 0.0000000E+000, 9.5247585E-017,-5.8335687E-001
 4.2000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0661402E-002,-3.7948077E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0661402E-002, 0.0000000E+000, 1.0872517E-016,-5.8335687E-001
 4.3000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0781285E-002,-4.3319557E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0781285E-002, 0.0000000E+000, 1.2377053E-016,-5.8335687E-001
 4.4000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0899231E-002,-4.9330673E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0899231E-002, 0.0000000E+000, 1.4052864E-016,-5.8335687E-001
 4.5000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1015308E-002,-5.6019649E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1015308E-002, 0.0000000E+000, 1.5915676E-016,-5.8335687E-001
 4.6000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1129574E-002,-6.3412313E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1129574E-002, 0.0000000E+000, 1.7981776E-016,-5.8335687E-001
 4.7000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1242105E-002,-7.1704135E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1242105E-002, 0.0000000E+000, 2.0268875E-016,-5.8335687E-001
 4.8000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1352964E-002,-8.0877428E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1352964E-002, 0.0000000E+000, 2.2796305E-016,-5.8335687E-001
 4.9000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1462202E-002,-9.1022498E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1462202E-002, 0.0000000E+000, 2.5583647E-016,-5.8335687E-001
 5.0000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1569874E-002,-1.0215563E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1569874E-002, 0.0000000E+000, 2.8652598E-016,-5.8335687E-001
 5.1000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1676036E-002,-1.1447733E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1676036E-002, 0.0000000E+000, 3.2025619E-016,-5.8335687E-001
 5.2000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1780732E-002,-1.2808354E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1780732E-002, 0.0000000E+000, 3.5727263E-016,-5.8335687E-001
 5.3000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1884019E-002,-1.4288877E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1884019E-002, 0.0000000E+000, 3.9782675E-016,-5.8335687E-001
 5.4000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1985930E-002,-1.5922625E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1985930E-002, 0.0000000E+000, 4.4219945E-016,-5.8335687E-001
 5.5000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2086502E-002,-1.7721659E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2086502E-002, 0.0000000E+000, 4.9065907E-016,-5.8335687E-001
 5.6000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2185805E-002,-1.9662925E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2185805E-002, 0.0000000E+000, 5.4352656E-016,-5.8335687E-001
 5.7000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2283866E-002,-2.1806586E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2283866E-002, 0.0000000E+000, 6.0113087E-016,-5.8335687E-001
 5.8000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2380710E-002,-2.4120087E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2380710E-002, 0.0000000E+000, 6.6379579E-016,-5.8335687E-001
 5.9000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2476373E-002,-2.6668984E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2476373E-002, 0.0000000E+000, 7.3188501E-016,-5.8335687E-001
 6.0000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2570903E-002,-2.9443943E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2570903E-002, 0.0000000E+000, 8.0577868E-016,-5.8335687E-001
 6.1000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2664336E-002,-3.2424339E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2664336E-002, 0.0000000E+000, 8.8588428E-016,-5.8335687E-001
 6.2000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2756699E-002,-3.5696700E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2756699E-002, 0.0000000E+000, 9.7262298E-016,-5.8335687E-001
 6.3000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2848019E-002,-3.9201422E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2848019E-002, 0.0000000E+000, 1.0664374E-015,-5.8335687E-001
 6.4000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2938323E-002,-4.3041577E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2938323E-002, 0.0000000E+000, 1.1677917E-015,-5.8335687E-001
 6.5000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3027653E-002,-4.7207796E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3027653E-002, 0.0000000E+000, 1.2771863E-015,-5.8335687E-001
 6.6000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3116042E-002,-5.1647533E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3116042E-002, 0.0000000E+000, 1.3951564E-015,-5.8335687E-001
 6.7000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3203490E-002,-5.6506014E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3203490E-002, 0.0000000E+000, 1.5222493E-015,-5.8335687E-001
 6.8000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3290044E-002,-6.1671723E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3290044E-002, 0.0000000E+000, 1.6589886E-015,-5.8335687E-001
 6.9000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3375724E-002,-6.7324068E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3375724E-002, 0.0000000E+000, 1.8060752E-015,-5.8335687E-001
 7.0000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3460548E-002,-7.3318685E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3460548E-002, 0.0000000E+000, 1.9640394E-015,-5.8335687E-001
 7.1000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3544558E-002,-7.9870244E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3544558E-002, 0.0000000E+000, 2.1336436E-015,-5.8335687E-001
 7.2000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3627758E-002,-8.6798495E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3627758E-002, 0.0000000E+000, 2.3155602E-015,-5.8335687E-001
 7.3000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3710178E-002,-9.4362095E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3710178E-002, 0.0000000E+000, 2.5104873E-015,-5.8335687E-001
 7.4000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3791833E-002,-1.0235133E-014, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3791833E-002, 0.0000000E+000, 2.7192730E-015,-5.8335687E-001
 7.5000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3872746E-002,-1.1106477E-014, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3872746E-002, 0.0000000E+000, 2.9426421E-015,-5.8335687E-001
 7.6000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3952954E-002,-1.2041187E-014, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3952954E-002, 0.0000000E+000, 3.1815467E-015,-5.8335687E-001
 7.7000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4032454E-002,-1.3024505E-014, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4032454E-002, 0.0000000E+000, 3.4368512E-015,-5.8335687E-001
 7.8000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4111258E-002,-1.4096342E-014, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4111258E-002, 0.0000000E+000, 3.7094312E-015,-5.8335687E-001
 7.9000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4189405E-002,-1.5221329E-014, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4189405E-002, 0.0000000E+000, 4.0002978E-015,-5.8335687E-001
 8.0000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4266910E-002,-1.6447505E-014, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4266910E-002, 0.0000000E+000, 4.3105686E-015,-5.8335687E-001
 8.1000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4343771E-002,-1.7731486E-014, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4343771E-002, 0.0000000E+000, 4.6412070E-015,-5.8335687E-001
 8.2000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4420024E-002,-1.9129787E-014, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4420024E-002, 0.0000000E+000, 4.9933665E-015,-5.8335687E-001
 8.3000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4495683E-002,-2.0591461E-014, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4495683E-002, 0.0000000E+000, 5.3683378E-015,-5.8335687E-001
 8.4000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4570753E-002,-2.2148986E-014, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4570753E-002, 0.0000000E+000, 5.7672161E-015,-5.8335687E-001
 8.5000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4645253E-002,-2.3843512E-014, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4645253E-002, 0.0000000E+000, 6.1913974E-015,-5.8335687E-001
 8.6000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4719210E-002,-2.5610512E-014, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4719210E-002, 0.0000000E+000, 6.6421687E-015,-5.8335687E-001
 8.7000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4792624E-002,-2.7533220E-014, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4792624E-002, 0.0000000E+000, 7.1211273E-015,-5.8335687E-001
 8.8000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4865497E-002,-2.9533602E-014, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4865497E-002, 0.0000000E+000, 7.6294495E-015,-5.8335687E-001
 8.9000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4937869E-002,-3.1709295E-014, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4937869E-002, 0.0000000E+000, 8.1689099E-015,-5.8335687E-001
 9.0000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5009748E-002,-3.3970511E-014, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5009748E-002, 0.0000000E+000, 8.7411905E-015,-5.8335687E-001
 9.1000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5081123E-002,-3.6429058E-014, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5081123E-002, 0.0000000E+000, 9.3478555E-015,-5.8335687E-001
 9.2000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5152009E-002,-3.8978316E-014, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5152009E-002, 0.0000000E+000, 9.9905272E-015,-5.8335687E-001
 9.3000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5222435E-002,-4.1750451E-014, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5222435E-002, 0.0000000E+000, 1.0671299E-014,-5.8335687E-001
 9.4000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5292417E-002,-4.4621056E-014, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5292417E-002, 0.0000000E+000, 1.1392123E-014,-5.8335687E-001
 9.5000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5361958E-002,-4.7742126E-014, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5361958E-002, 0.0000000E+000, 1.2154970E-014,-5.8335687E-001
 9.6000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5431064E-002,-5.0968378E-014, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5431064E-002, 0.0000000E+000, 1.2961914E-014,-5.8335687E-001
 9.7000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5499742E-002,-5.4383711E-014, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5499742E-002, 0.0000000E+000, 1.3815157E-014,-5.8335687E-001
