s,m,C,C
Time,"Wall thickness","Wall_temperature","Back_wall_temperature"
 0.0000000E+000, 8.0000004E-003, 2.5000000E+001, 2.5000000E+001
 1.0000000E+000, 8.0000004E-003, 2.4999992E+001, 2.5000000E+001
 2.0000000E+000, 8.0000004E-003, 5.0197517E+001, 2.5000000E+001
 3.0000000E+000, 8.0000004E-003, 6.4839508E+001, 2.5000000E+001
 4.0000000E+000, 8.0000004E-003, 7.6829308E+001, 2.5000000E+001
 5.0000000E+000, 8.0000004E-003, 8.6957397E+001, 2.5000002E+001
 6.0000000E+000, 8.0000004E-003, 9.5929214E+001, 2.5000008E+001
 7.0000000E+000, 8.0000004E-003, 1.0404313E+002, 2.5000032E+001
 8.0000000E+000, 8.0000004E-003, 1.1151221E+002, 2.5000116E+001
 9.0000000E+000, 8.0000004E-003, 1.1848028E+002, 2.5000353E+001
 1.0000000E+001, 8.0000004E-003, 1.2505280E+002, 2.5000929E+001
 1.1000000E+001, 8.0000004E-003, 1.3130696E+002, 2.5002180E+001
 1.2000000E+001, 8.0000004E-003, 1.3728372E+002, 2.5004631E+001
 1.3000000E+001, 8.0000004E-003, 1.4300005E+002, 2.5009029E+001
 1.4000000E+001, 8.0000004E-003, 1.4845961E+002, 2.5016365E+001
 1.5000000E+001, 8.0000004E-003, 1.5367395E+002, 2.5027849E+001
 1.6000000E+001, 8.0000004E-003, 1.5866046E+002, 2.5044889E+001
 1.7000000E+001, 8.0000004E-003, 1.6343965E+002, 2.5069052E+001
 1.8000000E+001, 8.0000004E-003, 1.6803471E+002, 2.5102007E+001
 1.9000000E+001, 8.0000004E-003, 1.7246246E+002, 2.5145477E+001
 2.0000000E+001, 8.0000004E-003, 1.7673401E+002, 2.5201204E+001
 2.1000000E+001, 8.0000004E-003, 1.8086853E+002, 2.5270893E+001
 2.2000000E+001, 8.0000004E-003, 1.8487593E+002, 2.5356192E+001
 2.3000000E+001, 8.0000004E-003, 1.8874754E+002, 2.5458662E+001
 2.4000000E+001, 8.0000004E-003, 1.9251517E+002, 2.5579748E+001
 2.5000000E+001, 8.0000004E-003, 1.9617969E+002, 2.5720787E+001
 2.6000000E+001, 8.0000004E-003, 1.9970923E+002, 2.5882988E+001
 2.7000000E+001, 8.0000004E-003, 2.0316975E+002, 2.6067425E+001
 2.8000000E+001, 8.0000004E-003, 2.0655331E+002, 2.6275049E+001
 2.9000000E+001, 8.0000004E-003, 2.0979208E+002, 2.6506672E+001
 3.0000000E+001, 8.0000004E-003, 2.1301929E+002, 2.6762991E+001
 3.1000000E+001, 8.0000004E-003, 2.1621797E+002, 2.7044590E+001
 3.2000000E+001, 8.0000004E-003, 2.1926244E+002, 2.7351915E+001
 3.3000000E+001, 8.0000004E-003, 2.2240280E+002, 2.7685337E+001
 3.4000000E+001, 8.0000004E-003, 2.2560010E+002, 2.8045109E+001
 3.5000000E+001, 8.0000004E-003, 2.2864847E+002, 2.8431391E+001
 3.6000000E+001, 8.0000004E-003, 2.3196899E+002, 2.8844254E+001
 3.7000000E+001, 8.0000004E-003, 2.3547394E+002, 2.9283686E+001
 3.8000000E+001, 8.0000004E-003, 2.3886273E+002, 2.9749613E+001
 3.9000000E+001, 8.0000004E-003, 2.4277641E+002, 3.0241882E+001
 4.0000000E+001, 8.0000004E-003, 2.4704857E+002, 3.0760252E+001
 4.1000000E+001, 8.0000004E-003, 2.5128781E+002, 3.1304438E+001
 4.2000000E+001, 8.0000004E-003, 2.5639130E+002, 3.1874115E+001
 4.3000000E+001, 8.0000004E-003, 2.6208026E+002, 3.2468864E+001
 4.4000000E+001, 8.0000004E-003, 2.6787195E+002, 3.3088253E+001
 4.5000000E+001, 8.0000004E-003, 2.7484222E+002, 3.3731766E+001
 4.6000000E+001, 8.0000004E-003, 2.8243097E+002, 3.4398880E+001
 4.7000000E+001, 8.0000004E-003, 2.8987384E+002, 3.5089035E+001
 4.8000000E+001, 8.0000004E-003, 2.9790802E+002, 3.5801586E+001
 4.9000000E+001, 8.0000004E-003, 3.0550903E+002, 3.6535927E+001
 5.0000000E+001, 8.0000004E-003, 3.1200858E+002, 3.7291382E+001
 5.1000000E+001, 8.0000004E-003, 3.1818784E+002, 3.8067284E+001
 5.2000000E+001, 8.0000004E-003, 3.2383063E+002, 3.8862926E+001
 5.3000000E+001, 8.0000004E-003, 3.2906497E+002, 3.9677605E+001
 5.4000000E+001, 8.0000004E-003, 3.3439767E+002, 4.0510601E+001
 5.5000000E+001, 8.0000004E-003, 3.3985776E+002, 4.1361214E+001
 5.6000000E+001, 8.0000004E-003, 3.4551123E+002, 4.2228764E+001
 5.7000000E+001, 8.0000004E-003, 3.5154663E+002, 4.3112572E+001
 5.8000000E+001, 8.0000004E-003, 3.5795819E+002, 4.4011921E+001
 5.9000000E+001, 8.0000004E-003, 3.6476367E+002, 4.4926193E+001
 6.0000000E+001, 8.0000004E-003, 3.7195667E+002, 4.5854778E+001
 6.1000000E+001, 8.0000004E-003, 3.7943243E+002, 4.6797039E+001
 6.2000000E+001, 8.0000004E-003, 3.8707077E+002, 4.7752399E+001
 6.3000000E+001, 8.0000004E-003, 3.9466629E+002, 4.8720329E+001
 6.4000000E+001, 8.0000004E-003, 4.0203036E+002, 4.9700237E+001
 6.5000000E+001, 8.0000004E-003, 4.0897263E+002, 5.0691616E+001
 6.6000000E+001, 8.0000004E-003, 4.1537503E+002, 5.1693905E+001
 6.7000000E+001, 8.0000004E-003, 4.2119955E+002, 5.2706615E+001
 6.8000000E+001, 8.0000004E-003, 4.2649203E+002, 5.3729202E+001
 6.9000000E+001, 8.0000004E-003, 4.3133167E+002, 5.4761173E+001
 7.0000000E+001, 8.0000004E-003, 4.3584311E+002, 5.5802006E+001
 7.1000000E+001, 8.0000004E-003, 4.4013464E+002, 5.6851246E+001
 7.2000000E+001, 8.0000004E-003, 4.4429623E+002, 5.7908428E+001
 7.3000000E+001, 8.0000004E-003, 4.4841321E+002, 5.8973064E+001
 7.4000000E+001, 8.0000004E-003, 4.5255762E+002, 6.0044754E+001
 7.5000000E+001, 8.0000004E-003, 4.5674783E+002, 6.1123096E+001
 7.6000000E+001, 8.0000004E-003, 4.6102615E+002, 6.2207649E+001
 7.7000000E+001, 8.0000004E-003, 4.6539276E+002, 6.3298058E+001
 7.8000000E+001, 8.0000004E-003, 4.6982648E+002, 6.4393951E+001
 7.9000000E+001, 8.0000004E-003, 4.7430270E+002, 6.5495010E+001
 8.0000000E+001, 8.0000004E-003, 4.7878778E+002, 6.6600861E+001
 8.1000000E+001, 8.0000004E-003, 4.8321136E+002, 6.7711205E+001
 8.2000000E+001, 8.0000004E-003, 4.8753519E+002, 6.8825684E+001
 8.3000000E+001, 8.0000004E-003, 4.9171194E+002, 6.9943985E+001
 8.4000000E+001, 8.0000004E-003, 4.9570026E+002, 7.1065804E+001
 8.5000000E+001, 8.0000004E-003, 4.9948849E+002, 7.2190796E+001
 8.6000000E+001, 8.0000004E-003, 5.0307446E+002, 7.3318672E+001
 8.7000000E+001, 8.0000004E-003, 5.0646036E+002, 7.4449120E+001
 8.8000000E+001, 8.0000004E-003, 5.0966931E+002, 7.5581818E+001
 8.9000000E+001, 8.0000004E-003, 5.1274420E+002, 7.6716492E+001
 9.0000000E+001, 8.0000004E-003, 5.1570319E+002, 7.7852852E+001
 9.1000000E+001, 8.0000004E-003, 5.1857727E+002, 7.8990631E+001
 9.2000000E+001, 8.0000004E-003, 5.2140436E+002, 8.0129593E+001
 9.3000000E+001, 8.0000004E-003, 5.2419177E+002, 8.1269524E+001
 9.4000000E+001, 8.0000004E-003, 5.2697131E+002, 8.2410149E+001
 9.5000000E+001, 8.0000004E-003, 5.2975726E+002, 8.3551270E+001
 9.6000000E+001, 8.0000004E-003, 5.3254413E+002, 8.4692680E+001
 9.7000000E+001, 8.0000004E-003, 5.3533997E+002, 8.5834175E+001
 9.8000000E+001, 8.0000004E-003, 5.3814661E+002, 8.6975601E+001
 9.9000000E+001, 8.0000004E-003, 5.4094214E+002, 8.8116745E+001
 1.0000000E+002, 8.0000004E-003, 5.4371979E+002, 8.9257439E+001
 1.0100000E+002, 8.0000004E-003, 5.4647064E+002, 9.0397469E+001
 1.0200000E+002, 8.0000004E-003, 5.4916882E+002, 9.1536636E+001
 1.0300000E+002, 8.0000004E-003, 5.5180750E+002, 9.2674774E+001
 1.0400000E+002, 8.0000004E-003, 5.5438782E+002, 9.3811676E+001
 1.0500000E+002, 8.0000004E-003, 5.5687848E+002, 9.4947205E+001
 1.0600000E+002, 8.0000004E-003, 5.5929120E+002, 9.6081169E+001
 1.0700000E+002, 8.0000004E-003, 5.6162421E+002, 9.7213379E+001
 1.0800000E+002, 8.0000004E-003, 5.6388086E+002, 9.8343658E+001
 1.0900000E+002, 8.0000004E-003, 5.6606116E+002, 9.9471886E+001
 1.1000000E+002, 8.0000004E-003, 5.6819397E+002, 1.0059788E+002
 1.1100000E+002, 8.0000004E-003, 5.7026440E+002, 1.0172154E+002
 1.1200000E+002, 8.0000004E-003, 5.7230109E+002, 1.0284272E+002
 1.1300000E+002, 8.0000004E-003, 5.7430481E+002, 1.0396129E+002
 1.1400000E+002, 8.0000004E-003, 5.7628394E+002, 1.0507715E+002
 1.1500000E+002, 8.0000004E-003, 5.7824097E+002, 1.0619017E+002
 1.1600000E+002, 8.0000004E-003, 5.8019446E+002, 1.0730025E+002
 1.1700000E+002, 8.0000004E-003, 5.8212897E+002, 1.0840730E+002
 1.1800000E+002, 8.0000004E-003, 5.8406036E+002, 1.0951121E+002
 1.1900000E+002, 8.0000004E-003, 5.8598730E+002, 1.1061185E+002
 1.2000000E+002, 8.0000004E-003, 5.8789856E+002, 1.1170914E+002
 1.2100000E+002, 8.0000004E-003, 5.8979333E+002, 1.1280296E+002
 1.2200000E+002, 8.0000004E-003, 5.9168042E+002, 1.1389322E+002
 1.2300000E+002, 8.0000004E-003, 5.9353461E+002, 1.1497977E+002
 1.2400000E+002, 8.0000004E-003, 5.9536505E+002, 1.1606253E+002
 1.2500000E+002, 8.0000004E-003, 5.9717041E+002, 1.1714139E+002
 1.2600000E+002, 8.0000004E-003, 5.9893274E+002, 1.1821623E+002
 1.2700000E+002, 8.0000004E-003, 6.0066516E+002, 1.1928696E+002
 1.2800000E+002, 8.0000004E-003, 6.0236407E+002, 1.2035348E+002
 1.2900000E+002, 8.0000004E-003, 6.0402386E+002, 1.2141568E+002
 1.3000000E+002, 8.0000004E-003, 6.0565112E+002, 1.2247349E+002
 1.3100000E+002, 8.0000004E-003, 6.0725116E+002, 1.2352681E+002
 1.3200000E+002, 8.0000004E-003, 6.0881110E+002, 1.2457555E+002
 1.3300000E+002, 8.0000004E-003, 6.1035645E+002, 1.2561964E+002
 1.3400000E+002, 8.0000004E-003, 6.1187622E+002, 1.2665904E+002
 1.3500000E+002, 8.0000004E-003, 6.1337811E+002, 1.2769362E+002
 1.3600000E+002, 8.0000004E-003, 6.1486176E+002, 1.2872333E+002
 1.3700000E+002, 8.0000004E-003, 6.1633649E+002, 1.2974808E+002
 1.3800000E+002, 8.0000004E-003, 6.1780115E+002, 1.3076778E+002
 1.3900000E+002, 8.0000004E-003, 6.1924915E+002, 1.3178236E+002
 1.4000000E+002, 8.0000004E-003, 6.2069348E+002, 1.3279173E+002
 1.4100000E+002, 8.0000004E-003, 6.2212372E+002, 1.3379581E+002
 1.4200000E+002, 8.0000004E-003, 6.2354376E+002, 1.3479449E+002
 1.4300000E+002, 8.0000004E-003, 6.2495435E+002, 1.3578770E+002
 1.4400000E+002, 8.0000004E-003, 6.2634875E+002, 1.3677534E+002
 1.4500000E+002, 8.0000004E-003, 6.2772925E+002, 1.3775731E+002
 1.4600000E+002, 8.0000004E-003, 6.2909790E+002, 1.3873351E+002
 1.4700000E+002, 8.0000004E-003, 6.3044293E+002, 1.3970384E+002
 1.4800000E+002, 8.0000004E-003, 6.3177258E+002, 1.4066823E+002
 1.4900000E+002, 8.0000004E-003, 6.3308875E+002, 1.4162659E+002
 1.5000000E+002, 8.0000004E-003, 6.3438013E+002, 1.4257880E+002
 1.5100000E+002, 8.0000004E-003, 6.3565320E+002, 1.4352480E+002
 1.5200000E+002, 8.0000004E-003, 6.3691382E+002, 1.4446449E+002
 1.5300000E+002, 8.0000004E-003, 6.3815454E+002, 1.4539778E+002
 1.5400000E+002, 8.0000004E-003, 6.3937732E+002, 1.4632463E+002
 1.5500000E+002, 8.0000004E-003, 6.4059277E+002, 1.4724492E+002
 1.5600000E+002, 8.0000004E-003, 6.4179016E+002, 1.4815852E+002
 1.5700000E+002, 8.0000004E-003, 6.4297760E+002, 1.4906541E+002
 1.5800000E+002, 8.0000004E-003, 6.4415753E+002, 1.4996545E+002
 1.5900000E+002, 8.0000004E-003, 6.4532251E+002, 1.5085855E+002
 1.6000000E+002, 8.0000004E-003, 6.4648120E+002, 1.5174463E+002
 1.6100000E+002, 8.0000004E-003, 6.4763043E+002, 1.5262360E+002
 1.6200000E+002, 8.0000004E-003, 6.4876892E+002, 1.5349535E+002
 1.6300000E+002, 8.0000004E-003, 6.4990045E+002, 1.5435976E+002
 1.6400000E+002, 8.0000004E-003, 6.5102063E+002, 1.5521675E+002
 1.6500000E+002, 8.0000004E-003, 6.5213373E+002, 1.5606624E+002
 1.6600000E+002, 8.0000004E-003, 6.5323297E+002, 1.5690813E+002
 1.6700000E+002, 8.0000004E-003, 6.5432416E+002, 1.5774234E+002
 1.6800000E+002, 8.0000004E-003, 6.5540637E+002, 1.5856876E+002
 1.6900000E+002, 8.0000004E-003, 6.5647125E+002, 1.5938733E+002
 1.7000000E+002, 8.0000004E-003, 6.5753320E+002, 1.6019797E+002
 1.7100000E+002, 8.0000004E-003, 6.5857684E+002, 1.6100058E+002
 1.7200000E+002, 8.0000004E-003, 6.5961456E+002, 1.6179512E+002
 1.7300000E+002, 8.0000004E-003, 6.6063794E+002, 1.6258145E+002
 1.7400000E+002, 8.0000004E-003, 6.6165576E+002, 1.6335959E+002
 1.7500000E+002, 8.0000004E-003, 6.6265784E+002, 1.6412946E+002
 1.7600000E+002, 8.0000004E-003, 6.6365619E+002, 1.6489098E+002
 1.7700000E+002, 8.0000004E-003, 6.6463916E+002, 1.6564412E+002
 1.7800000E+002, 8.0000004E-003, 6.6561853E+002, 1.6638884E+002
 1.7900000E+002, 8.0000004E-003, 6.6658813E+002, 1.6712509E+002
 1.8000000E+002, 8.0000004E-003, 6.6754883E+002, 1.6785283E+002
 1.8100000E+002, 8.0000004E-003, 6.6849976E+002, 1.6857199E+002
 1.8200000E+002, 8.0000004E-003, 6.6944958E+002, 1.6928258E+002
 1.8300000E+002, 8.0000004E-003, 6.7038519E+002, 1.6998462E+002
 1.8400000E+002, 8.0000004E-003, 6.7131897E+002, 1.7067809E+002
 1.8500000E+002, 8.0000004E-003, 6.7224365E+002, 1.7136296E+002
 1.8600000E+002, 8.0000004E-003, 6.7315759E+002, 1.7203928E+002
 1.8700000E+002, 8.0000004E-003, 6.7406531E+002, 1.7270708E+002
 1.8800000E+002, 8.0000004E-003, 6.7496686E+002, 1.7336638E+002
 1.8900000E+002, 8.0000004E-003, 6.7585626E+002, 1.7401723E+002
 1.9000000E+002, 8.0000004E-003, 6.7674127E+002, 1.7465971E+002
 1.9100000E+002, 8.0000004E-003, 6.7761755E+002, 1.7529388E+002
 1.9200000E+002, 8.0000004E-003, 6.7848535E+002, 1.7591982E+002
 1.9300000E+002, 8.0000004E-003, 6.7934485E+002, 1.7653761E+002
 1.9400000E+002, 8.0000004E-003, 6.8019794E+002, 1.7714737E+002
 1.9500000E+002, 8.0000004E-003, 6.8104651E+002, 1.7774921E+002
 1.9600000E+002, 8.0000004E-003, 6.8188214E+002, 1.7834323E+002
 1.9700000E+002, 8.0000004E-003, 6.8271521E+002, 1.7892960E+002
 1.9800000E+002, 8.0000004E-003, 6.8353699E+002, 1.7950844E+002
 1.9900000E+002, 8.0000004E-003, 6.8435413E+002, 1.8007993E+002
 2.0000000E+002, 8.0000004E-003, 6.8516833E+002, 1.8064420E+002
 2.0100000E+002, 8.0000004E-003, 6.8597168E+002, 1.8120146E+002
 2.0200000E+002, 8.0000004E-003, 6.8676831E+002, 1.8175191E+002
 2.0300000E+002, 8.0000004E-003, 6.8756403E+002, 1.8229575E+002
 2.0400000E+002, 8.0000004E-003, 6.8834735E+002, 1.8283318E+002
 2.0500000E+002, 8.0000004E-003, 6.8912811E+002, 1.8336444E+002
 2.0600000E+002, 8.0000004E-003, 6.8990076E+002, 1.8388974E+002
 2.0700000E+002, 8.0000004E-003, 6.9066620E+002, 1.8440936E+002
 2.0800000E+002, 8.0000004E-003, 6.9142657E+002, 1.8492352E+002
 2.0900000E+002, 8.0000004E-003, 6.9218097E+002, 1.8543250E+002
 2.1000000E+002, 8.0000004E-003, 6.9292798E+002, 1.8593654E+002
 2.1100000E+002, 8.0000004E-003, 6.9366663E+002, 1.8643596E+002
 2.1200000E+002, 8.0000004E-003, 6.9440479E+002, 1.8693100E+002
 2.1300000E+002, 8.0000004E-003, 6.9513129E+002, 1.8742195E+002
 2.1400000E+002, 8.0000004E-003, 6.9585645E+002, 1.8790913E+002
 2.1500000E+002, 8.0000004E-003, 6.9657446E+002, 1.8839284E+002
 2.1600000E+002, 8.0000004E-003, 6.9728473E+002, 1.8887337E+002
 2.1700000E+002, 8.0000004E-003, 6.9799072E+002, 1.8935101E+002
 2.1800000E+002, 8.0000004E-003, 6.9869379E+002, 1.8982608E+002
 2.1900000E+002, 8.0000004E-003, 6.9938733E+002, 1.9029897E+002
 2.2000000E+002, 8.0000004E-003, 7.0007538E+002, 1.9076991E+002
 2.2100000E+002, 8.0000004E-003, 7.0076221E+002, 1.9123926E+002
 2.2200000E+002, 8.0000004E-003, 7.0143842E+002, 1.9170735E+002
 2.2300000E+002, 8.0000004E-003, 7.0211316E+002, 1.9217453E+002
 2.2400000E+002, 8.0000004E-003, 7.0278076E+002, 1.9264111E+002
 2.2500000E+002, 8.0000004E-003, 7.0344336E+002, 1.9310748E+002
 2.2600000E+002, 8.0000004E-003, 7.0410138E+002, 1.9357390E+002
 2.2700000E+002, 8.0000004E-003, 7.0475232E+002, 1.9404074E+002
 2.2800000E+002, 8.0000004E-003, 7.0539844E+002, 1.9450833E+002
