# Time [s], Thickness [m]
1.000000000000000000e+00,8.000000400000000303e-03
2.000000000000000000e+00,8.000000400000000303e-03
3.000000000000000000e+00,8.000000400000000303e-03
4.000000000000000000e+00,8.000000400000000303e-03
5.000000000000000000e+00,8.000000400000000303e-03
6.000000000000000000e+00,8.000000400000000303e-03
7.000000000000000000e+00,8.000000400000000303e-03
8.000000000000000000e+00,8.000000400000000303e-03
9.000000000000000000e+00,8.000000400000000303e-03
1.000000000000000000e+01,8.000000400000000303e-03
1.100000000000000000e+01,8.000000400000000303e-03
1.200000000000000000e+01,8.000000400000000303e-03
1.300000000000000000e+01,8.000000400000000303e-03
1.400000000000000000e+01,8.000000400000000303e-03
1.500000000000000000e+01,8.000000400000000303e-03
1.600000000000000000e+01,8.000000400000000303e-03
1.700000000000000000e+01,8.000000400000000303e-03
1.800000000000000000e+01,8.000000400000000303e-03
1.900000000000000000e+01,8.000000400000000303e-03
2.000000000000000000e+01,8.000000400000000303e-03
2.100000000000000000e+01,8.000000400000000303e-03
2.200000000000000000e+01,8.000000400000000303e-03
2.300000000000000000e+01,8.000000400000000303e-03
2.400000000000000000e+01,8.000000400000000303e-03
2.500000000000000000e+01,8.000000400000000303e-03
2.600000000000000000e+01,8.000000400000000303e-03
2.700000000000000000e+01,8.000000400000000303e-03
2.800000000000000000e+01,8.000000400000000303e-03
2.900000000000000000e+01,8.000000400000000303e-03
3.000000000000000000e+01,8.000000400000000303e-03
3.100000000000000000e+01,8.000000400000000303e-03
3.200000000000000000e+01,8.000000400000000303e-03
3.300000000000000000e+01,8.000000400000000303e-03
3.400000000000000000e+01,8.000000400000000303e-03
3.500000000000000000e+01,8.000000400000000303e-03
3.600000000000000000e+01,8.000000400000000303e-03
3.700000000000000000e+01,8.000000400000000303e-03
3.800000000000000000e+01,8.000000400000000303e-03
3.900000000000000000e+01,8.000000400000000303e-03
4.000000000000000000e+01,8.000000400000000303e-03
4.100000000000000000e+01,8.000000400000000303e-03
4.200000000000000000e+01,8.000000400000000303e-03
4.300000000000000000e+01,8.000000400000000303e-03
4.400000000000000000e+01,8.000000400000000303e-03
4.500000000000000000e+01,8.000000400000000303e-03
4.600000000000000000e+01,8.000000400000000303e-03
4.700000000000000000e+01,8.000000400000000303e-03
4.800000000000000000e+01,8.000000400000000303e-03
4.900000000000000000e+01,8.000000400000000303e-03
5.000000000000000000e+01,8.000000400000000303e-03
5.100000000000000000e+01,8.000000400000000303e-03
5.200000000000000000e+01,7.999999400000000829e-03
5.300000000000000000e+01,7.999999400000000829e-03
5.400000000000000000e+01,7.999999400000000829e-03
5.500000000000000000e+01,7.999999400000000829e-03
5.600000000000000000e+01,7.999999400000000829e-03
5.700000000000000000e+01,7.999999400000000829e-03
5.800000000000000000e+01,7.999999400000000829e-03
5.900000000000000000e+01,7.999999400000000829e-03
6.000000000000000000e+01,7.999999400000000829e-03
6.100000000000000000e+01,7.999999400000000829e-03
6.200000000000000000e+01,7.999999400000000829e-03
6.300000000000000000e+01,7.999999400000000829e-03
6.400000000000000000e+01,7.999999400000000829e-03
6.500000000000000000e+01,7.999999400000000829e-03
6.600000000000000000e+01,7.999999400000000829e-03
6.700000000000000000e+01,7.999999400000000829e-03
6.800000000000000000e+01,7.999999400000000829e-03
6.900000000000000000e+01,7.999998499999999221e-03
7.000000000000000000e+01,7.999998499999999221e-03
7.100000000000000000e+01,7.999998499999999221e-03
7.200000000000000000e+01,7.999998499999999221e-03
7.300000000000000000e+01,7.999998499999999221e-03
7.400000000000000000e+01,7.999997599999999348e-03
7.500000000000000000e+01,7.999997599999999348e-03
7.600000000000000000e+01,7.999997599999999348e-03
7.700000000000000000e+01,7.999996699999999475e-03
7.800000000000000000e+01,7.999996699999999475e-03
7.900000000000000000e+01,7.999996699999999475e-03
8.000000000000000000e+01,7.999995700000000001e-03
8.100000000000000000e+01,7.999995700000000001e-03
8.200000000000000000e+01,7.999994800000000128e-03
8.300000000000000000e+01,7.999993900000000255e-03
8.400000000000000000e+01,7.999993900000000255e-03
8.500000000000000000e+01,7.999992900000000781e-03
8.600000000000000000e+01,7.999991999999999173e-03
8.700000000000000000e+01,7.999991099999999300e-03
8.800000000000000000e+01,7.999990099999999826e-03
8.900000000000000000e+01,7.999989199999999953e-03
9.000000000000000000e+01,7.999988300000000080e-03
9.100000000000000000e+01,7.999987300000000606e-03
9.200000000000000000e+01,7.999986400000000733e-03
9.300000000000000000e+01,7.999984499999999651e-03
9.400000000000000000e+01,7.999982699999999905e-03
9.500000000000000000e+01,7.999981800000000032e-03
9.600000000000000000e+01,7.999979900000000685e-03
9.700000000000000000e+01,7.999977999999999603e-03
9.800000000000000000e+01,7.999976199999999857e-03
9.900000000000000000e+01,7.999973400000000637e-03
1.000000000000000000e+02,7.999971499999999555e-03
1.010000000000000000e+02,7.999968700000000335e-03
1.020000000000000000e+02,7.999965899999999380e-03
1.030000000000000000e+02,7.999963100000000160e-03
1.040000000000000000e+02,7.999960299999999205e-03
1.050000000000000000e+02,7.999956600000000112e-03
1.060000000000000000e+02,7.999952899999999284e-03
1.070000000000000000e+02,7.999949200000000191e-03
1.080000000000000000e+02,7.999944499999999889e-03
1.090000000000000000e+02,7.999939799999999587e-03
1.100000000000000000e+02,7.999935200000000621e-03
1.110000000000000000e+02,7.999930500000000319e-03
1.120000000000000000e+02,7.999924900000000144e-03
1.130000000000000000e+02,7.999918400000000096e-03
1.140000000000000000e+02,7.999912799999999921e-03
1.150000000000000000e+02,7.999906299999999873e-03
1.160000000000000000e+02,7.999898899999999952e-03
1.170000000000000000e+02,7.999891400000000430e-03
1.180000000000000000e+02,7.999882999999999300e-03
1.190000000000000000e+02,7.999874699999999506e-03
1.200000000000000000e+02,7.999865300000000637e-03
1.210000000000000000e+02,7.999855999999999634e-03
1.220000000000000000e+02,7.999845800000000492e-03
1.230000000000000000e+02,7.999834600000000143e-03
1.240000000000000000e+02,7.999822499999999920e-03
1.250000000000000000e+02,7.999810399999999697e-03
1.260000000000000000e+02,7.999797399999999600e-03
1.270000000000000000e+02,7.999783400000000030e-03
1.280000000000000000e+02,7.999769400000000460e-03
1.290000000000000000e+02,7.999753599999999409e-03
1.300000000000000000e+02,7.999736800000000619e-03
1.310000000000000000e+02,7.999720099999999695e-03
1.320000000000000000e+02,7.999701399999999823e-03
1.330000000000000000e+02,7.999682799999999552e-03
1.340000000000000000e+02,7.999662299999999934e-03
1.350000000000000000e+02,7.999640000000000570e-03
1.360000000000000000e+02,7.999617599999999870e-03
1.370000000000000000e+02,7.999593399999999424e-03
1.380000000000000000e+02,7.999568199999999504e-03
1.390000000000000000e+02,7.999542199999999312e-03
1.400000000000000000e+02,7.999514200000000172e-03
1.410000000000000000e+02,7.999484399999999551e-03
1.420000000000000000e+02,7.999452799999999184e-03
1.430000000000000000e+02,7.999420199999999342e-03
1.440000000000000000e+02,7.999385700000000154e-03
1.450000000000000000e+02,7.999349399999999485e-03
1.460000000000000000e+02,7.999312099999999343e-03
1.470000000000000000e+02,7.999272099999999580e-03
1.480000000000000000e+02,7.999230200000000471e-03
1.490000000000000000e+02,7.999185500000000407e-03
1.500000000000000000e+02,7.999139799999999134e-03
1.510000000000000000e+02,7.999091399999999977e-03
1.520000000000000000e+02,7.999040199999999864e-03
1.530000000000000000e+02,7.998987100000000405e-03
1.540000000000000000e+02,7.998931199999999991e-03
1.550000000000000000e+02,7.998872500000000357e-03
1.560000000000000000e+02,7.998811099999999369e-03
1.570000000000000000e+02,7.998746799999999560e-03
1.580000000000000000e+02,7.998679800000000131e-03
1.590000000000000000e+02,7.998609000000000274e-03
1.600000000000000000e+02,7.998535399999999462e-03
1.610000000000000000e+02,7.998458099999999557e-03
1.620000000000000000e+02,7.998378000000000432e-03
1.630000000000000000e+02,7.998293300000000605e-03
1.640000000000000000e+02,7.998205700000000223e-03
1.650000000000000000e+02,7.998113499999999140e-03
1.660000000000000000e+02,7.998017600000000699e-03
1.670000000000000000e+02,7.997917900000000094e-03
1.680000000000000000e+02,7.997813600000000522e-03
1.690000000000000000e+02,7.997704700000000250e-03
1.700000000000000000e+02,7.997591000000000075e-03
1.710000000000000000e+02,7.997472800000000534e-03
1.720000000000000000e+02,7.997349799999999356e-03
1.730000000000000000e+02,7.997221299999999339e-03
1.740000000000000000e+02,7.997087199999999146e-03
1.750000000000000000e+02,7.996947500000000514e-03
1.760000000000000000e+02,7.996803099999999845e-03
1.770000000000000000e+02,7.996652300000000463e-03
1.780000000000000000e+02,7.996494899999999698e-03
1.790000000000000000e+02,7.996331900000000492e-03
1.800000000000000000e+02,7.996162399999999504e-03
1.810000000000000000e+02,7.995986400000000202e-03
1.820000000000000000e+02,7.995802899999999644e-03
1.830000000000000000e+02,7.995612900000000772e-03
1.840000000000000000e+02,7.995415500000000245e-03
1.850000000000000000e+02,7.995210600000000195e-03
1.860000000000000000e+02,7.994997300000000751e-03
1.870000000000000000e+02,7.994777499999999523e-03
1.880000000000000000e+02,7.994548400000000762e-03
1.890000000000000000e+02,7.994310899999999137e-03
