Loop,Time,r0-A,r1-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r1-E,r0-Hp,r1-Hp,p0-K,p1-K,Value,r0-Xi,r1-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r1-n,r0-nO2,r1-nO2,p0-rho,p1-rho,
-1,0,2.55e+12,8.23e+13,1.0,0.0,1018.3703741009233,448.79239868504123,0.1266712939827025,0.5148710754232727,1.71e+05,1.83e+05,69119.66028196353,436439.58305822476,34002.993590669736,100000000.0,0.0007031964897335496,0.7313482240591267,0.4641518341044909,0.7940806889227124,0.94,0.5763259439945205,0.12420318491041472,4.486352302617977e-05,0.0007906523379988925,0.9658526584677474,1.392141783340115,0.0,0.0,1683.0,1235.0,
0,180.3340,2.41e+12,7.14e+13,1.0,0.0,1187.2377683473355,1877.6458198170194,0.10140466144014122,0.9395791572219212,1.83e+05,1.92e+05,98209.61349266284,207117.26864335523,33499.116933455574,100000000.0,0.00035469333951082175,0.7951783234579022,0.48961464395571774,0.9794318114641234,0.94,0.5158087471646219,0.08934098046501224,1.3059035633820084e-05,0.00022254064910168865,1.0795063456847345,1.5136092242937362,0.0,0.0,1683.0,1235.0,
1,425.6160,2.41e+12,7.14e+13,1.0,0.0,1187.2377683473355,1877.6458198170194,0.10140466144014122,0.9395791572219212,1.83e+05,1.92e+05,98209.61349266284,207117.26864335523,33499.116933455574,100000000.0,0.00035469333951082175,0.7951783234579022,0.48961464395571774,0.9794318114641234,0.94,0.5158087471646219,0.08934098046501224,1.3059035633820084e-05,0.00022254064910168865,1.0795063456847345,1.5136092242937362,0.0,0.0,1683.0,1235.0,
2,686.7610,2.41e+12,7.14e+13,1.0,0.0,1187.2377683473355,1877.6458198170194,0.10140466144014122,0.9395791572219212,1.83e+05,1.92e+05,98209.61349266284,207117.26864335523,33499.116933455574,100000000.0,0.00035469333951082175,0.7951783234579022,0.48961464395571774,0.9794318114641234,0.94,0.5158087471646219,0.08934098046501224,1.3059035633820084e-05,0.00022254064910168865,1.0795063456847345,1.5136092242937362,0.0,0.0,1683.0,1235.0,
3,965.6750,2.41e+12,7.14e+13,1.0,0.0,1187.2377683473355,1877.6458198170194,0.10140466144014122,0.9395791572219212,1.83e+05,1.92e+05,98209.61349266284,207117.26864335523,33499.116933455574,100000000.0,0.00035469333951082175,0.7951783234579022,0.48961464395571774,0.9794318114641234,0.94,0.5158087471646219,0.08934098046501224,1.3059035633820084e-05,0.00022254064910168865,1.0795063456847345,1.5136092242937362,0.0,0.0,1683.0,1235.0,
4,1261.1332,2.37e+12,7.60e+13,1.0,0.0,932.2805939698192,1692.8110542837373,0.09135271931811714,0.6094711527898959,1.73e+05,1.86e+05,182412.68900492473,361509.7909597735,27723.415006996118,100000000.0,0.00029347783193422485,0.7626802946826388,0.4949625967003139,0.792867998988637,0.94,0.5572746898924777,0.1109690871548626,4.820366697945669e-05,0.000506209364288968,0.973743855634773,1.461011890581605,0.0,0.0,1683.0,1235.0,
5,1563.4157,2.38e+12,7.46e+13,1.0,0.0,1083.569998116378,2019.0750629608883,0.08872371937306792,0.5130637001162144,1.77e+05,1.89e+05,159353.383346878,294315.5328729276,23161.209680464657,100000000.0,0.00010637367202804155,0.7325493518737978,0.4985929161103808,0.859371374422838,0.94,0.5793244967757295,0.15505991112527517,5.6306945833755866e-05,0.0004646768371099662,1.0098528399236633,1.508675906085248,0.0,0.0,1683.0,1235.0,
6,1879.6518,2.38e+12,7.46e+13,1.0,0.0,1083.569998116378,2019.0750629608883,0.08872371937306792,0.5130637001162144,1.77e+05,1.89e+05,159353.383346878,294315.5328729276,23161.209680464657,100000000.0,0.00010637367202804155,0.7325493518737978,0.4985929161103808,0.859371374422838,0.94,0.5793244967757295,0.15505991112527517,5.6306945833755866e-05,0.0004646768371099662,1.0098528399236633,1.508675906085248,0.0,0.0,1683.0,1235.0,
7,2168.1207,2.37e+12,7.52e+13,1.0,0.0,1410.5579882469424,2072.7764747066312,0.09405268909853332,0.4651311607604407,1.72e+05,1.81e+05,143265.65185222295,303708.8284162886,27402.300915004653,100000000.0,9.240162319387461e-05,0.7479786738684302,0.5196916938754141,0.9477760952956275,0.94,0.5644856465391511,0.18935562561983782,7.077066576807365e-05,0.0006186565296089554,0.9887053077144676,1.506509294927981,0.0,0.0,1683.0,1235.0,
8,2462.8200,2.37e+12,7.52e+13,1.0,0.0,1410.5579882469424,2072.7764747066312,0.09405268909853332,0.4651311607604407,1.72e+05,1.81e+05,143265.65185222295,303708.8284162886,27402.300915004653,100000000.0,9.240162319387461e-05,0.7479786738684302,0.5196916938754141,0.9477760952956275,0.94,0.5644856465391511,0.18935562561983782,7.077066576807365e-05,0.0006186565296089554,0.9887053077144676,1.506509294927981,0.0,0.0,1683.0,1235.0,
