Loop,Time,r0-A,r1-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r1-E,r0-Hp,r1-Hp,p0-K,p1-K,Value,r0-Xi,r1-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r1-n,r0-nO2,r1-nO2,p0-rho,p1-rho,
128,50143.6520,6.30e+11,1.11e+14,1.0,0.0,1118.5784695579196,265.46038252621094,0.17036731128577062,0.06536203274618246,6.48e+05,1.84e+05,389964.0465128149,177717.09960455284,29312.769023691668,100000000.0,4.9240426522624067e-05,0.7239119258325885,0.5789265156672445,0.8656486133978694,0.94,0.2873371732858033,0.07491902871584265,0.00010417354010230933,0.000252894431968741,2.773780088116865,2.522734767345315,0.0,0.0,1683.0,1235.0,
129,50571.6410,6.30e+11,1.11e+14,1.0,0.0,1118.5784695579196,265.46038252621094,0.17036731128577062,0.06536203274618246,6.48e+05,1.84e+05,389964.0465128149,177717.09960455284,29312.769023691668,100000000.0,4.9240426522624067e-05,0.7239119258325885,0.5789265156672445,0.8656486133978694,0.94,0.2873371732858033,0.07491902871584265,0.00010417354010230933,0.000252894431968741,2.773780088116865,2.522734767345315,0.0,0.0,1683.0,1235.0,
130,51000.7300,6.30e+11,1.11e+14,1.0,0.0,1118.5784695579196,265.46038252621094,0.17036731128577062,0.06536203274618246,6.48e+05,1.84e+05,389964.0465128149,177717.09960455284,29312.769023691668,100000000.0,4.9240426522624067e-05,0.7239119258325885,0.5789265156672445,0.8656486133978694,0.94,0.2873371732858033,0.07491902871584265,0.00010417354010230933,0.000252894431968741,2.773780088116865,2.522734767345315,0.0,0.0,1683.0,1235.0,
131,51410.1330,6.30e+11,1.11e+14,1.0,0.0,1118.5784695579196,265.46038252621094,0.17036731128577062,0.06536203274618246,6.48e+05,1.84e+05,389964.0465128149,177717.09960455284,29312.769023691668,100000000.0,4.9240426522624067e-05,0.7239119258325885,0.5789265156672445,0.8656486133978694,0.94,0.2873371732858033,0.07491902871584265,0.00010417354010230933,0.000252894431968741,2.773780088116865,2.522734767345315,0.0,0.0,1683.0,1235.0,
132,51833.5680,6.30e+11,1.11e+14,1.0,0.0,1118.5784695579196,265.46038252621094,0.17036731128577062,0.06536203274618246,6.48e+05,1.84e+05,389964.0465128149,177717.09960455284,29312.769023691668,100000000.0,4.9240426522624067e-05,0.7239119258325885,0.5789265156672445,0.8656486133978694,0.94,0.2873371732858033,0.07491902871584265,0.00010417354010230933,0.000252894431968741,2.773780088116865,2.522734767345315,0.0,0.0,1683.0,1235.0,
133,52265.6861,6.30e+11,1.11e+14,1.0,0.0,1118.5784695579196,265.46038252621094,0.17036731128577062,0.06536203274618246,6.48e+05,1.84e+05,389964.0465128149,177717.09960455284,29312.769023691668,100000000.0,4.9240426522624067e-05,0.7239119258325885,0.5789265156672445,0.8656486133978694,0.94,0.2873371732858033,0.07491902871584265,0.00010417354010230933,0.000252894431968741,2.773780088116865,2.522734767345315,0.0,0.0,1683.0,1235.0,
134,52694.7614,6.30e+11,1.11e+14,1.0,0.0,1118.5784695579196,265.46038252621094,0.17036731128577062,0.06536203274618246,6.48e+05,1.84e+05,389964.0465128149,177717.09960455284,29312.769023691668,100000000.0,4.9240426522624067e-05,0.7239119258325885,0.5789265156672445,0.8656486133978694,0.94,0.2873371732858033,0.07491902871584265,0.00010417354010230933,0.000252894431968741,2.773780088116865,2.522734767345315,0.0,0.0,1683.0,1235.0,
135,53121.6110,6.30e+11,1.11e+14,1.0,0.0,1118.5784695579196,265.46038252621094,0.17036731128577062,0.06536203274618246,6.48e+05,1.84e+05,389964.0465128149,177717.09960455284,29312.769023691668,100000000.0,4.9240426522624067e-05,0.7239119258325885,0.5789265156672445,0.8656486133978694,0.94,0.2873371732858033,0.07491902871584265,0.00010417354010230933,0.000252894431968741,2.773780088116865,2.522734767345315,0.0,0.0,1683.0,1235.0,
136,53543.5260,6.30e+11,1.11e+14,1.0,0.0,1118.5784695579196,265.46038252621094,0.17036731128577062,0.06536203274618246,6.48e+05,1.84e+05,389964.0465128149,177717.09960455284,29312.769023691668,100000000.0,4.9240426522624067e-05,0.7239119258325885,0.5789265156672445,0.8656486133978694,0.94,0.2873371732858033,0.07491902871584265,0.00010417354010230933,0.000252894431968741,2.773780088116865,2.522734767345315,0.0,0.0,1683.0,1235.0,
137,53976.1940,6.30e+11,1.11e+14,1.0,0.0,1118.5784695579196,265.46038252621094,0.17036731128577062,0.06536203274618246,6.48e+05,1.84e+05,389964.0465128149,177717.09960455284,29312.769023691668,100000000.0,4.9240426522624067e-05,0.7239119258325885,0.5789265156672445,0.8656486133978694,0.94,0.2873371732858033,0.07491902871584265,0.00010417354010230933,0.000252894431968741,2.773780088116865,2.522734767345315,0.0,0.0,1683.0,1235.0,
138,54396.6270,6.30e+11,1.11e+14,1.0,0.0,1118.5784695579196,265.46038252621094,0.17036731128577062,0.06536203274618246,6.48e+05,1.84e+05,389964.0465128149,177717.09960455284,29312.769023691668,100000000.0,4.9240426522624067e-05,0.7239119258325885,0.5789265156672445,0.8656486133978694,0.94,0.2873371732858033,0.07491902871584265,0.00010417354010230933,0.000252894431968741,2.773780088116865,2.522734767345315,0.0,0.0,1683.0,1235.0,
139,54824.3280,6.30e+11,1.11e+14,1.0,0.0,1118.5784695579196,265.46038252621094,0.17036731128577062,0.06536203274618246,6.48e+05,1.84e+05,389964.0465128149,177717.09960455284,29312.769023691668,100000000.0,4.9240426522624067e-05,0.7239119258325885,0.5789265156672445,0.8656486133978694,0.94,0.2873371732858033,0.07491902871584265,0.00010417354010230933,0.000252894431968741,2.773780088116865,2.522734767345315,0.0,0.0,1683.0,1235.0,
