Loop,Time,r0-A,r1-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r1-E,r0-Hp,r1-Hp,p0-K,p1-K,Value,r0-Xi,r1-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r1-n,r0-nO2,r1-nO2,p0-rho,p1-rho,
-1,0,2.37e+12,7.24e+13,1.0,0.0,304.74892820387953,1364.6229074401842,0.10622826351089242,0.3534080873426312,1.67e+05,1.79e+05,271613.5936212627,291867.7608532383,34039.913171997425,100000000.0,0.001273143522829034,0.6821745607651866,0.5119080315767446,0.3643358456068244,0.94,0.801979522127117,0.3068989226197689,0.0001048007756606686,9.74427762410619e-05,1.046736482328427,1.6478548195489524,0.0,0.0,1683.0,1235.0,
0,173.3190,2.37e+12,7.24e+13,1.0,0.0,304.74892820387953,1364.6229074401842,0.10622826351089242,0.3534080873426312,1.67e+05,1.79e+05,271613.5936212627,291867.7608532383,34039.913171997425,100000000.0,0.001273143522829034,0.6821745607651866,0.5119080315767446,0.3643358456068244,0.94,0.801979522127117,0.3068989226197689,0.0001048007756606686,9.74427762410619e-05,1.046736482328427,1.6478548195489524,0.0,0.0,1683.0,1235.0,
1,355.0940,2.49e+12,7.39e+13,1.0,0.0,843.4628226162213,2853.593014342238,0.12356670462459805,0.6892144249020763,1.79e+05,1.88e+05,292690.20085447,326673.886685803,29633.078994807627,100000000.0,0.0011005638676513834,0.7023133452066563,0.5308012718632888,0.8686449427005446,0.94,0.43245191986114306,0.22520354007925958,7.275974810862023e-05,0.0006730284716094199,0.9591215247727778,1.6039365439478432,0.0,0.0,1683.0,1235.0,
2,537.1320,2.49e+12,7.39e+13,1.0,0.0,843.4628226162213,2853.593014342238,0.12356670462459805,0.6892144249020763,1.79e+05,1.88e+05,292690.20085447,326673.886685803,29633.078994807627,100000000.0,0.0011005638676513834,0.7023133452066563,0.5308012718632888,0.8686449427005446,0.94,0.43245191986114306,0.22520354007925958,7.275974810862023e-05,0.0006730284716094199,0.9591215247727778,1.6039365439478432,0.0,0.0,1683.0,1235.0,
3,716.7920,2.26e+12,7.17e+13,1.0,0.0,889.5979364354721,1780.5689916471401,0.10262261370528077,0.3237445031346995,1.79e+05,1.88e+05,233552.4085215198,331427.56658690266,22216.430333072043,100000000.0,0.000779004711594067,0.7304696195571476,0.5282294938082083,0.8035010014078192,0.94,0.637931857102265,0.10543081950397662,8.110038340278022e-05,0.0004351770095823949,1.029519508315445,1.5368490395943375,0.0,0.0,1683.0,1235.0,
4,900.5130,2.37e+12,7.51e+13,1.0,0.0,1080.5171489085074,1885.128425518199,0.10451170144800376,0.6554612143602286,1.77e+05,1.87e+05,195046.72787231632,296812.9028061358,25734.26727673073,100000000.0,0.0004050110220480786,0.7517396247354242,0.5164714278173883,0.8798572964785313,0.94,0.4624305691902377,0.20651934899520652,7.233866795764747e-05,0.0005451892429520189,1.0376215981195254,1.5329083557274708,0.0,0.0,1683.0,1235.0,
5,1098.0790,2.27e+12,7.55e+13,1.0,0.0,1326.4955283789507,1723.2542938034312,0.10456982435668391,0.4235955116870316,1.71e+05,1.82e+05,299965.3783460668,243166.8209967774,21250.807595275888,100000000.0,0.0002682010502234025,0.7383192696938141,0.5165964257812281,0.948141681360321,0.94,0.4149334013253803,0.12794747053813385,9.2653747239327e-05,0.0005552515856610611,0.9983087146354099,1.4850957298770149,0.0,0.0,1683.0,1235.0,
6,1304.4280,2.33e+12,7.40e+13,1.0,0.0,1173.30036584032,2064.477433515299,0.1134190641389846,0.5684493706083904,1.73e+05,1.84e+05,261993.63620407716,229577.97008046822,22406.707314010673,100000000.0,0.00020998394773903134,0.742603267389787,0.5140496978108539,0.890163129669546,0.94,0.29237981544013114,0.15381129781411224,8.910729446819868e-05,0.000674990352344294,0.9934118051076805,1.5118529982193873,0.0,0.0,1683.0,1235.0,
7,1508.1410,2.25e+12,7.52e+13,1.0,0.0,1304.7133401641624,1826.7087318276763,0.10747032081076958,0.43493743131721707,1.70e+05,1.81e+05,289972.8907148028,221136.11089610314,21823.005194807505,100000000.0,0.00014029319482651055,0.743693226544734,0.5112262929759401,0.9374282587112459,0.94,0.3271981121826579,0.12331619307207592,9.34055497564675e-05,0.0006384465307628158,1.0136547454177611,1.4654398905953736,0.0,0.0,1683.0,1235.0,
8,1715.1800,2.29e+12,7.56e+13,1.0,0.0,1210.4784171111064,2079.886257084877,0.11898768840388105,0.4950572930349899,1.72e+05,1.83e+05,280778.4555474009,212044.32272442488,22543.44959549148,100000000.0,7.436041199189756e-05,0.7367183190956568,0.5103998274303344,0.9161611577183231,0.94,0.3069094913670414,0.12627611594699173,9.291039476156708e-05,0.0006597022574124528,1.0062857216207557,1.4805720620147618,0.0,0.0,1683.0,1235.0,
