Loop,Time,r0-A,r1-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r1-E,r0-Hp,r1-Hp,p0-K,p1-K,Value,r0-Xi,r1-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r1-n,r0-nO2,r1-nO2,p0-rho,p1-rho,
32,6746.8840,2.41e+12,7.45e+13,1.0,0.0,1071.3753563550722,1954.8528024631278,0.046494566081713866,0.6431050441785371,1.73e+05,1.84e+05,149533.85771372926,214737.53989568225,19534.439375541682,100000000.0,3.7881054536976485e-06,0.7222306831161094,0.52121088714065,0.8062096785819619,0.94,0.26610123715056966,0.133078098479507,8.86910141880462e-05,0.00034508299955954736,0.9863511442250783,1.4425868601866962,0.0,0.0,1683.0,1235.0,
33,6970.2350,2.41e+12,7.45e+13,1.0,0.0,1074.314904302188,1929.6991622610108,0.046583881825195184,0.6588568431006108,1.73e+05,1.84e+05,149359.1209124155,214618.2830038814,19675.065229758482,100000000.0,3.704283471874147e-06,0.7232635094632405,0.5212221948198137,0.8053556667343064,0.94,0.26618651293590645,0.13289346985989176,9.01990448766382e-05,0.00033884484208789565,0.9835382049953993,1.4363693035836587,0.0,0.0,1683.0,1235.0,
34,7201.6640,2.41e+12,7.45e+13,1.0,0.0,1075.294123613184,1922.1649235925872,0.04652614523569303,0.6594286856255633,1.73e+05,1.84e+05,147003.05468263628,214726.72270909898,19902.381168933734,100000000.0,3.664774425679023e-06,0.7216313504139663,0.5213978918510309,0.805972240718436,0.94,0.26646037243220155,0.1302613523818978,9.003084872701619e-05,0.0003379569595317217,0.98264836833112,1.434533885990143,0.0,0.0,1683.0,1235.0,
35,7434.5760,2.41e+12,7.45e+13,1.0,0.0,1073.5871508381497,1923.6569890444293,0.04654457022745914,0.6552111411346528,1.73e+05,1.84e+05,147101.71110986685,214821.49992044867,19544.920145575634,100000000.0,3.6434200728943292e-06,0.722518709312751,0.5213397907832342,0.8056916323400524,0.94,0.2663368689960419,0.1319261557572958,8.907896666984941e-05,0.0003373969592334883,0.9842940640526663,1.4363024200448753,0.0,0.0,1683.0,1235.0,
36,7674.2920,2.41e+12,7.45e+13,1.0,0.0,1075.2453035111357,1917.7759077001333,0.04650925652415725,0.6535290608103603,1.73e+05,1.84e+05,146776.55914195112,214510.64378014838,19826.781788386616,100000000.0,3.596312847295893e-06,0.7222753531112247,0.5211921537009222,0.8062069368746306,0.94,0.2668281599942098,0.12999387643362775,8.872787690092062e-05,0.00033701042449047543,0.9836099590110976,1.4361684317373598,0.0,0.0,1683.0,1235.0,
37,7894.6940,2.42e+12,7.46e+13,1.0,0.0,1076.0312848186504,1891.5768777658523,0.04655392619061686,0.6596371996907301,1.73e+05,1.84e+05,143972.6681639573,215172.13728794968,19917.9117497325,100000000.0,3.5653433944108614e-06,0.7223327136254104,0.5211941985170003,0.8069178295300838,0.94,0.26686395795594675,0.12812292114659524,8.934825974786634e-05,0.00033488699742306754,0.9826688732355661,1.433757295865853,0.0,0.0,1683.0,1235.0,
38,8107.6920,2.42e+12,7.46e+13,1.0,0.0,1076.6759713424053,1889.5121320680182,0.04654523724574032,0.6555937072918087,1.73e+05,1.84e+05,145139.95383333036,214706.03582983656,20179.05983101899,100000000.0,3.50988944850045e-06,0.7226235640477654,0.5208569872171221,0.8083904687123522,0.94,0.2672125923977305,0.12690678535282507,8.92506700831469e-05,0.0003379322648216327,0.9821784662383514,1.4364859177875882,0.0,0.0,1683.0,1235.0,
39,8309.6770,2.43e+12,7.47e+13,1.0,0.0,1080.5110656924337,1852.5910064466902,0.046546716801732876,0.6663719837975949,1.74e+05,1.85e+05,140689.72038380473,214172.79615660757,20530.77522976911,100000000.0,3.3411709550445303e-06,0.7229124711465594,0.5216410781175931,0.8131948854877558,0.94,0.26786275666320236,0.12423906622788777,9.058836506322076e-05,0.000333548978437701,0.9808078967970912,1.4323959848437076,0.0,0.0,1683.0,1235.0,
40,8466.0290,2.46e+12,7.54e+13,1.0,0.0,1093.9308631091371,1728.4937374127803,0.04652774891821232,0.6736053786947563,1.74e+05,1.85e+05,130794.52240753989,212442.13410847494,21944.292062715605,100000000.0,2.800144783360016e-06,0.7242762569918786,0.5216349723277711,0.8270421796273602,0.94,0.271265682282969,0.10905051314389233,9.17607944372522e-05,0.0003287515692537642,0.9747178125603313,1.426098125629272,0.0,0.0,1683.0,1235.0,
41,8645.8380,2.46e+12,7.59e+13,1.0,0.0,1100.2088724812963,1692.9006678414444,0.04643277905425877,0.6648053619177549,1.74e+05,1.85e+05,128100.94689315319,211130.81112708227,22764.1910859296,100000000.0,2.570059209151011e-06,0.7220155859564057,0.5213206476823125,0.833705669800773,0.94,0.2726026152075982,0.09925257940235671,9.214185915308267e-05,0.00033394310445105117,0.97127377717496,1.4285026781557875,0.0,0.0,1683.0,1235.0,
