# Time [s], Thickness [m]
3.300000000000000000e+02,7.787991799999999590e-03
3.310000000000000000e+02,7.785089799999999650e-03
3.320000000000000000e+02,7.782168199999999966e-03
3.330000000000000000e+02,7.779227599999999875e-03
3.340000000000000000e+02,7.776267800000000174e-03
3.350000000000000000e+02,7.773289000000000067e-03
3.360000000000000000e+02,7.770291099999999951e-03
3.370000000000000000e+02,7.767274000000000227e-03
3.380000000000000000e+02,7.764238399999999832e-03
3.390000000000000000e+02,7.761183700000000296e-03
3.400000000000000000e+02,7.758110300000000022e-03
3.410000000000000000e+02,7.755017799999999739e-03
3.420000000000000000e+02,7.751906799999999653e-03
3.430000000000000000e+02,7.748777000000000095e-03
3.440000000000000000e+02,7.745629199999999603e-03
3.450000000000000000e+02,7.742462700000000107e-03
3.460000000000000000e+02,7.739277600000000340e-03
3.470000000000000000e+02,7.736074299999999571e-03
3.480000000000000000e+02,7.732852400000000265e-03
3.490000000000000000e+02,7.729612799999999694e-03
3.500000000000000000e+02,7.726354999999999855e-03
3.510000000000000000e+02,7.723079100000000349e-03
3.520000000000000000e+02,7.719785399999999978e-03
3.530000000000000000e+02,7.716474099999999677e-03
3.540000000000000000e+02,7.713144600000000108e-03
3.550000000000000000e+02,7.709797899999999878e-03
3.560000000000000000e+02,7.706433500000000117e-03
3.570000000000000000e+02,7.703051899999999695e-03
3.580000000000000000e+02,7.699652599999999743e-03
3.590000000000000000e+02,7.696236500000000133e-03
3.600000000000000000e+02,7.692803199999999862e-03
3.610000000000000000e+02,7.689352600000000197e-03
3.620000000000000000e+02,7.685885800000000212e-03
3.630000000000000000e+02,7.682401699999999965e-03
3.640000000000000000e+02,7.678901299999999798e-03
3.650000000000000000e+02,7.675384599999999710e-03
3.660000000000000000e+02,7.671851200000000433e-03
3.670000000000000000e+02,7.668301899999999637e-03
3.680000000000000000e+02,7.664736800000000391e-03
3.690000000000000000e+02,7.661155400000000358e-03
3.700000000000000000e+02,7.657558699999999878e-03
3.710000000000000000e+02,7.653946499999999750e-03
3.720000000000000000e+02,7.650318599999999906e-03
3.730000000000000000e+02,7.646675700000000152e-03
3.740000000000000000e+02,7.643017499999999950e-03
3.750000000000000000e+02,7.639344299999999838e-03
3.760000000000000000e+02,7.635656700000000019e-03
3.770000000000000000e+02,7.631954300000000357e-03
3.780000000000000000e+02,7.628237799999999791e-03
3.790000000000000000e+02,7.624507400000000122e-03
3.800000000000000000e+02,7.620762599999999880e-03
3.810000000000000000e+02,7.617004200000000204e-03
3.820000000000000000e+02,7.613231899999999691e-03
3.830000000000000000e+02,7.609446500000000349e-03
3.840000000000000000e+02,7.605648100000000043e-03
3.850000000000000000e+02,7.601836699999999641e-03
3.860000000000000000e+02,7.598012200000000410e-03
3.870000000000000000e+02,7.594175600000000088e-03
