# Time [s], Mass [Kg]
1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00
3.000000000000000000e+00,1.000000000000000000e+00
4.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.000000000000000000e+00
7.000000000000000000e+00,1.000000000000000000e+00
8.000000000000000000e+00,1.000000000000000000e+00
9.000000000000000000e+00,9.999999400000000316e-01
1.000000000000000000e+01,9.999997000000000469e-01
1.100000000000000000e+01,9.999992300000000167e-01
1.200000000000000000e+01,9.999980299999999822e-01
1.300000000000000000e+01,9.999954699999999974e-01
1.400000000000000000e+01,9.999903999999999460e-01
1.500000000000000000e+01,9.999809299999999901e-01
1.600000000000000000e+01,9.999639999999999640e-01
1.700000000000000000e+01,9.999355699999999958e-01
1.800000000000000000e+01,9.998898499999999689e-01
1.900000000000000000e+01,9.998197599999999463e-01
2.000000000000000000e+01,9.997165199999999974e-01
2.100000000000000000e+01,9.995698899999999609e-01
2.200000000000000000e+01,9.993696199999999585e-01
2.300000000000000000e+01,9.991055100000000300e-01
2.400000000000000000e+01,9.987665399999999805e-01
2.500000000000000000e+01,9.983476999999999490e-01
2.600000000000000000e+01,9.978458300000000447e-01
2.700000000000000000e+01,9.972508500000000220e-01
2.800000000000000000e+01,9.965724299999999536e-01
2.900000000000000000e+01,9.958146199999999837e-01
3.000000000000000000e+01,9.949598299999999895e-01
3.100000000000000000e+01,9.940363199999999733e-01
3.200000000000000000e+01,9.930481300000000289e-01
3.300000000000000000e+01,9.919615999999999989e-01
3.400000000000000000e+01,9.908272599999999874e-01
3.500000000000000000e+01,9.896423800000000437e-01
3.600000000000000000e+01,9.883558199999999960e-01
3.700000000000000000e+01,9.870424300000000262e-01
3.800000000000000000e+01,9.856895799999999541e-01
3.900000000000000000e+01,9.842308199999999507e-01
4.000000000000000000e+01,9.827637099999999570e-01
4.100000000000000000e+01,9.812658399999999448e-01
4.200000000000000000e+01,9.796590800000000154e-01
4.300000000000000000e+01,9.780570899999999623e-01
4.400000000000000000e+01,9.764329800000000059e-01
4.500000000000000000e+01,9.746995600000000204e-01
4.600000000000000000e+01,9.729769799999999913e-01
4.700000000000000000e+01,9.712408799999999731e-01
4.800000000000000000e+01,9.693996299999999566e-01
4.900000000000000000e+01,9.675660099999999764e-01
5.000000000000000000e+01,9.657266700000000093e-01
5.100000000000000000e+01,9.637923800000000041e-01
5.200000000000000000e+01,9.618570199999999515e-01
5.300000000000000000e+01,9.599214200000000252e-01
5.400000000000000000e+01,9.563395399999999880e-01
5.500000000000000000e+01,9.544572199999999951e-01
5.600000000000000000e+01,9.523614599999999930e-01
5.700000000000000000e+01,9.503379499999999869e-01
5.800000000000000000e+01,9.483653899999999748e-01
5.900000000000000000e+01,9.463649400000000433e-01
6.000000000000000000e+01,9.443465500000000068e-01
6.100000000000000000e+01,9.422883399999999465e-01
6.200000000000000000e+01,9.402571299999999965e-01
6.300000000000000000e+01,9.381729399999999552e-01
6.400000000000000000e+01,9.360880299999999599e-01
6.500000000000000000e+01,9.339990000000000236e-01
6.600000000000000000e+01,9.318969200000000175e-01
6.700000000000000000e+01,9.297843000000000080e-01
6.800000000000000000e+01,9.276815699999999554e-01
6.900000000000000000e+01,9.255719199999999924e-01
7.000000000000000000e+01,9.234628099999999673e-01
7.100000000000000000e+01,9.213607900000000406e-01
7.200000000000000000e+01,9.192590099999999875e-01
7.300000000000000000e+01,9.171579499999999996e-01
7.400000000000000000e+01,9.150610000000000133e-01
7.500000000000000000e+01,9.129644000000000092e-01
7.600000000000000000e+01,9.108670399999999612e-01
7.700000000000000000e+01,9.087719300000000056e-01
7.800000000000000000e+01,9.066771900000000217e-01
7.900000000000000000e+01,9.045832799999999896e-01
8.000000000000000000e+01,9.024923999999999724e-01
8.100000000000000000e+01,9.004049299999999922e-01
8.200000000000000000e+01,8.983210299999999648e-01
8.300000000000000000e+01,8.962421999999999889e-01
8.400000000000000000e+01,8.941683200000000165e-01
8.500000000000000000e+01,8.920987200000000117e-01
8.600000000000000000e+01,8.900338399999999650e-01
8.700000000000000000e+01,8.879725299999999821e-01
8.800000000000000000e+01,8.856221399999999466e-01
8.900000000000000000e+01,8.833475100000000024e-01
9.000000000000000000e+01,8.811736700000000200e-01
9.100000000000000000e+01,8.790447099999999514e-01
9.200000000000000000e+01,8.769399500000000236e-01
9.300000000000000000e+01,8.748524800000000434e-01
9.400000000000000000e+01,8.727731100000000186e-01
9.500000000000000000e+01,8.707013099999999506e-01
9.600000000000000000e+01,8.686340999999999646e-01
9.700000000000000000e+01,8.665711299999999673e-01
9.800000000000000000e+01,8.645113700000000012e-01
9.900000000000000000e+01,8.624543500000000362e-01
1.000000000000000000e+02,8.603994299999999651e-01
1.010000000000000000e+02,8.583458099999999869e-01
1.020000000000000000e+02,8.562923700000000249e-01
1.030000000000000000e+02,8.542389299999999519e-01
1.040000000000000000e+02,8.521843000000000057e-01
1.050000000000000000e+02,8.501285299999999934e-01
1.060000000000000000e+02,8.480714000000000308e-01
1.070000000000000000e+02,8.460124700000000164e-01
1.080000000000000000e+02,8.439519399999999560e-01
1.090000000000000000e+02,8.418900400000000062e-01
1.100000000000000000e+02,8.398269400000000218e-01
1.110000000000000000e+02,8.377626500000000531e-01
1.120000000000000000e+02,8.356975899999999902e-01
1.130000000000000000e+02,8.336311600000000377e-01
1.140000000000000000e+02,8.315637099999999560e-01
1.150000000000000000e+02,8.294949499999999531e-01
1.160000000000000000e+02,8.274241700000000144e-01
1.170000000000000000e+02,8.253515399999999946e-01
1.180000000000000000e+02,8.232764000000000193e-01
1.190000000000000000e+02,8.211981699999999496e-01
1.200000000000000000e+02,8.191165900000000333e-01
1.210000000000000000e+02,8.170313799999999738e-01
1.220000000000000000e+02,8.147518000000000260e-01
1.230000000000000000e+02,8.125473300000000121e-01
1.240000000000000000e+02,8.103774799999999834e-01
1.250000000000000000e+02,8.082240800000000114e-01
1.260000000000000000e+02,8.060829600000000150e-01
1.270000000000000000e+02,8.039483400000000390e-01
1.280000000000000000e+02,8.018175400000000508e-01
1.290000000000000000e+02,7.996874499999999664e-01
1.300000000000000000e+02,7.975562800000000063e-01
