Loop,Time,r0-A,r1-A,r2-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r1-E,r2-E,r0-Hp,r1-Hp,r2-Hp,p0-K,p1-K,Value,r0-Xi,r1-Xi,r2-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r1-n,r2-n,r0-nO2,r1-nO2,r2-nO2,p0-rho,p1-rho,
-1,0,1.64e+12,1.73e+14,1.97e+13,1.0,0.0,774.6894018715362,529.4770210553424,0.011501377230093264,0.9274754123175156,1.66e+05,7.72e+05,5.55e+05,280208.8297675434,799778.9444663075,1194104.977358595,29416.559183550635,100000000.0,0.009308395188180996,0.4356299902691217,0.12500490233077405,0.4340024167811527,0.7339676922047926,0.94,0.2114812635386456,0.023728862132817732,2.613214622379388e-05,0.0003964743106426223,1.6160453297727306,4.978561905296264,6.795342809890816,0.0,0.0,0.0,1683.0,1235.0,
