# Time [s], Mass [Kg]
1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00
3.000000000000000000e+00,1.000000000000000000e+00
4.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.000000000000000000e+00
7.000000000000000000e+00,1.000000000000000000e+00
8.000000000000000000e+00,1.000000000000000000e+00
9.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+01,9.999999400000000316e-01
1.100000000000000000e+01,9.999998799999999521e-01
1.200000000000000000e+01,9.999996399999999674e-01
1.300000000000000000e+01,9.999991099999999689e-01
1.400000000000000000e+01,9.999980299999999822e-01
1.500000000000000000e+01,9.999958899999999984e-01
1.600000000000000000e+01,9.999918899999999944e-01
1.700000000000000000e+01,9.999846799999999591e-01
1.800000000000000000e+01,9.999722800000000467e-01
1.900000000000000000e+01,9.999518400000000362e-01
2.000000000000000000e+01,9.999192999999999554e-01
2.100000000000000000e+01,9.998694099999999585e-01
2.200000000000000000e+01,9.997955600000000276e-01
2.300000000000000000e+01,9.996895799999999666e-01
2.400000000000000000e+01,9.995422400000000263e-01
2.500000000000000000e+01,9.993436300000000383e-01
2.600000000000000000e+01,9.990836400000000506e-01
2.700000000000000000e+01,9.987530700000000206e-01
2.800000000000000000e+01,9.983445399999999470e-01
2.900000000000000000e+01,9.978532199999999852e-01
3.000000000000000000e+01,9.972764299999999915e-01
3.100000000000000000e+01,9.966149899999999784e-01
3.200000000000000000e+01,9.958717200000000158e-01
3.300000000000000000e+01,9.950500100000000403e-01
3.400000000000000000e+01,9.941561199999999765e-01
3.500000000000000000e+01,9.931959500000000496e-01
3.600000000000000000e+01,9.921738500000000238e-01
3.700000000000000000e+01,9.910975100000000149e-01
3.800000000000000000e+01,9.899721099999999607e-01
3.900000000000000000e+01,9.888008200000000247e-01
4.000000000000000000e+01,9.873143399999999570e-01
4.100000000000000000e+01,9.860851200000000372e-01
4.200000000000000000e+01,9.847627300000000306e-01
4.300000000000000000e+01,9.834393900000000244e-01
4.400000000000000000e+01,9.820796299999999812e-01
4.500000000000000000e+01,9.806987000000000343e-01
4.600000000000000000e+01,9.792950200000000160e-01
4.700000000000000000e+01,9.778736799999999674e-01
4.800000000000000000e+01,9.764321999999999724e-01
4.900000000000000000e+01,9.749759399999999854e-01
5.000000000000000000e+01,9.735057999999999767e-01
5.100000000000000000e+01,9.720195499999999544e-01
5.200000000000000000e+01,9.705213900000000393e-01
5.300000000000000000e+01,9.690117200000000208e-01
5.400000000000000000e+01,9.674881100000000123e-01
5.500000000000000000e+01,9.659540699999999980e-01
5.600000000000000000e+01,9.644100100000000397e-01
5.700000000000000000e+01,9.628535499999999470e-01
5.800000000000000000e+01,9.612880299999999600e-01
5.900000000000000000e+01,9.597144100000000178e-01
6.000000000000000000e+01,9.581306000000000545e-01
6.100000000000000000e+01,9.565397500000000219e-01
6.200000000000000000e+01,9.549429999999999863e-01
6.300000000000000000e+01,9.533389199999999786e-01
6.400000000000000000e+01,9.517300100000000151e-01
6.500000000000000000e+01,9.501177100000000042e-01
6.600000000000000000e+01,9.485005699999999873e-01
6.700000000000000000e+01,9.468806400000000512e-01
6.800000000000000000e+01,9.452589200000000025e-01
6.900000000000000000e+01,9.436342100000000288e-01
7.000000000000000000e+01,9.420075999999999450e-01
7.100000000000000000e+01,9.403797999999999879e-01
7.200000000000000000e+01,9.387497900000000284e-01
7.300000000000000000e+01,9.371178700000000195e-01
7.400000000000000000e+01,9.354847099999999971e-01
7.500000000000000000e+01,9.338492200000000354e-01
7.600000000000000000e+01,9.322116999999999765e-01
7.700000000000000000e+01,9.305725700000000433e-01
7.800000000000000000e+01,9.289311199999999991e-01
7.900000000000000000e+01,9.272876399999999686e-01
8.000000000000000000e+01,9.256424300000000160e-01
8.100000000000000000e+01,9.239952000000000165e-01
8.200000000000000000e+01,9.223462900000000131e-01
8.300000000000000000e+01,9.206960800000000278e-01
8.400000000000000000e+01,9.190443200000000257e-01
8.500000000000000000e+01,9.173911799999999728e-01
8.600000000000000000e+01,9.157369699999999835e-01
8.700000000000000000e+01,9.137055899999999564e-01
8.800000000000000000e+01,9.117888800000000238e-01
8.900000000000000000e+01,9.100366800000000422e-01
9.000000000000000000e+01,9.082971800000000373e-01
9.100000000000000000e+01,9.065877799999999542e-01
9.200000000000000000e+01,9.048832700000000173e-01
9.300000000000000000e+01,9.031842399999999715e-01
9.400000000000000000e+01,9.014858000000000038e-01
9.500000000000000000e+01,8.997871299999999906e-01
9.600000000000000000e+01,8.980871400000000060e-01
9.700000000000000000e+01,8.963851900000000539e-01
9.800000000000000000e+01,8.946814499999999892e-01
9.900000000000000000e+01,8.929755700000000518e-01
1.000000000000000000e+02,8.912677199999999855e-01
1.010000000000000000e+02,8.895579000000000125e-01
1.020000000000000000e+02,8.878461699999999901e-01
1.030000000000000000e+02,8.861324200000000317e-01
1.040000000000000000e+02,8.844166999999999446e-01
1.050000000000000000e+02,8.826990700000000301e-01
1.060000000000000000e+02,8.809789999999999566e-01
1.070000000000000000e+02,8.792566699999999624e-01
1.080000000000000000e+02,8.775316499999999964e-01
1.090000000000000000e+02,8.758038299999999499e-01
1.100000000000000000e+02,8.740729099999999807e-01
1.110000000000000000e+02,8.723386499999999932e-01
1.120000000000000000e+02,8.706007000000000051e-01
1.130000000000000000e+02,8.688590499999999661e-01
1.140000000000000000e+02,8.671134700000000528e-01
1.150000000000000000e+02,8.653637800000000269e-01
1.160000000000000000e+02,8.636099699999999491e-01
1.170000000000000000e+02,8.618517500000000275e-01
1.180000000000000000e+02,8.600890599999999608e-01
1.190000000000000000e+02,8.583220799999999873e-01
1.200000000000000000e+02,8.565504600000000135e-01
1.210000000000000000e+02,8.547743599999999553e-01
1.220000000000000000e+02,8.529932500000000362e-01
1.230000000000000000e+02,8.512074400000000374e-01
1.240000000000000000e+02,8.494166100000000164e-01
1.250000000000000000e+02,8.476209000000000104e-01
1.260000000000000000e+02,8.458200099999999555e-01
1.270000000000000000e+02,8.440136900000000386e-01
1.280000000000000000e+02,8.422019499999999770e-01
1.290000000000000000e+02,8.402638399999999841e-01
1.300000000000000000e+02,8.383612599999999970e-01
