s,m,C,C
Time,"Wall thickness","Wall_temperature","Back_wall_temperature"
 0.0000000E+000, 8.0000004E-003, 2.5000000E+001, 2.5000000E+001
 1.0000000E+000, 8.0000004E-003, 2.4999975E+001, 2.5000000E+001
 2.0000000E+000, 8.0000004E-003, 3.6416355E+001, 2.5000000E+001
 3.0000000E+000, 8.0000004E-003, 4.2877655E+001, 2.5000000E+001
 4.0000000E+000, 8.0000004E-003, 4.8149216E+001, 2.5000000E+001
 5.0000000E+000, 8.0000004E-003, 5.2563206E+001, 2.5000000E+001
 6.0000000E+000, 8.0000004E-003, 5.6451454E+001, 2.5000000E+001
 7.0000000E+000, 8.0000004E-003, 5.9944878E+001, 2.5000000E+001
 8.0000000E+000, 8.0000004E-003, 6.3138535E+001, 2.5000002E+001
 9.0000000E+000, 8.0000004E-003, 6.6091408E+001, 2.5000006E+001
 1.0000000E+001, 8.0000004E-003, 6.8846474E+001, 2.5000015E+001
 1.1000000E+001, 8.0000004E-003, 7.1434998E+001, 2.5000042E+001
 1.2000000E+001, 8.0000004E-003, 7.3880814E+001, 2.5000103E+001
 1.3000000E+001, 8.0000004E-003, 7.6202599E+001, 2.5000233E+001
 1.4000000E+001, 8.0000004E-003, 7.8415375E+001, 2.5000483E+001
 1.5000000E+001, 8.0000004E-003, 8.0531181E+001, 2.5000933E+001
 1.6000000E+001, 8.0000004E-003, 8.2560104E+001, 2.5001690E+001
 1.7000000E+001, 8.0000004E-003, 8.4510689E+001, 2.5002897E+001
 1.8000000E+001, 8.0000004E-003, 8.6389938E+001, 2.5004732E+001
 1.9000000E+001, 8.0000004E-003, 8.8204010E+001, 2.5007408E+001
 2.0000000E+001, 8.0000004E-003, 8.9958427E+001, 2.5011168E+001
 2.1000000E+001, 8.0000004E-003, 9.1657516E+001, 2.5016283E+001
 2.2000000E+001, 8.0000004E-003, 9.3305397E+001, 2.5023052E+001
 2.3000000E+001, 8.0000004E-003, 9.4905907E+001, 2.5031790E+001
 2.4000000E+001, 8.0000004E-003, 9.6461891E+001, 2.5042822E+001
 2.5000000E+001, 8.0000004E-003, 9.7976280E+001, 2.5056488E+001
 2.6000000E+001, 8.0000004E-003, 9.9451874E+001, 2.5073124E+001
 2.7000000E+001, 8.0000004E-003, 1.0089066E+002, 2.5093067E+001
 2.8000000E+001, 8.0000004E-003, 1.0229478E+002, 2.5116650E+001
 2.9000000E+001, 8.0000004E-003, 1.0366640E+002, 2.5144196E+001
 3.0000000E+001, 8.0000004E-003, 1.0500692E+002, 2.5176012E+001
 3.1000000E+001, 8.0000004E-003, 1.0631800E+002, 2.5212397E+001
 3.2000000E+001, 8.0000004E-003, 1.0760130E+002, 2.5253630E+001
 3.3000000E+001, 8.0000004E-003, 1.0885789E+002, 2.5299971E+001
 3.4000000E+001, 8.0000004E-003, 1.1008908E+002, 2.5351665E+001
 3.5000000E+001, 8.0000004E-003, 1.1129625E+002, 2.5408936E+001
 3.6000000E+001, 8.0000004E-003, 1.1248014E+002, 2.5471989E+001
 3.7000000E+001, 8.0000004E-003, 1.1364182E+002, 2.5541010E+001
 3.8000000E+001, 8.0000004E-003, 1.1478241E+002, 2.5616163E+001
 3.9000000E+001, 8.0000004E-003, 1.1590250E+002, 2.5697599E+001
 4.0000000E+001, 8.0000004E-003, 1.1700295E+002, 2.5785448E+001
 4.1000000E+001, 8.0000004E-003, 1.1808471E+002, 2.5879818E+001
 4.2000000E+001, 8.0000004E-003, 1.1914823E+002, 2.5980806E+001
 4.3000000E+001, 8.0000004E-003, 1.2019424E+002, 2.6088493E+001
 4.4000000E+001, 8.0000004E-003, 1.2122354E+002, 2.6202942E+001
 4.5000000E+001, 8.0000004E-003, 1.2223648E+002, 2.6324200E+001
 4.6000000E+001, 8.0000004E-003, 1.2323368E+002, 2.6452307E+001
 4.7000000E+001, 8.0000004E-003, 1.2421581E+002, 2.6587284E+001
 4.8000000E+001, 8.0000004E-003, 1.2518318E+002, 2.6729143E+001
 4.9000000E+001, 8.0000004E-003, 1.2613631E+002, 2.6877886E+001
 5.0000000E+001, 8.0000004E-003, 1.2707581E+002, 2.7033503E+001
 5.1000000E+001, 8.0000004E-003, 1.2800189E+002, 2.7195974E+001
 5.2000000E+001, 8.0000004E-003, 1.2891499E+002, 2.7365273E+001
 5.3000000E+001, 8.0000004E-003, 1.2981569E+002, 2.7541363E+001
 5.4000000E+001, 8.0000004E-003, 1.3070412E+002, 2.7724201E+001
 5.5000000E+001, 8.0000004E-003, 1.3158066E+002, 2.7913740E+001
 5.6000000E+001, 8.0000004E-003, 1.3244585E+002, 2.8109924E+001
 5.7000000E+001, 8.0000004E-003, 1.3329976E+002, 2.8312689E+001
 5.8000000E+001, 8.0000004E-003, 1.3414276E+002, 2.8521973E+001
 5.9000000E+001, 8.0000004E-003, 1.3497531E+002, 2.8737703E+001
 6.0000000E+001, 8.0000004E-003, 1.3579747E+002, 2.8959806E+001
 6.1000000E+001, 8.0000004E-003, 1.3660957E+002, 2.9188204E+001
 6.2000000E+001, 8.0000004E-003, 1.3741200E+002, 2.9422815E+001
 6.3000000E+001, 8.0000004E-003, 1.3820485E+002, 2.9663557E+001
 6.4000000E+001, 8.0000004E-003, 1.3898837E+002, 2.9910343E+001
 6.5000000E+001, 8.0000004E-003, 1.3976297E+002, 3.0163084E+001
 6.6000000E+001, 8.0000004E-003, 1.4052867E+002, 3.0421692E+001
 6.7000000E+001, 8.0000004E-003, 1.4128571E+002, 3.0686073E+001
 6.8000000E+001, 8.0000004E-003, 1.4203447E+002, 3.0956139E+001
 6.9000000E+001, 8.0000004E-003, 1.4277492E+002, 3.1231791E+001
 7.0000000E+001, 8.0000004E-003, 1.4350734E+002, 3.1512938E+001
 7.1000000E+001, 8.0000004E-003, 1.4423203E+002, 3.1799484E+001
 7.2000000E+001, 8.0000004E-003, 1.4494897E+002, 3.2091335E+001
 7.3000000E+001, 8.0000004E-003, 1.4565842E+002, 3.2388393E+001
 7.4000000E+001, 8.0000004E-003, 1.4636066E+002, 3.2690567E+001
 7.5000000E+001, 8.0000004E-003, 1.4705566E+002, 3.2997757E+001
 7.6000000E+001, 8.0000004E-003, 1.4774365E+002, 3.3309868E+001
 7.7000000E+001, 8.0000004E-003, 1.4842488E+002, 3.3626808E+001
 7.8000000E+001, 8.0000004E-003, 1.4909937E+002, 3.3948479E+001
 7.9000000E+001, 8.0000004E-003, 1.4976727E+002, 3.4274792E+001
 8.0000000E+001, 8.0000004E-003, 1.5042889E+002, 3.4605648E+001
 8.1000000E+001, 8.0000004E-003, 1.5108415E+002, 3.4940960E+001
 8.2000000E+001, 8.0000004E-003, 1.5173325E+002, 3.5280636E+001
 8.3000000E+001, 8.0000004E-003, 1.5237645E+002, 3.5624580E+001
 8.4000000E+001, 8.0000004E-003, 1.5301367E+002, 3.5972706E+001
 8.5000000E+001, 8.0000004E-003, 1.5364511E+002, 3.6324924E+001
 8.6000000E+001, 8.0000004E-003, 1.5427098E+002, 3.6681145E+001
 8.7000000E+001, 8.0000004E-003, 1.5489127E+002, 3.7041283E+001
 8.8000000E+001, 8.0000004E-003, 1.5550609E+002, 3.7405254E+001
 8.9000000E+001, 8.0000004E-003, 1.5611569E+002, 3.7772968E+001
 9.0000000E+001, 8.0000004E-003, 1.5672002E+002, 3.8144348E+001
 9.1000000E+001, 8.0000004E-003, 1.5731921E+002, 3.8519306E+001
 9.2000000E+001, 8.0000004E-003, 1.5791348E+002, 3.8897762E+001
 9.3000000E+001, 8.0000004E-003, 1.5850278E+002, 3.9279640E+001
 9.4000000E+001, 8.0000004E-003, 1.5908723E+002, 3.9664856E+001
 9.5000000E+001, 8.0000004E-003, 1.5966708E+002, 4.0053333E+001
 9.6000000E+001, 8.0000004E-003, 1.6024223E+002, 4.0444996E+001
 9.7000000E+001, 8.0000004E-003, 1.6081282E+002, 4.0839767E+001
 9.8000000E+001, 8.0000004E-003, 1.6137904E+002, 4.1237572E+001
 9.9000000E+001, 8.0000004E-003, 1.6194084E+002, 4.1638344E+001
 1.0000000E+002, 8.0000004E-003, 1.6249831E+002, 4.2042004E+001
 1.0100000E+002, 8.0000004E-003, 1.6305167E+002, 4.2448486E+001
 1.0200000E+002, 8.0000004E-003, 1.6360085E+002, 4.2857716E+001
 1.0300000E+002, 8.0000004E-003, 1.6414594E+002, 4.3269630E+001
 1.0400000E+002, 8.0000004E-003, 1.6468713E+002, 4.3684162E+001
 1.0500000E+002, 8.0000004E-003, 1.6522437E+002, 4.4101242E+001
 1.0600000E+002, 8.0000004E-003, 1.6575774E+002, 4.4520805E+001
 1.0700000E+002, 8.0000004E-003, 1.6628741E+002, 4.4942795E+001
 1.0800000E+002, 8.0000004E-003, 1.6681335E+002, 4.5367142E+001
 1.0900000E+002, 8.0000004E-003, 1.6733565E+002, 4.5793785E+001
 1.1000000E+002, 8.0000004E-003, 1.6785446E+002, 4.6222668E+001
 1.1100000E+002, 8.0000004E-003, 1.6836972E+002, 4.6653732E+001
 1.1200000E+002, 8.0000004E-003, 1.6888153E+002, 4.7086914E+001
 1.1300000E+002, 8.0000004E-003, 1.6939005E+002, 4.7522163E+001
 1.1400000E+002, 8.0000004E-003, 1.6989517E+002, 4.7959419E+001
 1.1500000E+002, 8.0000004E-003, 1.7039703E+002, 4.8398632E+001
 1.1600000E+002, 8.0000004E-003, 1.7089577E+002, 4.8839745E+001
 1.1700000E+002, 8.0000004E-003, 1.7139130E+002, 4.9282703E+001
 1.1800000E+002, 8.0000004E-003, 1.7188373E+002, 4.9727459E+001
 1.1900000E+002, 8.0000004E-003, 1.7237318E+002, 5.0173962E+001
 1.2000000E+002, 8.0000004E-003, 1.7285960E+002, 5.0622158E+001
 1.2100000E+002, 8.0000004E-003, 1.7334306E+002, 5.1072006E+001
 1.2200000E+002, 8.0000004E-003, 1.7382372E+002, 5.1523449E+001
 1.2300000E+002, 8.0000004E-003, 1.7430147E+002, 5.1976448E+001
 1.2400000E+002, 8.0000004E-003, 1.7477643E+002, 5.2430954E+001
 1.2500000E+002, 8.0000004E-003, 1.7524873E+002, 5.2886925E+001
 1.2600000E+002, 8.0000004E-003, 1.7571828E+002, 5.3344311E+001
 1.2700000E+002, 8.0000004E-003, 1.7618515E+002, 5.3803070E+001
 1.2800000E+002, 8.0000004E-003, 1.7664952E+002, 5.4263165E+001
 1.2900000E+002, 8.0000004E-003, 1.7711125E+002, 5.4724552E+001
 1.3000000E+002, 8.0000004E-003, 1.7757043E+002, 5.5187187E+001
 1.3100000E+002, 8.0000004E-003, 1.7802724E+002, 5.5651035E+001
 1.3200000E+002, 8.0000004E-003, 1.7848152E+002, 5.6116055E+001
 1.3300000E+002, 8.0000004E-003, 1.7893340E+002, 5.6582207E+001
 1.3400000E+002, 8.0000004E-003, 1.7938298E+002, 5.7049454E+001
 1.3500000E+002, 8.0000004E-003, 1.7983018E+002, 5.7517761E+001
 1.3600000E+002, 8.0000004E-003, 1.8027509E+002, 5.7987091E+001
 1.3700000E+002, 8.0000004E-003, 1.8071780E+002, 5.8457413E+001
 1.3800000E+002, 8.0000004E-003, 1.8115825E+002, 5.8928684E+001
 1.3900000E+002, 8.0000004E-003, 1.8159648E+002, 5.9400879E+001
 1.4000000E+002, 8.0000004E-003, 1.8203267E+002, 5.9873959E+001
 1.4100000E+002, 8.0000004E-003, 1.8246669E+002, 6.0347889E+001
 1.4200000E+002, 8.0000004E-003, 1.8289861E+002, 6.0822647E+001
 1.4300000E+002, 8.0000004E-003, 1.8332855E+002, 6.1298195E+001
 1.4400000E+002, 8.0000004E-003, 1.8375642E+002, 6.1774502E+001
 1.4500000E+002, 8.0000004E-003, 1.8418228E+002, 6.2251541E+001
 1.4600000E+002, 8.0000004E-003, 1.8460626E+002, 6.2729282E+001
 1.4700000E+002, 8.0000004E-003, 1.8502826E+002, 6.3207695E+001
 1.4800000E+002, 8.0000004E-003, 1.8544833E+002, 6.3686752E+001
 1.4900000E+002, 8.0000004E-003, 1.8586662E+002, 6.4166428E+001
 1.5000000E+002, 8.0000004E-003, 1.8628300E+002, 6.4646698E+001
 1.5100000E+002, 8.0000004E-003, 1.8669754E+002, 6.5127525E+001
 1.5200000E+002, 8.0000004E-003, 1.8711035E+002, 6.5608894E+001
 1.5300000E+002, 8.0000004E-003, 1.8752136E+002, 6.6090775E+001
 1.5400000E+002, 8.0000004E-003, 1.8793060E+002, 6.6573151E+001
 1.5500000E+002, 8.0000004E-003, 1.8833821E+002, 6.7055984E+001
 1.5600000E+002, 8.0000004E-003, 1.8874408E+002, 6.7539253E+001
 1.5700000E+002, 8.0000004E-003, 1.8914827E+002, 6.8022949E+001
 1.5800000E+002, 8.0000004E-003, 1.8955089E+002, 6.8507034E+001
 1.5900000E+002, 8.0000004E-003, 1.8995183E+002, 6.8991493E+001
 1.6000000E+002, 8.0000004E-003, 1.9035115E+002, 6.9476295E+001
 1.6100000E+002, 8.0000004E-003, 1.9074896E+002, 6.9961433E+001
 1.6200000E+002, 8.0000004E-003, 1.9114517E+002, 7.0446884E+001
 1.6300000E+002, 8.0000004E-003, 1.9153983E+002, 7.0932617E+001
 1.6400000E+002, 8.0000004E-003, 1.9193304E+002, 7.1418610E+001
 1.6500000E+002, 8.0000004E-003, 1.9232471E+002, 7.1904861E+001
 1.6600000E+002, 8.0000004E-003, 1.9271489E+002, 7.2391335E+001
 1.6700000E+002, 8.0000004E-003, 1.9310367E+002, 7.2878021E+001
 1.6800000E+002, 8.0000004E-003, 1.9349097E+002, 7.3364899E+001
 1.6900000E+002, 8.0000004E-003, 1.9387683E+002, 7.3851952E+001
 1.7000000E+002, 8.0000004E-003, 1.9426138E+002, 7.4339157E+001
 1.7100000E+002, 8.0000004E-003, 1.9464449E+002, 7.4826500E+001
 1.7200000E+002, 8.0000004E-003, 1.9502621E+002, 7.5313965E+001
 1.7300000E+002, 8.0000004E-003, 1.9540668E+002, 7.5801537E+001
 1.7400000E+002, 8.0000004E-003, 1.9578575E+002, 7.6289200E+001
 1.7500000E+002, 8.0000004E-003, 1.9616350E+002, 7.6776932E+001
 1.7600000E+002, 8.0000004E-003, 1.9654001E+002, 7.7264717E+001
 1.7700000E+002, 8.0000004E-003, 1.9691521E+002, 7.7752548E+001
 1.7800000E+002, 8.0000004E-003, 1.9728909E+002, 7.8240410E+001
 1.7900000E+002, 8.0000004E-003, 1.9766182E+002, 7.8728279E+001
 1.8000000E+002, 8.0000004E-003, 1.9803325E+002, 7.9216156E+001
 1.8100000E+002, 8.0000004E-003, 1.9840344E+002, 7.9704010E+001
 1.8200000E+002, 8.0000004E-003, 1.9877248E+002, 8.0191833E+001
 1.8300000E+002, 8.0000004E-003, 1.9914027E+002, 8.0679619E+001
 1.8400000E+002, 8.0000004E-003, 1.9950688E+002, 8.1167343E+001
 1.8500000E+002, 8.0000004E-003, 1.9987241E+002, 8.1654999E+001
 1.8600000E+002, 8.0000004E-003, 2.0023671E+002, 8.2142578E+001
 1.8700000E+002, 8.0000004E-003, 2.0059987E+002, 8.2630066E+001
 1.8800000E+002, 8.0000004E-003, 2.0096198E+002, 8.3117447E+001
 1.8900000E+002, 8.0000004E-003, 2.0132291E+002, 8.3604706E+001
 1.9000000E+002, 8.0000004E-003, 2.0168271E+002, 8.4091843E+001
 1.9100000E+002, 8.0000004E-003, 2.0204150E+002, 8.4578835E+001
 1.9200000E+002, 8.0000004E-003, 2.0239915E+002, 8.5065681E+001
 1.9300000E+002, 8.0000004E-003, 2.0275572E+002, 8.5552361E+001
 1.9400000E+002, 8.0000004E-003, 2.0311131E+002, 8.6038872E+001
 1.9500000E+002, 8.0000004E-003, 2.0346579E+002, 8.6525200E+001
 1.9600000E+002, 8.0000004E-003, 2.0381921E+002, 8.7011337E+001
 1.9700000E+002, 8.0000004E-003, 2.0417168E+002, 8.7497269E+001
 1.9800000E+002, 8.0000004E-003, 2.0452309E+002, 8.7982994E+001
 1.9900000E+002, 8.0000004E-003, 2.0487346E+002, 8.8468491E+001
 2.0000000E+002, 8.0000004E-003, 2.0522293E+002, 8.8953758E+001
 2.0100000E+002, 8.0000004E-003, 2.0557137E+002, 8.9438789E+001
 2.0200000E+002, 8.0000004E-003, 2.0591879E+002, 8.9923569E+001
 2.0300000E+002, 8.0000004E-003, 2.0626534E+002, 9.0408096E+001
 2.0400000E+002, 8.0000004E-003, 2.0661087E+002, 9.0892357E+001
 2.0500000E+002, 8.0000004E-003, 2.0695544E+002, 9.1376343E+001
 2.0600000E+002, 8.0000004E-003, 2.0729913E+002, 9.1860046E+001
 2.0700000E+002, 8.0000004E-003, 2.0764186E+002, 9.2343460E+001
 2.0800000E+002, 8.0000004E-003, 2.0798363E+002, 9.2826576E+001
 2.0900000E+002, 8.0000004E-003, 2.0832455E+002, 9.3309380E+001
 2.1000000E+002, 8.0000004E-003, 2.0866454E+002, 9.3791878E+001
 2.1100000E+002, 8.0000004E-003, 2.0900360E+002, 9.4274055E+001
 2.1200000E+002, 8.0000004E-003, 2.0934181E+002, 9.4755913E+001
 2.1300000E+002, 8.0000004E-003, 2.0967912E+002, 9.5237427E+001
 2.1400000E+002, 8.0000004E-003, 2.1001553E+002, 9.5718605E+001
 2.1500000E+002, 8.0000004E-003, 2.1035115E+002, 9.6199432E+001
 2.1600000E+002, 8.0000004E-003, 2.1068587E+002, 9.6679909E+001
 2.1700000E+002, 8.0000004E-003, 2.1101970E+002, 9.7160019E+001
 2.1800000E+002, 8.0000004E-003, 2.1135277E+002, 9.7639771E+001
 2.1900000E+002, 8.0000004E-003, 2.1168495E+002, 9.8119141E+001
 2.2000000E+002, 8.0000004E-003, 2.1201627E+002, 9.8598145E+001
 2.2100000E+002, 8.0000004E-003, 2.1234685E+002, 9.9076752E+001
 2.2200000E+002, 8.0000004E-003, 2.1267654E+002, 9.9554977E+001
 2.2300000E+002, 8.0000004E-003, 2.1300542E+002, 1.0003281E+002
 2.2400000E+002, 8.0000004E-003, 2.1333356E+002, 1.0051023E+002
 2.2500000E+002, 8.0000004E-003, 2.1366084E+002, 1.0098725E+002
 2.2600000E+002, 8.0000004E-003, 2.1398730E+002, 1.0146386E+002
 2.2700000E+002, 8.0000004E-003, 2.1431305E+002, 1.0194006E+002
 2.2800000E+002, 8.0000004E-003, 2.1463797E+002, 1.0241582E+002
