s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
 3.2000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4007420E-003,-2.4810609E-017, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4007420E-003, 0.0000000E+000, 7.5291198E-018,-5.8335687E-001
 3.3000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5339089E-003,-2.9046129E-017, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5339089E-003, 0.0000000E+000, 8.7971438E-018,-5.8335687E-001
 3.4000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.6644253E-003,-3.4237760E-017, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.6644253E-003, 0.0000000E+000, 1.0239512E-017,-5.8335687E-001
 3.5000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7924251E-003,-3.9868493E-017, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7924251E-003, 0.0000000E+000, 1.1875189E-017,-5.8335687E-001
 3.6000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.9180175E-003,-4.5793964E-017, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.9180175E-003, 0.0000000E+000, 1.3724900E-017,-5.8335687E-001
 3.7000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0412967E-003,-5.3325787E-017, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0412967E-003, 0.0000000E+000, 1.5810515E-017,-5.8335687E-001
 3.8000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.1623719E-003,-6.1530413E-017, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.1623719E-003, 0.0000000E+000, 1.8155909E-017,-5.8335687E-001
 3.9000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.2813311E-003,-7.0352984E-017, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.2813311E-003, 0.0000000E+000, 2.0787047E-017,-5.8335687E-001
 4.0000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.3982498E-003,-8.0334507E-017, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.3982498E-003, 0.0000000E+000, 2.3731144E-017,-5.8335687E-001
 4.1000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.5132181E-003,-9.1957226E-017, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.5132181E-003, 0.0000000E+000, 2.7017802E-017,-5.8335687E-001
 4.2000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.6263076E-003,-1.0454132E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.6263076E-003, 0.0000000E+000, 3.0679064E-017,-5.8335687E-001
 4.3000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.7375806E-003,-1.1872259E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.7375806E-003, 0.0000000E+000, 3.4748354E-017,-5.8335687E-001
 4.4000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.8471122E-003,-1.3452916E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.8471122E-003, 0.0000000E+000, 3.9261885E-017,-5.8335687E-001
 4.5000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.9549621E-003,-1.5212771E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.9549621E-003, 0.0000000E+000, 4.4258727E-017,-5.8335687E-001
 4.6000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0061182E-002,-1.7149971E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0061182E-002, 0.0000000E+000, 4.9779403E-017,-5.8335687E-001
 4.7000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0165834E-002,-1.9295016E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0165834E-002, 0.0000000E+000, 5.5867696E-017,-5.8335687E-001
 4.8000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0268969E-002,-2.1638981E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0268969E-002, 0.0000000E+000, 6.2570635E-017,-5.8335687E-001
 4.9000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0370631E-002,-2.4241548E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0370631E-002, 0.0000000E+000, 6.9936899E-017,-5.8335687E-001
 5.0000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0470876E-002,-2.7097021E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0470876E-002, 0.0000000E+000, 7.8018864E-017,-5.8335687E-001
 5.1000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0569745E-002,-3.0235192E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0569745E-002, 0.0000000E+000, 8.6872932E-017,-5.8335687E-001
 5.2000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0667274E-002,-3.3695105E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0667274E-002, 0.0000000E+000, 9.6556594E-017,-5.8335687E-001
 5.3000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0763512E-002,-3.7466012E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0763512E-002, 0.0000000E+000, 1.0713197E-016,-5.8335687E-001
 5.4000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0858496E-002,-4.1621749E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0858496E-002, 0.0000000E+000, 1.1866580E-016,-5.8335687E-001
 5.5000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0952254E-002,-4.6071282E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0952254E-002, 0.0000000E+000, 1.3122574E-016,-5.8335687E-001
 5.6000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1044829E-002,-5.1029059E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1044829E-002, 0.0000000E+000, 1.4488481E-016,-5.8335687E-001
 5.7000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1136255E-002,-5.6307118E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1136255E-002, 0.0000000E+000, 1.5972125E-016,-5.8335687E-001
 5.8000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1226555E-002,-6.2159870E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1226555E-002, 0.0000000E+000, 1.7581412E-016,-5.8335687E-001
 5.9000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1315769E-002,-6.8498886E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1315769E-002, 0.0000000E+000, 1.9324862E-016,-5.8335687E-001
 6.0000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1403924E-002,-7.5292932E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1403924E-002, 0.0000000E+000, 2.1211585E-016,-5.8335687E-001
 6.1000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1491042E-002,-8.2741102E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1491042E-002, 0.0000000E+000, 2.3250751E-016,-5.8335687E-001
 6.2000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1577156E-002,-9.0729029E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1577156E-002, 0.0000000E+000, 2.5452226E-016,-5.8335687E-001
 6.3000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1662292E-002,-9.9396039E-016, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1662292E-002, 0.0000000E+000, 2.7826530E-016,-5.8335687E-001
 6.4000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1746469E-002,-1.0870347E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1746469E-002, 0.0000000E+000, 3.0384254E-016,-5.8335687E-001
