s,m,C,C
Time,"Wall thickness","Wall_temperature","Back_wall_temperature"
 0.0000000E+000, 8.0000004E-003, 2.5000000E+001, 2.5000000E+001
 1.1000000E+000, 8.0000004E-003, 6.2546867E+001, 2.5000000E+001
 2.0000000E+000, 8.0000004E-003, 1.1691540E+002, 2.5000000E+001
 3.0000000E+000, 8.0000004E-003, 1.5363474E+002, 2.5000000E+001
 4.0000000E+000, 8.0000004E-003, 1.8513831E+002, 2.5000000E+001
 5.1000000E+000, 8.0000004E-003, 2.1321756E+002, 2.5000000E+001
 6.1000000E+000, 8.0000004E-003, 2.3781982E+002, 2.5000000E+001
 7.1000000E+000, 8.0000004E-003, 2.5881818E+002, 2.5000002E+001
 8.1000000E+000, 8.0000004E-003, 2.7817752E+002, 2.5000008E+001
 9.1000000E+000, 8.0000004E-003, 2.9666080E+002, 2.5000032E+001
 1.0100000E+001, 8.0000004E-003, 3.1464847E+002, 2.5000116E+001
 1.1100000E+001, 8.0000004E-003, 3.3154132E+002, 2.5000351E+001
 1.2100000E+001, 8.0000004E-003, 3.4676028E+002, 2.5000916E+001
 1.3100000E+001, 8.0000004E-003, 3.6043915E+002, 2.5002119E+001
 1.4100000E+001, 8.0000004E-003, 3.7291293E+002, 2.5004436E+001
 1.5100000E+001, 8.0000004E-003, 3.8440546E+002, 2.5008549E+001
 1.6100000E+001, 8.0000004E-003, 3.9502441E+002, 2.5015364E+001
 1.7100000E+001, 8.0000004E-003, 4.0482297E+002, 2.5026026E+001
 1.8100000E+001, 8.0000004E-003, 4.1384384E+002, 2.5041916E+001
 1.9000000E+001, 8.0000004E-003, 4.2174878E+002, 2.5063236E+001
 2.0000000E+001, 8.0000004E-003, 4.2906332E+002, 2.5092377E+001
 2.1000000E+001, 8.0000004E-003, 4.3625748E+002, 2.5133112E+001
 2.2000000E+001, 8.0000004E-003, 4.4309473E+002, 2.5186268E+001
 2.3000000E+001, 8.0000004E-003, 4.4979056E+002, 2.5253992E+001
 2.4000000E+001, 8.0000004E-003, 4.5659515E+002, 2.5338488E+001
 2.5000000E+001, 8.0000004E-003, 4.6376984E+002, 2.5441977E+001
 2.6000000E+001, 8.0000004E-003, 4.7153598E+002, 2.5566666E+001
 2.7000000E+001, 8.0000004E-003, 4.7995752E+002, 2.5714716E+001
 2.8000000E+001, 8.0000004E-003, 4.8874670E+002, 2.5888226E+001
 2.9000000E+001, 8.0000004E-003, 4.9720404E+002, 2.6089201E+001
 3.0000000E+001, 8.0000004E-003, 5.0468103E+002, 2.6319542E+001
 3.1000000E+001, 8.0000004E-003, 5.1114362E+002, 2.6581020E+001
 3.2000000E+001, 8.0000004E-003, 5.1696368E+002, 2.6875278E+001
 3.3000000E+001, 8.0000004E-003, 5.2246771E+002, 2.7203812E+001
 3.4000000E+001, 8.0000004E-003, 5.2784894E+002, 2.7567965E+001
 3.5000000E+001, 8.0000004E-003, 5.3322137E+002, 2.7968929E+001
 3.6000000E+001, 8.0000004E-003, 5.3864832E+002, 2.8407740E+001
 3.7000000E+001, 8.0000004E-003, 5.4414655E+002, 2.8885284E+001
 3.8000000E+001, 8.0000004E-003, 5.4968304E+002, 2.9402298E+001
 3.9000000E+001, 8.0000004E-003, 5.5517224E+002, 2.9959379E+001
 4.0000000E+001, 8.0000004E-003, 5.6048468E+002, 3.0556997E+001
 4.1000000E+001, 8.0000004E-003, 5.6547827E+002, 3.1195492E+001
 4.2000000E+001, 8.0000004E-003, 5.7005328E+002, 3.1875088E+001
 4.3000000E+001, 8.0000004E-003, 5.7419751E+002, 3.2595905E+001
 4.4000000E+001, 8.0000004E-003, 5.7798102E+002, 3.3357952E+001
 4.5000000E+001, 8.0000004E-003, 5.8150781E+002, 3.4161144E+001
 4.6000000E+001, 8.0000004E-003, 5.8487317E+002, 3.5005318E+001
 4.7000000E+001, 8.0000004E-003, 5.8814746E+002, 3.5890202E+001
 4.8000000E+001, 8.0000004E-003, 5.9137756E+002, 3.6815472E+001
 4.9000000E+001, 8.0000004E-003, 5.9459198E+002, 3.7780720E+001
 5.0000000E+001, 8.0000004E-003, 5.9780316E+002, 3.8785477E+001
 5.1000000E+001, 8.0000004E-003, 6.0100922E+002, 3.9829227E+001
 5.2000000E+001, 8.0000004E-003, 6.0419458E+002, 4.0911396E+001
 5.3000000E+001, 8.0000004E-003, 6.0733203E+002, 4.2031376E+001
 5.4000000E+001, 8.0000004E-003, 6.1038635E+002, 4.3188519E+001
 5.5000000E+001, 8.0000004E-003, 6.1332123E+002, 4.4382133E+001
 5.6000000E+001, 8.0000004E-003, 6.1610803E+002, 4.5611511E+001
 5.7000000E+001, 8.0000004E-003, 6.1873334E+002, 4.6875912E+001
 5.8000000E+001, 8.0000004E-003, 6.2120184E+002, 4.8174561E+001
 5.9000000E+001, 8.0000004E-003, 6.2353320E+002, 4.9506668E+001
 6.0000000E+001, 8.0000004E-003, 6.2575470E+002, 5.0871433E+001
 6.1000000E+001, 8.0000004E-003, 6.2789453E+002, 5.2268024E+001
 6.2000000E+001, 8.0000004E-003, 6.2997736E+002, 5.3695610E+001
 6.3000000E+001, 8.0000004E-003, 6.3202209E+002, 5.5153347E+001
 6.4000000E+001, 8.0000004E-003, 6.3404205E+002, 5.6640400E+001
 6.5000000E+001, 8.0000004E-003, 6.3604517E+002, 5.8155918E+001
 6.6000000E+001, 8.0000004E-003, 6.3803448E+002, 5.9699062E+001
 6.7000000E+001, 8.0000004E-003, 6.4000854E+002, 6.1268997E+001
 6.8000000E+001, 8.0000004E-003, 6.4196222E+002, 6.2864895E+001
 6.9000000E+001, 8.0000004E-003, 6.4388708E+002, 6.4485916E+001
 7.0000000E+001, 8.0000004E-003, 6.4577301E+002, 6.6131256E+001
 7.1000000E+001, 8.0000004E-003, 6.4760950E+002, 6.7800087E+001
 7.2000000E+001, 8.0000004E-003, 6.4938733E+002, 6.9491600E+001
 7.3000000E+001, 8.0000004E-003, 6.5110028E+002, 7.1204994E+001
 7.4000000E+001, 8.0000004E-003, 6.5274622E+002, 7.2939461E+001
 7.5000000E+001, 8.0000004E-003, 6.5432739E+002, 7.4694229E+001
 7.6100000E+001, 8.0000004E-003, 6.5592358E+002, 7.6557884E+001
 7.7100000E+001, 8.0000004E-003, 6.5746484E+002, 7.8441833E+001
 7.8100000E+001, 8.0000004E-003, 6.5888989E+002, 8.0254623E+001
 7.9100000E+001, 8.0000004E-003, 6.6028229E+002, 8.2084602E+001
 8.0100000E+001, 8.0000004E-003, 6.6164954E+002, 8.3931053E+001
 8.1100000E+001, 8.0000004E-003, 6.6299756E+002, 8.5793289E+001
 8.2100000E+001, 8.0000004E-003, 6.6433044E+002, 8.7670616E+001
 8.3100000E+001, 8.0000004E-003, 6.6565088E+002, 8.9562378E+001
 8.4100000E+001, 8.0000004E-003, 6.6695966E+002, 9.1467926E+001
 8.5100000E+001, 8.0000004E-003, 6.6825629E+002, 9.3386612E+001
 8.6100000E+001, 8.0000004E-003, 6.6953912E+002, 9.5317825E+001
 8.7100000E+001, 8.0000004E-003, 6.7080542E+002, 9.7260941E+001
 8.8100000E+001, 8.0000004E-003, 6.7205206E+002, 9.9215363E+001
 8.9100000E+001, 8.0000004E-003, 6.7327557E+002, 1.0118050E+002
 9.0100000E+001, 8.0000004E-003, 6.7447290E+002, 1.0315578E+002
 9.1100000E+001, 8.0000004E-003, 6.7564148E+002, 1.0514062E+002
 9.2100000E+001, 8.0000004E-003, 6.7678003E+002, 1.0713450E+002
 9.3100000E+001, 8.0000004E-003, 6.7788824E+002, 1.0913686E+002
 9.4100000E+001, 8.0000004E-003, 6.7896698E+002, 1.1114717E+002
 9.5100000E+001, 8.0000004E-003, 6.8001831E+002, 1.1316495E+002
 9.6100000E+001, 8.0000004E-003, 6.8104486E+002, 1.1518970E+002
 9.7100000E+001, 8.0000004E-003, 6.8204974E+002, 1.1722095E+002
 9.8100000E+001, 8.0000004E-003, 6.8303625E+002, 1.1925824E+002
 9.9100000E+001, 8.0000004E-003, 6.8400726E+002, 1.2130113E+002
 1.0010000E+002, 8.0000004E-003, 6.8496552E+002, 1.2334921E+002
 1.0110000E+002, 8.0000004E-003, 6.8591315E+002, 1.2540205E+002
 1.0210000E+002, 8.0000004E-003, 6.8685156E+002, 1.2745924E+002
 1.0310000E+002, 8.0000004E-003, 6.8778174E+002, 1.2952040E+002
 1.0410000E+002, 8.0000004E-003, 6.8870404E+002, 1.3158516E+002
 1.0510000E+002, 8.0000004E-003, 6.8961841E+002, 1.3365311E+002
 1.0610000E+002, 8.0000004E-003, 6.9052411E+002, 1.3572389E+002
 1.0710000E+002, 8.0000004E-003, 6.9142029E+002, 1.3779716E+002
 1.0810000E+002, 8.0000004E-003, 6.9230579E+002, 1.3987254E+002
 1.0910000E+002, 8.0000004E-003, 6.9317944E+002, 1.4194972E+002
 1.1010000E+002, 8.0000004E-003, 6.9404004E+002, 1.4402835E+002
 1.1110000E+002, 8.0000004E-003, 6.9488666E+002, 1.4610809E+002
 1.1210000E+002, 8.0000004E-003, 6.9571857E+002, 1.4818866E+002
 1.1310000E+002, 8.0000004E-003, 6.9653546E+002, 1.5026976E+002
 1.1410000E+002, 8.0000004E-003, 6.9733752E+002, 1.5235109E+002
 1.1510000E+002, 8.0000004E-003, 6.9812512E+002, 1.5443237E+002
 1.1610000E+002, 8.0000004E-003, 6.9889917E+002, 1.5651337E+002
 1.1710000E+002, 8.0000004E-003, 6.9966077E+002, 1.5859380E+002
 1.1810000E+002, 8.0000004E-003, 7.0041107E+002, 1.6067343E+002
 1.1910000E+002, 8.0000004E-003, 7.0115149E+002, 1.6275204E+002
 1.2010000E+002, 8.0000004E-003, 7.0188318E+002, 1.6482939E+002
 1.2110000E+002, 8.0000004E-003, 7.0260736E+002, 1.6690526E+002
 1.2210000E+002, 8.0000004E-003, 7.0332483E+002, 1.6897943E+002
 1.2310000E+002, 8.0000004E-003, 7.0403644E+002, 1.7105168E+002
 1.2410000E+002, 8.0000013E-003, 7.0474261E+002, 1.7312181E+002
 1.2510000E+002, 8.0000013E-003, 7.0544360E+002, 1.7518961E+002
 1.2610000E+002, 8.0000013E-003, 7.0613940E+002, 1.7725487E+002
 1.2710000E+002, 8.0000013E-003, 7.0682996E+002, 1.7931740E+002
 1.2810000E+002, 8.0000013E-003, 7.0751483E+002, 1.8137700E+002
 1.2910000E+002, 8.0000013E-003, 7.0819360E+002, 1.8343350E+002
 1.3010000E+002, 8.0000013E-003, 7.0886578E+002, 1.8548669E+002
 1.3110000E+002, 8.0000013E-003, 7.0953094E+002, 1.8753644E+002
 1.3210000E+002, 8.0000013E-003, 7.1018860E+002, 1.8958255E+002
 1.3310000E+002, 8.0000013E-003, 7.1083844E+002, 1.9162488E+002
 1.3410000E+002, 8.0000013E-003, 7.1148016E+002, 1.9366325E+002
 1.3510000E+002, 8.0000013E-003, 7.1211383E+002, 1.9569757E+002
 1.3610000E+002, 8.0000013E-003, 7.1273950E+002, 1.9772766E+002
 1.3710000E+002, 8.0000013E-003, 7.1335742E+002, 1.9975342E+002
 1.3810000E+002, 8.0000013E-003, 7.1396802E+002, 2.0177469E+002
 1.3910000E+002, 8.0000013E-003, 7.1457178E+002, 2.0379137E+002
 1.4010000E+002, 8.0000013E-003, 7.1516931E+002, 2.0580331E+002
 1.4110000E+002, 8.0000013E-003, 7.1576111E+002, 2.0781042E+002
 1.4210000E+002, 8.0000013E-003, 7.1634778E+002, 2.0981258E+002
 1.4310000E+002, 8.0000013E-003, 7.1692981E+002, 2.1180965E+002
 1.4410000E+002, 8.0000013E-003, 7.1750769E+002, 2.1380151E+002
 1.4510000E+002, 8.0000013E-003, 7.1808160E+002, 2.1578807E+002
 1.4610000E+002, 8.0000013E-003, 7.1865186E+002, 2.1776918E+002
 1.4710000E+002, 8.0000013E-003, 7.1921857E+002, 2.1974474E+002
 1.4810000E+002, 8.0000013E-003, 7.1978162E+002, 2.2171465E+002
 1.4910000E+002, 8.0000013E-003, 7.2034106E+002, 2.2367877E+002
 1.5010000E+002, 8.0000013E-003, 7.2089667E+002, 2.2563702E+002
 1.5110000E+002, 8.0000013E-003, 7.2144824E+002, 2.2758929E+002
 1.5210000E+002, 8.0000013E-003, 7.2199554E+002, 2.2953551E+002
 1.5310000E+002, 8.0000013E-003, 7.2253833E+002, 2.3147556E+002
 1.5410000E+002, 8.0000013E-003, 7.2307654E+002, 2.3340936E+002
 1.5510000E+002, 8.0000013E-003, 7.2360986E+002, 2.3533684E+002
 1.5610000E+002, 8.0000013E-003, 7.2413837E+002, 2.3725790E+002
 1.5710000E+002, 8.0000013E-003, 7.2466199E+002, 2.3917250E+002
 1.5810000E+002, 8.0000013E-003, 7.2518085E+002, 2.4108054E+002
 1.5910000E+002, 8.0000013E-003, 7.2569507E+002, 2.4298195E+002
 1.6010000E+002, 8.0000013E-003, 7.2620483E+002, 2.4487666E+002
 1.6110000E+002, 8.0000013E-003, 7.2671045E+002, 2.4676462E+002
 1.6210000E+002, 8.0000013E-003, 7.2721222E+002, 2.4864572E+002
 1.6310000E+002, 8.0000013E-003, 7.2771033E+002, 2.5051994E+002
 1.6410000E+002, 8.0000013E-003, 7.2820502E+002, 2.5238718E+002
 1.6510000E+002, 8.0000013E-003, 7.2869666E+002, 2.5424739E+002
 1.6610000E+002, 8.0000013E-003, 7.2918530E+002, 2.5610052E+002
 1.6710000E+002, 8.0000013E-003, 7.2967114E+002, 2.5794650E+002
 1.6810000E+002, 8.0000013E-003, 7.3015424E+002, 2.5978528E+002
 1.6910000E+002, 8.0000013E-003, 7.3063458E+002, 2.6161682E+002
 1.7010000E+002, 8.0000013E-003, 7.3111218E+002, 2.6344110E+002
 1.7110000E+002, 8.0000013E-003, 7.3158698E+002, 2.6525809E+002
 1.7210000E+002, 8.0000013E-003, 7.3205884E+002, 2.6706772E+002
 1.7310000E+002, 8.0000013E-003, 7.3252771E+002, 2.6887003E+002
 1.7410000E+002, 8.0000013E-003, 7.3299347E+002, 2.7066492E+002
 1.7510000E+002, 8.0000013E-003, 7.3345599E+002, 2.7245242E+002
 1.7610000E+002, 8.0000013E-003, 7.3391528E+002, 2.7423251E+002
 1.7710000E+002, 8.0000013E-003, 7.3437128E+002, 2.7600513E+002
 1.7810000E+002, 8.0000013E-003, 7.3482397E+002, 2.7777029E+002
 1.7910000E+002, 8.0000013E-003, 7.3527344E+002, 2.7952789E+002
 1.8010000E+002, 8.0000013E-003, 7.3571973E+002, 2.8127795E+002
 1.8110000E+002, 8.0000013E-003, 7.3616302E+002, 2.8302042E+002
 1.8210000E+002, 8.0000013E-003, 7.3660339E+002, 2.8475516E+002
 1.8310000E+002, 8.0000013E-003, 7.3704102E+002, 2.8648218E+002
 1.8410000E+002, 8.0000013E-003, 7.3747595E+002, 2.8820139E+002
 1.8510000E+002, 8.0000013E-003, 7.3790839E+002, 2.8991269E+002
 1.8610000E+002, 8.0000013E-003, 7.3833844E+002, 2.9161600E+002
 1.8710000E+002, 8.0000013E-003, 7.3876617E+002, 2.9331122E+002
 1.8810000E+002, 8.0000013E-003, 7.3919159E+002, 2.9499826E+002
 1.8910000E+002, 8.0000013E-003, 7.3961469E+002, 2.9667703E+002
 1.9010000E+002, 8.0000013E-003, 7.4003558E+002, 2.9834741E+002
 1.9110000E+002, 8.0000013E-003, 7.4045416E+002, 3.0000928E+002
 1.9210000E+002, 8.0000013E-003, 7.4087042E+002, 3.0166257E+002
 1.9310000E+002, 8.0000013E-003, 7.4128430E+002, 3.0330710E+002
 1.9410000E+002, 8.0000013E-003, 7.4169574E+002, 3.0494278E+002
 1.9510000E+002, 8.0000013E-003, 7.4210474E+002, 3.0656946E+002
 1.9610000E+002, 8.0000013E-003, 7.4251129E+002, 3.0818704E+002
 1.9710000E+002, 8.0000013E-003, 7.4291528E+002, 3.0979532E+002
 1.9810000E+002, 8.0000013E-003, 7.4331689E+002, 3.1139413E+002
 1.9910000E+002, 8.0000013E-003, 7.4371600E+002, 3.1298340E+002
 2.0010000E+002, 8.0000013E-003, 7.4411279E+002, 3.1456290E+002
 2.0110000E+002, 8.0000013E-003, 7.4450726E+002, 3.1613245E+002
 2.0210000E+002, 8.0000013E-003, 7.4489941E+002, 3.1769186E+002
 2.0310000E+002, 8.0000013E-003, 7.4528949E+002, 3.1924100E+002
 2.0410000E+002, 8.0000013E-003, 7.4567737E+002, 3.2077966E+002
 2.0510000E+002, 8.0000013E-003, 7.4606317E+002, 3.2230765E+002
 2.0610000E+002, 8.0000013E-003, 7.4644702E+002, 3.2382477E+002
 2.0710000E+002, 8.0000013E-003, 7.4682880E+002, 3.2533081E+002
 2.0810000E+002, 8.0000013E-003, 7.4720868E+002, 3.2682559E+002
 2.0910000E+002, 8.0000013E-003, 7.4758649E+002, 3.2830890E+002
 2.1010000E+002, 8.0000013E-003, 7.4796234E+002, 3.2978052E+002
 2.1110000E+002, 8.0000013E-003, 7.4833618E+002, 3.3124023E+002
 2.1210000E+002, 8.0000013E-003, 7.4870801E+002, 3.3268784E+002
 2.1310000E+002, 8.0000013E-003, 7.4907776E+002, 3.3412305E+002
 2.1410000E+002, 8.0000013E-003, 7.4944550E+002, 3.3554572E+002
 2.1510000E+002, 8.0000013E-003, 7.4981116E+002, 3.3695554E+002
 2.1610000E+002, 8.0000013E-003, 7.5017480E+002, 3.3835233E+002
 2.1710000E+002, 8.0000013E-003, 7.5053644E+002, 3.3973581E+002
 2.1810000E+002, 8.0000013E-003, 7.5089606E+002, 3.4110577E+002
 2.1910000E+002, 8.0000013E-003, 7.5125372E+002, 3.4246201E+002
 2.2010000E+002, 8.0000013E-003, 7.5160950E+002, 3.4380420E+002
 2.2110000E+002, 8.0000013E-003, 7.5196332E+002, 3.4513220E+002
 2.2210000E+002, 8.0000013E-003, 7.5231531E+002, 3.4644574E+002
 2.2310000E+002, 8.0000013E-003, 7.5266541E+002, 3.4774463E+002
 2.2410000E+002, 8.0000013E-003, 7.5301373E+002, 3.4902863E+002
 2.2510000E+002, 8.0000013E-003, 7.5336023E+002, 3.5029758E+002
 2.2610000E+002, 8.0000013E-003, 7.5370496E+002, 3.5155124E+002
 2.2710000E+002, 8.0000013E-003, 7.5404785E+002, 3.5278949E+002
 2.2810000E+002, 8.0000013E-003, 7.5438892E+002, 3.5401208E+002
