s,m,C,C
Time,"Wall thickness","Wall_temperature","Back_wall_temperature"
 0.0000000E+000, 8.0000004E-003, 2.5000000E+001, 2.5000000E+001
 1.0000000E+000, 8.0000004E-003, 2.4999994E+001, 2.5000000E+001
 2.0000000E+000, 8.0000004E-003, 2.6756319E+001, 2.5000000E+001
 3.0000000E+000, 8.0000004E-003, 2.7986588E+001, 2.5000000E+001
 4.0000000E+000, 8.0000004E-003, 2.9022842E+001, 2.5000000E+001
 5.0000000E+000, 8.0000004E-003, 2.9928371E+001, 2.5000000E+001
 6.0000000E+000, 8.0000004E-003, 3.0744373E+001, 2.5000000E+001
 7.0000000E+000, 8.0000004E-003, 3.1492336E+001, 2.5000000E+001
 8.0000000E+000, 8.0000004E-003, 3.2186749E+001, 2.5000000E+001
 9.0000000E+000, 8.0000004E-003, 3.2837429E+001, 2.5000002E+001
 1.0000000E+001, 8.0000004E-003, 3.3451546E+001, 2.5000004E+001
 1.1000000E+001, 8.0000004E-003, 3.4034485E+001, 2.5000010E+001
 1.2000000E+001, 8.0000004E-003, 3.4590420E+001, 2.5000021E+001
 1.3000000E+001, 8.0000004E-003, 3.5122673E+001, 2.5000042E+001
 1.4000000E+001, 8.0000004E-003, 3.5633934E+001, 2.5000080E+001
 1.5000000E+001, 8.0000004E-003, 3.6126411E+001, 2.5000145E+001
 1.6000000E+001, 8.0000004E-003, 3.6601959E+001, 2.5000250E+001
 1.7000000E+001, 8.0000004E-003, 3.7062141E+001, 2.5000416E+001
 1.8000000E+001, 8.0000004E-003, 3.7508293E+001, 2.5000664E+001
 1.9000000E+001, 8.0000004E-003, 3.7941570E+001, 2.5001022E+001
 2.0000000E+001, 8.0000004E-003, 3.8362976E+001, 2.5001526E+001
 2.1000000E+001, 8.0000004E-003, 3.8773384E+001, 2.5002209E+001
 2.2000000E+001, 8.0000004E-003, 3.9173576E+001, 2.5003117E+001
 2.3000000E+001, 8.0000004E-003, 3.9564243E+001, 2.5004295E+001
 2.4000000E+001, 8.0000004E-003, 3.9945992E+001, 2.5005791E+001
 2.5000000E+001, 8.0000004E-003, 4.0319378E+001, 2.5007660E+001
 2.6000000E+001, 8.0000004E-003, 4.0684898E+001, 2.5009953E+001
 2.7000000E+001, 8.0000004E-003, 4.1043003E+001, 2.5012726E+001
 2.8000000E+001, 8.0000004E-003, 4.1394093E+001, 2.5016033E+001
 2.9000000E+001, 8.0000004E-003, 4.1738548E+001, 2.5019934E+001
 3.0000000E+001, 8.0000004E-003, 4.2076706E+001, 2.5024481E+001
 3.1000000E+001, 8.0000004E-003, 4.2408875E+001, 2.5029730E+001
 3.2000000E+001, 8.0000004E-003, 4.2735352E+001, 2.5035732E+001
 3.3000000E+001, 8.0000004E-003, 4.3056389E+001, 2.5042542E+001
 3.4000000E+001, 8.0000004E-003, 4.3372238E+001, 2.5050207E+001
 3.5000000E+001, 8.0000004E-003, 4.3683132E+001, 2.5058773E+001
 3.6000000E+001, 8.0000004E-003, 4.3989273E+001, 2.5068289E+001
 3.7000000E+001, 8.0000004E-003, 4.4290855E+001, 2.5078793E+001
 3.8000000E+001, 8.0000004E-003, 4.4588074E+001, 2.5090326E+001
 3.9000000E+001, 8.0000004E-003, 4.4881092E+001, 2.5102926E+001
 4.0000000E+001, 8.0000004E-003, 4.5170067E+001, 2.5116627E+001
 4.1000000E+001, 8.0000004E-003, 4.5455158E+001, 2.5131462E+001
 4.2000000E+001, 8.0000004E-003, 4.5736500E+001, 2.5147457E+001
 4.3000000E+001, 8.0000004E-003, 4.6014229E+001, 2.5164639E+001
 4.4000000E+001, 8.0000004E-003, 4.6288471E+001, 2.5183033E+001
 4.5000000E+001, 8.0000004E-003, 4.6559341E+001, 2.5202662E+001
 4.6000000E+001, 8.0000004E-003, 4.6826950E+001, 2.5223539E+001
 4.7000000E+001, 8.0000004E-003, 4.7091412E+001, 2.5245687E+001
 4.8000000E+001, 8.0000004E-003, 4.7352818E+001, 2.5269117E+001
 4.9000000E+001, 8.0000004E-003, 4.7611263E+001, 2.5293842E+001
 5.0000000E+001, 8.0000004E-003, 4.7866852E+001, 2.5319872E+001
 5.1000000E+001, 8.0000004E-003, 4.8119652E+001, 2.5347214E+001
 5.2000000E+001, 8.0000004E-003, 4.8369751E+001, 2.5375875E+001
 5.3000000E+001, 8.0000004E-003, 4.8617237E+001, 2.5405863E+001
 5.4000000E+001, 8.0000004E-003, 4.8862171E+001, 2.5437178E+001
 5.5000000E+001, 8.0000004E-003, 4.9104626E+001, 2.5469820E+001
 5.6000000E+001, 8.0000004E-003, 4.9344677E+001, 2.5503792E+001
 5.7000000E+001, 8.0000004E-003, 4.9582378E+001, 2.5539091E+001
 5.8000000E+001, 8.0000004E-003, 4.9817799E+001, 2.5575718E+001
 5.9000000E+001, 8.0000004E-003, 5.0050999E+001, 2.5613665E+001
 6.0000000E+001, 8.0000004E-003, 5.0282032E+001, 2.5652929E+001
 6.1000000E+001, 8.0000004E-003, 5.0510952E+001, 2.5693504E+001
 6.2000000E+001, 8.0000004E-003, 5.0737812E+001, 2.5735386E+001
 6.3000000E+001, 8.0000004E-003, 5.0962666E+001, 2.5778563E+001
 6.4000000E+001, 8.0000004E-003, 5.1185555E+001, 2.5823030E+001
 6.5000000E+001, 8.0000004E-003, 5.1406532E+001, 2.5868778E+001
 6.6000000E+001, 8.0000004E-003, 5.1625641E+001, 2.5915796E+001
 6.7000000E+001, 8.0000004E-003, 5.1842922E+001, 2.5964075E+001
 6.8000000E+001, 8.0000004E-003, 5.2058422E+001, 2.6013603E+001
 6.9000000E+001, 8.0000004E-003, 5.2272179E+001, 2.6064369E+001
 7.0000000E+001, 8.0000004E-003, 5.2484226E+001, 2.6116362E+001
 7.1000000E+001, 8.0000004E-003, 5.2694611E+001, 2.6169569E+001
 7.2000000E+001, 8.0000004E-003, 5.2903358E+001, 2.6223980E+001
 7.3000000E+001, 8.0000004E-003, 5.3110512E+001, 2.6279579E+001
 7.4000000E+001, 8.0000004E-003, 5.3316109E+001, 2.6336353E+001
 7.5000000E+001, 8.0000004E-003, 5.3520172E+001, 2.6394293E+001
 7.6000000E+001, 8.0000004E-003, 5.3722736E+001, 2.6453381E+001
 7.7000000E+001, 8.0000004E-003, 5.3923836E+001, 2.6513603E+001
 7.8000000E+001, 8.0000004E-003, 5.4123501E+001, 2.6574947E+001
 7.9000000E+001, 8.0000004E-003, 5.4321754E+001, 2.6637402E+001
 8.0000000E+001, 8.0000004E-003, 5.4518635E+001, 2.6700947E+001
 8.1000000E+001, 8.0000004E-003, 5.4714161E+001, 2.6765574E+001
 8.2000000E+001, 8.0000004E-003, 5.4908360E+001, 2.6831264E+001
 8.3000000E+001, 8.0000004E-003, 5.5101265E+001, 2.6898006E+001
 8.4000000E+001, 8.0000004E-003, 5.5292892E+001, 2.6965786E+001
 8.5000000E+001, 8.0000004E-003, 5.5483273E+001, 2.7034586E+001
 8.6000000E+001, 8.0000004E-003, 5.5672432E+001, 2.7104395E+001
 8.7000000E+001, 8.0000004E-003, 5.5860386E+001, 2.7175198E+001
 8.8000000E+001, 8.0000004E-003, 5.6047157E+001, 2.7246979E+001
 8.9000000E+001, 8.0000004E-003, 5.6232780E+001, 2.7319725E+001
 9.0000000E+001, 8.0000004E-003, 5.6417263E+001, 2.7393421E+001
 9.1000000E+001, 8.0000004E-003, 5.6600632E+001, 2.7468056E+001
 9.2000000E+001, 8.0000004E-003, 5.6782906E+001, 2.7543613E+001
 9.3000000E+001, 8.0000004E-003, 5.6964111E+001, 2.7620079E+001
 9.4000000E+001, 8.0000004E-003, 5.7144257E+001, 2.7697439E+001
 9.5000000E+001, 8.0000004E-003, 5.7323372E+001, 2.7775681E+001
 9.6000000E+001, 8.0000004E-003, 5.7501472E+001, 2.7854790E+001
 9.7000000E+001, 8.0000004E-003, 5.7678570E+001, 2.7934753E+001
 9.8000000E+001, 8.0000004E-003, 5.7854694E+001, 2.8015558E+001
 9.9000000E+001, 8.0000004E-003, 5.8029850E+001, 2.8097189E+001
 1.0000000E+002, 8.0000004E-003, 5.8204063E+001, 2.8179634E+001
 1.0100000E+002, 8.0000004E-003, 5.8377350E+001, 2.8262882E+001
 1.0200000E+002, 8.0000004E-003, 5.8549721E+001, 2.8346916E+001
 1.0300000E+002, 8.0000004E-003, 5.8721199E+001, 2.8431726E+001
 1.0400000E+002, 8.0000004E-003, 5.8891796E+001, 2.8517302E+001
 1.0500000E+002, 8.0000004E-003, 5.9061523E+001, 2.8603624E+001
 1.0600000E+002, 8.0000004E-003, 5.9230404E+001, 2.8690687E+001
 1.0700000E+002, 8.0000004E-003, 5.9398449E+001, 2.8778475E+001
 1.0800000E+002, 8.0000004E-003, 5.9565674E+001, 2.8866978E+001
 1.0900000E+002, 8.0000004E-003, 5.9732090E+001, 2.8956182E+001
 1.1000000E+002, 8.0000004E-003, 5.9897713E+001, 2.9046078E+001
 1.1100000E+002, 8.0000004E-003, 6.0062557E+001, 2.9136650E+001
 1.1200000E+002, 8.0000004E-003, 6.0226635E+001, 2.9227892E+001
 1.1300000E+002, 8.0000004E-003, 6.0389961E+001, 2.9319790E+001
 1.1400000E+002, 8.0000004E-003, 6.0552547E+001, 2.9412331E+001
 1.1500000E+002, 8.0000004E-003, 6.0714401E+001, 2.9505507E+001
 1.1600000E+002, 8.0000004E-003, 6.0875546E+001, 2.9599306E+001
 1.1700000E+002, 8.0000004E-003, 6.1035984E+001, 2.9693718E+001
 1.1800000E+002, 8.0000004E-003, 6.1195728E+001, 2.9788733E+001
 1.1900000E+002, 8.0000004E-003, 6.1354797E+001, 2.9884338E+001
 1.2000000E+002, 8.0000004E-003, 6.1513195E+001, 2.9980524E+001
 1.2100000E+002, 8.0000004E-003, 6.1670933E+001, 3.0077282E+001
 1.2200000E+002, 8.0000004E-003, 6.1828030E+001, 3.0174603E+001
 1.2300000E+002, 8.0000004E-003, 6.1984486E+001, 3.0272474E+001
 1.2400000E+002, 8.0000004E-003, 6.2140320E+001, 3.0370886E+001
 1.2500000E+002, 8.0000004E-003, 6.2295540E+001, 3.0469831E+001
 1.2600000E+002, 8.0000004E-003, 6.2450153E+001, 3.0569302E+001
 1.2700000E+002, 8.0000004E-003, 6.2604172E+001, 3.0669283E+001
 1.2800000E+002, 8.0000004E-003, 6.2757610E+001, 3.0769772E+001
 1.2900000E+002, 8.0000004E-003, 6.2910469E+001, 3.0870754E+001
 1.3000000E+002, 8.0000004E-003, 6.3062763E+001, 3.0972223E+001
 1.3100000E+002, 8.0000004E-003, 6.3214504E+001, 3.1074173E+001
 1.3200000E+002, 8.0000004E-003, 6.3365700E+001, 3.1176592E+001
 1.3300000E+002, 8.0000004E-003, 6.3516354E+001, 3.1279470E+001
 1.3400000E+002, 8.0000004E-003, 6.3666481E+001, 3.1382805E+001
 1.3500000E+002, 8.0000004E-003, 6.3816086E+001, 3.1486582E+001
 1.3600000E+002, 8.0000004E-003, 6.3965179E+001, 3.1590797E+001
 1.3700000E+002, 8.0000004E-003, 6.4113770E+001, 3.1695442E+001
 1.3800000E+002, 8.0000004E-003, 6.4261871E+001, 3.1800507E+001
 1.3900000E+002, 8.0000004E-003, 6.4409477E+001, 3.1905987E+001
 1.4000000E+002, 8.0000004E-003, 6.4556610E+001, 3.2011871E+001
 1.4100000E+002, 8.0000004E-003, 6.4703270E+001, 3.2118156E+001
 1.4200000E+002, 8.0000004E-003, 6.4849464E+001, 3.2224831E+001
 1.4300000E+002, 8.0000004E-003, 6.4995209E+001, 3.2331890E+001
 1.4400000E+002, 8.0000004E-003, 6.5140495E+001, 3.2439327E+001
 1.4500000E+002, 8.0000004E-003, 6.5285347E+001, 3.2547134E+001
 1.4600000E+002, 8.0000004E-003, 6.5429771E+001, 3.2655308E+001
 1.4700000E+002, 8.0000004E-003, 6.5573761E+001, 3.2763832E+001
 1.4800000E+002, 8.0000004E-003, 6.5717331E+001, 3.2872711E+001
 1.4900000E+002, 8.0000004E-003, 6.5860497E+001, 3.2981934E+001
 1.5000000E+002, 8.0000004E-003, 6.6003250E+001, 3.3091492E+001
 1.5100000E+002, 8.0000004E-003, 6.6145599E+001, 3.3201382E+001
 1.5200000E+002, 8.0000004E-003, 6.6287560E+001, 3.3311596E+001
 1.5300000E+002, 8.0000004E-003, 6.6429138E+001, 3.3422127E+001
 1.5400000E+002, 8.0000004E-003, 6.6570328E+001, 3.3532970E+001
 1.5500000E+002, 8.0000004E-003, 6.6711151E+001, 3.3644123E+001
 1.5600000E+002, 8.0000004E-003, 6.6851608E+001, 3.3755577E+001
 1.5700000E+002, 8.0000004E-003, 6.6991699E+001, 3.3867325E+001
 1.5800000E+002, 8.0000004E-003, 6.7131439E+001, 3.3979362E+001
 1.5900000E+002, 8.0000004E-003, 6.7270821E+001, 3.4091682E+001
 1.6000000E+002, 8.0000004E-003, 6.7409859E+001, 3.4204285E+001
 1.6100000E+002, 8.0000004E-003, 6.7548569E+001, 3.4317158E+001
 1.6200000E+002, 8.0000004E-003, 6.7686935E+001, 3.4430298E+001
 1.6300000E+002, 8.0000004E-003, 6.7824982E+001, 3.4543701E+001
 1.6400000E+002, 8.0000004E-003, 6.7962700E+001, 3.4657364E+001
 1.6500000E+002, 8.0000004E-003, 6.8100105E+001, 3.4771278E+001
 1.6600000E+002, 8.0000004E-003, 6.8237198E+001, 3.4885441E+001
 1.6700000E+002, 8.0000004E-003, 6.8373978E+001, 3.4999847E+001
 1.6800000E+002, 8.0000004E-003, 6.8510460E+001, 3.5114491E+001
 1.6900000E+002, 8.0000004E-003, 6.8646652E+001, 3.5229366E+001
 1.7000000E+002, 8.0000004E-003, 6.8782547E+001, 3.5344471E+001
 1.7100000E+002, 8.0000004E-003, 6.8918152E+001, 3.5459801E+001
 1.7200000E+002, 8.0000004E-003, 6.9053474E+001, 3.5575352E+001
 1.7300000E+002, 8.0000004E-003, 6.9188530E+001, 3.5691120E+001
 1.7400000E+002, 8.0000004E-003, 6.9323303E+001, 3.5807095E+001
 1.7500000E+002, 8.0000004E-003, 6.9457809E+001, 3.5923279E+001
 1.7600000E+002, 8.0000004E-003, 6.9592049E+001, 3.6039665E+001
 1.7700000E+002, 8.0000004E-003, 6.9726036E+001, 3.6156250E+001
 1.7800000E+002, 8.0000004E-003, 6.9859756E+001, 3.6273033E+001
 1.7900000E+002, 8.0000004E-003, 6.9993240E+001, 3.6390003E+001
 1.8000000E+002, 8.0000004E-003, 7.0126465E+001, 3.6507160E+001
 1.8100000E+002, 8.0000004E-003, 7.0259453E+001, 3.6624500E+001
 1.8200000E+002, 8.0000004E-003, 7.0392197E+001, 3.6742020E+001
 1.8300000E+002, 8.0000004E-003, 7.0524712E+001, 3.6859715E+001
 1.8400000E+002, 8.0000004E-003, 7.0656990E+001, 3.6977585E+001
 1.8500000E+002, 8.0000004E-003, 7.0789047E+001, 3.7095619E+001
 1.8600000E+002, 8.0000004E-003, 7.0920876E+001, 3.7213818E+001
 1.8700000E+002, 8.0000004E-003, 7.1052483E+001, 3.7332180E+001
 1.8800000E+002, 8.0000004E-003, 7.1183884E+001, 3.7450699E+001
 1.8900000E+002, 8.0000004E-003, 7.1315063E+001, 3.7569374E+001
 1.9000000E+002, 8.0000004E-003, 7.1446037E+001, 3.7688198E+001
 1.9100000E+002, 8.0000004E-003, 7.1576805E+001, 3.7807171E+001
 1.9200000E+002, 8.0000004E-003, 7.1707367E+001, 3.7926289E+001
 1.9300000E+002, 8.0000004E-003, 7.1837738E+001, 3.8045547E+001
 1.9400000E+002, 8.0000004E-003, 7.1967911E+001, 3.8164948E+001
 1.9500000E+002, 8.0000004E-003, 7.2097893E+001, 3.8284481E+001
 1.9600000E+002, 8.0000004E-003, 7.2227684E+001, 3.8404144E+001
 1.9700000E+002, 8.0000004E-003, 7.2357292E+001, 3.8523941E+001
 1.9800000E+002, 8.0000004E-003, 7.2486717E+001, 3.8643864E+001
 1.9900000E+002, 8.0000004E-003, 7.2615959E+001, 3.8763908E+001
 2.0000000E+002, 8.0000004E-003, 7.2745026E+001, 3.8884075E+001
 2.0100000E+002, 8.0000004E-003, 7.2873924E+001, 3.9004360E+001
 2.0200000E+002, 8.0000004E-003, 7.3002647E+001, 3.9124763E+001
 2.0300000E+002, 8.0000004E-003, 7.3131210E+001, 3.9245277E+001
 2.0400000E+002, 8.0000004E-003, 7.3259605E+001, 3.9365902E+001
 2.0500000E+002, 8.0000004E-003, 7.3387833E+001, 3.9486633E+001
 2.0600000E+002, 8.0000004E-003, 7.3515907E+001, 3.9607468E+001
 2.0700000E+002, 8.0000004E-003, 7.3643829E+001, 3.9728409E+001
 2.0800000E+002, 8.0000004E-003, 7.3771591E+001, 3.9849449E+001
 2.0900000E+002, 8.0000004E-003, 7.3899208E+001, 3.9970585E+001
 2.1000000E+002, 8.0000004E-003, 7.4026672E+001, 4.0091820E+001
 2.1100000E+002, 8.0000004E-003, 7.4153992E+001, 4.0213146E+001
 2.1200000E+002, 8.0000004E-003, 7.4281174E+001, 4.0334564E+001
 2.1300000E+002, 8.0000004E-003, 7.4408211E+001, 4.0456070E+001
 2.1400000E+002, 8.0000004E-003, 7.4535103E+001, 4.0577663E+001
 2.1500000E+002, 8.0000004E-003, 7.4661873E+001, 4.0699341E+001
 2.1600000E+002, 8.0000004E-003, 7.4788506E+001, 4.0821098E+001
 2.1700000E+002, 8.0000004E-003, 7.4915001E+001, 4.0942936E+001
 2.1800000E+002, 8.0000004E-003, 7.5041374E+001, 4.1064854E+001
 2.1900000E+002, 8.0000004E-003, 7.5167618E+001, 4.1186848E+001
 2.2000000E+002, 8.0000004E-003, 7.5293739E+001, 4.1308914E+001
 2.2100000E+002, 8.0000004E-003, 7.5419739E+001, 4.1431053E+001
 2.2200000E+002, 8.0000004E-003, 7.5545616E+001, 4.1553261E+001
 2.2300000E+002, 8.0000004E-003, 7.5671379E+001, 4.1675537E+001
 2.2400000E+002, 8.0000004E-003, 7.5797028E+001, 4.1797882E+001
 2.2500000E+002, 8.0000004E-003, 7.5922562E+001, 4.1920288E+001
 2.2600000E+002, 8.0000004E-003, 7.6047981E+001, 4.2042759E+001
 2.2700000E+002, 8.0000004E-003, 7.6173294E+001, 4.2165291E+001
 2.2800000E+002, 8.0000004E-003, 7.6298500E+001, 4.2287880E+001
