Loop,Time,r0-A,r1-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r1-E,r0-Hp,r1-Hp,p0-K,p1-K,Value,r0-Xi,r1-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r1-n,r0-nO2,r1-nO2,p0-rho,p1-rho,
-1,0,5.90e+12,7.19e+13,1.0,0.0,3991.136259479289,590.9011812736819,0.12572562916662242,0.09698609563276625,1.31e+05,2.97e+05,195051.35472707552,172025.96826903144,34351.06977593868,100000000.0,0.011223891169261351,0.5855848271693554,0.26246022124469426,0.4429247838376862,0.94,0.0847679769673421,0.206080682369362,0.0001135568594003266,0.0009242437311746707,2.695032744872108,4.134507129008795,0.0,0.0,1683.0,1235.0,
0,767.8700,7.06e+11,6.21e+13,1.0,0.0,2698.3556675047357,2329.4285471687913,0.10836723565106708,0.6093900677527202,1.93e+05,1.37e+05,356027.38825258985,112601.05783740903,11522.05791616338,100000000.0,0.004469514073060607,0.5805626472962039,0.5790010644171852,0.6993924893770624,0.94,0.6752777106744526,0.2188637137804499,4.3166951484401325e-05,0.0003023399558904754,1.8944275094686744,0.7331078187136975,0.0,0.0,1683.0,1235.0,
1,1662.6220,1.93e+12,9.08e+13,1.0,0.0,1989.7227059473992,1794.5223642504532,0.05568305177571476,0.7911712093797088,1.28e+05,3.67e+05,213010.49825100682,350071.2758280708,21814.00162521824,100000000.0,0.004108982601114712,0.5780560659483248,0.6839422075933461,0.43972672584810596,0.94,0.258885767613044,0.12342231359846864,4.354680221565612e-05,0.0007732336414043245,1.408549861123325,3.380155228747917,0.0,0.0,1683.0,1235.0,
2,2602.4140,4.07e+12,1.60e+14,1.0,0.0,1461.0762805208403,2322.786711331983,0.10506008982987511,0.4744978894871596,2.45e+05,1.60e+05,215754.36216427645,355719.71951976756,16660.366607857046,100000000.0,0.0026127353532090793,0.5922109264718698,0.5802099877251821,0.6908032406005331,0.94,0.4993291510823566,0.16732043932502252,7.023818851317755e-05,0.00047331624711091386,2.6118147141640105,3.7346336009379404,0.0,0.0,1683.0,1235.0,
3,3505.1530,4.07e+12,1.60e+14,1.0,0.0,1461.0762805208403,2322.786711331983,0.10506008982987511,0.4744978894871596,2.45e+05,1.60e+05,215754.36216427645,355719.71951976756,16660.366607857046,100000000.0,0.0026127353532090793,0.5922109264718698,0.5802099877251821,0.6908032406005331,0.94,0.4993291510823566,0.16732043932502252,7.023818851317755e-05,0.00047331624711091386,2.6118147141640105,3.7346336009379404,0.0,0.0,1683.0,1235.0,
4,4475.8720,4.07e+12,1.60e+14,1.0,0.0,1461.0762805208403,2322.786711331983,0.10506008982987511,0.4744978894871596,2.45e+05,1.60e+05,215754.36216427645,355719.71951976756,16660.366607857046,100000000.0,0.0026127353532090793,0.5922109264718698,0.5802099877251821,0.6908032406005331,0.94,0.4993291510823566,0.16732043932502252,7.023818851317755e-05,0.00047331624711091386,2.6118147141640105,3.7346336009379404,0.0,0.0,1683.0,1235.0,
5,5447.6040,4.07e+12,1.60e+14,1.0,0.0,1461.0762805208403,2322.786711331983,0.10506008982987511,0.4744978894871596,2.45e+05,1.60e+05,215754.36216427645,355719.71951976756,16660.366607857046,100000000.0,0.0026127353532090793,0.5922109264718698,0.5802099877251821,0.6908032406005331,0.94,0.4993291510823566,0.16732043932502252,7.023818851317755e-05,0.00047331624711091386,2.6118147141640105,3.7346336009379404,0.0,0.0,1683.0,1235.0,
6,6433.7460,4.07e+12,1.60e+14,1.0,0.0,1461.0762805208403,2322.786711331983,0.10506008982987511,0.4744978894871596,2.45e+05,1.60e+05,215754.36216427645,355719.71951976756,16660.366607857046,100000000.0,0.0026127353532090793,0.5922109264718698,0.5802099877251821,0.6908032406005331,0.94,0.4993291510823566,0.16732043932502252,7.023818851317755e-05,0.00047331624711091386,2.6118147141640105,3.7346336009379404,0.0,0.0,1683.0,1235.0,
7,7406.3410,3.40e+12,1.02e+14,1.0,0.0,1584.5050623199295,2412.228866689376,0.07791402030704721,0.4356598542443778,2.91e+05,1.52e+05,241312.0916618539,289171.41062023037,22972.54745573333,100000000.0,0.0017306825311963424,0.5718052647260969,0.5789163069231686,0.7052057402010445,0.94,0.5348974520834099,0.155283347807189,5.5925585306877324e-05,0.0004695499714264836,2.7102472559013435,4.207352761250798,0.0,0.0,1683.0,1235.0,
8,8333.1380,4.88e+12,1.37e+14,1.0,0.0,1450.098290421436,2315.7624221379065,0.07792612348341232,0.4940819907862849,3.89e+05,1.55e+05,233431.5360644166,257777.1265469098,25188.557958068322,100000000.0,0.0008532904389581741,0.3730109140054494,0.5780450846863041,0.6384509357768446,0.94,0.6236759218716766,0.19076931558050708,6.498026167550778e-05,0.0006068768344889522,2.5450736478297067,4.8457094267702026,0.0,0.0,1683.0,1235.0,
9,9206.1800,4.15e+12,1.29e+14,1.0,0.0,1513.0096499608248,2176.2801525749205,0.07922442479572317,0.39047031720501874,3.21e+05,1.60e+05,238235.76079234714,193586.5623044098,24924.551205109354,100000000.0,0.0008056721311620964,0.4831401531866448,0.5778797689171289,0.7091914751750208,0.94,0.605058907095735,0.18762540022863242,5.8335330530594624e-05,0.0005464589057070392,2.7741922433835873,4.784150845214249,0.0,0.0,1683.0,1235.0,
10,10116.8190,4.13e+12,1.44e+14,1.0,0.0,1650.1566234872207,2001.6439412265108,0.08469692506367316,0.3692054204606079,2.99e+05,1.59e+05,231592.46905932564,153317.2808229493,26681.74271826214,100000000.0,0.0007080972968892803,0.5762643576096335,0.577821235495407,0.6920565375083434,0.94,0.5063077475719155,0.22383512774591896,3.7351022350561454e-05,0.0005995665691550883,3.1545786624907715,4.985188295835579,0.0,0.0,1683.0,1235.0,
11,11029.2170,4.18e+12,1.47e+14,1.0,0.0,1559.5036972160724,1907.3912551385474,0.07786633649895841,0.4162588256651275,3.13e+05,1.58e+05,208091.64692917484,141595.9331587001,27585.887424733955,100000000.0,0.000580830261300377,0.6345135844767662,0.5777591331577908,0.6374150868672277,0.94,0.35329689207166365,0.2517328592454832,2.5560417571831163e-05,0.0006182034808654396,3.200609124509805,5.069761495456825,0.0,0.0,1683.0,1235.0,
12,12009.0360,4.04e+12,1.33e+14,1.0,0.0,1476.444877600906,2079.897835786207,0.07804416109694684,0.44604298273603465,3.53e+05,1.60e+05,198181.90067873494,141370.7596022507,26348.762735016433,100000000.0,0.0005537890027327571,0.6461892979411514,0.5779570672846139,0.6390562874366565,0.94,0.2859588858942165,0.251671619293619,1.6764386069147196e-05,0.0006510342611505055,3.1352611696435684,4.852519935575028,0.0,0.0,1683.0,1235.0,
13,13023.8140,4.45e+12,1.30e+14,1.0,0.0,1375.3568344086993,2026.2461804701725,0.09103822261410235,0.47564112397773084,3.66e+05,1.70e+05,246287.6020653732,86992.71883239521,24682.848681681324,100000000.0,0.0005150870731253611,0.5773950195453927,0.5781533305679563,0.7226105215045322,0.94,0.2586008076021562,0.20343384529979225,5.081299559629375e-05,0.0004808511254618137,2.0307926629687874,4.364950686908859,0.0,0.0,1683.0,1235.0,
14,14058.6400,4.47e+12,1.41e+14,1.0,0.0,1281.7271620399752,1683.5625735428703,0.09312867418388668,0.46728876309484474,3.80e+05,1.76e+05,290482.5899349371,85181.47593325251,23282.60865106008,100000000.0,0.00048082404296482915,0.48596923565864136,0.5782600348476266,0.7608122774956246,0.94,0.23626115269799686,0.16469396468310693,8.943007226234134e-05,0.0004063595814345626,1.649343668056337,4.117355454320924,0.0,0.0,1683.0,1235.0,
15,15044.0210,4.28e+12,1.46e+14,1.0,0.0,1241.8502087600968,1326.5706287947855,0.08771175320721333,0.40204103016181075,3.25e+05,1.80e+05,303816.11404809024,102387.52146610047,24170.54013348167,100000000.0,0.00045555961187874035,0.4911609025295288,0.5783140938826572,0.8059781575482555,0.94,0.2567036098685741,0.1537790043634601,0.00010008584156932286,0.0003734809337544731,1.5193227007689605,3.9871086356276617,0.0,0.0,1683.0,1235.0,
16,15998.1860,2.03e+12,1.86e+14,1.0,0.0,1347.415184709963,597.828036458392,0.04280432272142454,0.31099930657145625,4.29e+05,1.75e+05,273171.871226233,168885.07317790404,25105.365655142567,100000000.0,0.0004287233401844886,0.6440684941368833,0.5780153451930903,0.7947914312957893,0.94,0.2932030095017172,0.15071841083094178,0.00013402391936830638,0.00043698302705924097,1.861141256472468,4.537560342147275,0.0,0.0,1683.0,1235.0,
17,16951.3239,1.98e+12,1.83e+14,1.0,0.0,1313.3185748623762,520.4849581820743,0.05330996007935815,0.2590211967152599,4.46e+05,1.79e+05,301151.99955099646,155002.96329930518,26153.913645158187,100000000.0,0.00041052316760389445,0.5535396519753017,0.5781394051308848,0.8354210005477936,0.94,0.2525431305163716,0.11583830232604692,0.00014883230947730034,0.0004419410148103226,1.5817464422119851,4.3227985359932335,0.0,0.0,1683.0,1235.0,
18,17899.5210,1.88e+12,1.93e+14,1.0,0.0,1487.7802550775239,498.68787213574865,0.02692529904817474,0.20791320751701603,4.51e+05,1.72e+05,303729.4077621228,159471.50141029953,28925.566128838276,100000000.0,0.00039006198519846483,0.6799890780976583,0.5779095169620223,0.8178293080295126,0.94,0.2684808479736384,0.12289621615980728,0.00017102462740014912,0.000564303304398366,1.125510413963113,4.751772714466109,0.0,0.0,1683.0,1235.0,
