Loop,Time,r0-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r0-Hp,p0-K,p1-K,Value,r0-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r0-nO2,p0-rho,p1-rho,
-1,0,4.47e+12,1.0,0.0,1168.93740167,1650.33947188,0.0468958478827,0.79481397649,1.48e+05,227181.423234,11159.7420612,100000000.0,8.10117822379e-05,0.733808674985,0.506429637065,0.94,0.182963912555,0.113924188856,8.27233482132e-05,0.000925850462145,2.3572479413,0.0,1683.0,1235.0,
0,1075.7510,4.47e+12,1.0,0.0,1168.93740167,1650.33947188,0.0468958478827,0.79481397649,1.48e+05,227181.423234,11159.7420612,100000000.0,8.10117822379e-05,0.733808674985,0.506429637065,0.94,0.182963912555,0.113924188856,8.27233482132e-05,0.000925850462145,2.3572479413,0.0,1683.0,1235.0,
1,2223.5240,2.47e+12,1.0,0.0,1065.40677221,657.790704821,0.0462822382426,0.231233696698,1.68e+05,203499.389237,27915.4498538,100000000.0,3.82599772784e-05,0.733808674985,0.710708563891,0.94,0.494966204067,0.107695160278,8.68266093492e-05,0.00045497420555,1.3664377958,0.0,1683.0,1235.0,
2,3442.8510,3.53e+12,1.0,0.0,1102.25876136,1406.52814759,0.0466916286826,0.454124336596,1.58e+05,202379.227033,24086.3243918,100000000.0,2.05793569022e-05,0.733808674985,0.591636965753,0.94,0.316360009334,0.124874125472,8.64293566435e-05,0.000593827214555,1.77418219477,0.0,1683.0,1235.0,
3,4710.1300,3.49e+12,1.0,0.0,1107.87278806,1211.07714606,0.0467437271593,0.481775198736,1.58e+05,216857.199108,22968.9971187,100000000.0,1.36087083508e-05,0.733808674985,0.597889153846,0.94,0.269464603497,0.121356893912,9.28661225784e-05,0.000652670990428,1.74351675391,0.0,1683.0,1235.0,
4,5964.1340,3.43e+12,1.0,0.0,1110.11149043,1086.34597936,0.0467683984184,0.468643391857,1.57e+05,217991.471063,22656.7963321,100000000.0,1.09895147143e-05,0.733808674985,0.592310214353,0.94,0.264298576343,0.117808244411,9.50046913668e-05,0.000671150261094,1.82310016797,0.0,1683.0,1235.0,
5,7210.0800,3.52e+12,1.0,0.0,1110.09332449,1265.80849759,0.0465886371714,0.459744874671,1.58e+05,206084.761169,22584.159109,100000000.0,9.83162340357e-06,0.733808674985,0.603699469668,0.94,0.259810579947,0.132575817577,9.32982176097e-05,0.00065083105229,1.79755779058,0.0,1683.0,1235.0,
6,8483.9833,3.80e+12,1.0,0.0,1109.33171798,1351.79023275,0.0465582070724,0.45273750621,1.60e+05,200405.696018,22616.9056363,100000000.0,9.51775348964e-06,0.733808674985,0.613906029827,0.94,0.26149615061,0.138744628447,9.51552258346e-05,0.000625077357324,1.73256723733,0.0,1683.0,1235.0,
7,9702.2220,4.13e+12,1.0,0.0,1112.88885648,1688.5467352,0.0459281940733,0.481620879578,1.62e+05,191353.08746,22273.1064176,100000000.0,8.44362438086e-06,0.733808674985,0.642244825882,0.94,0.272073756491,0.172665825127,7.23589072349e-05,0.000588333175899,1.54431273656,0.0,1683.0,1235.0,
8,10912.5330,4.52e+12,1.0,0.0,1114.5112436,2030.05140435,0.0455363705283,0.483765613468,1.64e+05,183449.104938,22407.7468749,100000000.0,7.75763207662e-06,0.733808674985,0.658766672892,0.94,0.275679485091,0.192439466718,6.32827519505e-05,0.000558251708384,1.414422834,0.0,1683.0,1235.0,
9,12162.8130,4.98e+12,1.0,0.0,1114.5012909,2443.15378505,0.0452823234328,0.45347038806,1.66e+05,170997.835256,23052.055175,100000000.0,7.15478342522e-06,0.733808674985,0.673746385562,0.94,0.266095863648,0.205344896169,6.5090558444e-05,0.00052029565546,1.30063632282,0.0,1683.0,1235.0,
10,13439.2370,5.34e+12,1.0,0.0,1114.93554865,2813.20588911,0.045093932657,0.442870283544,1.67e+05,161942.729608,23575.4074046,100000000.0,6.85058558644e-06,0.733808674985,0.681817822218,0.94,0.263008325628,0.216946810915,6.54337404296e-05,0.000490623138302,1.21285202409,0.0,1683.0,1235.0,
11,14701.6720,5.65e+12,1.0,0.0,1114.29965488,3130.48971272,0.0449832006327,0.418069770982,1.68e+05,152665.234267,24282.646853,100000000.0,6.7690475119e-06,0.733808674985,0.688374509698,0.94,0.258488534604,0.222580308844,6.92654281495e-05,0.000459848767167,1.15065293972,0.0,1683.0,1235.0,
12,15975.5910,5.70e+12,1.0,0.0,1114.60910806,3196.60205418,0.0449370906959,0.418535020829,1.68e+05,151461.61601,24350.2603795,100000000.0,6.75048286122e-06,0.733808674985,0.690034573018,0.94,0.258252681314,0.22473934401,6.84873094307e-05,0.000455477827678,1.13183814084,0.0,1683.0,1235.0,
13,17301.0260,5.68e+12,1.0,0.0,1114.54630596,3169.84032446,0.0449502619202,0.419995508868,1.68e+05,152268.946355,24312.946951,100000000.0,6.74198399768e-06,0.733808674985,0.689463908126,0.94,0.259090436312,0.223877970517,6.83343974925e-05,0.00045720299671,1.13623612236,0.0,1683.0,1235.0,
14,18703.1576,5.72e+12,1.0,0.0,1114.44679866,3211.14565697,0.0449348322652,0.417107267385,1.68e+05,151125.177116,24421.8211373,100000000.0,6.73746491169e-06,0.733808674985,0.690499240412,0.94,0.258858819016,0.224501225421,6.86471953842e-05,0.000452782895067,1.12664815739,0.0,1683.0,1235.0,
15,20531.0500,3.94e+12,1.0,0.0,1128.82084086,2718.90917665,0.0450744977058,0.551875199461,1.66e+05,173137.435442,17757.967597,100000000.0,6.67465793038e-06,0.733808674985,0.699919028668,0.94,0.233000843033,0.0556690711794,0.000158600760982,0.000842266766018,1.19488031324,0.0,1683.0,1235.0,
16,21814.5120,4.58e+12,1.0,0.0,1126.368958,2712.3298799,0.0453361979467,0.542821090269,1.68e+05,164400.318226,21621.6438804,100000000.0,6.6070039045e-06,0.733808674985,0.709835052783,0.94,0.246150868814,0.0996755598075,0.000126286407034,0.000719364544771,1.1791349883,0.0,1683.0,1235.0,
17,23095.8856,4.25e+12,1.0,0.0,1127.30912697,2820.37646047,0.045243297414,0.526958632253,1.67e+05,168813.585549,19282.552824,100000000.0,6.5416038052e-06,0.733808674985,0.708626070458,0.94,0.230394014571,0.0684446497615,0.000161469893593,0.000809195102275,1.16072196575,0.0,1683.0,1235.0,
18,24388.9896,4.71e+12,1.0,0.0,1129.44240267,2821.24626356,0.0456545154007,0.539269980397,1.69e+05,159789.257402,23622.166633,100000000.0,6.36406282889e-06,0.733808674985,0.722941137012,0.94,0.239478501565,0.0945451951061,0.000141720335295,0.000710810177468,1.13110589992,0.0,1683.0,1235.0,
19,25612.1676,4.76e+12,1.0,0.0,1129.43838556,2761.11292405,0.0459661828496,0.558169459428,1.69e+05,158498.6294,25135.3042335,100000000.0,6.36373412842e-06,0.733808674985,0.720719319281,0.94,0.241085784264,0.0938851457292,0.000136520756488,0.000692021586787,1.14182226022,0.0,1683.0,1235.0,
20,26910.1738,4.76e+12,1.0,0.0,1129.43838556,2761.11292405,0.0459661828496,0.558169459428,1.69e+05,158498.6294,25135.3042335,100000000.0,6.36373412842e-06,0.733808674985,0.720719319281,0.94,0.241085784264,0.0938851457292,0.000136520756488,0.000692021586787,1.14182226022,0.0,1683.0,1235.0,
21,28219.6426,4.76e+12,1.0,0.0,1129.43838556,2761.11292405,0.0459661828496,0.558169459428,1.69e+05,158498.6294,25135.3042335,100000000.0,6.36373412842e-06,0.733808674985,0.720719319281,0.94,0.241085784264,0.0938851457292,0.000136520756488,0.000692021586787,1.14182226022,0.0,1683.0,1235.0,
22,29540.6266,4.76e+12,1.0,0.0,1129.43838556,2761.11292405,0.0459661828496,0.558169459428,1.69e+05,158498.6294,25135.3042335,100000000.0,6.36373412842e-06,0.733808674985,0.720719319281,0.94,0.241085784264,0.0938851457292,0.000136520756488,0.000692021586787,1.14182226022,0.0,1683.0,1235.0,
23,30899.1986,4.76e+12,1.0,0.0,1129.43838556,2761.11292405,0.0459661828496,0.558169459428,1.69e+05,158498.6294,25135.3042335,100000000.0,6.36373412842e-06,0.733808674985,0.720719319281,0.94,0.241085784264,0.0938851457292,0.000136520756488,0.000692021586787,1.14182226022,0.0,1683.0,1235.0,
24,32285.5196,4.97e+12,1.0,0.0,1129.06944596,2874.10784846,0.0464297500148,0.545819310049,1.69e+05,154163.672425,27398.1637382,100000000.0,6.33346428039e-06,0.733808674985,0.720926973793,0.94,0.242477129914,0.12154671749,0.000127839801771,0.000630178549838,1.12419460783,0.0,1683.0,1235.0,
25,33660.6376,4.55e+12,1.0,0.0,1121.59933828,2674.90587656,0.0460458799346,0.533486470684,1.69e+05,153432.795893,27807.6184464,100000000.0,6.29742705103e-06,0.733808674985,0.717772587928,0.94,0.230378791327,0.0927775235156,0.000145476970279,0.000645003344445,1.15949010965,0.0,1683.0,1235.0,
26,35077.5416,4.55e+12,1.0,0.0,1121.59933828,2674.90587656,0.0460458799346,0.533486470684,1.69e+05,153432.795893,27807.6184464,100000000.0,6.29742705103e-06,0.733808674985,0.717772587928,0.94,0.230378791327,0.0927775235156,0.000145476970279,0.000645003344445,1.15949010965,0.0,1683.0,1235.0,
27,36413.7526,4.79e+12,1.0,0.0,1124.04177384,2734.61267127,0.046066674868,0.541411792145,1.69e+05,155123.198686,27058.5847918,100000000.0,6.28823268034e-06,0.733808674985,0.72171316815,0.94,0.237866341334,0.106097145085,0.000136276215247,0.00064753014141,1.14493923667,0.0,1683.0,1235.0,
28,37836.9102,4.79e+12,1.0,0.0,1124.04177384,2734.61267127,0.046066674868,0.541411792145,1.69e+05,155123.198686,27058.5847918,100000000.0,6.28823268034e-06,0.733808674985,0.72171316815,0.94,0.237866341334,0.106097145085,0.000136276215247,0.00064753014141,1.14493923667,0.0,1683.0,1235.0,
29,39357.8432,4.79e+12,1.0,0.0,1124.04177384,2734.61267127,0.046066674868,0.541411792145,1.69e+05,155123.198686,27058.5847918,100000000.0,6.28823268034e-06,0.733808674985,0.72171316815,0.94,0.237866341334,0.106097145085,0.000136276215247,0.00064753014141,1.14493923667,0.0,1683.0,1235.0,
30,40820.1052,3.68e+12,1.0,0.0,1139.84366721,2806.35409711,0.0449849883582,0.554950988179,1.67e+05,157599.839559,18935.9454654,100000000.0,6.21011579466e-06,0.733808674985,0.722586520577,0.94,0.2229247759,0.0309093949257,0.000175051816226,0.000792655046756,1.14225160456,0.0,1683.0,1235.0,
