Loop,Time,r0-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,r0-E,r0-Hp,p0-K,p1-K,Value,r0-Xi,p0-eps,p1-eps,p0-ka,p1-ka,r0-n,r0-nO2,p0-rho,p1-rho,
57,3653.7168,2.80e+15,1.0,0.0,1020.8326573483573,2383.3016632166436,1.89e+05,596733.1367049541,24176.156870766798,0.0,2.9662923635654146e-06,0.7338086749851456,0.6284803810675677,0.7494600821241799,0.2801457387853632,0.2389895828190283,1.5020716561141074,0.0,1683.0,1235.0,
58,3727.3929,2.80e+15,1.0,0.0,1020.8326573483573,2383.3016632166436,1.89e+05,596733.1367049541,24176.156870766798,0.0,2.9662923635654146e-06,0.7338086749851456,0.6284803810675677,0.7494600821241799,0.2801457387853632,0.2389895828190283,1.5020716561141074,0.0,1683.0,1235.0,
59,3798.2294,2.79e+15,1.0,0.0,1019.7136681467036,2371.5405855203326,1.89e+05,595217.483980865,24187.59159983565,0.0,2.9571942001131246e-06,0.7338086749851456,0.6297496265984988,0.7499124579417867,0.27981718393735133,0.2364621360706592,1.5029827069245894,0.0,1683.0,1235.0,
60,3873.0005,2.82e+15,1.0,0.0,1025.372203331843,2314.4452634387135,1.88e+05,591237.4786178982,23755.665866849333,0.0,2.934334061448526e-06,0.7338086749851456,0.6295026595264626,0.7415209883202625,0.28228857210878866,0.24228078409613504,1.4981260112409034,0.0,1683.0,1235.0,
61,3945.9350,2.79e+15,1.0,0.0,1018.9737732263807,2292.8586512699158,1.89e+05,584057.9232098709,23957.33156380795,0.0,2.9184085674622912e-06,0.7338086749851456,0.6317343827725075,0.7399450805133003,0.2789021826966792,0.23793344663121135,1.4956327816031978,0.0,1683.0,1235.0,
62,4017.4231,2.79e+15,1.0,0.0,1018.9737732263807,2292.8586512699158,1.89e+05,584057.9232098709,23957.33156380795,0.0,2.9184085674622912e-06,0.7338086749851456,0.6317343827725075,0.7399450805133003,0.2789021826966792,0.23793344663121135,1.4956327816031978,0.0,1683.0,1235.0,
63,4094.2260,2.85e+15,1.0,0.0,1030.2722794984497,2211.1376821803997,1.89e+05,579748.0255299688,23002.885686686022,0.0,2.9027577628347606e-06,0.7338086749851456,0.6319841511620021,0.7274224015212744,0.2830318602462229,0.25006016357582916,1.4886634345976586,0.0,1683.0,1235.0,
64,4168.6398,2.82e+15,1.0,0.0,1022.4842133042034,2132.833265125115,1.89e+05,567805.2356116255,22867.228138250568,0.0,2.879099422062076e-06,0.7338086749851456,0.6369130245976847,0.723050235149745,0.2791647425592365,0.2438947016489032,1.485242745711542,0.0,1683.0,1235.0,
65,4245.1314,2.89e+15,1.0,0.0,1032.4143499907468,1937.390022567215,1.90e+05,549965.397518266,21376.104282153923,0.0,2.82458746811314e-06,0.7338086749851456,0.6419072690745273,0.7000291840930069,0.2823391065008046,0.2561226180578314,1.471121125554303,0.0,1683.0,1235.0,
66,4315.7538,2.89e+15,1.0,0.0,1032.4143499907468,1937.390022567215,1.90e+05,549965.397518266,21376.104282153923,0.0,2.82458746811314e-06,0.7338086749851456,0.6419072690745273,0.7000291840930069,0.2823391065008046,0.2561226180578314,1.471121125554303,0.0,1683.0,1235.0,
