Loop,Time,r0-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r0-Hp,p0-K,p1-K,Value,r0-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r0-nO2,p0-rho,p1-rho,
-1,0,2.51e+12,1.0,0.0,1145.6848357391477,1315.9006315545828,0.04961237064299108,0.1353407363549159,1.81e+05,148906.37007544382,26334.174372796682,100000000.0,2.9738540771873934e-05,0.7338086749851456,0.9362247042568591,0.94,0.46401663186265346,0.02430849741241629,2.2728793634991164e-05,0.0007929998885516136,0.9892440552182955,0.0,1683.0,1235.0,
0,190.6710,2.51e+12,1.0,0.0,1145.6848357391477,1315.9006315545828,0.04961237064299108,0.1353407363549159,1.81e+05,148906.37007544382,26334.174372796682,100000000.0,2.9738540771873934e-05,0.7338086749851456,0.9362247042568591,0.94,0.46401663186265346,0.02430849741241629,2.2728793634991164e-05,0.0007929998885516136,0.9892440552182955,0.0,1683.0,1235.0,
1,436.0320,2.30e+12,1.0,0.0,1092.2212920316506,2284.374342189112,0.044557974260697436,0.652060131463461,1.75e+05,135683.28951882402,27714.99495877057,100000000.0,2.1702573629375804e-05,0.7338086749851456,0.8345730806721594,0.94,0.3091260578525319,0.18232154389875724,5.623261802979973e-05,0.0005452982679216264,0.95545616612947,0.0,1683.0,1235.0,
2,687.2220,2.27e+12,1.0,0.0,1079.5849231406992,2373.193215972915,0.04404948034789084,0.6554287540711203,1.72e+05,153939.19143663597,21582.25874921504,100000000.0,7.79738488601039e-06,0.7338086749851456,0.7950726975537902,0.94,0.27075899990068986,0.1770805404949769,8.185466158080871e-05,0.0006266306575963488,0.9816414127160673,0.0,1683.0,1235.0,
3,947.4740,2.25e+12,1.0,0.0,1079.4315404206504,2537.671568591312,0.04392594284013468,0.6200741165006354,1.74e+05,140797.23416603202,20780.29177310876,100000000.0,3.7334281329417555e-06,0.7338086749851456,0.8279869217949403,0.94,0.28430577240348137,0.17247041573560595,8.096629479412476e-05,0.0005902898030720307,0.9711573702428308,0.0,1683.0,1235.0,
4,1213.3350,2.21e+12,1.0,0.0,1079.459470421446,2677.4836453796597,0.04315538175904295,0.6948021643552764,1.74e+05,134727.95448799763,21224.693147132195,100000000.0,2.279980610673606e-06,0.7338086749851456,0.8273966950335795,0.94,0.2744596855884506,0.18329811350340883,8.736980818875666e-05,0.0005459636919503499,0.9592987648059244,0.0,1683.0,1235.0,
5,1494.5890,2.22e+12,1.0,0.0,1075.2335793850998,2746.2400527071627,0.04302850839092779,0.6796663743067393,1.73e+05,135618.08063926533,21416.871695640788,100000000.0,2.0562981599369454e-06,0.7338086749851456,0.817036121379016,0.94,0.27167266685110825,0.1831572067296986,8.390914138907039e-05,0.0005525260743590362,0.9616525107481984,0.0,1683.0,1235.0,
6,1773.9190,2.22e+12,1.0,0.0,1076.5128200165373,2687.7647763367386,0.043171471212974155,0.6832495754250625,1.74e+05,135923.196893863,21073.888440061717,100000000.0,1.9711703700347895e-06,0.7338086749851456,0.8215797790611805,0.94,0.27227256866617067,0.18129271534940278,8.531886173752522e-05,0.0005552739916692139,0.961599353538887,0.0,1683.0,1235.0,
7,2058.0660,2.21e+12,1.0,0.0,1079.1647731461526,2621.07059205754,0.04314556780462444,0.7145277859828412,1.74e+05,133664.8806160508,21175.897303829424,100000000.0,1.884386167459109e-06,0.7338086749851456,0.8284895422653004,0.94,0.27089751744184015,0.18147519417396718,8.925371735472087e-05,0.0005353281303464875,0.9562375759861673,0.0,1683.0,1235.0,
8,2367.1540,2.18e+12,1.0,0.0,1082.990446971668,2456.4891157664742,0.04324359026787432,0.7563676582811882,1.75e+05,130817.40745506872,20917.934147914682,100000000.0,1.6999114630574462e-06,0.7338086749851456,0.8432247048883117,0.94,0.2708945484303632,0.17932092320254733,9.620722868304546e-05,0.0005080404563638638,0.9484717334064483,0.0,1683.0,1235.0,
