Loop,Time,r0-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r0-Hp,p0-K,p1-K,Value,r0-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r0-nO2,p0-rho,p1-rho,
-1,0,2.77e+12,1.0,0.0,1013.49922646,393.451149692,0.0452981718606,0.391170268963,1.52e+05,280676.990266,15053.0495577,100000000.0,0.00126935628264,0.733808674985,0.966798229659,0.94,0.325168318981,0.0613958068467,0.000145535731681,9.56076837089e-05,2.68223478527,0.0,1683.0,1235.0,
0,163.1218,6.69e+12,1.0,0.0,1041.96581404,1365.29725882,0.0449084349491,0.465669452377,1.66e+05,98512.2053123,17558.6700301,100000000.0,0.000991929295353,0.733808674985,0.727429466614,0.94,0.196369182924,0.167221414399,4.99908321913e-05,0.000211338836585,2.08821291247,0.0,1683.0,1235.0,
1,325.4297,2.85e+12,1.0,0.0,1060.17936267,2074.91929381,0.0449566562228,0.325678626831,1.76e+05,82823.822719,16306.2895945,100000000.0,0.000717312499292,0.733808674985,0.853471945689,0.94,0.315062571387,0.126318995561,2.25051745992e-05,0.000411486813742,1.08402891766,0.0,1683.0,1235.0,
2,483.3974,4.40e+12,1.0,0.0,1044.21366765,1081.10253545,0.0431425147612,0.526958973246,1.83e+05,84170.3243452,16024.4618521,100000000.0,0.000403842083366,0.733808674985,0.857177593157,0.94,0.195533992577,0.105027653795,8.01688796243e-05,0.000228544641173,0.720292222906,0.0,1683.0,1235.0,
3,641.6436,3.78e+12,1.0,0.0,1043.13032749,1140.02617939,0.0446201084633,0.518534896238,1.77e+05,118603.781209,12458.8433649,100000000.0,0.000353024415475,0.733808674985,0.892640097859,0.94,0.234994963865,0.118523675288,7.45530144177e-05,0.000288132378176,1.54286580444,0.0,1683.0,1235.0,
4,811.3256,4.19e+12,1.0,0.0,1018.51173098,1493.23100041,0.0443613103943,0.574375213925,1.84e+05,88566.3708016,14817.7488015,100000000.0,0.000188462123892,0.733808674985,0.889413454387,0.94,0.274664161133,0.120650852583,6.95524380989e-05,0.00034566406322,1.26083121568,0.0,1683.0,1235.0,
5,978.9018,4.88e+12,1.0,0.0,1025.57836644,1087.03393279,0.0432937376557,0.412955067932,1.85e+05,97291.8262773,16567.6541929,100000000.0,0.000124001017874,0.733808674985,0.896965759788,0.94,0.284662806207,0.126628708107,7.68009634926e-05,0.000241349025648,1.31537998875,0.0,1683.0,1235.0,
6,1157.5893,4.90e+12,1.0,0.0,1021.56140125,961.914324993,0.0439271857861,0.457612206462,1.84e+05,99405.9767525,14249.458105,100000000.0,8.30289643248e-05,0.733808674985,0.885816541076,0.94,0.273998302188,0.118467080842,7.61185552101e-05,0.000308749043042,1.2892735867,0.0,1683.0,1235.0,
7,1334.5048,4.62e+12,1.0,0.0,1021.91658475,1083.94981009,0.0439824347186,0.46882012516,1.85e+05,97039.3038515,15874.3668726,100000000.0,6.0385448151e-05,0.733808674985,0.911169242185,0.94,0.291907306118,0.114475674767,8.00629851053e-05,0.000293360380333,1.26724553193,0.0,1683.0,1235.0,
8,1510.6000,4.57e+12,1.0,0.0,1022.87375059,1061.77226174,0.0439064575589,0.455150713768,1.85e+05,95239.8550098,16456.9635619,100000000.0,4.918555787e-05,0.733808674985,0.90590531356,0.94,0.286025136654,0.117007502928,7.71506986471e-05,0.000324980305038,1.3002486622,0.0,1683.0,1235.0,
9,1699.6261,4.65e+12,1.0,0.0,1022.09798024,993.467134802,0.043857470968,0.452900456461,1.85e+05,98564.1482107,16242.3681962,100000000.0,4.25450933965e-05,0.733808674985,0.90981944377,0.94,0.291690064974,0.120309856714,7.61587638962e-05,0.000301395204511,1.26904060978,0.0,1683.0,1235.0,
10,1877.8475,4.57e+12,1.0,0.0,1022.60228082,993.660593656,0.0439011031214,0.453521455925,1.85e+05,98028.9848962,16559.187237,100000000.0,3.70105675102e-05,0.733808674985,0.909609037221,0.94,0.2907672938,0.122437583196,7.53982289085e-05,0.000302841392007,1.24955208417,0.0,1683.0,1235.0,
11,2060.2297,4.57e+12,1.0,0.0,1023.05931307,999.251273717,0.0437864696474,0.44143297438,1.85e+05,98021.5772995,16453.9662269,100000000.0,3.41355509199e-05,0.733808674985,0.907291755244,0.94,0.287944167857,0.120405983166,7.53132019762e-05,0.000302279271312,1.24405902804,0.0,1683.0,1235.0,
12,2241.5337,4.50e+12,1.0,0.0,1026.32549148,959.838824594,0.0437439168934,0.432482194408,1.85e+05,100500.434139,14515.5381897,100000000.0,3.17048760724e-05,0.733808674985,0.908223360126,0.94,0.287441024386,0.11582120299,7.88873594333e-05,0.000273115301834,1.16520780187,0.0,1683.0,1235.0,
13,2415.0271,4.58e+12,1.0,0.0,1027.08475407,950.338438444,0.0437740449951,0.436560523493,1.85e+05,100881.080486,15256.5377729,100000000.0,2.68269759017e-05,0.733808674985,0.90926642555,0.94,0.287421161416,0.12120046085,7.74823486721e-05,0.000279613582077,1.16533904178,0.0,1683.0,1235.0,
14,2585.0630,4.58e+12,1.0,0.0,1030.33729085,905.673773173,0.0437417970577,0.426340074925,1.85e+05,103882.245963,14926.2128048,100000000.0,2.30154388306e-05,0.733808674985,0.913620589273,0.94,0.290127187279,0.122504331248,7.83632402731e-05,0.000260203697872,1.0812133367,0.0,1683.0,1235.0,
15,2763.0940,4.57e+12,1.0,0.0,1030.17774032,922.576038308,0.0437345438928,0.424825867,1.85e+05,102946.009647,14812.6770639,100000000.0,2.12238281307e-05,0.733808674985,0.913035061653,0.94,0.288499184163,0.121976544959,7.84334978397e-05,0.000262805354448,1.08213951568,0.0,1683.0,1235.0,
