Loop,Time,r0-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r0-Hp,p0-K,p1-K,Value,r0-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r0-nO2,r0-qIgn,p0-rho,p1-rho,
130,90997.8285,1.16e+12,1.0,0.0,1085.2389087472652,1087.627323954202,0.011368887056379905,0.18822448561844166,1.78e+05,100002.47789752786,33086.32641943077,100000000.0,1.5458794794413977e-07,0.7338086749851456,0.9415618206402376,0.94,0.31628233681393386,0.08623576887663734,2.8611284353384095e-05,0.000293986553259846,0.9850555140338539,0.0,20.387243651144033,1683.0,1235.0,
131,91156.2974,1.16e+12,1.0,0.0,1085.2389087472652,1087.627323954202,0.011368887056379905,0.18822448561844166,1.78e+05,100002.47789752786,33086.32641943077,100000000.0,1.5458794794413977e-07,0.7338086749851456,0.9415618206402376,0.94,0.31628233681393386,0.08623576887663734,2.8611284353384095e-05,0.000293986553259846,0.9850555140338539,0.0,20.387243651144033,1683.0,1235.0,
132,91321.7154,1.16e+12,1.0,0.0,1085.2389087472652,1087.627323954202,0.011368887056379905,0.18822448561844166,1.78e+05,100002.47789752786,33086.32641943077,100000000.0,1.5458794794413977e-07,0.7338086749851456,0.9415618206402376,0.94,0.31628233681393386,0.08623576887663734,2.8611284353384095e-05,0.000293986553259846,0.9850555140338539,0.0,20.387243651144033,1683.0,1235.0,
133,91484.5135,1.16e+12,1.0,0.0,1085.2389087472652,1087.627323954202,0.011368887056379905,0.18822448561844166,1.78e+05,100002.47789752786,33086.32641943077,100000000.0,1.5458794794413977e-07,0.7338086749851456,0.9415618206402376,0.94,0.31628233681393386,0.08623576887663734,2.8611284353384095e-05,0.000293986553259846,0.9850555140338539,0.0,20.387243651144033,1683.0,1235.0,
134,91641.6341,1.16e+12,1.0,0.0,1085.2389087472652,1087.627323954202,0.011368887056379905,0.18822448561844166,1.78e+05,100002.47789752786,33086.32641943077,100000000.0,1.5458794794413977e-07,0.7338086749851456,0.9415618206402376,0.94,0.31628233681393386,0.08623576887663734,2.8611284353384095e-05,0.000293986553259846,0.9850555140338539,0.0,20.387243651144033,1683.0,1235.0,
135,91801.6756,1.16e+12,1.0,0.0,1085.2389087472652,1087.627323954202,0.011368887056379905,0.18822448561844166,1.78e+05,100002.47789752786,33086.32641943077,100000000.0,1.5458794794413977e-07,0.7338086749851456,0.9415618206402376,0.94,0.31628233681393386,0.08623576887663734,2.8611284353384095e-05,0.000293986553259846,0.9850555140338539,0.0,20.387243651144033,1683.0,1235.0,
136,91976.6037,1.16e+12,1.0,0.0,1085.2389087472652,1087.627323954202,0.011368887056379905,0.18822448561844166,1.78e+05,100002.47789752786,33086.32641943077,100000000.0,1.5458794794413977e-07,0.7338086749851456,0.9415618206402376,0.94,0.31628233681393386,0.08623576887663734,2.8611284353384095e-05,0.000293986553259846,0.9850555140338539,0.0,20.387243651144033,1683.0,1235.0,
137,92142.1902,1.16e+12,1.0,0.0,1085.2389087472652,1087.627323954202,0.011368887056379905,0.18822448561844166,1.78e+05,100002.47789752786,33086.32641943077,100000000.0,1.5458794794413977e-07,0.7338086749851456,0.9415618206402376,0.94,0.31628233681393386,0.08623576887663734,2.8611284353384095e-05,0.000293986553259846,0.9850555140338539,0.0,20.387243651144033,1683.0,1235.0,
138,92307.7609,1.16e+12,1.0,0.0,1085.2389087472652,1087.627323954202,0.011368887056379905,0.18822448561844166,1.78e+05,100002.47789752786,33086.32641943077,100000000.0,1.5458794794413977e-07,0.7338086749851456,0.9415618206402376,0.94,0.31628233681393386,0.08623576887663734,2.8611284353384095e-05,0.000293986553259846,0.9850555140338539,0.0,20.387243651144033,1683.0,1235.0,
139,92463.5994,1.16e+12,1.0,0.0,1085.2389087472652,1087.627323954202,0.011368887056379905,0.18822448561844166,1.78e+05,100002.47789752786,33086.32641943077,100000000.0,1.5458794794413977e-07,0.7338086749851456,0.9415618206402376,0.94,0.31628233681393386,0.08623576887663734,2.8611284353384095e-05,0.000293986553259846,0.9850555140338539,0.0,20.387243651144033,1683.0,1235.0,
140,92623.4525,1.16e+12,1.0,0.0,1085.2389087472652,1087.627323954202,0.011368887056379905,0.18822448561844166,1.78e+05,100002.47789752786,33086.32641943077,100000000.0,1.5458794794413977e-07,0.7338086749851456,0.9415618206402376,0.94,0.31628233681393386,0.08623576887663734,2.8611284353384095e-05,0.000293986553259846,0.9850555140338539,0.0,20.387243651144033,1683.0,1235.0,
141,92779.3846,1.16e+12,1.0,0.0,1085.2389087472652,1087.627323954202,0.011368887056379905,0.18822448561844166,1.78e+05,100002.47789752786,33086.32641943077,100000000.0,1.5458794794413977e-07,0.7338086749851456,0.9415618206402376,0.94,0.31628233681393386,0.08623576887663734,2.8611284353384095e-05,0.000293986553259846,0.9850555140338539,0.0,20.387243651144033,1683.0,1235.0,
142,92943.4399,1.16e+12,1.0,0.0,1085.2389087472652,1087.627323954202,0.011368887056379905,0.18822448561844166,1.78e+05,100002.47789752786,33086.32641943077,100000000.0,1.5458794794413977e-07,0.7338086749851456,0.9415618206402376,0.94,0.31628233681393386,0.08623576887663734,2.8611284353384095e-05,0.000293986553259846,0.9850555140338539,0.0,20.387243651144033,1683.0,1235.0,
143,93106.9568,1.16e+12,1.0,0.0,1085.2389087472652,1087.627323954202,0.011368887056379905,0.18822448561844166,1.78e+05,100002.47789752786,33086.32641943077,100000000.0,1.5458794794413977e-07,0.7338086749851456,0.9415618206402376,0.94,0.31628233681393386,0.08623576887663734,2.8611284353384095e-05,0.000293986553259846,0.9850555140338539,0.0,20.387243651144033,1683.0,1235.0,
