Loop,Time,r0-A,p0-C0,p0-Cpa,r0-E,r0-Hp,p0-K,Value,r0-Xi,p0-eps,p0-ka,r0-n,r0-nO2,p0-rho,
122,5603.6188,4.96e+10,1.0,1957.518832677581,1.56e+05,820057.4801462479,966.8096731189494,1.3877753926408691e-06,0.0,0.8070742977246972,0.2585717452379941,0.956576879470648,0.0,1189.37,
123,5654.8785,4.96e+10,1.0,1957.518832677581,1.56e+05,820057.4801462479,966.8096731189494,1.3877753926408691e-06,0.0,0.8070742977246972,0.2585717452379941,0.956576879470648,0.0,1189.37,
124,5706.5201,4.96e+10,1.0,1957.518832677581,1.56e+05,820057.4801462479,966.8096731189494,1.3877753926408691e-06,0.0,0.8070742977246972,0.2585717452379941,0.956576879470648,0.0,1189.37,
125,5760.0328,4.96e+10,1.0,1957.518832677581,1.56e+05,820057.4801462479,966.8096731189494,1.3877753926408691e-06,0.0,0.8070742977246972,0.2585717452379941,0.956576879470648,0.0,1189.37,
126,5811.1575,4.96e+10,1.0,1957.518832677581,1.56e+05,820057.4801462479,966.8096731189494,1.3877753926408691e-06,0.0,0.8070742977246972,0.2585717452379941,0.956576879470648,0.0,1189.37,
127,5862.2940,4.96e+10,1.0,1957.518832677581,1.56e+05,820057.4801462479,966.8096731189494,1.3877753926408691e-06,0.0,0.8070742977246972,0.2585717452379941,0.956576879470648,0.0,1189.37,
128,5914.8038,4.96e+10,1.0,1957.518832677581,1.56e+05,820057.4801462479,966.8096731189494,1.3877753926408691e-06,0.0,0.8070742977246972,0.2585717452379941,0.956576879470648,0.0,1189.37,
129,5965.9324,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
130,6017.3763,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
131,6070.3085,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
132,6124.8672,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
133,6173.4714,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
134,6225.6179,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
135,6277.6373,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
136,6330.0600,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
137,6383.0949,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
138,6435.5312,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
139,6487.3765,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
140,6539.5890,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
141,6590.3873,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
142,6643.9265,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
143,6697.9547,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
144,6750.5846,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
145,6800.7903,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
146,6850.7881,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
147,6897.8600,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
148,6952.0844,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
149,7002.8816,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
150,7054.7789,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
151,7106.9844,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
152,7159.4032,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
153,7212.6267,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
154,7265.5599,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
155,7317.8994,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
156,7367.9049,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
157,7418.0035,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
158,7470.7336,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
159,7522.6608,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
160,7571.8662,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
161,7625.5020,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
162,7674.0182,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
163,7728.5859,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
164,7778.1766,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
165,7827.7587,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
166,7878.4259,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
167,7926.5187,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
168,7974.9558,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
169,8025.5078,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
170,8081.4988,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
171,8137.6249,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
172,8185.3364,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
173,8235.0687,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
174,8284.6688,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
175,8335.3830,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
176,8378.7605,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
177,8431.5776,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
178,8479.8936,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
179,8528.7982,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
180,8581.7063,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
181,8636.5713,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
182,8690.1981,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
183,8735.5955,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
184,8790.7823,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
185,8841.3254,4.94e+10,1.0,1940.1417251206385,1.56e+05,813094.1765642867,979.9594704623808,1.2458863566261975e-06,0.0,0.8089516600096236,0.2567026054571061,0.9477452959395894,0.0,1189.37,
186,8888.8226,4.93e+10,1.0,1944.2262956074899,1.56e+05,814249.9829984924,974.4053450862507,1.1126330522795848e-06,0.0,0.8072835174728756,0.2566750969430182,0.9475917464926001,0.0,1189.37,
187,8936.1371,4.93e+10,1.0,1944.2262956074899,1.56e+05,814249.9829984924,974.4053450862507,1.1126330522795848e-06,0.0,0.8072835174728756,0.2566750969430182,0.9475917464926001,0.0,1189.37,
188,8986.7653,4.89e+10,1.0,1932.2774758502628,1.56e+05,809325.9142978634,983.6846205507809,9.275161307195163e-07,0.0,0.8080416960157616,0.25556559474617013,0.9448295186636853,0.0,1189.37,
189,9038.5164,4.88e+10,1.0,1929.0350965868763,1.56e+05,807879.2948826405,985.1452615103772,8.149058516661605e-07,0.0,0.8081095824180786,0.25497579389869707,0.9432220849230739,0.0,1189.37,
190,9088.5490,4.88e+10,1.0,1929.0350965868763,1.56e+05,807879.2948826405,985.1452615103772,8.149058516661605e-07,0.0,0.8081095824180786,0.25497579389869707,0.9432220849230739,0.0,1189.37,
191,9140.9887,4.92e+10,1.0,1932.910679280224,1.56e+05,809357.1609465971,980.328547016456,7.92145274578352e-07,0.0,0.8072735779306475,0.2553586941153688,0.9441742581943595,0.0,1189.37,
192,9192.4108,4.92e+10,1.0,1932.910679280224,1.56e+05,809357.1609465971,980.328547016456,7.92145274578352e-07,0.0,0.8072735779306475,0.2553586941153688,0.9441742581943595,0.0,1189.37,
193,9244.0468,4.92e+10,1.0,1932.910679280224,1.56e+05,809357.1609465971,980.328547016456,7.92145274578352e-07,0.0,0.8072735779306475,0.2553586941153688,0.9441742581943595,0.0,1189.37,
194,9293.8213,4.92e+10,1.0,1932.910679280224,1.56e+05,809357.1609465971,980.328547016456,7.92145274578352e-07,0.0,0.8072735779306475,0.2553586941153688,0.9441742581943595,0.0,1189.37,
195,9345.2512,4.92e+10,1.0,1932.910679280224,1.56e+05,809357.1609465971,980.328547016456,7.92145274578352e-07,0.0,0.8072735779306475,0.2553586941153688,0.9441742581943595,0.0,1189.37,
196,9396.0775,4.92e+10,1.0,1932.910679280224,1.56e+05,809357.1609465971,980.328547016456,7.92145274578352e-07,0.0,0.8072735779306475,0.2553586941153688,0.9441742581943595,0.0,1189.37,
197,9449.6061,4.92e+10,1.0,1932.910679280224,1.56e+05,809357.1609465971,980.328547016456,7.92145274578352e-07,0.0,0.8072735779306475,0.2553586941153688,0.9441742581943595,0.0,1189.37,
198,9499.7738,4.92e+10,1.0,1932.910679280224,1.56e+05,809357.1609465971,980.328547016456,7.92145274578352e-07,0.0,0.8072735779306475,0.2553586941153688,0.9441742581943595,0.0,1189.37,
199,9549.6692,4.92e+10,1.0,1932.910679280224,1.56e+05,809357.1609465971,980.328547016456,7.92145274578352e-07,0.0,0.8072735779306475,0.2553586941153688,0.9441742581943595,0.0,1189.37,
200,9598.6639,4.92e+10,1.0,1932.910679280224,1.56e+05,809357.1609465971,980.328547016456,7.92145274578352e-07,0.0,0.8072735779306475,0.2553586941153688,0.9441742581943595,0.0,1189.37,
201,9652.5329,4.92e+10,1.0,1932.910679280224,1.56e+05,809357.1609465971,980.328547016456,7.92145274578352e-07,0.0,0.8072735779306475,0.2553586941153688,0.9441742581943595,0.0,1189.37,
202,9703.9199,4.92e+10,1.0,1932.910679280224,1.56e+05,809357.1609465971,980.328547016456,7.92145274578352e-07,0.0,0.8072735779306475,0.2553586941153688,0.9441742581943595,0.0,1189.37,
203,9751.7144,4.93e+10,1.0,1933.8030462820307,1.56e+05,809896.220365771,980.7263291571164,7.622319452004442e-07,0.0,0.8077806508034087,0.25553255963631216,0.9442542968552403,0.0,1189.37,
204,9806.4713,4.93e+10,1.0,1933.8030462820307,1.56e+05,809896.220365771,980.7263291571164,7.622319452004442e-07,0.0,0.8077806508034087,0.25553255963631216,0.9442542968552403,0.0,1189.37,
205,9856.9603,4.93e+10,1.0,1933.8030462820307,1.56e+05,809896.220365771,980.7263291571164,7.622319452004442e-07,0.0,0.8077806508034087,0.25553255963631216,0.9442542968552403,0.0,1189.37,
206,9905.4735,4.93e+10,1.0,1933.8030462820307,1.56e+05,809896.220365771,980.7263291571164,7.622319452004442e-07,0.0,0.8077806508034087,0.25553255963631216,0.9442542968552403,0.0,1189.37,
207,9956.4949,4.93e+10,1.0,1933.8030462820307,1.56e+05,809896.220365771,980.7263291571164,7.622319452004442e-07,0.0,0.8077806508034087,0.25553255963631216,0.9442542968552403,0.0,1189.37,
208,10010.7133,4.93e+10,1.0,1933.8030462820307,1.56e+05,809896.220365771,980.7263291571164,7.622319452004442e-07,0.0,0.8077806508034087,0.25553255963631216,0.9442542968552403,0.0,1189.37,
209,10057.6370,4.93e+10,1.0,1933.8030462820307,1.56e+05,809896.220365771,980.7263291571164,7.622319452004442e-07,0.0,0.8077806508034087,0.25553255963631216,0.9442542968552403,0.0,1189.37,
210,10111.0740,4.93e+10,1.0,1931.1409178095703,1.56e+05,808765.3338923847,982.2734913038698,7.47217462970149e-07,0.0,0.8074554123470363,0.2551459050384316,0.9438855692794204,0.0,1189.37,
211,10162.2977,4.94e+10,1.0,1930.0065828776328,1.56e+05,808285.9465392802,982.801676160559,7.063660619434797e-07,0.0,0.8071897996502585,0.25493815785864016,0.9443150794531721,0.0,1189.37,
212,10215.7253,4.93e+10,1.0,1926.3781412622607,1.56e+05,806610.1441986855,983.614808881368,6.615447116684338e-07,0.0,0.8064477120060262,0.25447629499414076,0.9431263594732293,0.0,1189.37,
213,10267.4484,4.92e+10,1.0,1927.1623848298375,1.56e+05,806918.3373226842,983.3790608240208,6.596516241089644e-07,0.0,0.8065565223728572,0.2545857608478722,0.9433418136430292,0.0,1189.37,
214,10319.1784,4.92e+10,1.0,1926.8276238098097,1.56e+05,806755.4526915671,983.1219892227766,6.58907147587852e-07,0.0,0.8064536903663727,0.2545404004215168,0.9430396781758835,0.0,1189.37,
215,10371.1009,4.88e+10,1.0,1920.2319451072826,1.56e+05,803698.4475671384,985.5188280750071,6.017618293841385e-07,0.0,0.8052804931405647,0.25364620050049114,0.9414714072269764,0.0,1189.37,
216,10423.2254,4.88e+10,1.0,1920.2319451072826,1.56e+05,803698.4475671384,985.5188280750071,6.017618293841385e-07,0.0,0.8052804931405647,0.25364620050049114,0.9414714072269764,0.0,1189.37,
217,10474.7513,4.87e+10,1.0,1918.5510615200133,1.56e+05,802911.560939769,985.953107085943,5.958470527730159e-07,0.0,0.8049206715085958,0.25339839493544236,0.9410651733692866,0.0,1189.37,
218,10525.2833,4.87e+10,1.0,1918.5510615200133,1.56e+05,802911.560939769,985.953107085943,5.958470527730159e-07,0.0,0.8049206715085958,0.25339839493544236,0.9410651733692866,0.0,1189.37,
219,10574.6833,4.85e+10,1.0,1916.7575236746084,1.56e+05,802052.8631794977,986.6422237158738,5.877988255393269e-07,0.0,0.8045806315422861,0.2531618557770051,0.9404239523345481,0.0,1189.37,
220,10627.9168,4.85e+10,1.0,1916.7575236746084,1.56e+05,802052.8631794977,986.6422237158738,5.877988255393269e-07,0.0,0.8045806315422861,0.2531618557770051,0.9404239523345481,0.0,1189.37,
221,10680.9500,4.85e+10,1.0,1917.6195422398896,1.56e+05,802448.5441607841,986.302203043098,5.844665816373651e-07,0.0,0.8047601968022668,0.25327498580249436,0.9406018465747508,0.0,1189.37,
222,10730.1429,4.85e+10,1.0,1916.688201002578,1.56e+05,801999.2929830325,986.4941509045027,5.760623879652677e-07,0.0,0.8044571902835278,0.253143466110877,0.9404749519759013,0.0,1189.37,
223,10780.4597,4.84e+10,1.0,1916.0417327039338,1.56e+05,801648.1216605455,986.3815478119254,5.666316009577225e-07,0.0,0.8041605440326673,0.25304737168122804,0.9401780975636478,0.0,1189.37,
224,10830.8776,4.77e+10,1.0,1905.9265968061882,1.56e+05,796658.3417487834,988.2899976650735,5.395136181089585e-07,0.0,0.8008413497319988,0.2516245679043563,0.9378875960877915,0.0,1189.37,
225,10879.1816,4.78e+10,1.0,1907.9485203083027,1.56e+05,797663.7514118627,988.0382403590215,5.258656197051929e-07,0.0,0.8015709494312729,0.25190156690183163,0.9383657554690441,0.0,1189.37,
226,10928.5926,4.72e+10,1.0,1899.2081940287123,1.56e+05,793278.1051698187,989.3736172317124,5.040695115289038e-07,0.0,0.7984421452151915,0.25065369321301023,0.9362916537518169,0.0,1189.37,
227,10982.7099,4.71e+10,1.0,1900.6981975349054,1.56e+05,793858.0569547259,988.1672298526983,4.1770118110351996e-07,0.0,0.7982855755321734,0.25078961884826945,0.9370144608348101,0.0,1189.37,
228,11028.2424,4.69e+10,1.0,1901.0388309079287,1.56e+05,793771.8269925062,986.8181366614474,3.7803983452061117e-07,0.0,0.7973698120153805,0.25076944265051404,0.9373413741568006,0.0,1189.37,
229,11081.4428,4.72e+10,1.0,1903.2549374049322,1.56e+05,794927.4593136141,986.6959661339174,3.767336939456721e-07,0.0,0.7983322648210067,0.25111907204390616,0.9377169106968225,0.0,1189.37,
230,11128.4706,4.72e+10,1.0,1903.2549374049322,1.56e+05,794927.4593136141,986.6959661339174,3.767336939456721e-07,0.0,0.7983322648210067,0.25111907204390616,0.9377169106968225,0.0,1189.37,
231,11181.3691,4.71e+10,1.0,1902.6149619520913,1.56e+05,794548.7377214562,986.500150432283,3.6389855144929895e-07,0.0,0.7978699969386305,0.2510030090767873,0.9376723016077038,0.0,1189.37,
232,11232.1944,4.71e+10,1.0,1902.6149619520913,1.56e+05,794548.7377214562,986.500150432283,3.6389855144929895e-07,0.0,0.7978699969386305,0.2510030090767873,0.9376723016077038,0.0,1189.37,
233,11277.7749,4.70e+10,1.0,1902.2571753783827,1.56e+05,794324.988229268,986.2988442623619,3.616837071229108e-07,0.0,0.797564761337163,0.2509452957830255,0.9375914028634236,0.0,1189.37,
234,11327.1649,4.70e+10,1.0,1901.060746753179,1.56e+05,793776.0068163266,986.7276081083589,3.5905854518544257e-07,0.0,0.7973293436707658,0.25076619987902177,0.9373979403515567,0.0,1189.37,
235,11379.3404,4.70e+10,1.0,1901.060746753179,1.56e+05,793776.0068163266,986.7276081083589,3.5905854518544257e-07,0.0,0.7973293436707658,0.25076619987902177,0.9373979403515567,0.0,1189.37,
236,11429.8084,4.69e+10,1.0,1900.4580639142873,1.56e+05,793485.2028881756,986.8646066913657,3.5856257380813187e-07,0.0,0.7971619689668805,0.25067773659164705,0.9372678454299972,0.0,1189.37,
237,11476.9403,4.69e+10,1.0,1899.9194535733948,1.56e+05,793176.8170530172,986.6931172241991,3.5447974588789393e-07,0.0,0.7968141709965939,0.2505969444776711,0.9371189662055022,0.0,1189.37,
238,11526.5615,4.67e+10,1.0,1898.4537174454754,1.56e+05,792425.5504955112,986.7645806218757,3.460485045903629e-07,0.0,0.7962112694032231,0.25036384972798326,0.9368917432180994,0.0,1189.37,
239,11576.2788,4.67e+10,1.0,1898.4537174454754,1.56e+05,792425.5504955112,986.7645806218757,3.460485045903629e-07,0.0,0.7962112694032231,0.25036384972798326,0.9368917432180994,0.0,1189.37,
240,11626.7868,4.68e+10,1.0,1898.5800567850904,1.56e+05,792499.8150300656,986.8022973747873,3.4397942544142356e-07,0.0,0.7962977830755891,0.25038593512799323,0.9369052729134966,0.0,1189.37,
241,11668.7570,4.68e+10,1.0,1898.5800567850904,1.56e+05,792499.8150300656,986.8022973747873,3.4397942544142356e-07,0.0,0.7962977830755891,0.25038593512799323,0.9369052729134966,0.0,1189.37,
242,11723.1275,4.68e+10,1.0,1898.5800567850904,1.56e+05,792499.8150300656,986.8022973747873,3.4397942544142356e-07,0.0,0.7962977830755891,0.25038593512799323,0.9369052729134966,0.0,1189.37,
243,11771.8479,4.68e+10,1.0,1898.5800567850904,1.56e+05,792499.8150300656,986.8022973747873,3.4397942544142356e-07,0.0,0.7962977830755891,0.25038593512799323,0.9369052729134966,0.0,1189.37,
244,11819.6684,4.67e+10,1.0,1898.3510662861481,1.56e+05,792374.0629746509,986.7616902687432,3.4256219356806607e-07,0.0,0.7961711419733792,0.2503505389116992,0.936855609398584,0.0,1189.37,
245,11869.2856,4.67e+10,1.0,1898.3606294799729,1.56e+05,792370.4973100149,986.7135254124382,3.3995001065209637e-07,0.0,0.7961391437889942,0.25035064448307565,0.9368609709899789,0.0,1189.37,
246,11919.4203,4.67e+10,1.0,1898.3606294799729,1.56e+05,792370.4973100149,986.7135254124382,3.3995001065209637e-07,0.0,0.7961391437889942,0.25035064448307565,0.9368609709899789,0.0,1189.37,
247,11968.4379,4.67e+10,1.0,1898.3606294799729,1.56e+05,792370.4973100149,986.7135254124382,3.3995001065209637e-07,0.0,0.7961391437889942,0.25035064448307565,0.9368609709899789,0.0,1189.37,
248,12019.5515,4.67e+10,1.0,1898.3606294799729,1.56e+05,792370.4973100149,986.7135254124382,3.3995001065209637e-07,0.0,0.7961391437889942,0.25035064448307565,0.9368609709899789,0.0,1189.37,
249,12072.4767,4.67e+10,1.0,1898.3606294799729,1.56e+05,792370.4973100149,986.7135254124382,3.3995001065209637e-07,0.0,0.7961391437889942,0.25035064448307565,0.9368609709899789,0.0,1189.37,
250,12121.3768,4.67e+10,1.0,1898.3606294799729,1.56e+05,792370.4973100149,986.7135254124382,3.3995001065209637e-07,0.0,0.7961391437889942,0.25035064448307565,0.9368609709899789,0.0,1189.37,
251,12166.1806,4.67e+10,1.0,1898.3606294799729,1.56e+05,792370.4973100149,986.7135254124382,3.3995001065209637e-07,0.0,0.7961391437889942,0.25035064448307565,0.9368609709899789,0.0,1189.37,
252,12218.4282,4.68e+10,1.0,1898.738399279287,1.56e+05,792580.1739640438,986.7808383492775,3.398436008776008e-07,0.0,0.7963571136016758,0.2504114988613117,0.9369261980314867,0.0,1189.37,
253,12272.7657,4.68e+10,1.0,1898.738399279287,1.56e+05,792580.1739640438,986.7808383492775,3.398436008776008e-07,0.0,0.7963571136016758,0.2504114988613117,0.9369261980314867,0.0,1189.37,
254,12322.8143,4.67e+10,1.0,1898.3866732451813,1.56e+05,792383.341135741,986.7017386455186,3.391388165042807e-07,0.0,0.7961471498337771,0.2503558530427311,0.9368565793665367,0.0,1189.37,
255,12375.1486,4.67e+10,1.0,1898.3866732451813,1.56e+05,792383.341135741,986.7017386455186,3.391388165042807e-07,0.0,0.7961471498337771,0.2503558530427311,0.9368565793665367,0.0,1189.37,
