Loop,Time,r0-A,p0-C0,p0-Cpa,p0-Cpb,r0-E,r0-Hp,p0-K,Value,r0-Xi,p0-eps,p0-ka,p0-kb,r0-n,r0-nO2,p0-rho,
113,7264.8242,5.08e+10,1.0,195.36432921318277,4.005768606855937,1.55e+05,780470.8607489287,953.5021157175814,1.1984332597740887e-06,0.0,0.7712514683391685,0.10864035065066738,0.0003132045991630812,0.9103885216172164,0.0,1189.37,
114,7340.2659,5.08e+10,1.0,195.36432921318277,4.005768606855937,1.55e+05,780470.8607489287,953.5021157175814,1.1984332597740887e-06,0.0,0.7712514683391685,0.10864035065066738,0.0003132045991630812,0.9103885216172164,0.0,1189.37,
115,7413.2248,5.08e+10,1.0,195.36432921318277,4.005768606855937,1.55e+05,780470.8607489287,953.5021157175814,1.1984332597740887e-06,0.0,0.7712514683391685,0.10864035065066738,0.0003132045991630812,0.9103885216172164,0.0,1189.37,
116,7480.3580,5.08e+10,1.0,195.36432921318277,4.005768606855937,1.55e+05,780470.8607489287,953.5021157175814,1.1984332597740887e-06,0.0,0.7712514683391685,0.10864035065066738,0.0003132045991630812,0.9103885216172164,0.0,1189.37,
117,7545.4663,5.08e+10,1.0,195.36432921318277,4.005768606855937,1.55e+05,780470.8607489287,953.5021157175814,1.1984332597740887e-06,0.0,0.7712514683391685,0.10864035065066738,0.0003132045991630812,0.9103885216172164,0.0,1189.37,
118,7614.4961,5.08e+10,1.0,195.36432921318277,4.005768606855937,1.55e+05,780470.8607489287,953.5021157175814,1.1984332597740887e-06,0.0,0.7712514683391685,0.10864035065066738,0.0003132045991630812,0.9103885216172164,0.0,1189.37,
119,7685.8126,5.08e+10,1.0,195.36432921318277,4.005768606855937,1.55e+05,780470.8607489287,953.5021157175814,1.1984332597740887e-06,0.0,0.7712514683391685,0.10864035065066738,0.0003132045991630812,0.9103885216172164,0.0,1189.37,
120,7757.4999,5.08e+10,1.0,195.36432921318277,4.005768606855937,1.55e+05,780470.8607489287,953.5021157175814,1.1984332597740887e-06,0.0,0.7712514683391685,0.10864035065066738,0.0003132045991630812,0.9103885216172164,0.0,1189.37,
121,7827.4035,5.08e+10,1.0,195.36432921318277,4.005768606855937,1.55e+05,780470.8607489287,953.5021157175814,1.1984332597740887e-06,0.0,0.7712514683391685,0.10864035065066738,0.0003132045991630812,0.9103885216172164,0.0,1189.37,
122,7896.3543,5.08e+10,1.0,195.36432921318277,4.005768606855937,1.55e+05,780470.8607489287,953.5021157175814,1.1984332597740887e-06,0.0,0.7712514683391685,0.10864035065066738,0.0003132045991630812,0.9103885216172164,0.0,1189.37,
123,7970.2106,5.08e+10,1.0,195.36432921318277,4.005768606855937,1.55e+05,780470.8607489287,953.5021157175814,1.1984332597740887e-06,0.0,0.7712514683391685,0.10864035065066738,0.0003132045991630812,0.9103885216172164,0.0,1189.37,
124,8038.6019,5.08e+10,1.0,195.36432921318277,4.005768606855937,1.55e+05,780470.8607489287,953.5021157175814,1.1984332597740887e-06,0.0,0.7712514683391685,0.10864035065066738,0.0003132045991630812,0.9103885216172164,0.0,1189.37,
125,8105.5238,5.08e+10,1.0,195.36432921318277,4.005768606855937,1.55e+05,780470.8607489287,953.5021157175814,1.1984332597740887e-06,0.0,0.7712514683391685,0.10864035065066738,0.0003132045991630812,0.9103885216172164,0.0,1189.37,
126,8177.2511,5.08e+10,1.0,195.36432921318277,4.005768606855937,1.55e+05,780470.8607489287,953.5021157175814,1.1984332597740887e-06,0.0,0.7712514683391685,0.10864035065066738,0.0003132045991630812,0.9103885216172164,0.0,1189.37,
127,8244.7666,5.08e+10,1.0,195.36432921318277,4.005768606855937,1.55e+05,780470.8607489287,953.5021157175814,1.1984332597740887e-06,0.0,0.7712514683391685,0.10864035065066738,0.0003132045991630812,0.9103885216172164,0.0,1189.37,
128,8316.1847,5.08e+10,1.0,195.36432921318277,4.005768606855937,1.55e+05,780470.8607489287,953.5021157175814,1.1984332597740887e-06,0.0,0.7712514683391685,0.10864035065066738,0.0003132045991630812,0.9103885216172164,0.0,1189.37,
129,8383.6051,5.08e+10,1.0,195.36432921318277,4.005768606855937,1.55e+05,780470.8607489287,953.5021157175814,1.1984332597740887e-06,0.0,0.7712514683391685,0.10864035065066738,0.0003132045991630812,0.9103885216172164,0.0,1189.37,
130,8450.4920,5.08e+10,1.0,195.36432921318277,4.005768606855937,1.55e+05,780470.8607489287,953.5021157175814,1.1984332597740887e-06,0.0,0.7712514683391685,0.10864035065066738,0.0003132045991630812,0.9103885216172164,0.0,1189.37,
131,8516.5581,5.08e+10,1.0,195.36432921318277,4.005768606855937,1.55e+05,780470.8607489287,953.5021157175814,1.1984332597740887e-06,0.0,0.7712514683391685,0.10864035065066738,0.0003132045991630812,0.9103885216172164,0.0,1189.37,
132,8586.0634,5.08e+10,1.0,195.36432921318277,4.005768606855937,1.55e+05,780470.8607489287,953.5021157175814,1.1984332597740887e-06,0.0,0.7712514683391685,0.10864035065066738,0.0003132045991630812,0.9103885216172164,0.0,1189.37,
133,8652.9369,5.08e+10,1.0,195.36432921318277,4.005768606855937,1.55e+05,780470.8607489287,953.5021157175814,1.1984332597740887e-06,0.0,0.7712514683391685,0.10864035065066738,0.0003132045991630812,0.9103885216172164,0.0,1189.37,
134,8724.0467,5.08e+10,1.0,195.36432921318277,4.005768606855937,1.55e+05,780470.8607489287,953.5021157175814,1.1984332597740887e-06,0.0,0.7712514683391685,0.10864035065066738,0.0003132045991630812,0.9103885216172164,0.0,1189.37,
135,8792.8658,5.08e+10,1.0,195.36432921318277,4.005768606855937,1.55e+05,780470.8607489287,953.5021157175814,1.1984332597740887e-06,0.0,0.7712514683391685,0.10864035065066738,0.0003132045991630812,0.9103885216172164,0.0,1189.37,
136,8859.2943,5.08e+10,1.0,195.36432921318277,4.005768606855937,1.55e+05,780470.8607489287,953.5021157175814,1.1984332597740887e-06,0.0,0.7712514683391685,0.10864035065066738,0.0003132045991630812,0.9103885216172164,0.0,1189.37,
137,8933.4479,5.09e+10,1.0,195.57810511109858,4.011972508202808,1.55e+05,781766.1512369211,953.3808604463325,1.1784040743883404e-06,0.0,0.7721867013081151,0.11044429579951781,0.00031047821544078673,0.9103717727756866,0.0,1189.37,
138,8999.6261,5.09e+10,1.0,195.57810511109858,4.011972508202808,1.55e+05,781766.1512369211,953.3808604463325,1.1784040743883404e-06,0.0,0.7721867013081151,0.11044429579951781,0.00031047821544078673,0.9103717727756866,0.0,1189.37,
139,9070.6731,5.09e+10,1.0,195.57810511109858,4.011972508202808,1.55e+05,781766.1512369211,953.3808604463325,1.1784040743883404e-06,0.0,0.7721867013081151,0.11044429579951781,0.00031047821544078673,0.9103717727756866,0.0,1189.37,
140,9143.5484,5.10e+10,1.0,196.199958942151,4.028864077491919,1.55e+05,785033.9765285237,953.2318853411305,1.1585099060548985e-06,0.0,0.7741526661587105,0.1164699117309608,0.00030110877137321575,0.9104720014935925,0.0,1189.37,
141,9213.7015,5.09e+10,1.0,195.733523090139,4.015971869881685,1.55e+05,782479.5234543199,953.3587162084666,1.153580217227621e-06,0.0,0.772502535894801,0.11211414358797986,0.0003078280509170113,0.9103945247092614,0.0,1189.37,
142,9278.2822,5.10e+10,1.0,195.7912023071501,4.020178172800666,1.55e+05,783298.0137767462,953.1246684762223,1.1464951852987752e-06,0.0,0.772920731898347,0.11325874322343063,0.0003057436522232505,0.9103673613418894,0.0,1189.37,
143,9345.9879,5.09e+10,1.0,195.55984861046898,4.0171461414287855,1.55e+05,782587.3210389127,953.4620407521224,1.1394648353828103e-06,0.0,0.7723582688315115,0.11155282883676033,0.00030873062327130903,0.9105484987079007,0.0,1189.37,
144,9417.4419,5.09e+10,1.0,195.55984861046898,4.0171461414287855,1.55e+05,782587.3210389127,953.4620407521224,1.1394648353828103e-06,0.0,0.7723582688315115,0.11155282883676033,0.00030873062327130903,0.9105484987079007,0.0,1189.37,
145,9483.3470,5.09e+10,1.0,195.45586215137837,4.012727763104406,1.55e+05,781739.0531897675,953.4360944264715,1.1390271198454713e-06,0.0,0.7719022177171369,0.1103006470565707,0.00031066265814299574,0.9105779417326083,0.0,1189.37,
146,9555.9323,5.09e+10,1.0,195.63230843505323,4.0177055885041,1.55e+05,782723.2477713921,953.2912789137777,1.1351628332422975e-06,0.0,0.7725059676798223,0.112004979069636,0.0003079370808846062,0.9105983779982001,0.0,1189.37,
147,9618.3061,5.09e+10,1.0,195.58986874488718,4.017160042714361,1.55e+05,782598.1462669373,953.3730846671415,1.1343007010249208e-06,0.0,0.7724134302495282,0.11173902871537889,0.0003084027222462731,0.9105967316828569,0.0,1189.37,
148,9688.5150,5.09e+10,1.0,195.58986874488718,4.017160042714361,1.55e+05,782598.1462669373,953.3730846671415,1.1343007010249208e-06,0.0,0.7724134302495282,0.11173902871537889,0.0003084027222462731,0.9105967316828569,0.0,1189.37,
149,9754.7173,5.09e+10,1.0,195.58986874488718,4.017160042714361,1.55e+05,782598.1462669373,953.3730846671415,1.1343007010249208e-06,0.0,0.7724134302495282,0.11173902871537889,0.0003084027222462731,0.9105967316828569,0.0,1189.37,
150,9827.1503,5.09e+10,1.0,195.58986874488718,4.017160042714361,1.55e+05,782598.1462669373,953.3730846671415,1.1343007010249208e-06,0.0,0.7724134302495282,0.11173902871537889,0.0003084027222462731,0.9105967316828569,0.0,1189.37,
151,9901.5270,5.09e+10,1.0,195.75981195700808,4.0165940450784525,1.55e+05,782617.6716611037,953.4534561507384,1.1278119331319906e-06,0.0,0.7726010029040398,0.11197697745396591,0.000307848213142779,0.9105940000049304,0.0,1189.37,
152,9966.3654,5.09e+10,1.0,195.75981195700808,4.0165940450784525,1.55e+05,782617.6716611037,953.4534561507384,1.1278119331319906e-06,0.0,0.7726010029040398,0.11197697745396591,0.000307848213142779,0.9105940000049304,0.0,1189.37,
153,10035.2831,5.09e+10,1.0,196.23621937706076,4.018576421557832,1.55e+05,783291.7792102552,953.7980468110043,1.123786532812929e-06,0.0,0.773402275516659,0.11353891094726964,0.00030515643058022155,0.9105911746005677,0.0,1189.37,
154,10104.3941,5.09e+10,1.0,196.3482951455956,4.018251395830164,1.55e+05,783290.476823566,953.9658208932395,1.123322001927786e-06,0.0,0.7734906594184896,0.11339288500021664,0.0003054995783114064,0.9109887972682557,0.0,1189.37,
155,10173.0146,5.09e+10,1.0,196.09900501644103,4.016412271202124,1.55e+05,782813.9361262061,954.0495197925549,1.1133942316945479e-06,0.0,0.7730756797332287,0.11213894118190046,0.00030754562127494804,0.9112382640112622,0.0,1189.37,
156,10241.7162,5.09e+10,1.0,196.097564913065,4.015676971165666,1.55e+05,782694.86304244,953.9616960563449,1.1133245627876432e-06,0.0,0.7730455546370424,0.11218476866425424,0.0003073071084186051,0.9109994016097498,0.0,1189.37,
157,10309.3288,5.08e+10,1.0,196.00765764805342,4.0136035641280134,1.55e+05,782271.7742106605,954.1628499112106,1.1116358811060046e-06,0.0,0.7727942787723563,0.11131824786620927,0.00030857496542827144,0.9112032622546806,0.0,1189.37,
158,10380.1442,5.08e+10,1.0,196.00127386501134,4.012048635455704,1.55e+05,781993.064108064,954.0911591577894,1.110001863618506e-06,0.0,0.7726436407896029,0.11096748330586098,0.0003090652773944509,0.9111250695239428,0.0,1189.37,
159,10451.9646,5.08e+10,1.0,196.00127386501134,4.012048635455704,1.55e+05,781993.064108064,954.0911591577894,1.110001863618506e-06,0.0,0.7726436407896029,0.11096748330586098,0.0003090652773944509,0.9111250695239428,0.0,1189.37,
160,10522.1005,5.08e+10,1.0,196.00127386501134,4.012048635455704,1.55e+05,781993.064108064,954.0911591577894,1.110001863618506e-06,0.0,0.7726436407896029,0.11096748330586098,0.0003090652773944509,0.9111250695239428,0.0,1189.37,
161,10586.6033,5.08e+10,1.0,196.29859934679791,4.01237258806064,1.55e+05,782259.0138694032,954.3869438639804,1.1092195340312077e-06,0.0,0.7730781963667124,0.1115502104116072,0.000308090988603198,0.9112581838260827,0.0,1189.37,
162,10653.3451,5.08e+10,1.0,196.01386791440177,4.011574663467981,1.55e+05,781932.67652297,954.2741264085467,1.1079777610315377e-06,0.0,0.7726779281071664,0.11066593536206341,0.0003095950905663046,0.9113636741108795,0.0,1189.37,
163,10720.8926,5.08e+10,1.0,196.01386791440177,4.011574663467981,1.55e+05,781932.67652297,954.2741264085467,1.1079777610315377e-06,0.0,0.7726779281071664,0.11066593536206341,0.0003095950905663046,0.9113636741108795,0.0,1189.37,
164,10789.6532,5.11e+10,1.0,201.37443354474846,4.016342610088897,1.56e+05,786634.6411394624,959.2524248597886,1.0395041812605668e-06,0.0,0.7792851801047443,0.12257377217876549,0.00028945354654062825,0.9122881651571191,0.0,1189.37,
165,10861.3585,5.11e+10,1.0,201.37443354474846,4.016342610088897,1.56e+05,786634.6411394624,959.2524248597886,1.0395041812605668e-06,0.0,0.7792851801047443,0.12257377217876549,0.00028945354654062825,0.9122881651571191,0.0,1189.37,
166,10933.1729,5.11e+10,1.0,201.01105499590233,4.020840525469473,1.56e+05,787203.8020667647,959.1181088425758,1.024624607112867e-06,0.0,0.7794009147199497,0.12348268095413029,0.00028832744506265774,0.9121344573214519,0.0,1189.37,
167,10996.1963,5.12e+10,1.0,202.8872555766502,4.019253823243487,1.56e+05,788482.8074551022,961.4828439690989,1.0009158875226362e-06,0.0,0.7816822874886793,0.12596525062988378,0.0002841477616302216,0.9133067583502641,0.0,1189.37,
168,11065.6138,5.12e+10,1.0,202.8872555766502,4.019253823243487,1.56e+05,788482.8074551022,961.4828439690989,1.0009158875226362e-06,0.0,0.7816822874886793,0.12596525062988378,0.0002841477616302216,0.9133067583502641,0.0,1189.37,
169,11129.6782,5.12e+10,1.0,202.95624253104643,4.01541707682976,1.56e+05,787955.6809657584,961.9234183250244,9.86976234746682e-07,0.0,0.7815294348091351,0.12443050045172802,0.00028660282618215454,0.9139214574868151,0.0,1189.37,
170,11196.9935,5.11e+10,1.0,202.75308570962576,4.010650095366448,1.56e+05,787034.8983256601,962.1543717426173,9.787058311203004e-07,0.0,0.7810095657179179,0.12234946122869053,0.0002898215265933741,0.9143336446947463,0.0,1189.37,
171,11268.4616,5.11e+10,1.0,202.6138766649451,4.010648508905746,1.56e+05,786873.8954732579,962.2219164580177,9.745663052172894e-07,0.0,0.7808273612590162,0.12227109102428488,0.00028976139079862245,0.9142109278648347,0.0,1189.37,
172,11337.8558,5.12e+10,1.0,203.01524045049257,4.014620818252908,1.56e+05,787923.7392766995,962.493757225518,9.676771207663296e-07,0.0,0.7816831014193373,0.12415956746863888,0.0002869765304870831,0.9142720212849065,0.0,1189.37,
173,11408.2809,5.12e+10,1.0,202.76530266311735,4.0140637754074975,1.56e+05,787644.6435712865,962.4100348388051,9.603050778298691e-07,0.0,0.7813907331348939,0.12356280717490128,0.00028795252447788057,0.9142804915687668,0.0,1189.37,
174,11473.6965,5.12e+10,1.0,203.73541528015693,4.012307407396432,1.56e+05,788225.5673668857,964.5111036460028,9.492288763901305e-07,0.0,0.782748739843827,0.12441298030653267,0.00028647858257401556,0.9154502644575461,0.0,1189.37,
175,11539.9858,5.12e+10,1.0,203.73541528015693,4.012307407396432,1.56e+05,788225.5673668857,964.5111036460028,9.492288763901305e-07,0.0,0.782748739843827,0.12441298030653267,0.00028647858257401556,0.9154502644575461,0.0,1189.37,
176,11607.5994,5.08e+10,1.0,211.5038973968484,3.9708555112519184,1.56e+05,785192.7896761555,982.3078609194316,9.238486127268199e-07,0.0,0.7896424655324066,0.15379399089527426,0.00022906207196843583,0.9092563599025718,0.0,1189.37,
177,11676.1408,5.10e+10,1.0,203.7544062277614,3.989628274359429,1.56e+05,784692.59673164,970.5865610726676,7.954043170700056e-07,0.0,0.7827841663196353,0.12255314952057728,0.0002884646400596789,0.9114805999687595,0.0,1189.37,
178,11745.3439,5.10e+10,1.0,203.7544062277614,3.989628274359429,1.56e+05,784692.59673164,970.5865610726676,7.954043170700056e-07,0.0,0.7827841663196353,0.12255314952057728,0.0002884646400596789,0.9114805999687595,0.0,1189.37,
179,11817.5767,5.08e+10,1.0,205.7456162275173,3.9693079469754258,1.56e+05,782679.4935444174,978.5301952553491,6.192741058463965e-07,0.0,0.7849260578129837,0.127346985673315,0.0002784958631211434,0.9085186531940703,0.0,1189.37,
180,11888.9887,5.06e+10,1.0,206.66766205036515,3.946048053128857,1.56e+05,779797.6833760426,986.0645486030305,5.634797925745852e-07,0.0,0.7861655372015981,0.12702097992163264,0.0002777382750038812,0.9056633332867015,0.0,1189.37,
181,11958.4960,5.06e+10,1.0,206.52880262385239,3.9458178848960825,1.56e+05,779585.8079208798,985.2595375751678,5.631334828963495e-07,0.0,0.7857126787627877,0.1263137637021504,0.0002788370912174065,0.9055712604532447,0.0,1189.37,
182,12030.4402,5.05e+10,1.0,206.62298445298967,3.9429161965483055,1.56e+05,779115.689215604,985.8864771452982,5.585367896093924e-07,0.0,0.785735238529134,0.12675026658638205,0.00027775165848274475,0.9049714373463135,0.0,1189.37,
183,12092.9751,5.07e+10,1.0,206.37058642105458,3.9587490905658322,1.56e+05,781432.8538500485,981.4540343019596,5.574475034236737e-07,0.0,0.7854981050641702,0.12776955985144317,0.0002768359195939265,0.9074120056647859,0.0,1189.37,
184,12163.8086,5.06e+10,1.0,206.65199419673016,3.9520946428553794,1.56e+05,780680.8659006871,984.1284310546382,5.438356959548174e-07,0.0,0.7860432779070654,0.12749144935781845,0.0002770441667843583,0.9069026356565884,0.0,1189.37,
185,12234.3535,5.06e+10,1.0,206.65199419673016,3.9520946428553794,1.56e+05,780680.8659006871,984.1284310546382,5.438356959548174e-07,0.0,0.7860432779070654,0.12749144935781845,0.0002770441667843583,0.9069026356565884,0.0,1189.37,
186,12301.4827,5.07e+10,1.0,206.86919840153092,3.9592067441835495,1.56e+05,782034.9928199857,983.2366473377767,5.321240369358362e-07,0.0,0.7866675380383326,0.12900329727289706,0.0002750283115051997,0.9068571439704805,0.0,1189.37,
187,12371.7296,5.07e+10,1.0,206.87103448411352,3.9578632973395442,1.56e+05,781862.21787868,983.676036835049,5.071496742642273e-07,0.0,0.7867781061000504,0.12907685772648642,0.000274830836842153,0.9065227462691412,0.0,1189.37,
188,12442.3580,5.07e+10,1.0,206.87103448411352,3.9578632973395442,1.56e+05,781862.21787868,983.676036835049,5.071496742642273e-07,0.0,0.7867781061000504,0.12907685772648642,0.000274830836842153,0.9065227462691412,0.0,1189.37,
189,12515.2166,5.07e+10,1.0,206.88677095872592,3.9562949758068937,1.56e+05,781623.697805601,984.0650446187408,5.05911246899331e-07,0.0,0.7867568103449034,0.12875816204296928,0.0002753650158530224,0.9061508083610359,0.0,1189.37,
190,12580.9135,5.07e+10,1.0,206.88677095872592,3.9562949758068937,1.56e+05,781623.697805601,984.0650446187408,5.05911246899331e-07,0.0,0.7867568103449034,0.12875816204296928,0.0002753650158530224,0.9061508083610359,0.0,1189.37,
191,12651.6162,5.07e+10,1.0,206.88677095872592,3.9562949758068937,1.56e+05,781623.697805601,984.0650446187408,5.05911246899331e-07,0.0,0.7867568103449034,0.12875816204296928,0.0002753650158530224,0.9061508083610359,0.0,1189.37,
192,12726.0850,5.07e+10,1.0,206.88677095872592,3.9562949758068937,1.56e+05,781623.697805601,984.0650446187408,5.05911246899331e-07,0.0,0.7867568103449034,0.12875816204296928,0.0002753650158530224,0.9061508083610359,0.0,1189.37,
193,12796.6112,5.07e+10,1.0,207.92708527174608,3.9623412488966334,1.56e+05,783563.5825325842,983.9962435130956,4.5722018307021537e-07,0.0,0.7884608415679394,0.12998329825677168,0.00027366416508033494,0.903812262951119,0.0,1189.37,
194,12868.1243,5.07e+10,1.0,207.92708527174608,3.9623412488966334,1.56e+05,783563.5825325842,983.9962435130956,4.5722018307021537e-07,0.0,0.7884608415679394,0.12998329825677168,0.00027366416508033494,0.903812262951119,0.0,1189.37,
195,12939.2661,5.07e+10,1.0,207.75778293044135,3.9571532432478778,1.56e+05,782653.1433859864,984.9854433057105,4.3331577009838793e-07,0.0,0.788351989010162,0.12908807701803715,0.00027463998318757766,0.9027797540712943,0.0,1189.37,
196,13013.8119,5.07e+10,1.0,207.75778293044135,3.9571532432478778,1.56e+05,782653.1433859864,984.9854433057105,4.3331577009838793e-07,0.0,0.788351989010162,0.12908807701803715,0.00027463998318757766,0.9027797540712943,0.0,1189.37,
197,13086.5291,5.07e+10,1.0,207.75778293044135,3.9571532432478778,1.56e+05,782653.1433859864,984.9854433057105,4.3331577009838793e-07,0.0,0.788351989010162,0.12908807701803715,0.00027463998318757766,0.9027797540712943,0.0,1189.37,
198,13157.4846,5.09e+10,1.0,208.20921959827453,3.9404488487176303,1.57e+05,780175.8621075253,989.2710184229397,3.8500262681326764e-07,0.0,0.7887814030811822,0.1320502544257049,0.00026738405941886123,0.9050925900931871,0.0,1189.37,
199,13212.6988,5.10e+10,1.0,208.65675774000667,3.9443488321502804,1.57e+05,781120.0268348705,989.1427582267903,3.7178794991040556e-07,0.0,0.7894142641333695,0.13400137219688193,0.00026436362246970175,0.9058942928241985,0.0,1189.37,
200,13264.6412,5.10e+10,1.0,208.65675774000667,3.9443488321502804,1.57e+05,781120.0268348705,989.1427582267903,3.7178794991040556e-07,0.0,0.7894142641333695,0.13400137219688193,0.00026436362246970175,0.9058942928241985,0.0,1189.37,
201,13315.8037,5.10e+10,1.0,208.60717142001272,3.9407063333259362,1.57e+05,780489.4508900959,989.8465394996737,3.670439280308543e-07,0.0,0.7893298617017194,0.13383190090280697,0.00026421319607661893,0.9057757217407187,0.0,1189.37,
202,13364.5581,5.11e+10,1.0,208.77013758156906,3.937772503052556,1.57e+05,780092.3343359877,990.961454961116,3.4677796143371253e-07,0.0,0.789610533012564,0.13590617069523442,0.0002600752177478794,0.9068618254315226,0.0,1189.37,
203,13416.1361,5.11e+10,1.0,208.77013758156906,3.937772503052556,1.57e+05,780092.3343359877,990.961454961116,3.4677796143371253e-07,0.0,0.789610533012564,0.13590617069523442,0.0002600752177478794,0.9068618254315226,0.0,1189.37,
204,13467.7041,5.11e+10,1.0,208.8483345790201,3.9361783952804648,1.57e+05,779774.0980412443,991.2673067379726,3.4022541969085625e-07,0.0,0.7894865826420301,0.13655670920440333,0.00025862372586892793,0.90638453337769,0.0,1189.37,
205,13517.8248,5.10e+10,1.0,208.84847297290946,3.9345968086095393,1.57e+05,779452.8320285331,991.6531322613931,3.3400339764947854e-07,0.0,0.7894299752353698,0.13702588188256254,0.00025747489494764436,0.9047760437393273,0.0,1189.37,
206,13569.7681,5.10e+10,1.0,209.07817943870782,3.9355219041727016,1.57e+05,779879.3210945721,992.1112120370483,3.225081320948543e-07,0.0,0.7900342308947261,0.1378016409885694,0.00025627137207511966,0.9048702076071538,0.0,1189.37,
207,13621.5138,5.11e+10,1.0,209.41932927437796,3.9346256461940854,1.57e+05,780048.8736846,993.046593109815,3.1735088703181414e-07,0.0,0.7906580011934349,0.13890091362233525,0.00025428994172012857,0.9049109285510015,0.0,1189.37,
208,13670.4563,5.11e+10,1.0,209.4119823356266,3.9326986061503666,1.57e+05,779665.2726290559,993.4128498496314,3.1710256818490846e-07,0.0,0.7905360179887848,0.13930908106414913,0.0002532516021364541,0.9046942148691939,0.0,1189.37,
209,13719.5931,5.12e+10,1.0,209.27832896695725,3.9333141740858677,1.57e+05,779683.2149886363,992.9285582476991,3.152925064092929e-07,0.0,0.7902391983745645,0.13841166530165172,0.0002550784760080472,0.9067631983739741,0.0,1189.37,
210,13769.4375,5.11e+10,1.0,209.3265942789024,3.9325972754824257,1.57e+05,779559.9570400794,993.2317937953386,3.10384300838826e-07,0.0,0.790312851881306,0.13916601805531248,0.00025352595850419544,0.9059486240899624,0.0,1189.37,
211,13819.9185,5.11e+10,1.0,209.30951478256213,3.931139057064796,1.57e+05,779272.1508270893,993.3266248182739,3.0815244057974066e-07,0.0,0.7901022067846206,0.13875948701413854,0.0002541812146985188,0.9065627806231216,0.0,1189.37,
212,13871.2822,5.11e+10,1.0,209.36031865070692,3.9267889835091543,1.57e+05,778368.6935127955,993.6083490329856,3.0281826734776904e-07,0.0,0.7893336132506834,0.1380970981195197,0.00025493005586471785,0.9078293257905359,0.0,1189.37,
213,13921.6421,5.11e+10,1.0,209.41213107862686,3.928295452450726,1.57e+05,778729.2596913705,993.642526238006,2.981283102889802e-07,0.0,0.7896884961935384,0.13846160683091818,0.0002544157838317102,0.9068987524289926,0.0,1189.37,
214,13969.9000,5.11e+10,1.0,209.63802370466559,3.9292137390177704,1.57e+05,779020.8919759791,993.8047830635328,2.9688747656682556e-07,0.0,0.7899487983042014,0.13909087353409597,0.0002534143427340618,0.9062281781043837,0.0,1189.37,
215,14020.1328,5.10e+10,1.0,209.7882006607927,3.9280279177332016,1.57e+05,778873.7819099791,994.21995597157,2.8857172902166834e-07,0.0,0.7899886390706758,0.13944926657189513,0.00025266553308552576,0.9053513140405999,0.0,1189.37,
216,14072.7047,5.10e+10,1.0,209.7882006607927,3.9280279177332016,1.57e+05,778873.7819099791,994.21995597157,2.8857172902166834e-07,0.0,0.7899886390706758,0.13944926657189513,0.00025266553308552576,0.9053513140405999,0.0,1189.37,
217,14121.9185,5.10e+10,1.0,210.07887679497497,3.9237049047317223,1.57e+05,778209.4989161601,995.273750375974,2.7419088512026066e-07,0.0,0.789846814006748,0.14029649424910132,0.0002507144274872199,0.905657755185438,0.0,1189.37,
218,14172.9500,5.10e+10,1.0,210.07887679497497,3.9237049047317223,1.57e+05,778209.4989161601,995.273750375974,2.7419088512026066e-07,0.0,0.789846814006748,0.14029649424910132,0.0002507144274872199,0.905657755185438,0.0,1189.37,
219,14222.8934,5.10e+10,1.0,210.07887679497497,3.9237049047317223,1.57e+05,778209.4989161601,995.273750375974,2.7419088512026066e-07,0.0,0.789846814006748,0.14029649424910132,0.0002507144274872199,0.905657755185438,0.0,1189.37,
220,14275.7656,5.10e+10,1.0,210.07887679497497,3.9237049047317223,1.57e+05,778209.4989161601,995.273750375974,2.7419088512026066e-07,0.0,0.789846814006748,0.14029649424910132,0.0002507144274872199,0.905657755185438,0.0,1189.37,
221,14327.1313,5.10e+10,1.0,210.07887679497497,3.9237049047317223,1.57e+05,778209.4989161601,995.273750375974,2.7419088512026066e-07,0.0,0.789846814006748,0.14029649424910132,0.0002507144274872199,0.905657755185438,0.0,1189.37,
222,14375.3693,5.10e+10,1.0,210.07887679497497,3.9237049047317223,1.57e+05,778209.4989161601,995.273750375974,2.7419088512026066e-07,0.0,0.789846814006748,0.14029649424910132,0.0002507144274872199,0.905657755185438,0.0,1189.37,
223,14425.2927,5.10e+10,1.0,210.07887679497497,3.9237049047317223,1.57e+05,778209.4989161601,995.273750375974,2.7419088512026066e-07,0.0,0.789846814006748,0.14029649424910132,0.0002507144274872199,0.905657755185438,0.0,1189.37,
224,14478.0448,5.10e+10,1.0,210.07887679497497,3.9237049047317223,1.57e+05,778209.4989161601,995.273750375974,2.7419088512026066e-07,0.0,0.789846814006748,0.14029649424910132,0.0002507144274872199,0.905657755185438,0.0,1189.37,
225,14531.8047,5.10e+10,1.0,210.07887679497497,3.9237049047317223,1.57e+05,778209.4989161601,995.273750375974,2.7419088512026066e-07,0.0,0.789846814006748,0.14029649424910132,0.0002507144274872199,0.905657755185438,0.0,1189.37,
226,14579.1339,5.07e+10,1.0,209.6354582013712,3.9354158405049953,1.57e+05,780483.989659718,994.5824489145814,2.698231467947757e-07,0.0,0.7913146948756333,0.13867243504010746,0.0002552337676138671,0.9020869146763086,0.0,1189.37,
227,14630.5908,5.05e+10,1.0,209.27723648106343,3.94555414354552,1.57e+05,782549.9361073548,994.3959445449786,2.642581603962947e-07,0.0,0.7928048505607495,0.13746243421080198,0.00025888790176630135,0.8997089958132729,0.0,1189.37,
