# Time [s], Mass [Kg]
1.000000000000000000e+00,1.389829478400000096e-01
2.000000000000000000e+00,1.389829478400000096e-01
3.000000000000000000e+00,1.389829478400000096e-01
4.000000000000000000e+00,1.389829478399998708e-01
5.000000000000000000e+00,1.389829478399985940e-01
6.000000000000000000e+00,1.389829478399906282e-01
7.000000000000000000e+00,1.389829478399531304e-01
8.000000000000000000e+00,1.389829478398099671e-01
9.000000000000000000e+00,1.389829478393454776e-01
1.000000000000000000e+01,1.389829478380218697e-01
1.100000000000000000e+01,1.389829478346283342e-01
1.200000000000000000e+01,1.389829478266590146e-01
1.300000000000000000e+01,1.389829478092790560e-01
1.400000000000000000e+01,1.389829477736975460e-01
1.500000000000000000e+01,1.389829477047246908e-01
1.600000000000000000e+01,1.389829475772451639e-01
1.700000000000000000e+01,1.389829473512889102e-01
1.800000000000000000e+01,1.389829469653676985e-01
1.900000000000000000e+01,1.389829463276748001e-01
2.000000000000000000e+01,1.389829453046539653e-01
2.100000000000000000e+01,1.389829437066214257e-01
2.200000000000000000e+01,1.389829412698098121e-01
2.300000000000000000e+01,1.389829376339363209e-01
2.400000000000000000e+01,1.389829323153314866e-01
2.500000000000000000e+01,1.389829246743218838e-01
2.600000000000000000e+01,1.389829138749647808e-01
2.700000000000000000e+01,1.389828988385477804e-01
2.800000000000000000e+01,1.389828781882997688e-01
2.900000000000000000e+01,1.389828501821962770e-01
3.000000000000000000e+01,1.389828126408307885e-01
3.100000000000000000e+01,1.389827628671857773e-01
3.200000000000000000e+01,1.389826975552662658e-01
3.300000000000000000e+01,1.389826127054447635e-01
3.400000000000000000e+01,1.389825035390422625e-01
3.500000000000000000e+01,1.389823643995422853e-01
3.600000000000000000e+01,1.389821886767272641e-01
3.700000000000000000e+01,1.389819687241172774e-01
3.800000000000000000e+01,1.389816957380322626e-01
3.900000000000000000e+01,1.389813596767522641e-01
4.000000000000000000e+01,1.389809491631722738e-01
4.100000000000000000e+01,1.389804513227422822e-01
4.200000000000000000e+01,1.389798517013172696e-01
4.300000000000000000e+01,1.389791341638622613e-01
4.400000000000000000e+01,1.389782806930272840e-01
4.500000000000000000e+01,1.389772713360572787e-01
4.600000000000000000e+01,1.389760841236572786e-01
4.700000000000000000e+01,1.389746948300072671e-01
4.800000000000000000e+01,1.389730769739572769e-01
4.900000000000000000e+01,1.389712017764072882e-01
5.000000000000000000e+01,1.389690378344572708e-01
5.100000000000000000e+01,1.389665512673072811e-01
5.200000000000000000e+01,1.389637057705072620e-01
5.300000000000000000e+01,1.389604621388072780e-01
5.400000000000000000e+01,1.389567786213072864e-01
5.500000000000000000e+01,1.389526111082072801e-01
5.600000000000000000e+01,1.389479124518072650e-01
5.700000000000000000e+01,1.389426331334572828e-01
5.800000000000000000e+01,1.389367216412072670e-01
5.900000000000000000e+01,1.389301234342072700e-01
6.000000000000000000e+01,1.389227820998072682e-01
6.100000000000000000e+01,1.389146400080572830e-01
6.200000000000000000e+01,1.389056366798072650e-01
6.300000000000000000e+01,1.388957106407072706e-01
6.400000000000000000e+01,1.388848004347072729e-01
6.500000000000000000e+01,1.388728418682072807e-01
6.600000000000000000e+01,1.388597711252072819e-01
6.700000000000000000e+01,1.388455263797072625e-01
6.800000000000000000e+01,1.388300431802072799e-01
6.900000000000000000e+01,1.388132592337072702e-01
7.000000000000000000e+01,1.387951167052072776e-01
7.100000000000000000e+01,1.387755550362072821e-01
7.200000000000000000e+01,1.387545179902072712e-01
7.300000000000000000e+01,1.387319568017072735e-01
7.400000000000000000e+01,1.387078193197072706e-01
7.500000000000000000e+01,1.386820601642072825e-01
7.600000000000000000e+01,1.386546449342072884e-01
7.700000000000000000e+01,1.386255344197072636e-01
7.800000000000000000e+01,1.385946987147072818e-01
7.900000000000000000e+01,1.385621226257072736e-01
8.000000000000000000e+01,1.385277833142072867e-01
8.100000000000000000e+01,1.384916699187072886e-01
8.200000000000000000e+01,1.384537905577072625e-01
8.300000000000000000e+01,1.384141417987072853e-01
8.400000000000000000e+01,1.383727345522072771e-01
8.500000000000000000e+01,1.383296026027072689e-01
8.600000000000000000e+01,1.382847633177072821e-01
8.700000000000000000e+01,1.382382504277072655e-01
8.800000000000000000e+01,1.381901240467072745e-01
8.900000000000000000e+01,1.381404221807072674e-01
9.000000000000000000e+01,1.380892007632072704e-01
9.100000000000000000e+01,1.380365450307072805e-01
9.200000000000000000e+01,1.379825122327072717e-01
9.300000000000000000e+01,1.379271783372072735e-01
9.400000000000000000e+01,1.378706503647072756e-01
9.500000000000000000e+01,1.378130013132072840e-01
9.600000000000000000e+01,1.377543229957072790e-01
9.700000000000000000e+01,1.376947391567072687e-01
9.800000000000000000e+01,1.376343345532072826e-01
9.900000000000000000e+01,1.375732112102072691e-01
1.000000000000000000e+02,1.375115015997072643e-01
1.010000000000000000e+02,1.374492959152072702e-01
1.020000000000000000e+02,1.373866982512072787e-01
1.030000000000000000e+02,1.373238393842072802e-01
1.040000000000000000e+02,1.372608062797072703e-01
1.050000000000000000e+02,1.371976945217072696e-01
1.060000000000000000e+02,1.371346204797072865e-01
1.070000000000000000e+02,1.370716572482072737e-01
1.080000000000000000e+02,1.370088796427072764e-01
1.090000000000000000e+02,1.369463757242072866e-01
1.100000000000000000e+02,1.368841925907072765e-01
1.110000000000000000e+02,1.368223722277072674e-01
1.120000000000000000e+02,1.367609629597072718e-01
1.130000000000000000e+02,1.366999771392072849e-01
1.140000000000000000e+02,1.366394169472072706e-01
1.150000000000000000e+02,1.365792859602072695e-01
1.160000000000000000e+02,1.365195599747072719e-01
1.170000000000000000e+02,1.364602038942072659e-01
1.180000000000000000e+02,1.364011833502072890e-01
1.190000000000000000e+02,1.363424471957072892e-01
1.200000000000000000e+02,1.362839377582072686e-01
1.210000000000000000e+02,1.362256017387072637e-01
1.220000000000000000e+02,1.361673811257072819e-01
1.230000000000000000e+02,1.361092187037072632e-01
1.240000000000000000e+02,1.360510667422072661e-01
1.250000000000000000e+02,1.359928823267072817e-01
1.260000000000000000e+02,1.359346295597072818e-01
1.270000000000000000e+02,1.358762852637072638e-01
1.280000000000000000e+02,1.358178355932072867e-01
1.290000000000000000e+02,1.357592755992072797e-01
1.300000000000000000e+02,1.357006118172072728e-01
1.310000000000000000e+02,1.356418590707072769e-01
1.320000000000000000e+02,1.355830386037072677e-01
1.330000000000000000e+02,1.355241785452072634e-01
1.340000000000000000e+02,1.354653109142072709e-01
1.350000000000000000e+02,1.354064694532072788e-01
1.360000000000000000e+02,1.353476893157072869e-01
1.370000000000000000e+02,1.352890046967072657e-01
1.380000000000000000e+02,1.352304470762072663e-01
1.390000000000000000e+02,1.351720449352072639e-01
1.400000000000000000e+02,1.351138221667072814e-01
1.410000000000000000e+02,1.350557971052072648e-01
1.420000000000000000e+02,1.349979829067072812e-01
1.430000000000000000e+02,1.349403867472072638e-01
1.440000000000000000e+02,1.348830094262072621e-01
1.450000000000000000e+02,1.348258462612072772e-01
1.460000000000000000e+02,1.347688870462072641e-01
1.470000000000000000e+02,1.347121162392072857e-01
1.480000000000000000e+02,1.346555141982072878e-01
1.490000000000000000e+02,1.345990577132072652e-01
1.500000000000000000e+02,1.345427205907072654e-01
1.510000000000000000e+02,1.344864750587072832e-01
1.520000000000000000e+02,1.344302926137072862e-01
1.530000000000000000e+02,1.343741447122072663e-01
1.540000000000000000e+02,1.343180040282072885e-01
1.550000000000000000e+02,1.342618452192072820e-01
1.560000000000000000e+02,1.342056454262072762e-01
1.570000000000000000e+02,1.341493852477072812e-01
1.580000000000000000e+02,1.340930491897072696e-01
1.590000000000000000e+02,1.340366256447072801e-01
1.600000000000000000e+02,1.339801072982072794e-01
1.610000000000000000e+02,1.339234911227072666e-01
1.620000000000000000e+02,1.338667778697072708e-01
1.630000000000000000e+02,1.338099719417072675e-01
1.640000000000000000e+02,1.337530809837072787e-01
1.650000000000000000e+02,1.336961150517072816e-01
1.660000000000000000e+02,1.336390861662072882e-01
1.670000000000000000e+02,1.335820077297072694e-01
1.680000000000000000e+02,1.335248936212072857e-01
1.690000000000000000e+02,1.334677576652072706e-01
1.700000000000000000e+02,1.334106130692072623e-01
1.710000000000000000e+02,1.333534716642072737e-01
1.720000000000000000e+02,1.332963435857072720e-01
1.730000000000000000e+02,1.332392369762072648e-01
1.740000000000000000e+02,1.331821574687072629e-01
1.750000000000000000e+02,1.331251080967072731e-01
1.760000000000000000e+02,1.330680892972072871e-01
1.770000000000000000e+02,1.330110987232072661e-01
1.780000000000000000e+02,1.329541314077072878e-01
1.790000000000000000e+02,1.328971800307072737e-01
1.800000000000000000e+02,1.328402350212072869e-01
1.810000000000000000e+02,1.327832849237072788e-01
1.820000000000000000e+02,1.327263168557072659e-01
1.830000000000000000e+02,1.326693167977072707e-01
1.840000000000000000e+02,1.326122700412072641e-01
1.850000000000000000e+02,1.325551616877072847e-01
1.860000000000000000e+02,1.324979769777072658e-01
1.870000000000000000e+02,1.324407017332072667e-01
1.880000000000000000e+02,1.323833228242072835e-01
1.890000000000000000e+02,1.323258283992072848e-01
1.900000000000000000e+02,1.322682081522072728e-01
1.910000000000000000e+02,1.322104536152072796e-01
1.920000000000000000e+02,1.321525582132072607e-01
1.930000000000000000e+02,1.320945173057072874e-01
1.940000000000000000e+02,1.320363282492072743e-01
1.950000000000000000e+02,1.319779902512072667e-01
1.960000000000000000e+02,1.319195041982072769e-01
1.970000000000000000e+02,1.318608725212072619e-01
1.980000000000000000e+02,1.318020988992072706e-01
1.990000000000000000e+02,1.317431879417072793e-01
2.000000000000000000e+02,1.316841449262072805e-01
2.010000000000000000e+02,1.316249754307072806e-01
2.020000000000000000e+02,1.315656849982072829e-01
2.030000000000000000e+02,1.315062789007072630e-01
2.040000000000000000e+02,1.314467618217072808e-01
2.050000000000000000e+02,1.313871375747072689e-01
2.060000000000000000e+02,1.313274089547072643e-01
2.070000000000000000e+02,1.312675775512072707e-01
2.080000000000000000e+02,1.312076436047072692e-01
2.090000000000000000e+02,1.311476059952072781e-01
2.100000000000000000e+02,1.310874622167072789e-01
2.110000000000000000e+02,1.310272083927072617e-01
2.120000000000000000e+02,1.309668394077072862e-01
2.130000000000000000e+02,1.309063490307072752e-01
2.140000000000000000e+02,1.308457300547072877e-01
2.150000000000000000e+02,1.307849745197072755e-01
2.160000000000000000e+02,1.307240739167072618e-01
2.170000000000000000e+02,1.306630193947072860e-01
2.180000000000000000e+02,1.306018020312072758e-01
2.190000000000000000e+02,1.305404130577072774e-01
2.200000000000000000e+02,1.304788440447072762e-01
2.210000000000000000e+02,1.304170871217072702e-01
2.220000000000000000e+02,1.303551351452072737e-01
2.230000000000000000e+02,1.302929818042072863e-01
2.240000000000000000e+02,1.302306217352072748e-01
2.250000000000000000e+02,1.301680505827072787e-01
2.260000000000000000e+02,1.301052649912072812e-01
2.270000000000000000e+02,1.300422625972072754e-01
2.280000000000000000e+02,1.299790419762072713e-01
2.290000000000000000e+02,1.299156025252072855e-01
2.300000000000000000e+02,1.298519443452072764e-01
2.310000000000000000e+02,1.297880680952072652e-01
2.320000000000000000e+02,1.297239748082072708e-01
2.330000000000000000e+02,1.296596657307072797e-01
2.340000000000000000e+02,1.295951421562072658e-01
2.350000000000000000e+02,1.295304052332072742e-01
2.360000000000000000e+02,1.294654558112072751e-01
2.370000000000000000e+02,1.294002943062072808e-01
2.380000000000000000e+02,1.293349205607072783e-01
2.390000000000000000e+02,1.292693337522072827e-01
2.400000000000000000e+02,1.292035323342072828e-01
2.410000000000000000e+02,1.291375139847072695e-01
2.420000000000000000e+02,1.290712756052072863e-01
2.430000000000000000e+02,1.290048133547072595e-01
2.440000000000000000e+02,1.289381226912072742e-01
2.450000000000000000e+02,1.288711984492072748e-01
2.460000000000000000e+02,1.288040349422072683e-01
2.470000000000000000e+02,1.287366260677072771e-01
2.480000000000000000e+02,1.286689654377072833e-01
2.490000000000000000e+02,1.286010465207072795e-01
2.500000000000000000e+02,1.285328627652072842e-01
2.510000000000000000e+02,1.284644077252072858e-01
2.520000000000000000e+02,1.283956751847072641e-01
2.530000000000000000e+02,1.283266592522072647e-01
2.540000000000000000e+02,1.282573544392072717e-01
2.550000000000000000e+02,1.281877557272072810e-01
2.560000000000000000e+02,1.281178585982072626e-01
2.570000000000000000e+02,1.280476590442072848e-01
2.580000000000000000e+02,1.279771535622072631e-01
2.590000000000000000e+02,1.279063391157072849e-01
2.600000000000000000e+02,1.278352130747072712e-01
2.610000000000000000e+02,1.277637731457072767e-01
2.620000000000000000e+02,1.276920172812072707e-01
2.630000000000000000e+02,1.276199435802072846e-01
2.640000000000000000e+02,1.275475501957072655e-01
2.650000000000000000e+02,1.274748352312072841e-01
2.660000000000000000e+02,1.274017966392072820e-01
2.670000000000000000e+02,1.273284321392072760e-01
2.680000000000000000e+02,1.272547391397072791e-01
2.690000000000000000e+02,1.271807146717072734e-01
2.700000000000000000e+02,1.271063553487072617e-01
2.710000000000000000e+02,1.270316573392072657e-01
2.720000000000000000e+02,1.269566163562072802e-01
2.730000000000000000e+02,1.268812276737072697e-01
2.740000000000000000e+02,1.268054861547072698e-01
2.750000000000000000e+02,1.267293862942072691e-01
