# Time [s], Thickness [m]
1.850000000000000000e+03,7.810598699999999998e-03
1.851000000000000000e+03,7.810344000000000314e-03
1.852000000000000000e+03,7.810088800000000026e-03
1.853000000000000000e+03,7.809833599999999737e-03
1.854000000000000000e+03,7.809578400000000316e-03
1.855000000000000000e+03,7.809323699999999764e-03
1.856000000000000000e+03,7.809068500000000343e-03
1.857000000000000000e+03,7.808813399999999655e-03
1.858000000000000000e+03,7.808558600000000370e-03
1.859000000000000000e+03,7.808303499999999682e-03
1.860000000000000000e+03,7.808048300000000261e-03
1.861000000000000000e+03,7.807793099999999972e-03
1.862000000000000000e+03,7.807538400000000288e-03
1.863000000000000000e+03,7.807283199999999999e-03
1.864000000000000000e+03,7.807027999999999711e-03
1.865000000000000000e+03,7.806772800000000290e-03
1.866000000000000000e+03,7.806518099999999738e-03
1.867000000000000000e+03,7.806262900000000317e-03
1.868000000000000000e+03,7.806007799999999629e-03
1.869000000000000000e+03,7.805752600000000208e-03
1.870000000000000000e+03,7.805497899999999656e-03
1.871000000000000000e+03,7.805242700000000235e-03
1.872000000000000000e+03,7.804987499999999946e-03
1.873000000000000000e+03,7.804732800000000262e-03
1.874000000000000000e+03,7.804477599999999973e-03
1.875000000000000000e+03,7.804222399999999685e-03
1.876000000000000000e+03,7.803967200000000264e-03
1.877000000000000000e+03,7.803712499999999712e-03
1.878000000000000000e+03,7.803457300000000291e-03
1.879000000000000000e+03,7.803202100000000002e-03
1.880000000000000000e+03,7.802947000000000181e-03
1.881000000000000000e+03,7.802692200000000029e-03
1.882000000000000000e+03,7.802437100000000209e-03
1.883000000000000000e+03,7.802181899999999920e-03
1.884000000000000000e+03,7.801927200000000236e-03
1.885000000000000000e+03,7.801671999999999947e-03
1.886000000000000000e+03,7.801416799999999659e-03
1.887000000000000000e+03,7.801162099999999974e-03
1.888000000000000000e+03,7.800906899999999686e-03
1.889000000000000000e+03,7.800651700000000265e-03
1.890000000000000000e+03,7.800396499999999976e-03
1.891000000000000000e+03,7.800141800000000292e-03
1.892000000000000000e+03,7.799886600000000003e-03
1.893000000000000000e+03,7.799631900000000319e-03
1.894000000000000000e+03,7.799376700000000030e-03
1.895000000000000000e+03,7.799121600000000210e-03
1.896000000000000000e+03,7.798866800000000057e-03
1.897000000000000000e+03,7.798611700000000237e-03
1.898000000000000000e+03,7.798356499999999948e-03
1.899000000000000000e+03,7.798101800000000264e-03
1.900000000000000000e+03,7.797846599999999975e-03
1.901000000000000000e+03,7.797591900000000291e-03
1.902000000000000000e+03,7.797336700000000002e-03
1.903000000000000000e+03,7.797082000000000318e-03
1.904000000000000000e+03,7.796826800000000030e-03
1.905000000000000000e+03,7.796572100000000345e-03
1.906000000000000000e+03,7.796316900000000057e-03
1.907000000000000000e+03,7.796062200000000372e-03
1.908000000000000000e+03,7.795807000000000084e-03
1.909000000000000000e+03,7.795552300000000399e-03
1.910000000000000000e+03,7.795297100000000111e-03
1.911000000000000000e+03,7.795042400000000427e-03
1.912000000000000000e+03,7.794787200000000138e-03
1.913000000000000000e+03,7.794532499999999586e-03
1.914000000000000000e+03,7.794277300000000165e-03
1.915000000000000000e+03,7.794022599999999613e-03
1.916000000000000000e+03,7.793767800000000329e-03
1.917000000000000000e+03,7.793512699999999641e-03
1.918000000000000000e+03,7.793257900000000356e-03
1.919000000000000000e+03,7.793003199999999804e-03
1.920000000000000000e+03,7.792748000000000383e-03
1.921000000000000000e+03,7.792493299999999831e-03
1.922000000000000000e+03,7.792238600000000147e-03
1.923000000000000000e+03,7.791983399999999858e-03
1.924000000000000000e+03,7.791728700000000174e-03
1.925000000000000000e+03,7.791473999999999622e-03
1.926000000000000000e+03,7.791219299999999938e-03
1.927000000000000000e+03,7.790964099999999649e-03
1.928000000000000000e+03,7.790709399999999965e-03
1.929000000000000000e+03,7.790454700000000281e-03
1.930000000000000000e+03,7.790199900000000129e-03
1.931000000000000000e+03,7.789945199999999577e-03
1.932000000000000000e+03,7.789690499999999893e-03
1.933000000000000000e+03,7.789435800000000208e-03
1.934000000000000000e+03,7.789181099999999656e-03
1.935000000000000000e+03,7.788925900000000235e-03
1.936000000000000000e+03,7.788671199999999684e-03
1.937000000000000000e+03,7.788416499999999999e-03
1.938000000000000000e+03,7.788161699999999847e-03
1.939000000000000000e+03,7.787907000000000163e-03
1.940000000000000000e+03,7.787652800000000215e-03
1.941000000000000000e+03,7.787398099999999664e-03
1.942000000000000000e+03,7.787143300000000379e-03
1.943000000000000000e+03,7.786888599999999827e-03
1.944000000000000000e+03,7.786633900000000143e-03
