Loop,Time,r0-A,r1-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r1-E,r0-Hp,r1-Hp,p0-K,p1-K,Value,r0-Xi,r1-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r1-n,r0-nO2,r1-nO2,p0-rho,p1-rho,
-1,0,2360000000000.0,72500000000000.0,1.0,0.0,1065.2671502909757,685.8199061889927,0.07710204712147277,0.7158042692687037,181000.0,193000.0,120480.97849263904,189435.00993002194,21200.11400772344,100000000.0,0.006489741936990854,0.7378567871056387,0.51328898647145,0.94054900568993,0.94,0.30856187438916505,0.2336204353429273,5.195738711587228e-05,7.137066417975957e-05,1.0999639477228085,1.4329905091222543,0.0,0.0,1683.0,1235.0,
