# Time [s], Mass [Kg]
1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00
3.000000000000000000e+00,1.000000000000000000e+00
4.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.000000000000000000e+00
7.000000000000000000e+00,9.999999400000000316e-01
8.000000000000000000e+00,9.999993999999999827e-01
9.000000000000000000e+00,9.999972599999999989e-01
1.000000000000000000e+01,9.999889699999999770e-01
1.100000000000000000e+01,9.999621499999999941e-01
1.200000000000000000e+01,9.998888999999999694e-01
1.300000000000000000e+01,9.997166400000000452e-01
1.400000000000000000e+01,9.993624700000000027e-01
1.500000000000000000e+01,9.987246400000000524e-01
1.600000000000000000e+01,9.977244699999999744e-01
1.700000000000000000e+01,9.963520799999999733e-01
1.800000000000000000e+01,9.946597799999999934e-01
1.900000000000000000e+01,9.927299600000000224e-01
2.000000000000000000e+01,9.906373000000000539e-01
2.100000000000000000e+01,9.884368799999999622e-01
2.200000000000000000e+01,9.861920499999999867e-01
2.300000000000000000e+01,9.839437599999999451e-01
2.400000000000000000e+01,9.817150799999999622e-01
2.500000000000000000e+01,9.795368300000000250e-01
2.600000000000000000e+01,9.774114499999999595e-01
2.700000000000000000e+01,9.753178999999999599e-01
2.800000000000000000e+01,9.732314300000000085e-01
2.900000000000000000e+01,9.711157700000000448e-01
3.000000000000000000e+01,9.689370999999999956e-01
3.100000000000000000e+01,9.666869599999999840e-01
3.200000000000000000e+01,9.643808000000000380e-01
3.300000000000000000e+01,9.620494200000000440e-01
3.400000000000000000e+01,9.597296699999999792e-01
3.500000000000000000e+01,9.574518199999999535e-01
3.600000000000000000e+01,9.552311300000000394e-01
3.700000000000000000e+01,9.530663499999999511e-01
3.800000000000000000e+01,9.509417399999999798e-01
3.900000000000000000e+01,9.488329899999999872e-01
4.000000000000000000e+01,9.467145799999999722e-01
4.100000000000000000e+01,9.445695299999999905e-01
4.200000000000000000e+01,9.423925300000000060e-01
4.300000000000000000e+01,9.401919800000000382e-01
4.400000000000000000e+01,9.379843500000000223e-01
4.500000000000000000e+01,9.357894700000000121e-01
4.600000000000000000e+01,9.336237299999999850e-01
4.700000000000000000e+01,9.314953700000000447e-01
4.800000000000000000e+01,9.294039600000000290e-01
4.900000000000000000e+01,9.273403900000000144e-01
5.000000000000000000e+01,9.252909999999999746e-01
5.100000000000000000e+01,9.232417299999999827e-01
5.200000000000000000e+01,9.211822699999999697e-01
5.300000000000000000e+01,9.191089900000000146e-01
5.400000000000000000e+01,9.170252700000000035e-01
5.500000000000000000e+01,9.149387500000000228e-01
5.600000000000000000e+01,9.128597999999999990e-01
5.700000000000000000e+01,9.107973000000000319e-01
5.800000000000000000e+01,9.087569699999999973e-01
5.900000000000000000e+01,9.067401899999999459e-01
6.000000000000000000e+01,9.047425999999999524e-01
6.100000000000000000e+01,9.027575899999999987e-01
6.200000000000000000e+01,9.004749100000000173e-01
6.300000000000000000e+01,8.983445199999999797e-01
6.400000000000000000e+01,8.962451799999999746e-01
6.500000000000000000e+01,8.941714200000000501e-01
6.600000000000000000e+01,8.921188100000000398e-01
6.700000000000000000e+01,8.900873099999999649e-01
6.800000000000000000e+01,8.880788099999999963e-01
6.900000000000000000e+01,8.860933800000000415e-01
7.000000000000000000e+01,8.841285100000000341e-01
7.100000000000000000e+01,8.821793199999999890e-01
7.200000000000000000e+01,8.802392500000000286e-01
7.300000000000000000e+01,8.783019800000000377e-01
7.400000000000000000e+01,8.763616100000000131e-01
7.500000000000000000e+01,8.744151599999999691e-01
7.600000000000000000e+01,8.724613199999999846e-01
7.700000000000000000e+01,8.705019999999999980e-01
7.800000000000000000e+01,8.685400500000000079e-01
7.900000000000000000e+01,8.665787000000000351e-01
8.000000000000000000e+01,8.646212199999999681e-01
8.100000000000000000e+01,8.626687499999999842e-01
8.200000000000000000e+01,8.607217099999999732e-01
8.300000000000000000e+01,8.587780600000000097e-01
8.400000000000000000e+01,8.568354799999999827e-01
8.500000000000000000e+01,8.548909399999999881e-01
8.600000000000000000e+01,8.529418699999999909e-01
8.700000000000000000e+01,8.509860599999999886e-01
8.800000000000000000e+01,8.490231000000000305e-01
8.900000000000000000e+01,8.470537099999999597e-01
9.000000000000000000e+01,8.450790599999999930e-01
9.100000000000000000e+01,8.431008500000000128e-01
9.200000000000000000e+01,8.411207200000000439e-01
9.300000000000000000e+01,8.391393999999999798e-01
9.400000000000000000e+01,8.371566499999999467e-01
9.500000000000000000e+01,8.351716999999999613e-01
9.600000000000000000e+01,8.331831100000000045e-01
9.700000000000000000e+01,8.311887999999999499e-01
9.800000000000000000e+01,8.291869200000000495e-01
9.900000000000000000e+01,8.271763899999999836e-01
1.000000000000000000e+02,8.251564500000000413e-01
1.010000000000000000e+02,8.231270899999999502e-01
1.020000000000000000e+02,8.210887900000000128e-01
1.030000000000000000e+02,8.190421500000000243e-01
1.040000000000000000e+02,8.169877500000000126e-01
1.050000000000000000e+02,8.149259699999999995e-01
1.060000000000000000e+02,8.128563199999999656e-01
1.070000000000000000e+02,8.107780199999999882e-01
1.080000000000000000e+02,8.086900700000000386e-01
1.090000000000000000e+02,8.065909100000000498e-01
1.100000000000000000e+02,8.044795399999999930e-01
1.110000000000000000e+02,8.023549300000000217e-01
1.120000000000000000e+02,8.002163799999999494e-01
1.130000000000000000e+02,7.978658100000000086e-01
1.140000000000000000e+02,7.955965400000000187e-01
1.150000000000000000e+02,7.933574300000000301e-01
1.160000000000000000e+02,7.911294100000000329e-01
1.170000000000000000e+02,7.889025800000000199e-01
1.180000000000000000e+02,7.866702100000000364e-01
1.190000000000000000e+02,7.844272899999999993e-01
1.200000000000000000e+02,7.821702999999999850e-01
1.210000000000000000e+02,7.798962000000000394e-01
1.220000000000000000e+02,7.776026099999999719e-01
1.230000000000000000e+02,7.752878100000000217e-01
1.240000000000000000e+02,7.729502900000000398e-01
1.250000000000000000e+02,7.705892899999999823e-01
1.260000000000000000e+02,7.682039099999999898e-01
1.270000000000000000e+02,7.657935599999999843e-01
1.280000000000000000e+02,7.633573999999999637e-01
1.290000000000000000e+02,7.608943599999999918e-01
1.300000000000000000e+02,7.584034800000000187e-01
