# Time [s], Mass [Kg]
1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00
3.000000000000000000e+00,1.000000000000000000e+00
4.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.000000000000000000e+00
7.000000000000000000e+00,9.999997600000000153e-01
8.000000000000000000e+00,9.999982699999999669e-01
9.000000000000000000e+00,9.999911200000000111e-01
1.000000000000000000e+01,9.999623899999999788e-01
1.100000000000000000e+01,9.998711900000000208e-01
1.200000000000000000e+01,9.996339699999999828e-01
1.300000000000000000e+01,9.991130200000000183e-01
1.400000000000000000e+01,9.981437899999999752e-01
1.500000000000000000e+01,9.966287000000000340e-01
1.600000000000000000e+01,9.946076299999999648e-01
1.700000000000000000e+01,9.918323799999999579e-01
1.800000000000000000e+01,9.894344800000000051e-01
1.900000000000000000e+01,9.865583799999999570e-01
2.000000000000000000e+01,9.838826699999999592e-01
2.100000000000000000e+01,9.812030800000000053e-01
2.200000000000000000e+01,9.787840799999999453e-01
2.300000000000000000e+01,9.765700099999999884e-01
2.400000000000000000e+01,9.745994799999999625e-01
2.500000000000000000e+01,9.726780099999999818e-01
2.600000000000000000e+01,9.706076399999999937e-01
2.700000000000000000e+01,9.682969500000000451e-01
2.800000000000000000e+01,9.657781699999999914e-01
2.900000000000000000e+01,9.631705900000000486e-01
3.000000000000000000e+01,9.605818400000000201e-01
3.100000000000000000e+01,9.581000200000000522e-01
3.200000000000000000e+01,9.557738300000000464e-01
3.300000000000000000e+01,9.536172699999999613e-01
3.400000000000000000e+01,9.515934600000000021e-01
3.500000000000000000e+01,9.496231699999999609e-01
3.600000000000000000e+01,9.476101999999999581e-01
3.700000000000000000e+01,9.454885699999999726e-01
3.800000000000000000e+01,9.432504200000000338e-01
3.900000000000000000e+01,9.409359699999999549e-01
4.000000000000000000e+01,9.386061399999999777e-01
4.100000000000000000e+01,9.363190500000000416e-01
4.200000000000000000e+01,9.341175600000000134e-01
4.300000000000000000e+01,9.320220399999999961e-01
4.400000000000000000e+01,9.300273700000000199e-01
4.500000000000000000e+01,9.281044600000000200e-01
4.600000000000000000e+01,9.262075400000000514e-01
4.700000000000000000e+01,9.242905399999999938e-01
4.800000000000000000e+01,9.223222100000000312e-01
4.900000000000000000e+01,9.202962500000000379e-01
5.000000000000000000e+01,9.182272000000000212e-01
5.100000000000000000e+01,9.161431799999999459e-01
5.200000000000000000e+01,9.140750199999999603e-01
5.300000000000000000e+01,9.120485799999999976e-01
5.400000000000000000e+01,9.100802500000000350e-01
5.500000000000000000e+01,9.081738599999999995e-01
5.600000000000000000e+01,9.063209899999999930e-01
5.700000000000000000e+01,9.045024499999999579e-01
5.800000000000000000e+01,9.026946399999999926e-01
5.900000000000000000e+01,9.008753900000000536e-01
6.000000000000000000e+01,8.990304500000000365e-01
6.100000000000000000e+01,8.971562400000000492e-01
6.200000000000000000e+01,8.952592000000000327e-01
6.300000000000000000e+01,8.933523300000000278e-01
6.400000000000000000e+01,8.914505799999999924e-01
6.500000000000000000e+01,8.895687500000000192e-01
6.600000000000000000e+01,8.873395899999999559e-01
6.700000000000000000e+01,8.853672700000000395e-01
6.800000000000000000e+01,8.834756000000000276e-01
6.900000000000000000e+01,8.816611199999999648e-01
7.000000000000000000e+01,8.798815599999999515e-01
7.100000000000000000e+01,8.781021199999999860e-01
7.200000000000000000e+01,8.763079000000000285e-01
7.300000000000000000e+01,8.744904399999999800e-01
7.400000000000000000e+01,8.726526500000000297e-01
7.500000000000000000e+01,8.708032399999999784e-01
7.600000000000000000e+01,8.689522100000000027e-01
7.700000000000000000e+01,8.671104899999999560e-01
7.800000000000000000e+01,8.652852800000000455e-01
7.900000000000000000e+01,8.634805100000000344e-01
8.000000000000000000e+01,8.616955899999999557e-01
8.100000000000000000e+01,8.599261000000000266e-01
8.200000000000000000e+01,8.581649099999999475e-01
8.300000000000000000e+01,8.564034700000000555e-01
8.400000000000000000e+01,8.546338700000000177e-01
8.500000000000000000e+01,8.528507400000000516e-01
8.600000000000000000e+01,8.510515100000000110e-01
8.700000000000000000e+01,8.492374999999999785e-01
8.800000000000000000e+01,8.474119300000000354e-01
8.900000000000000000e+01,8.455797400000000241e-01
9.000000000000000000e+01,8.437459499999999668e-01
9.100000000000000000e+01,8.419147099999999551e-01
9.200000000000000000e+01,8.400883099999999493e-01
9.300000000000000000e+01,8.382672700000000088e-01
9.400000000000000000e+01,8.364494399999999885e-01
9.500000000000000000e+01,8.346311499999999883e-01
9.600000000000000000e+01,8.328083200000000463e-01
9.700000000000000000e+01,8.309763100000000513e-01
9.800000000000000000e+01,8.291315400000000002e-01
9.900000000000000000e+01,8.272722399999999920e-01
1.000000000000000000e+02,8.253980300000000048e-01
1.010000000000000000e+02,8.235105299999999628e-01
1.020000000000000000e+02,8.216116999999999448e-01
1.030000000000000000e+02,8.197039999999999882e-01
1.040000000000000000e+02,8.177896700000000241e-01
1.050000000000000000e+02,8.158696899999999808e-01
1.060000000000000000e+02,8.139442199999999961e-01
1.070000000000000000e+02,8.120119599999999771e-01
1.080000000000000000e+02,8.100706899999999822e-01
1.090000000000000000e+02,8.081174500000000149e-01
1.100000000000000000e+02,8.061495400000000533e-01
1.110000000000000000e+02,8.041645899999999569e-01
1.120000000000000000e+02,8.021612799999999766e-01
1.130000000000000000e+02,8.001391900000000001e-01
1.140000000000000000e+02,7.980986199999999808e-01
1.150000000000000000e+02,7.960405299999999684e-01
1.160000000000000000e+02,7.939657599999999649e-01
1.170000000000000000e+02,7.918749999999999956e-01
1.180000000000000000e+02,7.897683399999999576e-01
1.190000000000000000e+02,7.876448000000000338e-01
1.200000000000000000e+02,7.855031500000000388e-01
1.210000000000000000e+02,7.830776000000000403e-01
1.220000000000000000e+02,7.807682200000000128e-01
1.230000000000000000e+02,7.784839300000000462e-01
1.240000000000000000e+02,7.762033299999999691e-01
1.250000000000000000e+02,7.739121300000000314e-01
1.260000000000000000e+02,7.716040600000000360e-01
1.270000000000000000e+02,7.692755500000000302e-01
1.280000000000000000e+02,7.669242600000000243e-01
1.290000000000000000e+02,7.645481200000000532e-01
1.300000000000000000e+02,7.621448600000000351e-01
