Loop,Time,r0-A,p0-C0,p0-Cpa,r0-E,r0-Hp,p0-K,Value,r0-Xi,p0-eps,p0-ka,r0-n,r0-nO2,p0-rho,
-1,0,87100000000.0,1.0,1982.63,156000.0,826012.4,890.12,0.0002986006617234925,0.0,0.7723,0.2579,3.64,0.0,1189.37,
