Loop,Time,r0-A,p0-C0,p0-Cpa,r0-E,r0-Hp,p0-K,Value,r0-Xi,p0-eps,p0-ka,r0-n,r0-nO2,p0-rho,
-1,0,46800000000.0,1.0,1898.5276,156000.0,792470.0,986.771,0.00010758316742220573,0.0,0.79626,0.2504,0.937,0.0,1189.37,
