Loop,Time,r0-A,p0-C0,p0-Cpa,r0-E,r0-Hp,p0-K,Value,r0-Xi,p0-eps,p0-ka,r0-n,r0-nO2,p0-rho,
-1,0,46290160834.27318,1.0,1812.8412962331067,143561.86992419363,891600.8482719538,1096.5592992992893,0.00280232457667504,0.0,0.7866613480496443,0.2854757409857358,0.9981659176394903,0.0,1189.37,
-1,0,44148961933.338165,1.0,2163.710741292154,151821.26258164906,746292.204624427,1168.9553274496366,0.0028174321759099953,0.0,0.9304216638859406,0.20162074529810126,0.9834508362352539,0.0,1189.37,
-1,0,55427962731.22434,1.0,2154.361336098476,168736.28888337282,761955.7910473555,1125.8016322248961,0.0028582857798270236,0.0,0.9106350731886681,0.21336048421409654,0.8025020075053991,0.0,1189.37,
-1,0,41597169466.103004,1.0,1713.8205273252188,144266.7330230049,931425.953137758,819.7940302708471,0.002991848269078941,0.0,0.8061455302507202,0.2700482962856815,0.9732629094248589,0.0,1189.37,
-1,0,57501038089.335236,1.0,1721.870465651839,161081.68890151643,886495.4219804716,973.2334160131176,0.003028395018569436,0.0,0.7364240306388941,0.20909411111421566,1.0681433589923297,0.0,1189.37,
-1,0,42812857485.802536,1.0,1748.7369975202914,145184.61008216714,738240.8788681707,959.6140085616796,0.003109030442753647,0.0,0.7514961808969981,0.28782661592640524,1.0678493989102695,0.0,1189.37,
-1,0,43783369155.16618,1.0,1882.0012406869516,170219.18930742246,764508.5191950462,1144.7732041794056,0.003181820157194092,0.0,0.8914345400408629,0.22268650638905216,0.9392441598639998,0.0,1189.37,
-1,0,47332943408.63025,1.0,2106.0086441415465,146980.24873982396,667895.1646277918,803.2289842050046,0.0032726508261742733,0.0,0.8045473212029821,0.2841774670739521,1.0012008300780386,0.0,1189.37,
-1,0,47251255015.88375,1.0,1548.3769013245392,157400.0116709462,931152.5030169821,1172.0694602803737,0.0032787367501141466,0.0,0.6833017862477498,0.2354883686807752,0.8389370412509614,0.0,1189.37,
-1,0,49799251516.86587,1.0,1890.4894873305593,147042.3530640301,822310.7216909647,811.4406431658731,0.0032957150576811136,0.0,0.836555460847761,0.2501852696386892,0.7434138104140616,0.0,1189.37,
-1,0,46843350443.71745,1.0,2004.4771229192738,147645.99114976724,872921.6210613857,1120.4065195297715,0.0033004596454101563,0.0,0.9075408480438516,0.21969586017814882,0.8553575148371216,0.0,1189.37,
-1,0,41940972746.86796,1.0,2174.481871050044,165191.73114032377,944699.4910323577,952.7088462127335,0.0033045322130296735,0.0,0.8985720316827153,0.2393192643282486,0.9728123533689222,0.0,1189.37,
-1,0,44394527214.10475,1.0,1657.0177217387711,173110.90241852694,816190.0957842367,1081.3008794818147,0.0035582694540789443,0.0,0.8902146208405017,0.2583164275811094,1.0329305427737372,0.0,1189.37,
-1,0,47429054929.778404,1.0,1641.693702178119,175384.48424493562,836040.3159431187,835.3340502402646,0.0036090154720831258,0.0,0.9267455040224765,0.2202121404535676,0.8282863297087513,0.0,1189.37,
-1,0,58654346921.99003,1.0,2071.331998468042,140421.40223031226,863460.2606088336,1080.2547223343881,0.0039240623498057485,0.0,0.8323374076372003,0.2434381112346266,1.0593657089320796,0.0,1189.37,
-1,0,41591652136.7827,1.0,2041.5396368789368,146357.88966345467,810996.1809988809,923.4977887555731,0.0039580619696765,0.0,0.9131552534691776,0.21835574674729452,0.9408053710995427,0.0,1189.37,
-1,0,46500375518.02328,1.0,1926.4143910400153,143895.55946781844,786510.3558427476,1004.0345174622776,0.0039905612807407675,0.0,0.8385369996984411,0.23909169161186986,1.0076001850810667,0.0,1189.37,
-1,0,42405655293.17348,1.0,1591.94012428246,149346.88772918115,839869.0496031212,1135.5631596855992,0.0039951724985544295,0.0,0.8819396471478087,0.2612078071522251,0.9902552723018359,0.0,1189.37,
-1,0,45853774690.07943,1.0,2223.5739754225947,169827.64565452863,666822.924705815,956.0247193112651,0.004127138342733553,0.0,0.8425639635815306,0.2773948704088914,1.067438188311166,0.0,1189.37,
-1,0,58057907277.47929,1.0,2090.500648506316,160395.15706149852,901558.5037960301,1053.9341523640237,0.0041483055281018545,0.0,0.730974695659076,0.28872832193158793,0.9735221822093728,0.0,1189.37,
-1,0,41935217640.952576,1.0,1825.6215564278891,168986.33240981898,779382.0039160775,893.4664522950821,0.004199446245760227,0.0,0.8062818924312035,0.22901201800277732,0.9398076204342054,0.0,1189.37,
-1,0,60103818591.26755,1.0,1548.0937190198874,142791.68339166243,835593.2088163577,991.8996997867013,0.004259190903059625,0.0,0.7830064407952759,0.2084206765450517,1.0471889876334497,0.0,1189.37,
-1,0,58218526971.2316,1.0,2182.0119908472866,163973.4942867622,648262.1465513968,1040.4893430495613,0.004316091958945046,0.0,0.7292218869719844,0.21971332610786057,0.7314309147181106,0.0,1189.37,
-1,0,58377788752.86131,1.0,2183.798592866032,177465.743078288,671697.9960511853,1158.26495161213,0.004441038785123925,0.0,0.9554647423552269,0.2864172645792477,1.0817583464001517,0.0,1189.37,
-1,0,40971978733.065735,1.0,1683.984067376991,147282.65164047384,910638.5951053952,869.5863904917902,0.004504469788641258,0.0,0.9374567306821013,0.23001582683576813,0.8147557718339606,0.0,1189.37,
-1,0,55827697373.1609,1.0,1673.9239885695115,178695.84808526328,814196.277997182,1104.1350505222938,0.004565517930457532,0.0,0.9533669772162063,0.21158417706321406,0.9260731492273377,0.0,1189.37,
-1,0,49970067897.031494,1.0,1565.868999296456,172398.00530133958,653182.9606237498,1024.3399608756936,0.004706710938430238,0.0,0.7447640503684972,0.23119176674452385,0.8485761414740645,0.0,1189.37,
-1,0,51662640843.31409,1.0,1543.1056532057312,177195.37037505145,774801.1559516129,1191.5575395197843,0.0047303184742080685,0.0,0.8789047041802103,0.22384148938384016,0.8472943971793725,0.0,1189.37,
-1,0,56288765295.38157,1.0,2196.647956785803,132712.10956080206,784776.4874456057,813.4140432175363,0.004772417304880595,0.0,0.7735041014996592,0.21728697629587143,0.8560862907414812,0.0,1189.37,
-1,0,55793181333.07956,1.0,1735.685228474553,148050.72914198617,667872.9142667664,1141.1895961756677,0.004787479960624252,0.0,0.8440042323860507,0.25447277887600295,0.7335323011658335,0.0,1189.37,
-1,0,57139995045.00608,1.0,1811.9922157045394,167858.52154195245,866719.2354121126,1153.246795429498,0.004853211947685836,0.0,0.7688572192263676,0.2410203684705976,0.7383293282253266,0.0,1189.37,
-1,0,50274394392.16748,1.0,2068.76651383147,127763.2035551697,789222.1089512616,822.2150249881797,0.0049490219179807345,0.0,0.7125064522817295,0.27187807725786917,0.8471186463485393,0.0,1189.37,
-1,0,42790323499.9497,1.0,2031.3188737289047,144697.9958983573,645496.3062658431,918.6777059273908,0.0051983616653807465,0.0,0.8911375946798996,0.22679734975204718,1.050411862479968,0.0,1189.37,
-1,0,51370515153.04987,1.0,1731.2035737028677,133868.95567160484,767261.9964505167,1179.6962882186026,0.005327902554868093,0.0,0.7514517659452961,0.2387450595211788,1.0750085516078505,0.0,1189.37,
-1,0,60894648426.05625,1.0,2180.629963164119,138940.28675751723,713902.4649522438,1088.6792289882237,0.005478764491225796,0.0,0.8604486128752035,0.2940861468570557,0.7980013466676809,0.0,1189.37,
-1,0,55098739076.06692,1.0,1979.3401443359417,135352.17207838013,870902.6098344149,1063.18432163829,0.005564948874418492,0.0,0.8667159914365625,0.25562574065607774,1.024092649159174,0.0,1189.37,
-1,0,52271695724.71293,1.0,2102.3801838068707,132128.4467136675,852307.3737207975,802.4368424288917,0.0056645211233227015,0.0,0.8384100430015525,0.2984810109015089,1.0498683166446037,0.0,1189.37,
-1,0,45429635016.001854,1.0,2156.884143209618,141665.57837897228,650324.6909173072,1121.6344063020144,0.00569797169710615,0.0,0.9016211807803232,0.29151027771562926,0.960221974152852,0.0,1189.37,
-1,0,45879298928.193695,1.0,1858.3628134020435,128807.38947958262,805785.8501843062,850.1168926928901,0.0057214825631038005,0.0,0.7583583640775475,0.21317341339864757,0.81815619593824,0.0,1189.37,
-1,0,56546156259.6745,1.0,1981.2491860534751,137278.47946923896,676662.0910129498,988.3835633444536,0.005774118650519757,0.0,0.8137293227017631,0.25011917383059434,0.7990801179112886,0.0,1189.37,
-1,0,41198614054.937904,1.0,1534.0980358738616,182032.2838369872,667606.8981806174,944.667739124347,0.005901071101613776,0.0,0.890946466302089,0.2688608542968631,1.0906951203318869,0.0,1189.37,
-1,0,47909934052.98206,1.0,2003.576173851515,128694.31042439639,888289.0379353588,1106.9386850786268,0.005991151987117272,0.0,0.8359721487329683,0.23248412511904953,0.8845982881388622,0.0,1189.37,
-1,0,47587678040.51976,1.0,1695.1161136059425,133012.0560870022,883266.7596329848,1119.4709831738414,0.006049237854998414,0.0,0.8390565710137257,0.26584861919054503,0.9972274701739612,0.0,1189.37,
-1,0,48745850749.775955,1.0,1665.6531443367776,142723.50019693424,703103.739071972,1177.918301186618,0.006154022060827163,0.0,0.8743735987564303,0.29481063234391686,0.9490971589090959,0.0,1189.37,
-1,0,52110488785.02202,1.0,1826.0146354603617,182276.7028229247,680908.34932887,961.3339608259724,0.0062288992027020994,0.0,0.9352976099300093,0.20748705115723717,0.8453445570425294,0.0,1189.37,
-1,0,51423357136.29381,1.0,1724.8435178599252,176248.0272409391,804077.7895737425,837.2397095218436,0.00627663612027592,0.0,0.8182458559191381,0.20071478808414356,0.7784552517631436,0.0,1189.37,
-1,0,53349765262.34136,1.0,1924.9440060614738,138994.84897539974,762976.7526022467,1195.6431163665065,0.006340352556372488,0.0,0.9180331835445179,0.28137582706329556,1.060430554333587,0.0,1189.37,
-1,0,51667072540.97276,1.0,1863.007824823053,145028.9779665677,656993.2318845543,910.5979216530787,0.006355933618213979,0.0,0.9433359602076177,0.23553890117153653,0.7715800143161602,0.0,1189.37,
-1,0,54395812416.006615,1.0,1926.5238674977436,171258.61157214438,847311.3529641936,809.094406137406,0.006584686806969479,0.0,0.7459910553919767,0.2704636054341061,1.0596327618572796,0.0,1189.37,
-1,0,56693771018.90065,1.0,1606.2601044643206,128838.53583586938,933072.8630854129,1074.0808007099488,0.0066018789054381865,0.0,0.8314315341071022,0.2796273151511157,0.7895180428519111,0.0,1189.37,
-1,0,50774899656.506805,1.0,1582.5593762594328,174598.3519939534,733194.4256502073,984.4477924964876,0.006720491540769079,0.0,0.7295410388388506,0.22297279713123788,0.931940490536382,0.0,1189.37,
-1,0,58028189096.14129,1.0,1931.8871293900775,173108.5324233807,709966.5567658679,1127.8005848566595,0.0069514316435248325,0.0,0.7362087644453461,0.2549832424400016,0.8655628801688295,0.0,1189.37,
-1,0,41528990770.08886,1.0,2085.0929551983336,175412.5742520927,636365.6210191909,898.8338383135468,0.007067652985972101,0.0,0.7917379385007924,0.27103552332722464,1.087944768591803,0.0,1189.37,
-1,0,48872167540.709366,1.0,1639.3717970136618,174476.71305781935,697989.6617391179,1016.7583922853782,0.007141385300422528,0.0,0.711509785639447,0.24067557977386422,0.7651823050887736,0.0,1189.37,
-1,0,59309298831.19615,1.0,2059.7965885724398,131275.66833252105,655116.3268153023,927.3932080272716,0.0073002148759306355,0.0,0.851271952350843,0.29521903971741964,1.0370905219093487,0.0,1189.37,
-1,0,59087990430.44433,1.0,1764.9091954826843,179119.62781184283,647331.9813540174,1069.3289442692349,0.007420308399679094,0.0,0.7629386271143076,0.26974919091760624,0.7854521616398913,0.0,1189.37,
-1,0,41223325100.10327,1.0,2069.8052161751075,177232.85329698378,752380.0843435982,866.9541651852176,0.007464872103924398,0.0,0.8559785869898946,0.20499193534275506,0.9680262926440683,0.0,1189.37,
-1,0,57688560666.551476,1.0,1801.024557365547,125778.67441553775,661127.9256210271,814.1957707472397,0.0076353864569325145,0.0,0.7698361656596685,0.2802939651330291,0.9944297722217438,0.0,1189.37,
-1,0,57800749219.46646,1.0,1879.3513400699048,130306.2304038289,725578.7785266787,1170.6531618363856,0.0076369688423016035,0.0,0.887431947564969,0.21719233758272538,0.7958024104827432,0.0,1189.37,
-1,0,60879994025.79658,1.0,2055.864013856954,130856.72155658332,717167.332590636,903.8638607781565,0.007718463349102744,0.0,0.9257569799690486,0.20479511951616594,0.9532467310302934,0.0,1189.37,
-1,0,59615147501.55458,1.0,1812.2657685915171,125829.1506870597,839600.8582309785,856.1314162505773,0.0077900770146816685,0.0,0.8867485218224951,0.23029098481657767,0.8262904299061282,0.0,1189.37,
-1,0,49714793282.00451,1.0,1595.1722894759882,135018.02860049598,691337.5476742195,1035.524171721871,0.007851162948208474,0.0,0.90397937348717,0.2147636614940688,0.7407478138000722,0.0,1189.37,
-1,0,49425780453.28286,1.0,2012.5345625318178,129132.42334665656,755626.1288048365,956.8564261389087,0.00798941741186374,0.0,0.9523852368941027,0.26640468056426964,0.9448743065197934,0.0,1189.37,
-1,0,48618881286.909065,1.0,1870.3761983835693,169023.68716161116,698819.7224360658,1160.4285282508959,0.00803463108461666,0.0,0.6522637920865911,0.20397943555916237,0.9570423911757128,0.0,1189.37,
-1,0,50912959906.89867,1.0,1893.8238949415277,126244.47462574052,769646.7729142276,1120.0634927156607,0.008249626092575991,0.0,0.9240951538668646,0.29366226392713785,0.9256832280290623,0.0,1189.37,
-1,0,44044043754.11592,1.0,1698.7999486947288,171013.9515407196,761274.6835250849,1193.3196350099395,0.008295867919539684,0.0,0.6528002492579744,0.2586209952593406,0.7754263993752724,0.0,1189.37,
-1,0,55875566195.81633,1.0,1880.9850842445512,127653.34192874972,692519.1492283194,1149.5387195362846,0.008370282108527936,0.0,0.9067729547182319,0.25681219055031734,0.9902527904540022,0.0,1189.37,
-1,0,58632781276.87396,1.0,1721.3141120537098,182789.6377845031,917156.1129445864,958.9636932176287,0.008447591146978468,0.0,0.8406788629608386,0.28195507897313055,0.8593773009867911,0.0,1189.37,
-1,0,44418929253.978546,1.0,1601.4193604479196,182382.86106763015,907374.4014918553,805.4648485435657,0.00864217307837195,0.0,0.8314691264693316,0.22585380240800046,0.9189509207201154,0.0,1189.37,
-1,0,55821195019.549385,1.0,1549.1410167968972,126547.29051712214,820489.6725735466,1117.9098306765186,0.008818727000539595,0.0,0.9580409684686749,0.2641728826146329,0.770881443215744,0.0,1189.37,
-1,0,45132226229.73506,1.0,2082.9865829810833,183420.14261601845,752954.0724344595,1148.7064959535694,0.009105260588498814,0.0,0.8899286365095225,0.2660935307573582,0.8794730541684505,0.0,1189.37,
-1,0,46060840319.85405,1.0,2156.9263696051976,184421.9161891573,690348.8003678462,1054.661045447019,0.009112838387916962,0.0,0.9048207518905942,0.26027214806123933,0.8048999688556135,0.0,1189.37,
-1,0,47712711236.467094,1.0,1964.361667637851,173303.9702416769,764061.4530825119,829.987095123085,0.009135252072261785,0.0,0.6753491731151827,0.2382583869641757,0.7713674077921656,0.0,1189.37,
-1,0,53473453573.17648,1.0,1550.1235194231197,184059.9701359335,934328.125440615,953.5251105759806,0.009161626242329138,0.0,0.8189862059823068,0.23739346462514335,1.0565835213161794,0.0,1189.37,
-1,0,55698589911.71301,1.0,2222.573095885947,174460.90856086626,672436.7043724611,1125.8211610713252,0.009212250808540181,0.0,0.7007621566275212,0.28540474595168214,0.8342729259525927,0.0,1189.37,
-1,0,56559854694.67415,1.0,2031.40613970727,185566.88382259913,709025.9502296326,1057.2005196859982,0.009312786509108925,0.0,0.890581419747709,0.21207973628241922,0.772136778449503,0.0,1189.37,
-1,0,41085396987.15134,1.0,2050.5770599837024,181688.54932335744,926697.4407570935,994.3966778028125,0.009398485497853553,0.0,0.8684469935837593,0.28105016804188826,0.8058178788003171,0.0,1189.37,
-1,0,60375765534.28549,1.0,1647.3959892076844,187485.22928553843,781426.3471601162,970.9567733706501,0.009429625651897545,0.0,0.8507591486853745,0.21166314469223574,1.0850001728492642,0.0,1189.37,
-1,0,53114044295.2852,1.0,2088.831317859079,184260.79647610252,657467.9379613085,1053.3422337084205,0.00957607213394713,0.0,0.8507299616039369,0.21601347298418996,0.7879178450065419,0.0,1189.37,
-1,0,49111251979.920685,1.0,1792.7305215717329,184189.13363606762,852771.508680938,1116.558868268516,0.009998040568911898,0.0,0.8006891962286067,0.29604858995770117,0.9308864053855946,0.0,1189.37,
-1,0,40921594979.18488,1.0,2193.953435171363,183076.91004801472,703038.5951457181,1108.7936300673841,0.010099454631479198,0.0,0.8697499128150314,0.2021258998220959,0.8284252610299949,0.0,1189.37,
-1,0,59791039989.052826,1.0,1860.7700105179601,186509.04025022665,750429.3951073933,1015.6121550178656,0.010154625544963203,0.0,0.8109987486771861,0.25303127820334226,1.0462279258843319,0.0,1189.37,
-1,0,60221506742.87964,1.0,1893.7608734194816,185685.12989168798,910572.7406614311,1142.2460209857495,0.010445318771237081,0.0,0.8128150075672425,0.2864787404808209,0.7726644812023956,0.0,1189.37,
-1,0,42449511215.68562,1.0,1565.115119609684,182658.4827390581,716284.8595937404,1162.058329035792,0.010591657772057927,0.0,0.7003883820368058,0.2385442999570366,0.8841866907530093,0.0,1189.37,
-1,0,53512551608.02683,1.0,2100.8942447544773,183124.18184080135,635837.64375075,1079.9620398737757,0.01069010015692646,0.0,0.746042437458465,0.2773302331351621,0.8169024816599182,0.0,1189.37,
-1,0,49357319595.720375,1.0,2224.5422563206503,182006.8440491591,865195.3720440367,1094.6200832186423,0.010713701352188144,0.0,0.8245411803346062,0.2022498725443336,0.9777151747039434,0.0,1189.37,
-1,0,46863429681.76865,1.0,2007.6694098089522,184227.59689721843,768903.5531578952,802.5811641152872,0.01085400725068531,0.0,0.7591186784076203,0.2986685975924434,0.9462512035180978,0.0,1189.37,
-1,0,46601039191.88316,1.0,1548.2521079019668,185568.7833838719,667604.9369909582,1136.1031248621446,0.011089965484543926,0.0,0.6912226967033162,0.28747004666190107,1.0153792248804376,0.0,1189.37,
-1,0,54446246765.83761,1.0,1879.4454226856449,180193.47856882153,800671.622635147,1004.1476915943408,0.011122379065586411,0.0,0.661482854662668,0.29542565393471387,0.9720708312971379,0.0,1189.37,
-1,0,58871344476.87773,1.0,1867.3193776334533,180054.13753772844,776711.3073355339,844.1521789896381,0.011220166950164907,0.0,0.6405157523282498,0.26921897064844924,0.7549658963449639,0.0,1189.37,
-1,0,48048187621.485565,1.0,1851.5421680791428,185180.70295808517,895422.3294321304,898.0003528407326,0.01128057586634068,0.0,0.7516283652010493,0.27991625512523144,0.8822911403659722,0.0,1189.37,
-1,0,49622613594.782616,1.0,2043.9254480842847,187228.8401147119,642864.0507911363,1008.2075777400846,0.011499558322690876,0.0,0.7789021250804627,0.2439606731826472,0.8257795463772573,0.0,1189.37,
-1,0,58252368790.1352,1.0,2105.6431670709667,186551.6410134288,834797.53906533,820.3075489450099,0.011802108617832189,0.0,0.7611456800869758,0.2344414937624487,0.7295209207497184,0.0,1189.37,
-1,0,41236973023.813416,1.0,1586.9267429394415,186987.07041351093,642102.7899226968,1018.8865032718828,0.012149191991892185,0.0,0.6641288374342584,0.2784549222540725,0.9439796837207868,0.0,1189.37,
-1,0,49382797780.91421,1.0,2099.1056100473224,185895.73160045152,917985.4880149013,934.4765695677679,0.012161237736859816,0.0,0.7464868549832269,0.2846567464361408,1.085382902847042,0.0,1189.37,
-1,0,48076601359.506874,1.0,1884.0914630103289,184953.6129800634,877565.8723261537,1066.417597667612,0.012279199080045298,0.0,0.6880019976280807,0.2951849889172497,0.7667100581278901,0.0,1189.37,
-1,0,50617076070.72768,1.0,2122.06439884675,187378.5642792198,778268.5868454357,1026.504223861398,0.012553321890354978,0.0,0.7339635292215375,0.27244646724643795,0.9812116343244099,0.0,1189.37,
-1,0,52094369140.91061,1.0,2044.305516461574,187514.8449837725,915410.7628864903,1179.7603556699235,0.012886673037124464,0.0,0.7155755563975725,0.2735286506479323,0.8326190980302677,0.0,1189.37,
-1,0,50510311500.93946,1.0,2067.8848907244333,186880.45464379602,818238.7010177958,1097.8296480538936,0.013432491098219727,0.0,0.6604132004512451,0.24761712012326959,0.8123426427572078,0.0,1189.37,
0,14.8565,41651512099.95574,1.0,1733.3590199638425,159255.24326874688,698798.4265939663,812.7192776085792,0.00011167769000169297,0.0,0.7826126653039607,0.20739128892955483,0.8461181125781623,0.0,1189.37,
0,14.8565,44152205410.74341,1.0,1633.146393319553,158033.92865263962,728884.1773378162,1161.4200078488357,0.00012552750581122782,0.0,0.7739495585197858,0.20628471391374537,0.8705551141696184,0.0,1189.37,
0,14.8565,52161242448.5537,1.0,2059.208428709732,148225.12056372076,782258.382967187,904.2004875706712,0.00021551205620338174,0.0,0.7053693328882729,0.21960490663484963,0.8635110074600361,0.0,1189.37,
0,14.8565,49173618814.073265,1.0,2033.5739581026255,148563.8273959189,773325.5675386911,954.2684463453713,0.00024158612305094358,0.0,0.7199136887795773,0.23912084621793644,0.9413180040781716,0.0,1189.37,
0,14.8565,46517833248.55822,1.0,1991.4454921904835,143540.26035171738,760278.8598432329,1078.88939422712,0.0002715420750152088,0.0,0.6466517339852585,0.21019336893436966,1.0656464181742757,0.0,1189.37,
0,14.8565,46506494953.51638,1.0,2048.4622323495505,145934.77776629466,780908.9276989424,933.8894667214593,0.00028015067934003497,0.0,0.6992528600381659,0.2333482042635208,0.9608341524444401,0.0,1189.37,
0,14.8565,51985342300.39731,1.0,1662.7076017469972,152135.81618114974,796964.0938866667,838.598034526751,0.0003116027063850817,0.0,0.6909366142650382,0.2899044216468029,0.8507053558202051,0.0,1189.37,
0,14.8565,48465931612.38515,1.0,2146.0129176631444,141768.8016653129,782057.1515544142,948.2729985833205,0.0003563483785505568,0.0,0.6441210429701525,0.22903036206979663,0.9660754136176946,0.0,1189.37,
0,14.8565,51631910976.421814,1.0,2111.714518407213,146048.42809648806,662024.9077722201,1097.4002534585686,0.0004066731568986688,0.0,0.6506132960984136,0.25972334007966924,0.9888468704839459,0.0,1189.37,
