Loop,Time,r0-A,p0-C0,p0-Cpa,p0-Cpb,r0-E,r0-Hp,p0-K,Value,r0-Xi,p0-eps,p0-ka,p0-kb,r0-n,r0-nO2,p0-rho,
12,542.8540,4.99e+10,1.0,196.04168309491638,4.023241081353566,1.57e+05,795124.7872299687,1008.9486615064135,2.145831396880255e-06,0.0,0.8099817889939647,0.13934450173509383,0.000263047062975925,0.9176486740832047,0.0,1189.37,
13,595.0966,4.99e+10,1.0,196.04168309491638,4.023241081353566,1.57e+05,795124.7872299687,1008.9486615064135,2.145831396880255e-06,0.0,0.8099817889939647,0.13934450173509383,0.000263047062975925,0.9176486740832047,0.0,1189.37,
14,647.0339,4.99e+10,1.0,196.04168309491638,4.023241081353566,1.57e+05,795124.7872299687,1008.9486615064135,2.145831396880255e-06,0.0,0.8099817889939647,0.13934450173509383,0.000263047062975925,0.9176486740832047,0.0,1189.37,
15,697.3767,4.96e+10,1.0,195.43567668770507,4.016651340278931,1.57e+05,794304.7069094481,1012.7509222700053,1.5957228302105375e-06,0.0,0.80982661886707,0.13895870084861225,0.0002630477122125683,0.9177836750170847,0.0,1189.37,
16,749.4311,4.90e+10,1.0,195.24229250290932,4.026121027158855,1.57e+05,797224.9452843645,1013.2450485290676,1.1152820396118592e-06,0.0,0.8131645317191982,0.13880557436175733,0.0002653809661713275,0.9197610124407914,0.0,1189.37,
17,802.8768,4.82e+10,1.0,197.15713241681664,4.0717881425672475,1.57e+05,805473.3314517774,1001.8923060341729,8.164431081396019e-07,0.0,0.8138233799397341,0.14187805784196617,0.0002665803166553372,0.915604224213105,0.0,1189.37,
18,853.2251,4.96e+10,1.0,193.61962126247698,3.987442282345512,1.58e+05,789273.6128578314,1018.1204555020736,7.079445569633193e-07,0.0,0.810612442648533,0.13684683746377307,0.0002653108471181024,0.9193002890757411,0.0,1189.37,
19,907.1896,4.90e+10,1.0,195.07173812028753,4.025794978432396,1.57e+05,796472.933482111,1010.0969632008791,4.974692928243694e-07,0.0,0.8116051128925785,0.13871826651352687,0.0002676716815206431,0.9194013982532152,0.0,1189.37,
20,958.4245,4.86e+10,1.0,196.34056091160932,4.05038739084187,1.57e+05,801330.5151849333,1005.8519692347418,4.5207258603001425e-07,0.0,0.8129736964381211,0.14054912794979357,0.0002664569259203342,0.9172672717136638,0.0,1189.37,
21,1010.9763,4.86e+10,1.0,196.34056091160932,4.05038739084187,1.57e+05,801330.5151849333,1005.8519692347418,4.5207258603001425e-07,0.0,0.8129736964381211,0.14054912794979357,0.0002664569259203342,0.9172672717136638,0.0,1189.37,
22,1065.4179,4.89e+10,1.0,195.63916998732708,4.033394422403102,1.57e+05,798050.5578011579,1008.7619715809327,3.5426585460999343e-07,0.0,0.8122417833422613,0.13943415240245072,0.0002667582605692629,0.9188275056888131,0.0,1189.37,
23,1119.5722,4.87e+10,1.0,196.0270850738703,4.0376763108938984,1.57e+05,799000.5782062649,1006.9059324647573,3.093904917393399e-07,0.0,0.8126760475788277,0.13992095327135717,0.00026605351493260744,0.9188153197018629,0.0,1189.37,
24,1169.3986,4.87e+10,1.0,196.81660142638862,4.039390101495636,1.57e+05,799332.217611681,1005.7667526597911,2.6748904656832237e-07,0.0,0.8119604745065523,0.14020601271951863,0.0002657028208481075,0.9184901691101889,0.0,1189.37,
25,1221.6362,4.87e+10,1.0,196.81660142638862,4.039390101495636,1.57e+05,799332.217611681,1005.7667526597911,2.6748904656832237e-07,0.0,0.8119604745065523,0.14020601271951863,0.0002657028208481075,0.9184901691101889,0.0,1189.37,
26,1274.0689,4.87e+10,1.0,196.81660142638862,4.039390101495636,1.57e+05,799332.217611681,1005.7667526597911,2.6748904656832237e-07,0.0,0.8119604745065523,0.14020601271951863,0.0002657028208481075,0.9184901691101889,0.0,1189.37,
27,1328.6116,4.86e+10,1.0,196.84226869835854,4.046055383279368,1.57e+05,800616.6432447587,1004.7388494606278,2.5716561594477684e-07,0.0,0.8125937942225985,0.14053729469929027,0.000265952422039569,0.9186667118779885,0.0,1189.37,
28,1377.5600,4.86e+10,1.0,197.32049900207903,4.053607230606142,1.57e+05,802063.2100730177,1003.127784716942,2.4528114873107103e-07,0.0,0.81290286692752,0.1410894629340821,0.00026571003150120914,0.9188642730994281,0.0,1189.37,
29,1427.4968,4.86e+10,1.0,197.0188038144587,4.045430292577029,1.57e+05,800432.8805461845,1004.1992717557025,2.414527804557975e-07,0.0,0.812190901670485,0.14056898703852172,0.0002657481739628259,0.9190262722145244,0.0,1189.37,
30,1477.3722,4.87e+10,1.0,196.90114457212013,4.038113823719314,1.57e+05,798796.2384406028,1004.1722746510046,2.3506545084969897e-07,0.0,0.8109928279055993,0.14053612441281882,0.00026461849560760345,0.9188871219080519,0.0,1189.37,
31,1531.0552,4.86e+10,1.0,196.95668738144497,4.04681336950515,1.57e+05,800601.3202975643,1003.6327064837424,2.3106637958162598e-07,0.0,0.8121858676391741,0.140747214955414,0.0002653994545434114,0.919694475957412,0.0,1189.37,
32,1584.0986,4.86e+10,1.0,196.96246153597266,4.046325591824752,1.57e+05,800312.1919682943,1002.8851892358605,2.2589115168320427e-07,0.0,0.8116424299467401,0.14088241939353846,0.00026497354847327043,0.9208286100931795,0.0,1189.37,
33,1636.9197,4.88e+10,1.0,196.69101145464163,4.036262906958017,1.57e+05,798267.3614184434,1004.088967721011,2.2368659991793584e-07,0.0,0.8105616816920556,0.14041394168244506,0.00026450535000599636,0.9207449416172337,0.0,1189.37,
34,1690.3553,4.89e+10,1.0,196.66468397982908,4.030152422064452,1.57e+05,796879.2224755083,1004.144593344005,2.1409625597216884e-07,0.0,0.809400392482199,0.14028374077437925,0.0002638223565169666,0.9214715254817517,0.0,1189.37,
35,1744.2894,4.89e+10,1.0,196.6275973282782,4.032511559413932,1.57e+05,797414.325786007,1004.3024626285821,2.1129229778372242e-07,0.0,0.809891167423048,0.14028873748742243,0.0002642363665704004,0.9212508764229916,0.0,1189.37,
36,1797.2285,4.89e+10,1.0,196.4683449730118,4.027631703949636,1.57e+05,796229.5704952592,1004.232837415263,2.028880408901876e-07,0.0,0.8089259699187572,0.1401901287516778,0.0002636714544093485,0.9224145335381555,0.0,1189.37,
37,1851.4599,4.95e+10,1.0,197.2893249431227,3.9946213883838055,1.57e+05,789234.2447527611,1003.6030355946612,1.818243461168087e-07,0.0,0.8029293635686634,0.13985767397546267,0.0002597369151972051,0.919519991960634,0.0,1189.37,
38,1899.0753,4.95e+10,1.0,197.2893249431227,3.9946213883838055,1.57e+05,789234.2447527611,1003.6030355946612,1.818243461168087e-07,0.0,0.8029293635686634,0.13985767397546267,0.0002597369151972051,0.919519991960634,0.0,1189.37,
39,1951.2007,4.95e+10,1.0,197.2893249431227,3.9946213883838055,1.57e+05,789234.2447527611,1003.6030355946612,1.818243461168087e-07,0.0,0.8029293635686634,0.13985767397546267,0.0002597369151972051,0.919519991960634,0.0,1189.37,
40,2004.5373,4.95e+10,1.0,197.11608554812312,3.998786081921562,1.57e+05,790000.51507603,1003.4081461291353,1.6284038225120562e-07,0.0,0.8034745489699813,0.13996946437150118,0.00026000133011253767,0.9203144029489398,0.0,1189.37,
41,2054.6540,4.95e+10,1.0,197.11608554812312,3.998786081921562,1.57e+05,790000.51507603,1003.4081461291353,1.6284038225120562e-07,0.0,0.8034745489699813,0.13996946437150118,0.00026000133011253767,0.9203144029489398,0.0,1189.37,
42,2106.3761,4.92e+10,1.0,197.54001502801967,4.008219756433536,1.57e+05,791919.306431455,1001.871434958473,1.407680304512974e-07,0.0,0.8042349149739287,0.14014616662150417,0.0002609466631002615,0.9302075080766397,0.0,1189.37,
43,2157.8890,4.98e+10,1.0,197.81675725883105,4.002611113259171,1.57e+05,790857.3676392968,1001.7531647749422,1.3865426678302842e-07,0.0,0.8033434611229211,0.14026449538233127,0.00026008782502596903,0.9165899858168569,0.0,1189.37,
44,2211.5208,4.95e+10,1.0,198.29639665332712,4.004745400825028,1.57e+05,791173.4677181871,1000.4607185505379,1.2275296431495416e-07,0.0,0.8028989620215506,0.14040483880137752,0.00025998968605874136,0.9303063507529935,0.0,1189.37,
45,2263.7163,5.03e+10,1.0,195.5906142355616,4.011554624981313,1.57e+05,791511.1244490261,1000.365005988781,9.249312463666764e-08,0.0,0.8030155799486778,0.1393960457934189,0.00026210677809797214,0.9243530709777007,0.0,1189.37,
