Loop,Time,r0-A,p0-C0,p0-Cpa,p0-Cpb,r0-E,r0-Hp,p0-K,Value,r0-Xi,p0-eps,p0-ka,p0-kb,r0-n,r0-nO2,p0-rho,
10,354.0024,8.89e+10,1.0,439.360298047083,7.029203211273792,1.25e+05,931712.0381876671,1757.5096999717398,0.0001815496887542059,0.0,0.5780161493778795,0.3061396272970622,0.0004067160756933378,2.4038573842704185,0.0,1189.37,
11,385.8704,1.03e+11,1.0,391.0105083649945,6.081945429111411,1.31e+05,860269.1712378956,1661.1434152465622,0.00015744208592759074,0.0,0.5842526561749487,0.32460435217458994,0.0002322937003236271,2.3599463123884927,0.0,1189.37,
12,421.5419,1.03e+11,1.0,391.0105083649945,6.081945429111411,1.31e+05,860269.1712378956,1661.1434152465622,0.00015744208592759074,0.0,0.5842526561749487,0.32460435217458994,0.0002322937003236271,2.3599463123884927,0.0,1189.37,
13,460.2231,1.14e+11,1.0,435.84874919383515,5.415556877693822,1.30e+05,771232.5030234585,1542.242225980418,0.0001520874508648202,0.0,0.5303788546348804,0.3560318859506466,0.0003321829247650606,2.3116197911792944,0.0,1189.37,
14,496.1969,1.14e+11,1.0,398.2858460679303,5.744721673835919,1.30e+05,800188.2128647397,1534.4930023225074,0.00014214842450667412,0.0,0.54624877231397,0.3578829662506764,0.00023806577318151337,2.413143931108728,0.0,1189.37,
15,531.8854,1.14e+11,1.0,398.2858460679303,5.744721673835919,1.30e+05,800188.2128647397,1534.4930023225074,0.00014214842450667412,0.0,0.54624877231397,0.3578829662506764,0.00023806577318151337,2.413143931108728,0.0,1189.37,
16,567.9862,1.14e+11,1.0,398.2858460679303,5.744721673835919,1.30e+05,800188.2128647397,1534.4930023225074,0.00014214842450667412,0.0,0.54624877231397,0.3578829662506764,0.00023806577318151337,2.413143931108728,0.0,1189.37,
17,603.2634,1.20e+11,1.0,433.2477563120782,5.069014679191446,1.30e+05,723131.900578405,1480.877891922984,0.00013918996550243932,0.0,0.4980708819187847,0.3878008184830515,0.00030139718712415706,2.494174453496164,0.0,1189.37,
18,637.6497,1.20e+11,1.0,433.2477563120782,5.069014679191446,1.30e+05,723131.900578405,1480.877891922984,0.00013918996550243932,0.0,0.4980708819187847,0.3878008184830515,0.00030139718712415706,2.494174453496164,0.0,1189.37,
19,673.0419,1.19e+11,1.0,425.45999638705985,5.252074924660991,1.30e+05,737360.7871801325,1480.9956630132708,0.0001371989570508466,0.0,0.5045730996236827,0.3877208137579732,0.0002854282481124853,2.5470805360986573,0.0,1189.37,
20,710.7462,1.29e+11,1.0,457.34286725149764,4.431809894955411,1.30e+05,655524.6937755409,1349.0660221119483,0.00013170390007107832,0.0,0.45811266694815456,0.4180408506796386,0.00033929648222151033,2.62644147605166,0.0,1189.37,
21,746.8461,1.32e+11,1.0,411.9779981758273,4.167961765081458,1.31e+05,601732.2743111465,1052.8874216283098,0.00011384798336666289,0.0,0.4353867843720951,0.4447628451303676,0.0002601609473042845,2.5587158823124327,0.0,1189.37,
22,783.1422,1.32e+11,1.0,411.9779981758273,4.167961765081458,1.31e+05,601732.2743111465,1052.8874216283098,0.00011384798336666289,0.0,0.4353867843720951,0.4447628451303676,0.0002601609473042845,2.5587158823124327,0.0,1189.37,
23,822.6832,1.28e+11,1.0,377.55014163721,4.165790064759493,1.30e+05,592573.0750169392,829.8328318572783,0.00010028362633183376,0.0,0.425644475365604,0.45322664878930863,0.00021003824711827486,2.5670309621036584,0.0,1189.37,
24,863.2165,1.28e+11,1.0,377.55014163721,4.165790064759493,1.30e+05,592573.0750169392,829.8328318572783,0.00010028362633183376,0.0,0.425644475365604,0.45322664878930863,0.00021003824711827486,2.5670309621036584,0.0,1189.37,
25,899.9020,1.28e+11,1.0,336.4058840189899,4.177955945520278,1.31e+05,577599.1516603507,635.4647788128825,9.419981751988582e-05,0.0,0.4193308078386083,0.46200203145419405,0.0001491410979802048,2.475937164754379,0.0,1189.37,
26,938.3005,1.25e+11,1.0,331.65142857858405,4.5139668273124345,1.30e+05,619613.0374638371,781.3756403019484,8.980014661777092e-05,0.0,0.44082239820074104,0.4427060339431742,0.00015504747197904673,2.3606747666992276,0.0,1189.37,
27,979.6101,1.25e+11,1.0,331.65142857858405,4.5139668273124345,1.30e+05,619613.0374638371,781.3756403019484,8.980014661777092e-05,0.0,0.44082239820074104,0.4427060339431742,0.00015504747197904673,2.3606747666992276,0.0,1189.37,
28,1018.4054,1.23e+11,1.0,293.31118693993244,4.618267971831699,1.30e+05,619683.1702227137,689.5645161498403,8.534825834582623e-05,0.0,0.4416068604550572,0.4461442545946147,0.00010485928496497518,2.258028304857716,0.0,1189.37,
29,1053.3142,1.21e+11,1.0,281.91985250168426,4.826100320452808,1.30e+05,638455.3211424076,696.2691859144077,8.021841262267429e-05,0.0,0.45268410636627643,0.4374157559406501,9.315443191240528e-05,2.1933023314531823,0.0,1189.37,
30,1094.2235,1.21e+11,1.0,276.5653452220996,4.8525067274388896,1.30e+05,638017.5219878325,672.0309693313732,7.685165038395321e-05,0.0,0.4530234036584261,0.4378159691152894,8.581024582232776e-05,2.1852046396587594,0.0,1189.37,
31,1132.5154,1.11e+11,1.0,244.5040008854565,5.462627304502458,1.29e+05,705611.163922596,723.2783139008218,7.356473991101352e-05,0.0,0.4842904154393622,0.41086560816633033,6.750011026909784e-05,2.0205137195802596,0.0,1189.37,
32,1169.6051,1.17e+11,1.0,261.19367890956664,5.086226299226158,1.30e+05,662453.8789032756,660.3040654616523,7.270182979164628e-05,0.0,0.4640529158389265,0.4283856212025705,7.462591379811159e-05,2.123456059101831,0.0,1189.37,
33,1208.5146,1.17e+11,1.0,261.19367890956664,5.086226299226158,1.30e+05,662453.8789032756,660.3040654616523,7.270182979164628e-05,0.0,0.4640529158389265,0.4283856212025705,7.462591379811159e-05,2.123456059101831,0.0,1189.37,
34,1247.7273,1.17e+11,1.0,261.19367890956664,5.086226299226158,1.30e+05,662453.8789032756,660.3040654616523,7.270182979164628e-05,0.0,0.4640529158389265,0.4283856212025705,7.462591379811159e-05,2.123456059101831,0.0,1189.37,
35,1288.8487,1.15e+11,1.0,256.30056979316396,5.223308646587386,1.30e+05,675546.396357694,696.5176576276243,7.030364587428813e-05,0.0,0.4703376772891604,0.42179978775703636,7.363437249037299e-05,2.0710559255793166,0.0,1189.37,
36,1326.0541,1.17e+11,1.0,259.08056538933505,5.090404827821979,1.30e+05,655032.5381034099,636.275100185379,6.661067336521464e-05,0.0,0.4602748118663899,0.43019735372557016,6.96517468891666e-05,2.1284606045233105,0.0,1189.37,
37,1366.7596,1.14e+11,1.0,255.65365253003483,5.278090474351249,1.29e+05,679202.7870523343,651.4774541697512,6.542321812964804e-05,0.0,0.47139292318811565,0.42110569910543155,7.101182015183959e-05,2.1270887892302968,0.0,1189.37,
38,1406.0826,1.14e+11,1.0,255.4333177013147,5.26614320217273,1.29e+05,674808.4068791454,621.6293669331103,6.368216262727655e-05,0.0,0.4686083974349916,0.4233501419078547,6.818711265503479e-05,2.1627258501499895,0.0,1189.37,
39,1447.9988,1.10e+11,1.0,251.10453842770153,5.446892508178707,1.29e+05,692566.2075118328,593.2808215876682,6.103914334510939e-05,0.0,0.47571465733421764,0.416454871185165,6.765784168447944e-05,2.1834943669031723,0.0,1189.37,
40,1489.2132,1.10e+11,1.0,251.10453842770153,5.446892508178707,1.29e+05,692566.2075118328,593.2808215876682,6.103914334510939e-05,0.0,0.47571465733421764,0.416454871185165,6.765784168447944e-05,2.1834943669031723,0.0,1189.37,
41,1527.4373,1.10e+11,1.0,249.20119789727937,5.4650903743117745,1.29e+05,694871.8682195102,597.408558092739,6.05250099224833e-05,0.0,0.4769710763711357,0.4155508788115196,6.633952515217708e-05,2.1686307887133207,0.0,1189.37,
42,1566.1456,1.07e+11,1.0,248.14595800506265,5.618503621333447,1.29e+05,712969.1245427218,602.409088878774,5.895521552973086e-05,0.0,0.48518536675916646,0.40878794819527436,6.717533736903117e-05,2.1958114260155925,0.0,1189.37,
43,1608.6783,1.05e+11,1.0,245.33526068386482,5.706027848110079,1.28e+05,719892.3420201498,573.3654118769043,5.7503982105006466e-05,0.0,0.487399541949679,0.40628209303757934,6.597803612028307e-05,2.2158446808300134,0.0,1189.37,
44,1648.8739,1.01e+11,1.0,239.74685816733285,5.925747905895914,1.28e+05,743384.5473523763,558.9087190370924,5.7192886619243264e-05,0.0,0.49668745440840806,0.3975231298813305,6.622464107404874e-05,2.2302042742067747,0.0,1189.37,
45,1688.5590,1.01e+11,1.0,239.74685816733285,5.925747905895914,1.28e+05,743384.5473523763,558.9087190370924,5.7192886619243264e-05,0.0,0.49668745440840806,0.3975231298813305,6.622464107404874e-05,2.2302042742067747,0.0,1189.37,
46,1726.5455,1.00e+11,1.0,239.1573810920757,5.980596393759206,1.28e+05,750141.8253399149,564.3664808179933,5.5984310737598214e-05,0.0,0.5002192074102968,0.39496388687771655,6.561311889151142e-05,2.2367123376993976,0.0,1189.37,
47,1769.6718,1.02e+11,1.0,242.78493105483867,5.882461807809851,1.28e+05,739170.7613088015,567.754896988159,5.5952967391458934e-05,0.0,0.4957261547503445,0.3989693875504885,6.696623998642156e-05,2.2382841211300413,0.0,1189.37,
48,1812.3857,9.92e+10,1.0,238.63797909109337,6.02395058504268,1.28e+05,754649.1892588839,565.530092896372,5.54275007886108e-05,0.0,0.5023373855454862,0.39293580692109287,6.690945271559985e-05,2.2319357638701547,0.0,1189.37,
49,1854.0756,9.76e+10,1.0,238.05479327716574,6.142301638069369,1.28e+05,769528.9521646752,586.7476506522494,5.3805865465013706e-05,0.0,0.5106598940119771,0.38674889235058063,6.77218339481618e-05,2.2280070394833325,0.0,1189.37,
50,1891.5568,9.45e+10,1.0,235.69639942045353,6.309816412742798,1.27e+05,784177.3662924962,558.6773681078912,5.00855076709343e-05,0.0,0.5169496366659437,0.38082018608965734,6.737003058149114e-05,2.262709229818403,0.0,1189.37,
51,1932.4500,8.75e+10,1.0,229.9231360581143,6.733107889585609,1.26e+05,828253.6019819919,554.3199313065161,4.701341483880999e-05,0.0,0.5385161864027967,0.36260998527002253,6.803765384467972e-05,2.28705170064871,0.0,1189.37,
52,1978.1817,8.44e+10,1.0,228.25900085955246,6.968354005989632,1.26e+05,849814.9447097967,553.3723291229098,4.153339826135074e-05,0.0,0.5510146894983712,0.3526078357842045,6.682918291642186e-05,2.301943291238213,0.0,1189.37,
53,2023.3888,8.44e+10,1.0,228.25900085955246,6.968354005989632,1.26e+05,849814.9447097967,553.3723291229098,4.153339826135074e-05,0.0,0.5510146894983712,0.3526078357842045,6.682918291642186e-05,2.301943291238213,0.0,1189.37,
54,2067.7973,8.44e+10,1.0,228.25900085955246,6.968354005989632,1.26e+05,849814.9447097967,553.3723291229098,4.153339826135074e-05,0.0,0.5510146894983712,0.3526078357842045,6.682918291642186e-05,2.301943291238213,0.0,1189.37,
55,2110.8915,8.44e+10,1.0,228.25900085955246,6.968354005989632,1.26e+05,849814.9447097967,553.3723291229098,4.153339826135074e-05,0.0,0.5510146894983712,0.3526078357842045,6.682918291642186e-05,2.301943291238213,0.0,1189.37,
56,2154.7104,8.44e+10,1.0,228.12164181968774,6.983098249748221,1.26e+05,849926.4470159531,553.879498900032,4.04986805498507e-05,0.0,0.5515318446156405,0.35220989609393405,6.558008267190486e-05,2.3032108521319463,0.0,1189.37,
57,2196.3143,8.44e+10,1.0,228.12164181968774,6.983098249748221,1.26e+05,849926.4470159531,553.879498900032,4.04986805498507e-05,0.0,0.5515318446156405,0.35220989609393405,6.558008267190486e-05,2.3032108521319463,0.0,1189.37,
58,2238.6018,8.44e+10,1.0,228.12164181968774,6.983098249748221,1.26e+05,849926.4470159531,553.879498900032,4.04986805498507e-05,0.0,0.5515318446156405,0.35220989609393405,6.558008267190486e-05,2.3032108521319463,0.0,1189.37,
59,2269.0305,8.44e+10,1.0,228.12164181968774,6.983098249748221,1.26e+05,849926.4470159531,553.879498900032,4.04986805498507e-05,0.0,0.5515318446156405,0.35220989609393405,6.558008267190486e-05,2.3032108521319463,0.0,1189.37,
60,2298.2451,1.58e+11,1.0,138.4771706330809,9.072526896375376,1.42e+05,1425996.8159860135,632.3399713179116,3.8295488659987696e-05,0.0,0.933430266018298,0.28530388216312685,0.000541288791034306,1.1280137297429478,0.0,1189.37,
61,2327.6789,1.58e+11,1.0,138.4771706330809,9.072526896375376,1.42e+05,1425996.8159860135,632.3399713179116,3.8295488659987696e-05,0.0,0.933430266018298,0.28530388216312685,0.000541288791034306,1.1280137297429478,0.0,1189.37,
62,2358.1987,1.58e+11,1.0,138.4771706330809,9.072526896375376,1.42e+05,1425996.8159860135,632.3399713179116,3.8295488659987696e-05,0.0,0.933430266018298,0.28530388216312685,0.000541288791034306,1.1280137297429478,0.0,1189.37,
63,2385.6157,1.58e+11,1.0,138.4771706330809,9.072526896375376,1.42e+05,1425996.8159860135,632.3399713179116,3.8295488659987696e-05,0.0,0.933430266018298,0.28530388216312685,0.000541288791034306,1.1280137297429478,0.0,1189.37,
64,2415.8322,1.58e+11,1.0,138.4771706330809,9.072526896375376,1.42e+05,1425996.8159860135,632.3399713179116,3.8295488659987696e-05,0.0,0.933430266018298,0.28530388216312685,0.000541288791034306,1.1280137297429478,0.0,1189.37,
65,2445.9477,8.43e+10,1.0,228.5104635746464,6.983142817798452,1.26e+05,848729.2718089963,541.9909415292632,3.805574721829592e-05,0.0,0.5505656314239065,0.35285730201093624,6.504895336428635e-05,2.3221895706635562,0.0,1189.37,
66,2474.4746,8.43e+10,1.0,228.5104635746464,6.983142817798452,1.26e+05,848729.2718089963,541.9909415292632,3.805574721829592e-05,0.0,0.5505656314239065,0.35285730201093624,6.504895336428635e-05,2.3221895706635562,0.0,1189.37,
67,2503.6052,8.26e+10,1.0,222.41171233295915,7.24526534383455,1.26e+05,878659.5710267093,532.488051813194,3.436709128217476e-05,0.0,0.5665600013132426,0.3501904009518158,9.442995938156097e-05,2.125455082654655,0.0,1189.37,
68,2534.1223,8.26e+10,1.0,222.41171233295915,7.24526534383455,1.26e+05,878659.5710267093,532.488051813194,3.436709128217476e-05,0.0,0.5665600013132426,0.3501904009518158,9.442995938156097e-05,2.125455082654655,0.0,1189.37,
69,2565.1415,8.20e+10,1.0,218.05579367069248,7.3963030272269945,1.26e+05,896005.4829274126,524.7041443641074,3.257409389389186e-05,0.0,0.5758226323617187,0.35031749539092816,0.00011605394655001794,1.9747076071181744,0.0,1189.37,
70,2597.2708,8.20e+10,1.0,218.05579367069248,7.3963030272269945,1.26e+05,896005.4829274126,524.7041443641074,3.257409389389186e-05,0.0,0.5758226323617187,0.35031749539092816,0.00011605394655001794,1.9747076071181744,0.0,1189.37,
71,2627.6955,7.56e+10,1.0,205.927916723416,7.717259442184957,1.26e+05,924805.8611997854,490.79762109720764,2.939150861197861e-05,0.0,0.590807927220446,0.35011346451234854,0.00012642480295259562,1.7955727244262913,0.0,1189.37,
72,2655.4177,7.56e+10,1.0,205.927916723416,7.717259442184957,1.26e+05,924805.8611997854,490.79762109720764,2.939150861197861e-05,0.0,0.590807927220446,0.35011346451234854,0.00012642480295259562,1.7955727244262913,0.0,1189.37,
73,2685.8344,7.56e+10,1.0,205.927916723416,7.717259442184957,1.26e+05,924805.8611997854,490.79762109720764,2.939150861197861e-05,0.0,0.590807927220446,0.35011346451234854,0.00012642480295259562,1.7955727244262913,0.0,1189.37,
74,2716.6639,7.82e+10,1.0,209.36349538091855,7.652025145763522,1.26e+05,920569.1942261939,502.2153193119547,2.892812532556207e-05,0.0,0.5886840956862511,0.35029673855790616,0.00013250153760129528,1.7971354674000484,0.0,1189.37,
75,2746.7913,7.59e+10,1.0,206.63871505441307,8.03184174061404,1.26e+05,960478.9754074633,495.09796441857713,2.690267455272205e-05,0.0,0.6090839710423244,0.3412781757521107,0.0001600795280489824,1.5991517679052398,0.0,1189.37,
76,2771.8071,7.30e+10,1.0,201.04372662301859,8.663780307646634,1.26e+05,1027275.2023607562,495.5717014924006,2.4116067158277604e-05,0.0,0.6442381781587756,0.3301175741441578,0.00021225531980964817,1.2224416016823787,0.0,1189.37,
77,2802.0276,7.30e+10,1.0,201.04372662301859,8.663780307646634,1.26e+05,1027275.2023607562,495.5717014924006,2.4116067158277604e-05,0.0,0.6442381781587756,0.3301175741441578,0.00021225531980964817,1.2224416016823787,0.0,1189.37,
78,2831.5465,7.30e+10,1.0,201.04372662301859,8.663780307646634,1.26e+05,1027275.2023607562,495.5717014924006,2.4116067158277604e-05,0.0,0.6442381781587756,0.3301175741441578,0.00021225531980964817,1.2224416016823787,0.0,1189.37,
79,2862.8720,7.30e+10,1.0,201.04372662301859,8.663780307646634,1.26e+05,1027275.2023607562,495.5717014924006,2.4116067158277604e-05,0.0,0.6442381781587756,0.3301175741441578,0.00021225531980964817,1.2224416016823787,0.0,1189.37,
80,2893.7822,7.30e+10,1.0,201.04372662301859,8.663780307646634,1.26e+05,1027275.2023607562,495.5717014924006,2.4116067158277604e-05,0.0,0.6442381781587756,0.3301175741441578,0.00021225531980964817,1.2224416016823787,0.0,1189.37,
81,2923.6033,7.30e+10,1.0,201.04372662301859,8.663780307646634,1.26e+05,1027275.2023607562,495.5717014924006,2.4116067158277604e-05,0.0,0.6442381781587756,0.3301175741441578,0.00021225531980964817,1.2224416016823787,0.0,1189.37,
82,2954.1261,7.30e+10,1.0,201.04372662301859,8.663780307646634,1.26e+05,1027275.2023607562,495.5717014924006,2.4116067158277604e-05,0.0,0.6442381781587756,0.3301175741441578,0.00021225531980964817,1.2224416016823787,0.0,1189.37,
83,2985.4506,7.21e+10,1.0,196.6948499538202,8.927021317499214,1.26e+05,1057058.574040446,497.1526797647873,2.3895178546200432e-05,0.0,0.6599406306385954,0.32876893685640574,0.000240831968872858,1.0429713241811835,0.0,1189.37,
84,3016.2904,7.27e+10,1.0,197.3083913538104,8.82306105827707,1.26e+05,1046151.2309839862,498.01736928075394,2.3892442659536024e-05,0.0,0.6543080790657458,0.3310403270390161,0.00023237342176311902,1.1066078693624086,0.0,1189.37,
85,3046.3197,7.13e+10,1.0,195.1266855970315,8.928119616825544,1.26e+05,1056918.5472379685,492.49290955248694,2.3868045591974392e-05,0.0,0.6600822919690607,0.32776423245705666,0.0002383736476220966,1.0497600569069747,0.0,1189.37,
86,3076.3361,7.16e+10,1.0,193.42371102769522,9.033181275643319,1.26e+05,1069500.2256369393,497.11922463972485,2.3737121685684376e-05,0.0,0.666719651789643,0.3293012861474628,0.0002533580346975473,0.967889862808071,0.0,1189.37,
87,3106.7512,7.16e+10,1.0,193.42371102769522,9.033181275643319,1.26e+05,1069500.2256369393,497.11922463972485,2.3737121685684376e-05,0.0,0.666719651789643,0.3293012861474628,0.0002533580346975473,0.967889862808071,0.0,1189.37,
88,3137.8829,7.16e+10,1.0,193.42371102769522,9.033181275643319,1.26e+05,1069500.2256369393,497.11922463972485,2.3737121685684376e-05,0.0,0.666719651789643,0.3293012861474628,0.0002533580346975473,0.967889862808071,0.0,1189.37,
89,3167.7972,7.16e+10,1.0,193.42371102769522,9.033181275643319,1.26e+05,1069500.2256369393,497.11922463972485,2.3737121685684376e-05,0.0,0.666719651789643,0.3293012861474628,0.0002533580346975473,0.967889862808071,0.0,1189.37,
90,3198.6232,7.12e+10,1.0,190.3485832430971,9.172043137448137,1.26e+05,1085602.0407980438,495.6181201760023,2.3651445882981945e-05,0.0,0.6752003904135757,0.32932430610606295,0.00026960512109040275,0.8724390515936435,0.0,1189.37,
91,3228.6496,7.12e+10,1.0,190.3485832430971,9.172043137448137,1.26e+05,1085602.0407980438,495.6181201760023,2.3651445882981945e-05,0.0,0.6752003904135757,0.32932430610606295,0.00026960512109040275,0.8724390515936435,0.0,1189.37,
92,3260.6787,7.15e+10,1.0,188.8438641881329,9.197167784941971,1.26e+05,1089817.5793461616,496.0927315864308,2.3646175375767806e-05,0.0,0.6774257196614122,0.33104050539752145,0.00027756278041362025,0.8368582868452854,0.0,1189.37,
93,3291.3957,1.41e+11,1.0,602.6003956490166,8.40459780457789,1.37e+05,1353079.6880987622,584.4041788273087,2.3531340921565354e-05,0.0,0.8646176414183583,0.2786508870032409,0.0005533022633786393,1.0314806568335038,0.0,1189.37,
94,3322.2298,1.36e+11,1.0,587.5574481946302,8.679305783963612,1.37e+05,1406901.1711223884,604.2243935838924,2.3292507875607645e-05,0.0,0.8984780382977534,0.2472029028096806,0.0006267192542458537,0.7766949351243508,0.0,1189.37,
95,3351.5492,1.31e+11,1.0,560.3760499187958,8.680698456174452,1.36e+05,1379727.7397778279,593.0187818270391,2.277863691749424e-05,0.0,0.876941419566649,0.265353090868926,0.0005893878698352508,0.9374970857969147,0.0,1189.37,
96,3381.5626,1.31e+11,1.0,560.3760499187958,8.680698456174452,1.36e+05,1379727.7397778279,593.0187818270391,2.277863691749424e-05,0.0,0.876941419566649,0.265353090868926,0.0005893878698352508,0.9374970857969147,0.0,1189.37,
97,3413.8930,1.31e+11,1.0,560.3760499187958,8.680698456174452,1.36e+05,1379727.7397778279,593.0187818270391,2.277863691749424e-05,0.0,0.876941419566649,0.265353090868926,0.0005893878698352508,0.9374970857969147,0.0,1189.37,
98,3443.5163,1.40e+11,1.0,412.5697801427869,8.638572143089096,1.38e+05,1345756.7474981523,600.6654480446841,2.2622010914061628e-05,0.0,0.8669837326509665,0.18386829029742974,0.000745405639146731,1.4648990183662498,0.0,1189.37,
99,3475.3492,1.44e+11,1.0,603.0039199990183,8.578651030427803,1.37e+05,1397528.2111817119,589.611886290206,2.1497023894588034e-05,0.0,0.892128236120511,0.22709750587454558,0.0006660141357095795,1.177748747117498,0.0,1189.37,
100,3505.9660,1.44e+11,1.0,603.0039199990183,8.578651030427803,1.37e+05,1397528.2111817119,589.611886290206,2.1497023894588034e-05,0.0,0.892128236120511,0.22709750587454558,0.0006660141357095795,1.177748747117498,0.0,1189.37,
101,3537.2876,1.41e+11,1.0,170.31189707086338,8.96043740752471,1.38e+05,1297441.6426676423,596.5644390228761,1.9681639603965257e-05,0.0,0.8421627991178622,0.19392508337253514,0.000661468007370657,1.371931701475183,0.0,1189.37,
102,3569.3087,1.47e+11,1.0,161.54251382077007,8.679543016272206,1.38e+05,1243100.0374235483,575.5582644155817,1.909471441471198e-05,0.0,0.8132006605173678,0.20387690717840012,0.0005798941673412609,0.9728503350711328,0.0,1189.37,
103,3600.0287,1.54e+11,1.0,254.33354446467393,8.704162676356884,1.38e+05,1283770.5369207812,570.7600604537329,1.807984293941821e-05,0.0,0.8366651848021087,0.21816582036952054,0.0005462771394097633,0.6284799360534199,0.0,1189.37,
104,3629.1482,1.49e+11,1.0,83.88908010393442,8.845197460837621,1.38e+05,1239119.6224951618,575.5679623122062,1.728480290881815e-05,0.0,0.8123249177680902,0.19661044105245506,0.0005866193385585134,1.001409106701339,0.0,1189.37,
105,3659.8592,1.50e+11,1.0,70.23782829706175,8.80142769246361,1.38e+05,1232016.8746449477,573.350807723824,1.6653609762791432e-05,0.0,0.8116543748245685,0.21616158266591246,0.0004975033192423587,0.40655961059054,0.0,1189.37,
106,3689.9736,1.50e+11,1.0,70.23782829706175,8.80142769246361,1.38e+05,1232016.8746449477,573.350807723824,1.6653609762791432e-05,0.0,0.8116543748245685,0.21616158266591246,0.0004975033192423587,0.40655961059054,0.0,1189.37,
107,3720.7009,1.50e+11,1.0,53.81106287766306,8.60795567766109,1.38e+05,1197341.1726413062,566.4032716707477,1.6277898355336383e-05,0.0,0.7946527870129225,0.19908738943397924,0.0005087507977991599,0.6510709866675901,0.0,1189.37,
108,3750.5214,1.57e+11,1.0,61.74317508300524,8.343002344539414,1.38e+05,1170147.2019674857,565.8984659096852,1.5052147113732074e-05,0.0,0.7810705812953309,0.09188381068789714,0.0007282728966815882,1.4767015739029405,0.0,1189.37,
109,3779.8321,1.58e+11,1.0,87.41182263362424,8.373041716176509,1.39e+05,1195391.804429518,578.6690068748361,1.4907521167811415e-05,0.0,0.7964978892838442,0.0927252561546277,0.0007337200802122869,1.2399034400193474,0.0,1189.37,
110,3809.3519,1.58e+11,1.0,128.7264439455568,8.269784131001389,1.39e+05,1193013.1862639056,567.2400899891009,1.4724344110332458e-05,0.0,0.7947517787775711,0.0735088745759176,0.0007748742695500316,1.5253301767180183,0.0,1189.37,
111,3839.5674,1.60e+11,1.0,75.36503817233191,8.245765480268926,1.39e+05,1168515.5449111066,566.9464879662808,1.4078871737422014e-05,0.0,0.7803599070878577,0.0709316242669299,0.0007664548343881574,1.5181629079921888,0.0,1189.37,
112,3868.5907,1.60e+11,1.0,75.36503817233191,8.245765480268926,1.39e+05,1168515.5449111066,566.9464879662808,1.4078871737422014e-05,0.0,0.7803599070878577,0.0709316242669299,0.0007664548343881574,1.5181629079921888,0.0,1189.37,
113,3899.2085,1.61e+11,1.0,126.914548513793,8.16976149325382,1.39e+05,1181116.4800430262,577.9178923322695,1.3740138454175126e-05,0.0,0.7877738429643382,0.05959820987845088,0.0008068273681298916,1.601636880439301,0.0,1189.37,
