Loop,Time,r0-A,p0-C0,p0-Cpa,p0-Cpb,r0-E,r0-Hp,p0-K,Value,r0-Xi,p0-eps,p0-ka,p0-kb,r0-n,r0-nO2,p0-rho,
-1,0,48030599970.72887,1.0,210.00956463159312,3.7303195536326763,161974.5388189478,761735.0489537865,1029.533457826242,4.423865695989021e-05,0.0,0.8565316910557366,0.16002132900239946,0.00025591846131982907,0.9481004991323977,0.0,1189.37,
-1,0,55806729518.7038,1.0,215.07452589450446,4.385612796013442,147382.70589577177,824626.3475046144,1148.088768526502,0.0001661816233849663,0.0,0.7033113211944918,0.12246521658200704,0.0002289766558679589,0.8881199724425531,0.0,1189.37,
-1,0,60528909260.67358,1.0,189.95309048714938,4.425304089631172,163922.53529631422,784592.6735150535,985.8925947409107,0.00021086634864922867,0.0,0.952317226924708,0.12504584671049607,0.00022289558578432675,1.037044381920589,0.0,1189.37,
-1,0,57898847577.41104,1.0,236.63758839014838,4.537037397441231,146392.8653497345,695369.2124137244,918.5955724307157,0.00023248406971523037,0.0,0.6595004398168876,0.13295917735964324,0.00023546454290933333,0.7711307015137283,0.0,1189.37,
-1,0,55443045581.23126,1.0,202.68054070886208,3.9654115479837166,159086.08570090728,891274.1857482137,1158.0916492197234,0.000257844633388004,0.0,0.879134042885366,0.15904512924819322,0.00021883845311355368,1.0440597613118112,0.0,1189.37,
-1,0,58194255383.8889,1.0,217.67305743296504,3.3192210246156986,156588.09354121514,705420.9765922748,807.086569840453,0.00027932926907245034,0.0,0.7077211082573326,0.1621353964958696,0.000276396316935783,0.9012911540042201,0.0,1189.37,
-1,0,41921929633.745895,1.0,200.99516396804555,4.690026231889542,148949.27885871305,667905.8792282738,1091.857788817037,0.0003806390675495159,0.0,0.707503682497238,0.11729148449619331,0.00027302126320821166,1.011761369528871,0.0,1189.37,
-1,0,42788461771.869545,1.0,167.5388186235442,4.581948349805214,160645.5980003619,685500.6564070894,1084.405807446186,0.00044438085775190853,0.0,0.8767421401807769,0.12221656267305922,0.000293795933158494,0.9824740474917925,0.0,1189.37,
-1,0,51275080134.81991,1.0,225.85959368034506,3.992845030398361,162283.12914137627,727148.3483513081,802.5203743065113,0.0004672575845754475,0.0,0.890196477872661,0.1260112860727272,0.00023828951508708226,1.0910089240496823,0.0,1189.37,
-1,0,47581062720.09715,1.0,166.57082082835808,4.704995764207346,148179.06820606306,871619.4705031237,1187.7608030520778,0.0005237232957035498,0.0,0.7810414753428622,0.12012465803329284,0.0002510752952812832,1.0773934347295542,0.0,1189.37,
-1,0,50130480553.73394,1.0,181.14933597213943,4.689269030118524,142745.59459829942,876909.0299261096,985.4649240796089,0.0005254048525358134,0.0,0.7036484099907557,0.11869689938709609,0.00022618686155651726,0.857015861594816,0.0,1189.37,
