s,m,C,C
Time,"Wall thickness","Wall_temperature","Back_wall_temperature"
 0.0000000E+000, 8.0000004E-003, 2.5000000E+001, 2.5000000E+001
 1.0000000E+000, 8.0000004E-003, 2.4999971E+001, 2.5000000E+001
 2.0000000E+000, 8.0000004E-003, 3.7493515E+001, 2.5000000E+001
 3.0000000E+000, 8.0000004E-003, 4.4631729E+001, 2.5000000E+001
 4.0000000E+000, 8.0000004E-003, 5.0460968E+001, 2.5000000E+001
 5.0000000E+000, 8.0000004E-003, 5.5339787E+001, 2.5000002E+001
 6.0000000E+000, 8.0000004E-003, 5.9636066E+001, 2.5000010E+001
 7.0000000E+000, 8.0000004E-003, 6.3492329E+001, 2.5000036E+001
 8.0000000E+000, 8.0000004E-003, 6.7014626E+001, 2.5000126E+001
 9.0000000E+000, 8.0000004E-003, 7.0268181E+001, 2.5000366E+001
 1.0000000E+001, 8.0000004E-003, 7.3300453E+001, 2.5000933E+001
 1.1000000E+001, 8.0000004E-003, 7.6146912E+001, 2.5002113E+001
 1.2000000E+001, 8.0000004E-003, 7.8833366E+001, 2.5004343E+001
 1.3000000E+001, 8.0000004E-003, 8.1381233E+001, 2.5008207E+001
 1.4000000E+001, 8.0000004E-003, 8.3806953E+001, 2.5014441E+001
 1.5000000E+001, 8.0000004E-003, 8.6124184E+001, 2.5023899E+001
 1.6000000E+001, 8.0000004E-003, 8.8344002E+001, 2.5037540E+001
 1.7000000E+001, 8.0000004E-003, 9.0476440E+001, 2.5056376E+001
 1.8000000E+001, 8.0000004E-003, 9.2528481E+001, 2.5081444E+001
 1.9000000E+001, 8.0000004E-003, 9.4507774E+001, 2.5113771E+001
 2.0000000E+001, 8.0000004E-003, 9.6420204E+001, 2.5154360E+001
 2.1000000E+001, 8.0000004E-003, 9.8270622E+001, 2.5204151E+001
 2.2000000E+001, 8.0000004E-003, 1.0006380E+002, 2.5264021E+001
 2.3000000E+001, 8.0000004E-003, 1.0180389E+002, 2.5334764E+001
 2.4000000E+001, 8.0000004E-003, 1.0349406E+002, 2.5417093E+001
 2.5000000E+001, 8.0000004E-003, 1.0513758E+002, 2.5511625E+001
 2.6000000E+001, 8.0000004E-003, 1.0673789E+002, 2.5618898E+001
 2.7000000E+001, 8.0000004E-003, 1.0829693E+002, 2.5739363E+001
 2.8000000E+001, 8.0000004E-003, 1.0981714E+002, 2.5873390E+001
 2.9000000E+001, 8.0000004E-003, 1.1130110E+002, 2.6021265E+001
 3.0000000E+001, 8.0000004E-003, 1.1275003E+002, 2.6183207E+001
 3.1000000E+001, 8.0000004E-003, 1.1416628E+002, 2.6359371E+001
 3.2000000E+001, 8.0000004E-003, 1.1555145E+002, 2.6549850E+001
 3.3000000E+001, 8.0000004E-003, 1.1690649E+002, 2.6754681E+001
 3.4000000E+001, 8.0000004E-003, 1.1823348E+002, 2.6973850E+001
 3.5000000E+001, 8.0000004E-003, 1.1953349E+002, 2.7207310E+001
 3.6000000E+001, 8.0000004E-003, 1.2080743E+002, 2.7454966E+001
 3.7000000E+001, 8.0000004E-003, 1.2205666E+002, 2.7716677E+001
 3.8000000E+001, 8.0000004E-003, 1.2328251E+002, 2.7992298E+001
 3.9000000E+001, 8.0000004E-003, 1.2448549E+002, 2.8281647E+001
 4.0000000E+001, 8.0000004E-003, 1.2566637E+002, 2.8584509E+001
 4.1000000E+001, 8.0000004E-003, 1.2682661E+002, 2.8900667E+001
 4.2000000E+001, 8.0000004E-003, 1.2796657E+002, 2.9229877E+001
 4.3000000E+001, 8.0000004E-003, 1.2908727E+002, 2.9571884E+001
 4.4000000E+001, 8.0000004E-003, 1.3018927E+002, 2.9926424E+001
 4.5000000E+001, 8.0000004E-003, 1.3127307E+002, 3.0293224E+001
 4.6000000E+001, 8.0000004E-003, 1.3233940E+002, 3.0672001E+001
 4.7000000E+001, 8.0000004E-003, 1.3338924E+002, 3.1062471E+001
 4.8000000E+001, 8.0000004E-003, 1.3442285E+002, 3.1464348E+001
 4.9000000E+001, 8.0000004E-003, 1.3544067E+002, 3.1877337E+001
 5.0000000E+001, 8.0000004E-003, 1.3644359E+002, 3.2301147E+001
 5.1000000E+001, 8.0000004E-003, 1.3743182E+002, 3.2735493E+001
 5.2000000E+001, 8.0000004E-003, 1.3840590E+002, 3.3180077E+001
 5.3000000E+001, 8.0000004E-003, 1.3936635E+002, 3.3634605E+001
 5.4000000E+001, 8.0000004E-003, 1.4031345E+002, 3.4098793E+001
 5.5000000E+001, 8.0000004E-003, 1.4124780E+002, 3.4572357E+001
 5.6000000E+001, 8.0000004E-003, 1.4216954E+002, 3.5055035E+001
 5.7000000E+001, 8.0000004E-003, 1.4307951E+002, 3.5546528E+001
 5.8000000E+001, 8.0000004E-003, 1.4397772E+002, 3.6046558E+001
 5.9000000E+001, 8.0000004E-003, 1.4486433E+002, 3.6554871E+001
 6.0000000E+001, 8.0000004E-003, 1.4574014E+002, 3.7071209E+001
 6.1000000E+001, 8.0000004E-003, 1.4660521E+002, 3.7595295E+001
 6.2000000E+001, 8.0000004E-003, 1.4745988E+002, 3.8126884E+001
 6.3000000E+001, 8.0000004E-003, 1.4830457E+002, 3.8665741E+001
 6.4000000E+001, 8.0000004E-003, 1.4913925E+002, 3.9211601E+001
 6.5000000E+001, 8.0000004E-003, 1.4996472E+002, 3.9764233E+001
 6.6000000E+001, 8.0000004E-003, 1.5078087E+002, 4.0323418E+001
 6.7000000E+001, 8.0000004E-003, 1.5158804E+002, 4.0888916E+001
 6.8000000E+001, 8.0000004E-003, 1.5238644E+002, 4.1460506E+001
 6.9000000E+001, 8.0000004E-003, 1.5317638E+002, 4.2037987E+001
 7.0000000E+001, 8.0000004E-003, 1.5395798E+002, 4.2621132E+001
 7.1000000E+001, 8.0000004E-003, 1.5473164E+002, 4.3209747E+001
 7.2000000E+001, 8.0000004E-003, 1.5549745E+002, 4.3803623E+001
 7.3000000E+001, 8.0000004E-003, 1.5625563E+002, 4.4402592E+001
 7.4000000E+001, 8.0000004E-003, 1.5700655E+002, 4.5006432E+001
 7.5000000E+001, 8.0000004E-003, 1.5775034E+002, 4.5614979E+001
 7.6000000E+001, 8.0000004E-003, 1.5848689E+002, 4.6228039E+001
 7.7000000E+001, 8.0000004E-003, 1.5921696E+002, 4.6845451E+001
 7.8000000E+001, 8.0000004E-003, 1.5994016E+002, 4.7467030E+001
 7.9000000E+001, 8.0000004E-003, 1.6065686E+002, 4.8092636E+001
 8.0000000E+001, 8.0000004E-003, 1.6136739E+002, 4.8722095E+001
 8.1000000E+001, 8.0000004E-003, 1.6207176E+002, 4.9355247E+001
 8.2000000E+001, 8.0000004E-003, 1.6276991E+002, 4.9991955E+001
 8.3000000E+001, 8.0000004E-003, 1.6346237E+002, 5.0632057E+001
 8.4000000E+001, 8.0000004E-003, 1.6414920E+002, 5.1275425E+001
 8.5000000E+001, 8.0000004E-003, 1.6483031E+002, 5.1921917E+001
 8.6000000E+001, 8.0000004E-003, 1.6550626E+002, 5.2571384E+001
 8.7000000E+001, 8.0000004E-003, 1.6617671E+002, 5.3223709E+001
 8.8000000E+001, 8.0000004E-003, 1.6684221E+002, 5.3878769E+001
 8.9000000E+001, 8.0000004E-003, 1.6750273E+002, 5.4536419E+001
 9.0000000E+001, 8.0000004E-003, 1.6815804E+002, 5.5196568E+001
 9.1000000E+001, 8.0000004E-003, 1.6880856E+002, 5.5859077E+001
 9.2000000E+001, 8.0000004E-003, 1.6945486E+002, 5.6523849E+001
 9.3000000E+001, 8.0000004E-003, 1.7009618E+002, 5.7190781E+001
 9.4000000E+001, 8.0000004E-003, 1.7073297E+002, 5.7859737E+001
 9.5000000E+001, 8.0000004E-003, 1.7136589E+002, 5.8530643E+001
 9.6000000E+001, 8.0000004E-003, 1.7199419E+002, 5.9203400E+001
 9.7000000E+001, 8.0000004E-003, 1.7261836E+002, 5.9877899E+001
 9.8000000E+001, 8.0000004E-003, 1.7323863E+002, 6.0554035E+001
 9.9000000E+001, 8.0000004E-003, 1.7385489E+002, 6.1231735E+001
 1.0000000E+002, 8.0000004E-003, 1.7446718E+002, 6.1910915E+001
 1.0100000E+002, 8.0000004E-003, 1.7507568E+002, 6.2591465E+001
 1.0200000E+002, 8.0000004E-003, 1.7568048E+002, 6.3273331E+001
 1.0300000E+002, 8.0000004E-003, 1.7628160E+002, 6.3956432E+001
 1.0400000E+002, 8.0000004E-003, 1.7687932E+002, 6.4640656E+001
 1.0500000E+002, 8.0000004E-003, 1.7747346E+002, 6.5325951E+001
 1.0600000E+002, 8.0000004E-003, 1.7806415E+002, 6.6012260E+001
 1.0700000E+002, 8.0000004E-003, 1.7865160E+002, 6.6699493E+001
 1.0800000E+002, 8.0000004E-003, 1.7923572E+002, 6.7387573E+001
 1.0900000E+002, 8.0000004E-003, 1.7981642E+002, 6.8076439E+001
 1.1000000E+002, 8.0000004E-003, 1.8039445E+002, 6.8766045E+001
 1.1100000E+002, 8.0000004E-003, 1.8096916E+002, 6.9456306E+001
 1.1200000E+002, 8.0000004E-003, 1.8154086E+002, 7.0147163E+001
 1.1300000E+002, 8.0000004E-003, 1.8210968E+002, 7.0838570E+001
 1.1400000E+002, 8.0000004E-003, 1.8267554E+002, 7.1530472E+001
 1.1500000E+002, 8.0000004E-003, 1.8323856E+002, 7.2222778E+001
 1.1600000E+002, 8.0000004E-003, 1.8379887E+002, 7.2915474E+001
 1.1700000E+002, 8.0000004E-003, 1.8435658E+002, 7.3608498E+001
 1.1800000E+002, 8.0000004E-003, 1.8491136E+002, 7.4301811E+001
 1.1900000E+002, 8.0000004E-003, 1.8546365E+002, 7.4995323E+001
 1.2000000E+002, 8.0000004E-003, 1.8601329E+002, 7.5689018E+001
 1.2100000E+002, 8.0000004E-003, 1.8656032E+002, 7.6382858E+001
 1.2200000E+002, 8.0000004E-003, 1.8710497E+002, 7.7076782E+001
 1.2300000E+002, 8.0000004E-003, 1.8764720E+002, 7.7770744E+001
 1.2400000E+002, 8.0000004E-003, 1.8818675E+002, 7.8464714E+001
 1.2500000E+002, 8.0000004E-003, 1.8872433E+002, 7.9158653E+001
 1.2600000E+002, 8.0000004E-003, 1.8925954E+002, 7.9852509E+001
 1.2700000E+002, 8.0000004E-003, 1.8979218E+002, 8.0546249E+001
 1.2800000E+002, 8.0000004E-003, 1.9032294E+002, 8.1239838E+001
 1.2900000E+002, 8.0000004E-003, 1.9085107E+002, 8.1933250E+001
 1.3000000E+002, 8.0000004E-003, 1.9137730E+002, 8.2626419E+001
 1.3100000E+002, 8.0000004E-003, 1.9190149E+002, 8.3319336E+001
 1.3200000E+002, 8.0000004E-003, 1.9242320E+002, 8.4011986E+001
 1.3300000E+002, 8.0000004E-003, 1.9294308E+002, 8.4704315E+001
 1.3400000E+002, 8.0000004E-003, 1.9346109E+002, 8.5396278E+001
 1.3500000E+002, 8.0000004E-003, 1.9397682E+002, 8.6087860E+001
 1.3600000E+002, 8.0000004E-003, 1.9449052E+002, 8.6779060E+001
 1.3700000E+002, 8.0000004E-003, 1.9500253E+002, 8.7469803E+001
 1.3800000E+002, 8.0000004E-003, 1.9551233E+002, 8.8160095E+001
 1.3900000E+002, 8.0000004E-003, 1.9602029E+002, 8.8849899E+001
 1.4000000E+002, 8.0000004E-003, 1.9652666E+002, 8.9539200E+001
 1.4100000E+002, 8.0000004E-003, 1.9703087E+002, 9.0227943E+001
 1.4200000E+002, 8.0000004E-003, 1.9753336E+002, 9.0916138E+001
 1.4300000E+002, 8.0000004E-003, 1.9803404E+002, 9.1603752E+001
 1.4400000E+002, 8.0000004E-003, 1.9853293E+002, 9.2290764E+001
 1.4500000E+002, 8.0000004E-003, 1.9903009E+002, 9.2977135E+001
 1.4600000E+002, 8.0000004E-003, 1.9952567E+002, 9.3662865E+001
 1.4700000E+002, 8.0000004E-003, 2.0001921E+002, 9.4347946E+001
 1.4800000E+002, 8.0000004E-003, 2.0051128E+002, 9.5032310E+001
 1.4900000E+002, 8.0000004E-003, 2.0100175E+002, 9.5715988E+001
 1.5000000E+002, 8.0000004E-003, 2.0149040E+002, 9.6398949E+001
 1.5100000E+002, 8.0000004E-003, 2.0197736E+002, 9.7081169E+001
 1.5200000E+002, 8.0000004E-003, 2.0246297E+002, 9.7762619E+001
 1.5300000E+002, 8.0000004E-003, 2.0294695E+002, 9.8443298E+001
 1.5400000E+002, 8.0000004E-003, 2.0342912E+002, 9.9123192E+001
 1.5500000E+002, 8.0000004E-003, 2.0390987E+002, 9.9802269E+001
 1.5600000E+002, 8.0000004E-003, 2.0438919E+002, 1.0048053E+002
 1.5700000E+002, 8.0000004E-003, 2.0486693E+002, 1.0115796E+002
 1.5800000E+002, 8.0000004E-003, 2.0534309E+002, 1.0183453E+002
 1.5900000E+002, 8.0000004E-003, 2.0581786E+002, 1.0251025E+002
 1.6000000E+002, 8.0000004E-003, 2.0629097E+002, 1.0318510E+002
 1.6100000E+002, 8.0000004E-003, 2.0676286E+002, 1.0385905E+002
 1.6200000E+002, 8.0000004E-003, 2.0723309E+002, 1.0453211E+002
 1.6300000E+002, 8.0000004E-003, 2.0770203E+002, 1.0520426E+002
 1.6400000E+002, 8.0000004E-003, 2.0816960E+002, 1.0587548E+002
 1.6500000E+002, 8.0000004E-003, 2.0863559E+002, 1.0654577E+002
 1.6600000E+002, 8.0000004E-003, 2.0910019E+002, 1.0721512E+002
 1.6700000E+002, 8.0000004E-003, 2.0956358E+002, 1.0788351E+002
 1.6800000E+002, 8.0000004E-003, 2.1002554E+002, 1.0855093E+002
 1.6900000E+002, 8.0000004E-003, 2.1048613E+002, 1.0921738E+002
 1.7000000E+002, 8.0000004E-003, 2.1094553E+002, 1.0988284E+002
 1.7100000E+002, 8.0000004E-003, 2.1140320E+002, 1.1054730E+002
 1.7200000E+002, 8.0000004E-003, 2.1185977E+002, 1.1121078E+002
 1.7300000E+002, 8.0000004E-003, 2.1231517E+002, 1.1187323E+002
 1.7400000E+002, 8.0000004E-003, 2.1276923E+002, 1.1253467E+002
 1.7500000E+002, 8.0000004E-003, 2.1322194E+002, 1.1319509E+002
 1.7600000E+002, 8.0000004E-003, 2.1367331E+002, 1.1385446E+002
 1.7700000E+002, 8.0000004E-003, 2.1412347E+002, 1.1451280E+002
 1.7800000E+002, 8.0000004E-003, 2.1457228E+002, 1.1517010E+002
 1.7900000E+002, 8.0000004E-003, 2.1502013E+002, 1.1582633E+002
 1.8000000E+002, 8.0000004E-003, 2.1546658E+002, 1.1648151E+002
 1.8100000E+002, 8.0000004E-003, 2.1591161E+002, 1.1713563E+002
 1.8200000E+002, 8.0000004E-003, 2.1635564E+002, 1.1778866E+002
 1.8300000E+002, 8.0000004E-003, 2.1679845E+002, 1.1844061E+002
 1.8400000E+002, 8.0000004E-003, 2.1724001E+002, 1.1909148E+002
 1.8500000E+002, 8.0000004E-003, 2.1768047E+002, 1.1974124E+002
 1.8600000E+002, 8.0000004E-003, 2.1811960E+002, 1.2038993E+002
 1.8700000E+002, 8.0000004E-003, 2.1855771E+002, 1.2103751E+002
 1.8800000E+002, 8.0000004E-003, 2.1899455E+002, 1.2168398E+002
 1.8900000E+002, 8.0000004E-003, 2.1943024E+002, 1.2232934E+002
 1.9000000E+002, 8.0000004E-003, 2.1986475E+002, 1.2297358E+002
 1.9100000E+002, 8.0000004E-003, 2.2029826E+002, 1.2361671E+002
 1.9200000E+002, 8.0000004E-003, 2.2073059E+002, 1.2425870E+002
 1.9300000E+002, 8.0000004E-003, 2.2116176E+002, 1.2489957E+002
 1.9400000E+002, 8.0000004E-003, 2.2159192E+002, 1.2553931E+002
 1.9500000E+002, 8.0000004E-003, 2.2202071E+002, 1.2617791E+002
 1.9600000E+002, 8.0000004E-003, 2.2244844E+002, 1.2681538E+002
 1.9700000E+002, 8.0000004E-003, 2.2287509E+002, 1.2745168E+002
 1.9800000E+002, 8.0000004E-003, 2.2330075E+002, 1.2808685E+002
 1.9900000E+002, 8.0000004E-003, 2.2372530E+002, 1.2872087E+002
 2.0000000E+002, 8.0000004E-003, 2.2414890E+002, 1.2935374E+002
 2.0100000E+002, 8.0000004E-003, 2.2457129E+002, 1.2998546E+002
 2.0200000E+002, 8.0000004E-003, 2.2499257E+002, 1.3061600E+002
 2.0300000E+002, 8.0000004E-003, 2.2541295E+002, 1.3124539E+002
 2.0400000E+002, 8.0000004E-003, 2.2583205E+002, 1.3187360E+002
 2.0500000E+002, 8.0000004E-003, 2.2625018E+002, 1.3250064E+002
 2.0600000E+002, 8.0000004E-003, 2.2666742E+002, 1.3312653E+002
 2.0700000E+002, 8.0000004E-003, 2.2708353E+002, 1.3375124E+002
 2.0800000E+002, 8.0000004E-003, 2.2749854E+002, 1.3437476E+002
 2.0900000E+002, 8.0000004E-003, 2.2791261E+002, 1.3499712E+002
 2.1000000E+002, 8.0000004E-003, 2.2832565E+002, 1.3561830E+002
 2.1100000E+002, 8.0000004E-003, 2.2873766E+002, 1.3623830E+002
 2.1200000E+002, 8.0000004E-003, 2.2914874E+002, 1.3685712E+002
 2.1300000E+002, 8.0000004E-003, 2.2955875E+002, 1.3747473E+002
 2.1400000E+002, 8.0000004E-003, 2.2996773E+002, 1.3809117E+002
 2.1500000E+002, 8.0000004E-003, 2.3037576E+002, 1.3870644E+002
 2.1600000E+002, 8.0000004E-003, 2.3078265E+002, 1.3932048E+002
 2.1700000E+002, 8.0000004E-003, 2.3118857E+002, 1.3993336E+002
 2.1800000E+002, 8.0000004E-003, 2.3159369E+002, 1.4054503E+002
 2.1900000E+002, 8.0000004E-003, 2.3199776E+002, 1.4115552E+002
 2.2000000E+002, 8.0000004E-003, 2.3240083E+002, 1.4176480E+002
 2.2100000E+002, 8.0000004E-003, 2.3280307E+002, 1.4237288E+002
 2.2200000E+002, 8.0000004E-003, 2.3320425E+002, 1.4297977E+002
 2.2300000E+002, 8.0000004E-003, 2.3360448E+002, 1.4358546E+002
 2.2400000E+002, 8.0000004E-003, 2.3400385E+002, 1.4418996E+002
 2.2500000E+002, 8.0000004E-003, 2.3440218E+002, 1.4479324E+002
 2.2600000E+002, 8.0000004E-003, 2.3479947E+002, 1.4539532E+002
 2.2700000E+002, 8.0000004E-003, 2.3519588E+002, 1.4599622E+002
 2.2800000E+002, 8.0000004E-003, 2.3559131E+002, 1.4659589E+002
