s,m,C,C
Time,"Wall thickness","Wall_temperature","Back_wall_temperature"
 0.0000000E+000, 8.0000004E-003, 2.5000000E+001, 2.5000000E+001
 1.0000000E+000, 8.0000004E-003, 2.4999971E+001, 2.5000000E+001
 2.0000000E+000, 8.0000004E-003, 1.0598166E+002, 2.5000000E+001
 3.0000000E+000, 8.0000004E-003, 1.5519685E+002, 2.5000000E+001
 4.0000000E+000, 8.0000004E-003, 1.9197835E+002, 2.5000000E+001
 5.0000000E+000, 8.0000004E-003, 2.2221454E+002, 2.5000002E+001
 6.0000000E+000, 8.0000004E-003, 2.4812674E+002, 2.5000017E+001
 7.0000000E+000, 8.0000004E-003, 2.7091016E+002, 2.5000078E+001
 8.0000000E+000, 8.0000004E-003, 2.9141595E+002, 2.5000296E+001
 9.0000000E+000, 8.0000004E-003, 3.1032620E+002, 2.5000929E+001
 1.0000000E+001, 8.0000004E-003, 3.2787119E+002, 2.5002527E+001
 1.1000000E+001, 8.0000004E-003, 3.4380490E+002, 2.5006075E+001
 1.2000000E+001, 8.0000004E-003, 3.5821771E+002, 2.5013151E+001
 1.3000000E+001, 8.0000004E-003, 3.7133777E+002, 2.5026060E+001
 1.4000000E+001, 8.0000004E-003, 3.8329694E+002, 2.5047873E+001
 1.5000000E+001, 8.0000004E-003, 3.9415799E+002, 2.5082424E+001
 1.6000000E+001, 8.0000004E-003, 4.0390143E+002, 2.5134235E+001
 1.7000000E+001, 8.0000004E-003, 4.1245343E+002, 2.5208380E+001
 1.8000000E+001, 8.0000004E-003, 4.2002005E+002, 2.5310339E+001
 1.9000000E+001, 8.0000004E-003, 4.2670734E+002, 2.5445841E+001
 2.0000000E+001, 8.0000004E-003, 4.3247339E+002, 2.5620684E+001
 2.1000000E+001, 8.0000004E-003, 4.3815942E+002, 2.5840630E+001
 2.2000000E+001, 8.0000004E-003, 4.4373917E+002, 2.6111244E+001
 2.3000000E+001, 8.0000004E-003, 4.4900723E+002, 2.6437803E+001
 2.4000000E+001, 8.0000004E-003, 4.5513815E+002, 2.6825247E+001
 2.5000000E+001, 8.0000004E-003, 4.6171500E+002, 2.7278051E+001
 2.6000000E+001, 8.0000004E-003, 4.6844479E+002, 2.7800255E+001
 2.7000000E+001, 8.0000004E-003, 4.7600632E+002, 2.8395452E+001
 2.8000000E+001, 8.0000004E-003, 4.8346228E+002, 2.9066534E+001
 2.9000000E+001, 8.0000004E-003, 4.8973422E+002, 2.9815880E+001
 3.0000000E+001, 8.0000004E-003, 4.9501349E+002, 3.0645456E+001
 3.1000000E+001, 8.0000004E-003, 4.9976889E+002, 3.1556660E+001
 3.2000000E+001, 8.0000004E-003, 5.0422702E+002, 3.2550209E+001
 3.3000000E+001, 8.0000004E-003, 5.0854300E+002, 3.3626640E+001
 3.4000000E+001, 8.0000004E-003, 5.1282428E+002, 3.4785984E+001
 3.5000000E+001, 8.0000004E-003, 5.1716583E+002, 3.6027725E+001
 3.6000000E+001, 8.0000004E-003, 5.2160529E+002, 3.7351128E+001
 3.7000000E+001, 8.0000004E-003, 5.2616321E+002, 3.8755371E+001
 3.8000000E+001, 8.0000004E-003, 5.3080176E+002, 4.0239132E+001
 3.9000000E+001, 8.0000004E-003, 5.3542310E+002, 4.1801102E+001
 4.0000000E+001, 8.0000004E-003, 5.3987366E+002, 4.3439636E+001
 4.1000000E+001, 8.0000004E-003, 5.4401422E+002, 4.5153133E+001
 4.2000000E+001, 8.0000004E-003, 5.4776733E+002, 4.6939522E+001
 4.3000000E+001, 8.0000004E-003, 5.5120941E+002, 4.8796944E+001
 4.4000000E+001, 8.0000004E-003, 5.5445599E+002, 5.0723339E+001
 4.5000000E+001, 8.0000004E-003, 5.5755737E+002, 5.2716400E+001
 4.6000000E+001, 8.0000004E-003, 5.6058484E+002, 5.4774036E+001
 4.7000000E+001, 8.0000004E-003, 5.6358051E+002, 5.6893997E+001
 4.8000000E+001, 8.0000004E-003, 5.6657318E+002, 5.9074001E+001
 4.9000000E+001, 8.0000004E-003, 5.6957538E+002, 6.1312172E+001
 5.0000000E+001, 8.0000004E-003, 5.7260419E+002, 6.3606022E+001
 5.1000000E+001, 8.0000004E-003, 5.7562286E+002, 6.5953522E+001
 5.2000000E+001, 8.0000004E-003, 5.7860754E+002, 6.8352333E+001
 5.3000000E+001, 8.0000004E-003, 5.8152185E+002, 7.0800323E+001
 5.4000000E+001, 8.0000004E-003, 5.8430750E+002, 7.3295242E+001
 5.5000000E+001, 8.0000004E-003, 5.8695258E+002, 7.5834839E+001
 5.6000000E+001, 8.0000004E-003, 5.8945660E+002, 7.8417480E+001
 5.7000000E+001, 8.0000004E-003, 5.9183673E+002, 8.1040604E+001
 5.8000000E+001, 8.0000004E-003, 5.9412018E+002, 8.3702614E+001
 5.9000000E+001, 8.0000004E-003, 5.9633832E+002, 8.6401253E+001
 6.0000000E+001, 8.0000004E-003, 5.9850421E+002, 8.9134544E+001
 6.1000000E+001, 8.0000004E-003, 6.0064716E+002, 9.1900803E+001
 6.2000000E+001, 8.0000004E-003, 6.0276807E+002, 9.4698227E+001
 6.3000000E+001, 8.0000004E-003, 6.0488287E+002, 9.7525063E+001
 6.4000000E+001, 8.0000004E-003, 6.0698352E+002, 1.0037975E+002
 6.5000000E+001, 8.0000004E-003, 6.0907684E+002, 1.0326024E+002
 6.6000000E+001, 8.0000004E-003, 6.1114740E+002, 1.0616509E+002
 6.7000000E+001, 8.0000004E-003, 6.1317963E+002, 1.0909269E+002
 6.8000000E+001, 8.0000004E-003, 6.1516339E+002, 1.1204178E+002
 6.9000000E+001, 8.0000004E-003, 6.1708826E+002, 1.1501023E+002
 7.0000000E+001, 8.0000004E-003, 6.1894336E+002, 1.1799701E+002
 7.1000000E+001, 8.0000004E-003, 6.2073633E+002, 1.2100031E+002
 7.2000000E+001, 8.0000004E-003, 6.2247186E+002, 1.2401952E+002
 7.3000000E+001, 8.0000004E-003, 6.2415729E+002, 1.2705260E+002
 7.4000000E+001, 8.0000004E-003, 6.2580414E+002, 1.3009880E+002
 7.5000000E+001, 8.0000004E-003, 6.2742218E+002, 1.3315657E+002
 7.6000000E+001, 8.0000004E-003, 6.2901556E+002, 1.3622519E+002
 7.7000000E+001, 8.0000004E-003, 6.3059369E+002, 1.3930330E+002
 7.8000000E+001, 8.0000004E-003, 6.3215723E+002, 1.4238950E+002
 7.9000000E+001, 8.0000004E-003, 6.3371222E+002, 1.4548317E+002
 8.0000000E+001, 8.0000004E-003, 6.3525458E+002, 1.4858305E+002
 8.1000000E+001, 8.0000004E-003, 6.3678033E+002, 1.5168805E+002
 8.2000000E+001, 8.0000004E-003, 6.3828961E+002, 1.5479713E+002
 8.3000000E+001, 8.0000004E-003, 6.3977728E+002, 1.5790955E+002
 8.4000000E+001, 8.0000004E-003, 6.4123163E+002, 1.6102432E+002
 8.5000000E+001, 8.0000004E-003, 6.4265717E+002, 1.6414064E+002
 8.6000000E+001, 8.0000004E-003, 6.4405426E+002, 1.6725737E+002
 8.7000000E+001, 8.0000013E-003, 6.4541254E+002, 1.7037422E+002
 8.8000000E+001, 8.0000013E-003, 6.4674054E+002, 1.7349025E+002
 8.9000000E+001, 8.0000013E-003, 6.4804425E+002, 1.7660490E+002
 9.0000000E+001, 8.0000013E-003, 6.4932983E+002, 1.7971748E+002
 9.1000000E+001, 8.0000013E-003, 6.5059106E+002, 1.8282669E+002
 9.2000000E+001, 8.0000013E-003, 6.5184064E+002, 1.8593242E+002
 9.3000000E+001, 8.0000013E-003, 6.5307489E+002, 1.8903395E+002
 9.4000000E+001, 8.0000013E-003, 6.5429889E+002, 1.9213042E+002
 9.5000000E+001, 8.0000013E-003, 6.5551648E+002, 1.9522090E+002
 9.6000000E+001, 8.0000013E-003, 6.5672272E+002, 1.9830551E+002
 9.7000000E+001, 8.0000013E-003, 6.5791669E+002, 2.0138322E+002
 9.8000000E+001, 8.0000013E-003, 6.5910596E+002, 2.0445320E+002
 9.9000000E+001, 8.0000013E-003, 6.6027527E+002, 2.0751559E+002
 1.0000000E+002, 8.0000013E-003, 6.6142816E+002, 2.1056953E+002
 1.0100000E+002, 8.0000013E-003, 6.6257019E+002, 2.1361424E+002
 1.0200000E+002, 8.0000013E-003, 6.6368677E+002, 2.1664989E+002
 1.0300000E+002, 8.0000013E-003, 6.6478912E+002, 2.1967554E+002
 1.0400000E+002, 8.0000013E-003, 6.6587531E+002, 2.2269101E+002
 1.0500000E+002, 8.0000013E-003, 6.6694135E+002, 2.2569579E+002
 1.0600000E+002, 8.0000013E-003, 6.6799738E+002, 2.2868938E+002
 1.0700000E+002, 8.0000013E-003, 6.6903809E+002, 2.3167117E+002
 1.0800000E+002, 8.0000013E-003, 6.7006793E+002, 2.3464096E+002
 1.0900000E+002, 8.0000013E-003, 6.7108966E+002, 2.3759814E+002
 1.1000000E+002, 8.0000013E-003, 6.7210339E+002, 2.4054193E+002
 1.1100000E+002, 8.0000013E-003, 6.7310974E+002, 2.4347235E+002
 1.1200000E+002, 8.0000013E-003, 6.7410291E+002, 2.4638890E+002
 1.1300000E+002, 8.0000013E-003, 6.7509644E+002, 2.4929105E+002
 1.1400000E+002, 8.0000013E-003, 6.7607568E+002, 2.5217848E+002
 1.1500000E+002, 8.0000013E-003, 6.7705048E+002, 2.5505107E+002
 1.1600000E+002, 8.0000013E-003, 6.7801318E+002, 2.5790829E+002
 1.1700000E+002, 8.0000013E-003, 6.7897021E+002, 2.6074960E+002
 1.1800000E+002, 8.0000013E-003, 6.7990912E+002, 2.6357486E+002
 1.1900000E+002, 8.0000013E-003, 6.8084271E+002, 2.6638364E+002
 1.2000000E+002, 8.0000013E-003, 6.8176080E+002, 2.6917551E+002
 1.2100000E+002, 8.0000013E-003, 6.8266858E+002, 2.7195001E+002
 1.2200000E+002, 8.0000013E-003, 6.8356934E+002, 2.7470670E+002
 1.2300000E+002, 8.0000013E-003, 6.8446069E+002, 2.7744513E+002
 1.2400000E+002, 8.0000013E-003, 6.8534271E+002, 2.8016470E+002
 1.2500000E+002, 8.0000013E-003, 6.8621771E+002, 2.8286523E+002
 1.2600000E+002, 8.0000013E-003, 6.8708936E+002, 2.8554633E+002
 1.2700000E+002, 8.0000013E-003, 6.8795062E+002, 2.8820737E+002
 1.2800000E+002, 8.0000013E-003, 6.8880798E+002, 2.9084778E+002
 1.2900000E+002, 8.0000013E-003, 6.8965863E+002, 2.9346722E+002
 1.3000000E+002, 8.0000013E-003, 6.9050122E+002, 2.9606506E+002
 1.3100000E+002, 8.0000013E-003, 6.9133936E+002, 2.9864072E+002
 1.3200000E+002, 8.0000013E-003, 6.9216888E+002, 3.0119376E+002
 1.3300000E+002, 8.0000013E-003, 6.9298962E+002, 3.0372327E+002
 1.3400000E+002, 8.0000013E-003, 6.9380701E+002, 3.0622870E+002
 1.3500000E+002, 8.0000013E-003, 6.9461176E+002, 3.0870914E+002
 1.3600000E+002, 8.0000013E-003, 6.9541162E+002, 3.1116367E+002
 1.3700000E+002, 8.0000013E-003, 6.9620575E+002, 3.1359152E+002
 1.3800000E+002, 8.0000013E-003, 6.9698981E+002, 3.1599179E+002
 1.3900000E+002, 8.0000013E-003, 6.9776892E+002, 3.1836362E+002
 1.4000000E+002, 8.0000013E-003, 6.9854114E+002, 3.2070605E+002
 1.4100000E+002, 8.0000013E-003, 6.9930823E+002, 3.2301804E+002
 1.4200000E+002, 8.0000013E-003, 7.0007056E+002, 3.2529846E+002
 1.4300000E+002, 8.0000013E-003, 7.0082715E+002, 3.2754654E+002
 1.4400000E+002, 8.0000013E-003, 7.0157935E+002, 3.2976126E+002
 1.4500000E+002, 8.0000013E-003, 7.0232281E+002, 3.3194113E+002
 1.4600000E+002, 8.0000013E-003, 7.0306226E+002, 3.3408530E+002
 1.4700000E+002, 8.0000013E-003, 7.0379620E+002, 3.3619266E+002
 1.4800000E+002, 8.0000013E-003, 7.0452332E+002, 3.3826190E+002
 1.4900000E+002, 8.0000013E-003, 7.0524664E+002, 3.4029208E+002
 1.5000000E+002, 8.0000013E-003, 7.0596246E+002, 3.4228207E+002
 1.5100000E+002, 8.0000013E-003, 7.0667145E+002, 3.4423093E+002
 1.5200000E+002, 8.0000013E-003, 7.0737561E+002, 3.4613754E+002
 1.5300000E+002, 8.0000013E-003, 7.0807324E+002, 3.4800104E+002
 1.5400000E+002, 8.0000013E-003, 7.0876593E+002, 3.4982086E+002
 1.5500000E+002, 8.0000013E-003, 7.0945667E+002, 3.5159637E+002
 1.5600000E+002, 8.0000013E-003, 7.1013770E+002, 3.5332672E+002
 1.5700000E+002, 8.0000013E-003, 7.1081586E+002, 3.5501181E+002
 1.5800000E+002, 8.0000013E-003, 7.1148767E+002, 3.5665167E+002
 1.5900000E+002, 8.0000013E-003, 7.1215759E+002, 3.5824579E+002
 1.6000000E+002, 8.0000013E-003, 7.1281818E+002, 3.5979425E+002
 1.6100000E+002, 8.0000013E-003, 7.1347687E+002, 3.6129745E+002
 1.6200000E+002, 8.0000013E-003, 7.1412976E+002, 3.6275626E+002
 1.6300000E+002, 8.0000013E-003, 7.1477527E+002, 3.6417114E+002
 1.6400000E+002, 8.0000013E-003, 7.1541888E+002, 3.6554288E+002
 1.6500000E+002, 8.0000013E-003, 7.1605603E+002, 3.6687289E+002
 1.6600000E+002, 8.0000013E-003, 7.1668622E+002, 3.6816223E+002
 1.6700000E+002, 8.0000013E-003, 7.1731750E+002, 3.6941260E+002
 1.6800000E+002, 8.0000013E-003, 7.1793750E+002, 3.7062570E+002
 1.6900000E+002, 8.0000013E-003, 7.1855560E+002, 3.7180334E+002
 1.7000000E+002, 8.0000013E-003, 7.1916663E+002, 3.7294748E+002
 1.7100000E+002, 8.0000013E-003, 7.1977399E+002, 3.7406012E+002
 1.7200000E+002, 8.0000013E-003, 7.2037701E+002, 3.7514359E+002
 1.7300000E+002, 8.0000013E-003, 7.2097406E+002, 3.7619995E+002
 1.7400000E+002, 8.0000022E-003, 7.2156726E+002, 3.7723148E+002
 1.7500000E+002, 8.0000022E-003, 7.2215533E+002, 3.7824103E+002
 1.7600000E+002, 8.0000022E-003, 7.2274084E+002, 3.7923056E+002
 1.7700000E+002, 8.0000022E-003, 7.2331757E+002, 3.8020273E+002
 1.7800000E+002, 8.0000022E-003, 7.2389252E+002, 3.8115994E+002
 1.7900000E+002, 8.0000022E-003, 7.2446210E+002, 3.8210452E+002
 1.8000000E+002, 8.0000022E-003, 7.2502692E+002, 3.8303879E+002
 1.8100000E+002, 8.0000022E-003, 7.2558722E+002, 3.8396527E+002
 1.8200000E+002, 8.0000022E-003, 7.2614148E+002, 3.8488589E+002
 1.8300000E+002, 8.0000022E-003, 7.2669470E+002, 3.8580307E+002
 1.8400000E+002, 8.0000022E-003, 7.2723999E+002, 3.8671921E+002
 1.8500000E+002, 8.0000022E-003, 7.2778168E+002, 3.8763602E+002
 1.8600000E+002, 8.0000022E-003, 7.2832098E+002, 3.8855582E+002
 1.8700000E+002, 8.0000022E-003, 7.2885168E+002, 3.8948032E+002
 1.8800000E+002, 8.0000022E-003, 7.2938214E+002, 3.9041174E+002
 1.8900000E+002, 8.0000022E-003, 7.2990643E+002, 3.9135214E+002
 1.9000000E+002, 8.0000022E-003, 7.3042432E+002, 3.9230313E+002
 1.9100000E+002, 8.0000022E-003, 7.3094122E+002, 3.9326685E+002
 1.9200000E+002, 8.0000022E-003, 7.3145319E+002, 3.9424484E+002
 1.9300000E+002, 8.0000022E-003, 7.3195972E+002, 3.9523923E+002
 1.9400000E+002, 8.0000022E-003, 7.3246399E+002, 3.9625143E+002
 1.9500000E+002, 8.0000022E-003, 7.3296338E+002, 3.9728391E+002
 1.9600000E+002, 8.0000022E-003, 7.3345868E+002, 3.9833823E+002
 1.9700000E+002, 8.0000022E-003, 7.3394989E+002, 3.9941629E+002
 1.9800000E+002, 8.0000022E-003, 7.3443640E+002, 4.0052023E+002
 1.9900000E+002, 8.0000022E-003, 7.3492023E+002, 4.0165192E+002
 2.0000000E+002, 8.0000022E-003, 7.3540192E+002, 4.0281369E+002
 2.0100000E+002, 8.0000022E-003, 7.3587677E+002, 4.0400763E+002
 2.0200000E+002, 8.0000022E-003, 7.3634839E+002, 4.0523599E+002
 2.0300000E+002, 8.0000022E-003, 7.3681854E+002, 4.0650168E+002
 2.0400000E+002, 8.0000022E-003, 7.3728442E+002, 4.0780707E+002
 2.0500000E+002, 8.0000022E-003, 7.3774500E+002, 4.0915488E+002
 2.0600000E+002, 8.0000022E-003, 7.3820538E+002, 4.1054822E+002
 2.0700000E+002, 8.0000022E-003, 7.3866144E+002, 4.1199014E+002
 2.0800000E+002, 8.0000022E-003, 7.3911090E+002, 4.1348450E+002
 2.0900000E+002, 8.0000022E-003, 7.3956287E+002, 4.1503473E+002
 2.1000000E+002, 8.0000022E-003, 7.4000763E+002, 4.1664487E+002
 2.1100000E+002, 8.0000022E-003, 7.4045129E+002, 4.1831903E+002
 2.1200000E+002, 8.0000022E-003, 7.4089270E+002, 4.2006192E+002
 2.1300000E+002, 8.0000022E-003, 7.4132916E+002, 4.2187769E+002
 2.1400000E+002, 8.0000022E-003, 7.4176428E+002, 4.2377179E+002
 2.1500000E+002, 8.0000022E-003, 7.4219818E+002, 4.2574915E+002
 2.1600000E+002, 8.0000022E-003, 7.4262634E+002, 4.2781528E+002
 2.1700000E+002, 8.0000022E-003, 7.4305353E+002, 4.2997507E+002
 2.1800000E+002, 8.0000022E-003, 7.4348108E+002, 4.3223358E+002
 2.1900000E+002, 8.0000022E-003, 7.4390228E+002, 4.3459500E+002
 2.2000000E+002, 8.0000022E-003, 7.4432391E+002, 4.3706299E+002
 2.2100000E+002, 8.0000022E-003, 7.4474384E+002, 4.3964014E+002
 2.2200000E+002, 8.0000022E-003, 7.4516193E+002, 4.4232602E+002
 2.2300000E+002, 8.0000032E-003, 7.4557611E+002, 4.4511768E+002
 2.2400000E+002, 8.0000032E-003, 7.4599152E+002, 4.4800851E+002
 2.2500000E+002, 8.0000032E-003, 7.4640411E+002, 4.5098721E+002
 2.2600000E+002, 8.0000032E-003, 7.4681464E+002, 4.5403723E+002
 2.2700000E+002, 8.0000032E-003, 7.4722571E+002, 4.5713669E+002
 2.2800000E+002, 8.0000032E-003, 7.4763501E+002, 4.6025851E+002
