s,m,C,C
 2.2900000E+002, 8.0000032E-003, 7.5977740E+002, 5.1802051E+002
 2.3000000E+002, 8.0000032E-003, 7.6022266E+002, 5.2096198E+002
 2.3100000E+002, 8.0000032E-003, 7.6066858E+002, 5.2386066E+002
 2.3200000E+002, 8.0000032E-003, 7.6111993E+002, 5.2671906E+002
 2.3300000E+002, 8.0000032E-003, 7.6157446E+002, 5.2953918E+002
 2.3400000E+002, 8.0000032E-003, 7.6203027E+002, 5.3232245E+002
 2.3500000E+002, 8.0000032E-003, 7.6248615E+002, 5.3506989E+002
 2.3600000E+002, 8.0000032E-003, 7.6294843E+002, 5.3778381E+002
 2.3700000E+002, 8.0000032E-003, 7.6340698E+002, 5.4046527E+002
 2.3800000E+002, 8.0000032E-003, 7.6386957E+002, 5.4311536E+002
 2.3900000E+002, 8.0000032E-003, 7.6433783E+002, 5.4573456E+002
 2.4000000E+002, 8.0000032E-003, 7.6480200E+002, 5.4832452E+002
 2.4100000E+002, 8.0000032E-003, 7.6527008E+002, 5.5088568E+002
 2.4200000E+002, 8.0000032E-003, 7.6573743E+002, 5.5341901E+002
 2.4300000E+002, 8.0000032E-003, 7.6620782E+002, 5.5592578E+002
 2.4400000E+002, 8.0000032E-003, 7.6667297E+002, 5.5840564E+002
 2.4500000E+002, 8.0000032E-003, 7.6714758E+002, 5.6085986E+002
 2.4600000E+002, 8.0000032E-003, 7.6761450E+002, 5.6328894E+002
 2.4700000E+002, 8.0000032E-003, 7.6808722E+002, 5.6569360E+002
 2.4800000E+002, 8.0000032E-003, 7.6855719E+002, 5.6807446E+002
 2.4900000E+002, 8.0000032E-003, 7.6902625E+002, 5.7043182E+002
 2.5000000E+002, 8.0000032E-003, 7.6949463E+002, 5.7276624E+002
 2.5100000E+002, 8.0000032E-003, 7.6996460E+002, 5.7507819E+002
 2.5200000E+002, 8.0000032E-003, 7.7043213E+002, 5.7736798E+002
 2.5300000E+002, 8.0000032E-003, 7.7089856E+002, 5.7963617E+002
 2.5400000E+002, 8.0000032E-003, 7.7136652E+002, 5.8188336E+002
 2.5500000E+002, 8.0000032E-003, 7.7182922E+002, 5.8410956E+002
 2.5600000E+002, 8.0000032E-003, 7.7229303E+002, 5.8631531E+002
 2.5700000E+002, 8.0000032E-003, 7.7275928E+002, 5.8850092E+002
 2.5800000E+002, 8.0000032E-003, 7.7321716E+002, 5.9066650E+002
 2.5900000E+002, 8.0000032E-003, 7.7367822E+002, 5.9281287E+002
 2.6000000E+002, 8.0000032E-003, 7.7413556E+002, 5.9493994E+002
 2.6100000E+002, 8.0000032E-003, 7.7459375E+002, 5.9704822E+002
 2.6200000E+002, 8.0000032E-003, 7.7504413E+002, 5.9913757E+002
 2.6300000E+002, 8.0000032E-003, 7.7550250E+002, 6.0120844E+002
 2.6400000E+002, 8.0000032E-003, 7.7595251E+002, 6.0326129E+002
 2.6500000E+002, 8.0000032E-003, 7.7640125E+002, 6.0529626E+002
 2.6600000E+002, 8.0000032E-003, 7.7685022E+002, 6.0731354E+002
 2.6700000E+002, 8.0000032E-003, 7.7729608E+002, 6.0931329E+002
 2.6800000E+002, 8.0000032E-003, 7.7773773E+002, 6.1129584E+002
 2.6900000E+002, 8.0000032E-003, 7.7818201E+002, 6.1326141E+002
 2.7000000E+002, 8.0000032E-003, 7.7861713E+002, 6.1521021E+002
 2.7100000E+002, 8.0000032E-003, 7.7905804E+002, 6.1714252E+002
 2.7200000E+002, 8.0000032E-003, 7.7949268E+002, 6.1905841E+002
 2.7300000E+002, 8.0000032E-003, 7.7992401E+002, 6.2095807E+002
 2.7400000E+002, 8.0000032E-003, 7.8035431E+002, 6.2284137E+002
 2.7500000E+002, 8.0000032E-003, 7.8078418E+002, 6.2470911E+002
 2.7600000E+002, 8.0000032E-003, 7.8120837E+002, 6.2656104E+002
 2.7700000E+002, 8.0000032E-003, 7.8163300E+002, 6.2839728E+002
 2.7800000E+002, 8.0000032E-003, 7.8205481E+002, 6.3021838E+002
 2.7900000E+002, 8.0000032E-003, 7.8247424E+002, 6.3202405E+002
 2.8000000E+002, 8.0000032E-003, 7.8288855E+002, 6.3381470E+002
 2.8100000E+002, 8.0000032E-003, 7.8330518E+002, 6.3559027E+002
 2.8200000E+002, 8.0000032E-003, 7.8371600E+002, 6.3735126E+002
 2.8300000E+002, 8.0000032E-003, 7.8412427E+002, 6.3909760E+002
 2.8400000E+002, 8.0000032E-003, 7.8453204E+002, 6.4082922E+002
 2.8500000E+002, 8.0000032E-003, 7.8493683E+002, 6.4254669E+002
 2.8600000E+002, 8.0000032E-003, 7.8533722E+002, 6.4424982E+002
 2.8700000E+002, 8.0000032E-003, 7.8573871E+002, 6.4593872E+002
 2.8800000E+002, 8.0000032E-003, 7.8613489E+002, 6.4761371E+002
 2.8900000E+002, 8.0000032E-003, 7.8653027E+002, 6.4927484E+002
 2.9000000E+002, 8.0000032E-003, 7.8692395E+002, 6.5092236E+002
 2.9100000E+002, 8.0000032E-003, 7.8731207E+002, 6.5255621E+002
 2.9200000E+002, 8.0000032E-003, 7.8769806E+002, 6.5417664E+002
 2.9300000E+002, 8.0000032E-003, 7.8808478E+002, 6.5578357E+002
 2.9400000E+002, 8.0000032E-003, 7.8846649E+002, 6.5737708E+002
 2.9500000E+002, 8.0000032E-003, 7.8884631E+002, 6.5895758E+002
 2.9600000E+002, 8.0000032E-003, 7.8922449E+002, 6.6052502E+002
 2.9700000E+002, 8.0000032E-003, 7.8959924E+002, 6.6207965E+002
 2.9800000E+002, 8.0000032E-003, 7.8997076E+002, 6.6362140E+002
 2.9900000E+002, 8.0000032E-003, 7.9034180E+002, 6.6515051E+002
 3.0000000E+002, 8.0000032E-003, 7.9070868E+002, 6.6666687E+002
 3.0100000E+002, 8.0000032E-003, 7.9107404E+002, 6.6817084E+002
 3.0200000E+002, 8.0000032E-003, 7.9143726E+002, 6.6966248E+002
 3.0300000E+002, 8.0000032E-003, 7.9179706E+002, 6.7114160E+002
 3.0400000E+002, 8.0000032E-003, 7.9215509E+002, 6.7260858E+002
 3.0500000E+002, 8.0000032E-003, 7.9250983E+002, 6.7406348E+002
 3.0600000E+002, 8.0000032E-003, 7.9286389E+002, 6.7550629E+002
 3.0700000E+002, 8.0000032E-003, 7.9321240E+002, 6.7693738E+002
 3.0800000E+002, 8.0000032E-003, 7.9356207E+002, 6.7835638E+002
 3.0900000E+002, 8.0000032E-003, 7.9390674E+002, 6.7976385E+002
 3.1000000E+002, 8.0000032E-003, 7.9425079E+002, 6.8115961E+002
 3.1100000E+002, 8.0000032E-003, 7.9459229E+002, 6.8254395E+002
 3.1200000E+002, 8.0000032E-003, 7.9493085E+002, 6.8391675E+002
 3.1300000E+002, 8.0000032E-003, 7.9526678E+002, 6.8527838E+002
 3.1400000E+002, 8.0000032E-003, 7.9560284E+002, 6.8662860E+002
 3.1500000E+002, 8.0000032E-003, 7.9593201E+002, 6.8796759E+002
 3.1600000E+002, 8.0000032E-003, 7.9626221E+002, 6.8929565E+002
 3.1700000E+002, 8.0000032E-003, 7.9658868E+002, 6.9061267E+002
 3.1800000E+002, 8.0000032E-003, 7.9691345E+002, 6.9191882E+002
 3.1900000E+002, 8.0000032E-003, 7.9723529E+002, 6.9321423E+002
 3.2000000E+002, 8.0000032E-003, 7.9755762E+002, 6.9449878E+002
 3.2100000E+002, 8.0000032E-003, 7.9787268E+002, 6.9577277E+002
 3.2200000E+002, 8.0000032E-003, 7.9818921E+002, 6.9703613E+002
 3.2300000E+002, 8.0000032E-003, 7.9850214E+002, 6.9828900E+002
 3.2400000E+002, 8.0000032E-003, 7.9881299E+002, 6.9953143E+002
 3.2500000E+002, 8.0000032E-003, 7.9912238E+002, 7.0076367E+002
 3.2600000E+002, 8.0000032E-003, 7.9942792E+002, 7.0198553E+002
 3.2700000E+002, 8.0000032E-003, 7.9973260E+002, 7.0319727E+002
 3.2800000E+002, 8.0000032E-003, 8.0003387E+002, 7.0439893E+002
 3.2900000E+002, 8.0000032E-003, 8.0033569E+002, 7.0559064E+002
 3.3000000E+002, 8.0000032E-003, 8.0063080E+002, 7.0677240E+002
 3.3100000E+002, 8.0000032E-003, 8.0092664E+002, 7.0794427E+002
 3.3200000E+002, 8.0000032E-003, 8.0122046E+002, 7.0910638E+002
 3.3300000E+002, 8.0000032E-003, 8.0151270E+002, 7.1025885E+002
 3.3400000E+002, 8.0000032E-003, 8.0179901E+002, 7.1140167E+002
 3.3500000E+002, 8.0000032E-003, 8.0208783E+002, 7.1253491E+002
 3.3600000E+002, 8.0000032E-003, 8.0237122E+002, 7.1365881E+002
 3.3700000E+002, 8.0000032E-003, 8.0265558E+002, 7.1477338E+002
 3.3800000E+002, 8.0000032E-003, 8.0293414E+002, 7.1587842E+002
 3.3900000E+002, 8.0000032E-003, 8.0321381E+002, 7.1697430E+002
 3.4000000E+002, 8.0000032E-003, 8.0349066E+002, 7.1806110E+002
 3.4100000E+002, 8.0000032E-003, 8.0376404E+002, 7.1913879E+002
 3.4200000E+002, 8.0000032E-003, 8.0403638E+002, 7.2020734E+002
 3.4300000E+002, 8.0000032E-003, 8.0430719E+002, 7.2126703E+002
 3.4400000E+002, 8.0000032E-003, 8.0457397E+002, 7.2231781E+002
 3.4500000E+002, 8.0000032E-003, 8.0484076E+002, 7.2335974E+002
 3.4600000E+002, 8.0000032E-003, 8.0510583E+002, 7.2439307E+002
 3.4700000E+002, 8.0000032E-003, 8.0536664E+002, 7.2541760E+002
