s,m,C,C
Time,"Wall thickness","Wall_temperature","Back_wall_temperature"
 0.0000000E+000, 8.0000004E-003, 2.5000000E+001, 2.5000000E+001
 1.0000000E+000, 8.0000004E-003, 2.4999992E+001, 2.5000000E+001
 2.0000000E+000, 8.0000004E-003, 2.7519747E+001, 2.5000000E+001
 3.0000000E+000, 8.0000004E-003, 2.8988213E+001, 2.5000000E+001
 4.0000000E+000, 8.0000004E-003, 3.0192854E+001, 2.5000000E+001
 5.0000000E+000, 8.0000004E-003, 3.1212391E+001, 2.5000000E+001
 6.0000000E+000, 8.0000004E-003, 3.2116909E+001, 2.5000000E+001
 7.0000000E+000, 8.0000004E-003, 3.2935631E+001, 2.5000004E+001
 8.0000000E+000, 8.0000004E-003, 3.3688999E+001, 2.5000011E+001
 9.0000000E+000, 8.0000004E-003, 3.4389954E+001, 2.5000034E+001
 1.0000000E+001, 8.0000004E-003, 3.5047825E+001, 2.5000093E+001
 1.1000000E+001, 8.0000004E-003, 3.5669487E+001, 2.5000217E+001
 1.2000000E+001, 8.0000004E-003, 3.6260086E+001, 2.5000462E+001
 1.3000000E+001, 8.0000004E-003, 3.6823700E+001, 2.5000900E+001
 1.4000000E+001, 8.0000004E-003, 3.7363621E+001, 2.5001633E+001
 1.5000000E+001, 8.0000004E-003, 3.7882393E+001, 2.5002777E+001
 1.6000000E+001, 8.0000004E-003, 3.8382259E+001, 2.5004477E+001
 1.7000000E+001, 8.0000004E-003, 3.8865120E+001, 2.5006884E+001
 1.8000000E+001, 8.0000004E-003, 3.9332470E+001, 2.5010168E+001
 1.9000000E+001, 8.0000004E-003, 3.9785583E+001, 2.5014500E+001
 2.0000000E+001, 8.0000004E-003, 4.0225674E+001, 2.5020052E+001
 2.1000000E+001, 8.0000004E-003, 4.0653786E+001, 2.5026997E+001
 2.2000000E+001, 8.0000004E-003, 4.1070766E+001, 2.5035496E+001
 2.3000000E+001, 8.0000004E-003, 4.1477402E+001, 2.5045706E+001
 2.4000000E+001, 8.0000004E-003, 4.1874363E+001, 2.5057772E+001
 2.5000000E+001, 8.0000004E-003, 4.2262272E+001, 2.5071827E+001
 2.6000000E+001, 8.0000004E-003, 4.2641701E+001, 2.5087994E+001
 2.7000000E+001, 8.0000004E-003, 4.3013130E+001, 2.5106379E+001
 2.8000000E+001, 8.0000004E-003, 4.3377022E+001, 2.5127075E+001
 2.9000000E+001, 8.0000004E-003, 4.3733795E+001, 2.5150167E+001
 3.0000000E+001, 8.0000004E-003, 4.4083916E+001, 2.5175726E+001
 3.1000000E+001, 8.0000004E-003, 4.4427544E+001, 2.5203808E+001
 3.2000000E+001, 8.0000004E-003, 4.4765095E+001, 2.5234461E+001
 3.3000000E+001, 8.0000004E-003, 4.5096848E+001, 2.5267721E+001
 3.4000000E+001, 8.0000004E-003, 4.5423050E+001, 2.5303616E+001
 3.5000000E+001, 8.0000004E-003, 4.5743973E+001, 2.5342165E+001
 3.6000000E+001, 8.0000004E-003, 4.6059940E+001, 2.5383377E+001
 3.7000000E+001, 8.0000004E-003, 4.6371006E+001, 2.5427258E+001
 3.8000000E+001, 8.0000004E-003, 4.6677441E+001, 2.5473803E+001
 3.9000000E+001, 8.0000004E-003, 4.6979401E+001, 2.5523001E+001
 4.0000000E+001, 8.0000004E-003, 4.7277134E+001, 2.5574841E+001
 4.1000000E+001, 8.0000004E-003, 4.7570797E+001, 2.5629301E+001
 4.2000000E+001, 8.0000004E-003, 4.7860443E+001, 2.5686357E+001
 4.3000000E+001, 8.0000004E-003, 4.8146259E+001, 2.5745987E+001
 4.4000000E+001, 8.0000004E-003, 4.8428474E+001, 2.5808159E+001
 4.5000000E+001, 8.0000004E-003, 4.8707157E+001, 2.5872839E+001
 4.6000000E+001, 8.0000004E-003, 4.8982346E+001, 2.5939989E+001
 4.7000000E+001, 8.0000004E-003, 4.9254288E+001, 2.6009573E+001
 4.8000000E+001, 8.0000004E-003, 4.9523048E+001, 2.6081556E+001
 4.9000000E+001, 8.0000004E-003, 4.9788666E+001, 2.6155895E+001
 5.0000000E+001, 8.0000004E-003, 5.0051342E+001, 2.6232548E+001
 5.1000000E+001, 8.0000004E-003, 5.0311138E+001, 2.6311474E+001
 5.2000000E+001, 8.0000004E-003, 5.0568073E+001, 2.6392626E+001
 5.3000000E+001, 8.0000004E-003, 5.0822361E+001, 2.6475962E+001
 5.4000000E+001, 8.0000004E-003, 5.1074009E+001, 2.6561440E+001
 5.5000000E+001, 8.0000004E-003, 5.1323029E+001, 2.6649015E+001
 5.6000000E+001, 8.0000004E-003, 5.1569687E+001, 2.6738642E+001
 5.7000000E+001, 8.0000004E-003, 5.1813854E+001, 2.6830276E+001
 5.8000000E+001, 8.0000004E-003, 5.2055653E+001, 2.6923874E+001
 5.9000000E+001, 8.0000004E-003, 5.2295296E+001, 2.7019392E+001
 6.0000000E+001, 8.0000004E-003, 5.2532642E+001, 2.7116785E+001
 6.1000000E+001, 8.0000004E-003, 5.2767899E+001, 2.7216009E+001
 6.2000000E+001, 8.0000004E-003, 5.3001083E+001, 2.7317024E+001
 6.3000000E+001, 8.0000004E-003, 5.3232182E+001, 2.7419788E+001
 6.4000000E+001, 8.0000004E-003, 5.3461411E+001, 2.7524256E+001
 6.5000000E+001, 8.0000004E-003, 5.3688622E+001, 2.7630388E+001
 6.6000000E+001, 8.0000004E-003, 5.3914070E+001, 2.7738142E+001
 6.7000000E+001, 8.0000004E-003, 5.4137615E+001, 2.7847483E+001
 6.8000000E+001, 8.0000004E-003, 5.4359451E+001, 2.7958366E+001
 6.9000000E+001, 8.0000004E-003, 5.4579571E+001, 2.8070757E+001
 7.0000000E+001, 8.0000004E-003, 5.4798019E+001, 2.8184616E+001
 7.1000000E+001, 8.0000004E-003, 5.5014847E+001, 2.8299906E+001
 7.2000000E+001, 8.0000004E-003, 5.5230026E+001, 2.8416592E+001
 7.3000000E+001, 8.0000004E-003, 5.5443764E+001, 2.8534636E+001
 7.4000000E+001, 8.0000004E-003, 5.5655891E+001, 2.8654003E+001
 7.5000000E+001, 8.0000004E-003, 5.5866661E+001, 2.8774662E+001
 7.6000000E+001, 8.0000004E-003, 5.6075909E+001, 2.8896574E+001
 7.7000000E+001, 8.0000004E-003, 5.6283859E+001, 2.9019712E+001
 7.8000000E+001, 8.0000004E-003, 5.6490360E+001, 2.9144037E+001
 7.9000000E+001, 8.0000004E-003, 5.6695633E+001, 2.9269524E+001
 8.0000000E+001, 8.0000004E-003, 5.6899536E+001, 2.9396137E+001
 8.1000000E+001, 8.0000004E-003, 5.7102272E+001, 2.9523853E+001
 8.2000000E+001, 8.0000004E-003, 5.7303692E+001, 2.9652636E+001
 8.3000000E+001, 8.0000004E-003, 5.7504017E+001, 2.9782461E+001
 8.4000000E+001, 8.0000004E-003, 5.7703083E+001, 2.9913298E+001
 8.5000000E+001, 8.0000004E-003, 5.7901104E+001, 3.0045122E+001
 8.6000000E+001, 8.0000004E-003, 5.8097935E+001, 3.0177902E+001
 8.7000000E+001, 8.0000004E-003, 5.8293777E+001, 3.0311617E+001
 8.8000000E+001, 8.0000004E-003, 5.8488472E+001, 3.0446239E+001
 8.9000000E+001, 8.0000004E-003, 5.8682240E+001, 3.0581741E+001
 9.0000000E+001, 8.0000004E-003, 5.8874908E+001, 3.0718105E+001
 9.1000000E+001, 8.0000004E-003, 5.9066696E+001, 3.0855301E+001
 9.2000000E+001, 8.0000004E-003, 5.9257446E+001, 3.0993309E+001
 9.3000000E+001, 8.0000004E-003, 5.9447353E+001, 3.1132109E+001
 9.4000000E+001, 8.0000004E-003, 5.9636261E+001, 3.1271673E+001
 9.5000000E+001, 8.0000004E-003, 5.9824379E+001, 3.1411987E+001
 9.6000000E+001, 8.0000004E-003, 6.0011539E+001, 3.1553024E+001
 9.7000000E+001, 8.0000004E-003, 6.0197945E+001, 3.1694763E+001
 9.8000000E+001, 8.0000004E-003, 6.0383457E+001, 3.1837189E+001
 9.9000000E+001, 8.0000004E-003, 6.0568249E+001, 3.1980278E+001
 1.0000000E+002, 8.0000004E-003, 6.0752159E+001, 3.2124016E+001
 1.0100000E+002, 8.0000004E-003, 6.0935406E+001, 3.2268379E+001
 1.0200000E+002, 8.0000004E-003, 6.1117867E+001, 3.2413353E+001
 1.0300000E+002, 8.0000004E-003, 6.1299587E+001, 3.2558922E+001
 1.0400000E+002, 8.0000004E-003, 6.1480644E+001, 3.2705067E+001
 1.0500000E+002, 8.0000004E-003, 6.1660912E+001, 3.2851772E+001
 1.0600000E+002, 8.0000004E-003, 6.1840595E+001, 3.2999016E+001
 1.0700000E+002, 8.0000004E-003, 6.2019524E+001, 3.3146793E+001
 1.0800000E+002, 8.0000004E-003, 6.2197891E+001, 3.3295078E+001
 1.0900000E+002, 8.0000004E-003, 6.2375534E+001, 3.3443863E+001
 1.1000000E+002, 8.0000004E-003, 6.2552650E+001, 3.3593128E+001
 1.1100000E+002, 8.0000004E-003, 6.2729088E+001, 3.3742859E+001
 1.1200000E+002, 8.0000004E-003, 6.2905018E+001, 3.3893047E+001
 1.1300000E+002, 8.0000004E-003, 6.3080345E+001, 3.4043678E+001
 1.1400000E+002, 8.0000004E-003, 6.3255096E+001, 3.4194733E+001
 1.1500000E+002, 8.0000004E-003, 6.3429340E+001, 3.4346203E+001
 1.1600000E+002, 8.0000004E-003, 6.3602966E+001, 3.4498077E+001
 1.1700000E+002, 8.0000004E-003, 6.3776150E+001, 3.4650345E+001
 1.1800000E+002, 8.0000004E-003, 6.3948723E+001, 3.4802986E+001
 1.1900000E+002, 8.0000004E-003, 6.4120888E+001, 3.4955994E+001
 1.2000000E+002, 8.0000004E-003, 6.4292542E+001, 3.5109360E+001
 1.2100000E+002, 8.0000004E-003, 6.4463699E+001, 3.5263073E+001
 1.2200000E+002, 8.0000004E-003, 6.4634438E+001, 3.5417118E+001
 1.2300000E+002, 8.0000004E-003, 6.4804619E+001, 3.5571484E+001
 1.2400000E+002, 8.0000004E-003, 6.4974449E+001, 3.5726162E+001
 1.2500000E+002, 8.0000004E-003, 6.5143745E+001, 3.5881149E+001
 1.2600000E+002, 8.0000004E-003, 6.5312706E+001, 3.6036427E+001
 1.2700000E+002, 8.0000004E-003, 6.5481224E+001, 3.6191990E+001
 1.2800000E+002, 8.0000004E-003, 6.5649323E+001, 3.6347828E+001
 1.2900000E+002, 8.0000004E-003, 6.5817055E+001, 3.6503933E+001
 1.3000000E+002, 8.0000004E-003, 6.5984306E+001, 3.6660297E+001
 1.3100000E+002, 8.0000004E-003, 6.6151260E+001, 3.6816914E+001
 1.3200000E+002, 8.0000004E-003, 6.6317749E+001, 3.6973766E+001
 1.3300000E+002, 8.0000004E-003, 6.6483955E+001, 3.7130852E+001
 1.3400000E+002, 8.0000004E-003, 6.6649841E+001, 3.7288166E+001
 1.3500000E+002, 8.0000004E-003, 6.6815262E+001, 3.7445698E+001
 1.3600000E+002, 8.0000004E-003, 6.6980423E+001, 3.7603439E+001
 1.3700000E+002, 8.0000004E-003, 6.7145157E+001, 3.7761383E+001
 1.3800000E+002, 8.0000004E-003, 6.7309639E+001, 3.7919525E+001
 1.3900000E+002, 8.0000004E-003, 6.7473732E+001, 3.8077854E+001
 1.4000000E+002, 8.0000004E-003, 6.7637589E+001, 3.8236366E+001
 1.4100000E+002, 8.0000004E-003, 6.7801140E+001, 3.8395054E+001
 1.4200000E+002, 8.0000004E-003, 6.7964294E+001, 3.8553909E+001
 1.4300000E+002, 8.0000004E-003, 6.8127235E+001, 3.8712933E+001
 1.4400000E+002, 8.0000004E-003, 6.8289795E+001, 3.8872112E+001
 1.4500000E+002, 8.0000004E-003, 6.8452148E+001, 3.9031445E+001
 1.4600000E+002, 8.0000004E-003, 6.8614258E+001, 3.9190922E+001
 1.4700000E+002, 8.0000004E-003, 6.8775986E+001, 3.9350536E+001
 1.4800000E+002, 8.0000004E-003, 6.8937531E+001, 3.9510292E+001
 1.4900000E+002, 8.0000004E-003, 6.9098717E+001, 3.9670174E+001
 1.5000000E+002, 8.0000004E-003, 6.9259727E+001, 3.9830185E+001
 1.5100000E+002, 8.0000004E-003, 6.9420517E+001, 3.9990311E+001
 1.5200000E+002, 8.0000004E-003, 6.9580956E+001, 4.0150551E+001
 1.5300000E+002, 8.0000004E-003, 6.9741226E+001, 4.0310902E+001
 1.5400000E+002, 8.0000004E-003, 6.9901154E+001, 4.0471363E+001
 1.5500000E+002, 8.0000004E-003, 7.0060951E+001, 4.0631920E+001
 1.5600000E+002, 8.0000004E-003, 7.0220543E+001, 4.0792576E+001
 1.5700000E+002, 8.0000004E-003, 7.0379807E+001, 4.0953323E+001
 1.5800000E+002, 8.0000004E-003, 7.0538925E+001, 4.1114159E+001
 1.5900000E+002, 8.0000004E-003, 7.0697731E+001, 4.1275078E+001
 1.6000000E+002, 8.0000004E-003, 7.0856407E+001, 4.1436077E+001
 1.6100000E+002, 8.0000004E-003, 7.1014915E+001, 4.1597153E+001
 1.6200000E+002, 8.0000004E-003, 7.1173103E+001, 4.1758301E+001
 1.6300000E+002, 8.0000004E-003, 7.1331169E+001, 4.1919518E+001
 1.6400000E+002, 8.0000004E-003, 7.1488937E+001, 4.2080799E+001
 1.6500000E+002, 8.0000004E-003, 7.1646606E+001, 4.2242146E+001
 1.6600000E+002, 8.0000004E-003, 7.1804115E+001, 4.2403545E+001
 1.6700000E+002, 8.0000004E-003, 7.1961327E+001, 4.2565002E+001
 1.6800000E+002, 8.0000004E-003, 7.2118423E+001, 4.2726513E+001
 1.6900000E+002, 8.0000004E-003, 7.2275253E+001, 4.2888073E+001
 1.7000000E+002, 8.0000004E-003, 7.2431992E+001, 4.3049675E+001
 1.7100000E+002, 8.0000004E-003, 7.2588577E+001, 4.3211323E+001
 1.7200000E+002, 8.0000004E-003, 7.2744888E+001, 4.3373009E+001
 1.7300000E+002, 8.0000004E-003, 7.2901108E+001, 4.3534733E+001
 1.7400000E+002, 8.0000004E-003, 7.3057068E+001, 4.3696491E+001
 1.7500000E+002, 8.0000004E-003, 7.3212944E+001, 4.3858280E+001
 1.7600000E+002, 8.0000004E-003, 7.3368698E+001, 4.4020100E+001
 1.7700000E+002, 8.0000004E-003, 7.3524178E+001, 4.4181946E+001
 1.7800000E+002, 8.0000004E-003, 7.3679581E+001, 4.4343815E+001
 1.7900000E+002, 8.0000004E-003, 7.3834740E+001, 4.4505707E+001
 1.8000000E+002, 8.0000004E-003, 7.3989830E+001, 4.4667618E+001
 1.8100000E+002, 8.0000004E-003, 7.4144798E+001, 4.4829548E+001
 1.8200000E+002, 8.0000004E-003, 7.4299522E+001, 4.4991489E+001
 1.8300000E+002, 8.0000004E-003, 7.4454170E+001, 4.5153446E+001
 1.8400000E+002, 8.0000004E-003, 7.4608620E+001, 4.5315411E+001
 1.8500000E+002, 8.0000004E-003, 7.4762939E+001, 4.5477386E+001
 1.8600000E+002, 8.0000004E-003, 7.4917191E+001, 4.5639366E+001
 1.8700000E+002, 8.0000004E-003, 7.5071190E+001, 4.5801350E+001
 1.8800000E+002, 8.0000004E-003, 7.5225143E+001, 4.5963341E+001
 1.8900000E+002, 8.0000004E-003, 7.5378967E+001, 4.6125328E+001
 1.9000000E+002, 8.0000004E-003, 7.5532562E+001, 4.6287319E+001
 1.9100000E+002, 8.0000004E-003, 7.5686127E+001, 4.6449303E+001
 1.9200000E+002, 8.0000004E-003, 7.5839462E+001, 4.6611286E+001
 1.9300000E+002, 8.0000004E-003, 7.5992752E+001, 4.6773262E+001
 1.9400000E+002, 8.0000004E-003, 7.6145927E+001, 4.6935226E+001
 1.9500000E+002, 8.0000004E-003, 7.6298889E+001, 4.7097187E+001
 1.9600000E+002, 8.0000004E-003, 7.6451820E+001, 4.7259132E+001
 1.9700000E+002, 8.0000004E-003, 7.6604584E+001, 4.7421070E+001
 1.9800000E+002, 8.0000004E-003, 7.6757217E+001, 4.7582989E+001
 1.9900000E+002, 8.0000004E-003, 7.6909813E+001, 4.7744892E+001
 2.0000000E+002, 8.0000004E-003, 7.7062180E+001, 4.7906784E+001
 2.0100000E+002, 8.0000004E-003, 7.7214516E+001, 4.8068657E+001
 2.0200000E+002, 8.0000004E-003, 7.7366684E+001, 4.8230507E+001
 2.0300000E+002, 8.0000004E-003, 7.7518745E+001, 4.8392342E+001
 2.0400000E+002, 8.0000004E-003, 7.7670761E+001, 4.8554150E+001
 2.0500000E+002, 8.0000004E-003, 7.7822563E+001, 4.8715935E+001
 2.0600000E+002, 8.0000004E-003, 7.7974335E+001, 4.8877697E+001
 2.0700000E+002, 8.0000004E-003, 7.8126007E+001, 4.9039436E+001
 2.0800000E+002, 8.0000004E-003, 7.8277481E+001, 4.9201149E+001
 2.0900000E+002, 8.0000004E-003, 7.8428955E+001, 4.9362827E+001
 2.1000000E+002, 8.0000004E-003, 7.8580261E+001, 4.9524483E+001
 2.1100000E+002, 8.0000004E-003, 7.8731453E+001, 4.9686108E+001
 2.1200000E+002, 8.0000004E-003, 7.8882622E+001, 4.9847702E+001
 2.1300000E+002, 8.0000004E-003, 7.9033585E+001, 5.0009266E+001
 2.1400000E+002, 8.0000004E-003, 7.9184525E+001, 5.0170792E+001
 2.1500000E+002, 8.0000004E-003, 7.9335373E+001, 5.0332291E+001
 2.1600000E+002, 8.0000004E-003, 7.9486031E+001, 5.0493752E+001
 2.1700000E+002, 8.0000004E-003, 7.9636696E+001, 5.0655178E+001
 2.1800000E+002, 8.0000004E-003, 7.9787201E+001, 5.0816566E+001
 2.1900000E+002, 8.0000004E-003, 7.9937607E+001, 5.0977917E+001
 2.2000000E+002, 8.0000004E-003, 8.0087975E+001, 5.1139233E+001
 2.2100000E+002, 8.0000004E-003, 8.0238152E+001, 5.1300510E+001
 2.2200000E+002, 8.0000004E-003, 8.0388329E+001, 5.1461746E+001
 2.2300000E+002, 8.0000004E-003, 8.0538361E+001, 5.1622944E+001
 2.2400000E+002, 8.0000004E-003, 8.0688301E+001, 5.1784096E+001
 2.2500000E+002, 8.0000004E-003, 8.0838219E+001, 5.1945210E+001
 2.2600000E+002, 8.0000004E-003, 8.0987984E+001, 5.2106281E+001
 2.2700000E+002, 8.0000004E-003, 8.1137657E+001, 5.2267311E+001
 2.2800000E+002, 8.0000004E-003, 8.1287300E+001, 5.2428295E+001
