Loop,Time,r0-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,r0-E,r0-Hp,p0-K,p1-K,Value,r0-Xi,p0-eps,p1-eps,p0-ka,p1-ka,r0-n,r0-nO2,p0-rho,p1-rho,
834,31319.4737,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
835,31349.8343,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
836,31379.9848,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
837,31409.0312,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
838,31439.3839,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
839,31471.2299,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
840,31501.6766,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
841,31529.0055,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
842,31556.6597,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
843,31584.5991,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
844,31614.7576,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
845,31643.7880,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
846,31671.4292,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
847,31699.0533,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
848,31728.5842,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
849,31757.0191,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
850,31788.2626,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
