Loop,Time,r0-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r0-Hp,p0-K,p1-K,Value,r0-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r0-nO2,p0-rho,p1-rho,
-1,0,2.72e+15,1.0,0.0,1131.2157272117638,1114.1198252584222,0.04190091945836871,0.0,2.05e+05,652957.3337999019,11771.565604338655,0.0,5.200851234155417e-05,0.7338086749851456,0.8509157595340917,0.9262611785020594,0.3014052616195371,0.08980898141898967,4.069283658960133e-05,0.00025757782138604977,1.4429462935029829,0.0,1683.0,1235.0,
0,29.1175,3.44e+15,1.0,0.0,1062.484334107818,1121.0641143375465,0.049784968798414694,0.0,2.08e+05,627519.9591112556,10767.890590782044,0.0,4.115503647555224e-05,0.7338086749851456,0.8932120149433809,0.9147455089403733,0.3057213613791916,0.08438852044139111,4.0510477846937736e-05,0.00029015990651772125,1.6321097022995754,0.0,1683.0,1235.0,
1,63.1755,3.26e+15,1.0,0.0,1047.1953215619405,966.9806597010718,0.0418716719550774,0.0,2.02e+05,661772.9060091337,9713.152457937656,0.0,1.5059181400052583e-05,0.7338086749851456,0.808661310583979,0.8755713381993984,0.3202717838445272,0.102390164692583,4.583602376233474e-05,0.0002757048418457154,1.5838432365644692,0.0,1683.0,1235.0,
2,117.4778,3.26e+15,1.0,0.0,1047.1953215619405,966.9806597010718,0.0418716719550774,0.0,2.02e+05,661772.9060091337,9713.152457937656,0.0,1.5059181400052583e-05,0.7338086749851456,0.808661310583979,0.8755713381993984,0.3202717838445272,0.102390164692583,4.583602376233474e-05,0.0002757048418457154,1.5838432365644692,0.0,1683.0,1235.0,
3,168.2260,3.28e+15,1.0,0.0,1097.6112354661923,1072.2808817074588,0.04963123112117976,0.0,2.06e+05,616358.8518023081,10406.366539989885,0.0,1.1814256713382532e-05,0.7338086749851456,0.879543944564054,0.8860240304143715,0.30466909016334,0.08926977719760373,4.344946607437592e-05,0.0002910454380767031,1.5916304520195754,0.0,1683.0,1235.0,
4,213.8265,3.28e+15,1.0,0.0,1097.6112354661923,1072.2808817074588,0.04963123112117976,0.0,2.06e+05,616358.8518023081,10406.366539989885,0.0,1.1814256713382532e-05,0.7338086749851456,0.879543944564054,0.8860240304143715,0.30466909016334,0.08926977719760373,4.344946607437592e-05,0.0002910454380767031,1.5916304520195754,0.0,1683.0,1235.0,
5,268.8907,3.32e+15,1.0,0.0,1070.4096742848005,907.8038998149636,0.04743248005539373,0.0,2.10e+05,552368.0677407131,10016.872602303905,0.0,6.489592736924733e-06,0.7338086749851456,0.884621684195354,0.857644774931582,0.30730413662872935,0.08787980868772097,4.0689144940985906e-05,0.0002890084813052604,1.5343783220556237,0.0,1683.0,1235.0,
6,324.7806,3.32e+15,1.0,0.0,1070.4096742848005,907.8038998149636,0.04743248005539373,0.0,2.10e+05,552368.0677407131,10016.872602303905,0.0,6.489592736924733e-06,0.7338086749851456,0.884621684195354,0.857644774931582,0.30730413662872935,0.08787980868772097,4.0689144940985906e-05,0.0002890084813052604,1.5343783220556237,0.0,1683.0,1235.0,
7,382.5712,3.29e+15,1.0,0.0,1084.729895213302,1008.2031605912867,0.04768473664490169,0.0,2.08e+05,584635.4024987463,9985.65745077285,0.0,5.726307419999908e-06,0.7338086749851456,0.8760547770008482,0.8609684603828698,0.3129090728497539,0.09201506921914016,4.182641865053834e-05,0.0002796924553333445,1.5364562799534998,0.0,1683.0,1235.0,
8,440.6621,3.21e+15,1.0,0.0,1092.6681095319427,1062.7416348933907,0.04585326819227604,0.0,2.09e+05,574881.7469698219,9937.376102506561,0.0,4.407520523038609e-06,0.7338086749851456,0.9051457143514957,0.8798213670471764,0.30354680156350744,0.09323277021853793,4.062662625311713e-05,0.0002816499926815843,1.5606950886883357,0.0,1683.0,1235.0,
9,499.3655,3.22e+15,1.0,0.0,1062.7947463611608,1022.4133315823366,0.0461145000706023,0.0,2.10e+05,567888.3232816679,9892.6032564187,0.0,3.3328969025707053e-06,0.7338086749851456,0.8890161068369389,0.8778656984910042,0.31965353401422913,0.09258626891188794,4.1832854357724245e-05,0.0002696789964949298,1.5180839092664913,0.0,1683.0,1235.0,
10,557.2633,3.30e+15,1.0,0.0,1044.664933408255,1006.5101996690327,0.04590392305527763,0.0,2.09e+05,570317.5843793736,10059.220034259406,0.0,2.822979099204784e-06,0.7338086749851456,0.8658090866116983,0.8702818952596874,0.3073039427178127,0.09196591780389315,4.130863493051919e-05,0.0002876638707566723,1.5354086091890173,0.0,1683.0,1235.0,
11,618.1657,3.34e+15,1.0,0.0,1077.4609026297608,1033.3814421283005,0.04707063011394526,0.0,2.07e+05,600110.4259078894,9949.063765607218,0.0,1.6701089365270128e-06,0.7338086749851456,0.8603024623316138,0.875913809948252,0.3169615328124474,0.09037854739004285,4.308734235702659e-05,0.0002782497831271243,1.5751561442431874,0.0,1683.0,1235.0,
12,679.7628,3.33e+15,1.0,0.0,1080.0631741619713,1038.7334927564873,0.04608765082043029,0.0,2.09e+05,575441.2844359768,10076.223125162021,0.0,1.0529627182980158e-06,0.7338086749851456,0.8831903340062652,0.8696492976320662,0.3137015103856589,0.08973524742330688,4.0696405984649075e-05,0.0002776989188303677,1.5475118967523298,0.0,1683.0,1235.0,
13,740.0718,3.33e+15,1.0,0.0,1080.0631741619713,1038.7334927564873,0.04608765082043029,0.0,2.09e+05,575441.2844359768,10076.223125162021,0.0,1.0529627182980158e-06,0.7338086749851456,0.8831903340062652,0.8696492976320662,0.3137015103856589,0.08973524742330688,4.0696405984649075e-05,0.0002776989188303677,1.5475118967523298,0.0,1683.0,1235.0,
14,802.8940,3.33e+15,1.0,0.0,1080.0631741619713,1038.7334927564873,0.04608765082043029,0.0,2.09e+05,575441.2844359768,10076.223125162021,0.0,1.0529627182980158e-06,0.7338086749851456,0.8831903340062652,0.8696492976320662,0.3137015103856589,0.08973524742330688,4.0696405984649075e-05,0.0002776989188303677,1.5475118967523298,0.0,1683.0,1235.0,
15,868.6458,3.33e+15,1.0,0.0,1080.0631741619713,1038.7334927564873,0.04608765082043029,0.0,2.09e+05,575441.2844359768,10076.223125162021,0.0,1.0529627182980158e-06,0.7338086749851456,0.8831903340062652,0.8696492976320662,0.3137015103856589,0.08973524742330688,4.0696405984649075e-05,0.0002776989188303677,1.5475118967523298,0.0,1683.0,1235.0,
16,928.6745,3.33e+15,1.0,0.0,1080.0631741619713,1038.7334927564873,0.04608765082043029,0.0,2.09e+05,575441.2844359768,10076.223125162021,0.0,1.0529627182980158e-06,0.7338086749851456,0.8831903340062652,0.8696492976320662,0.3137015103856589,0.08973524742330688,4.0696405984649075e-05,0.0002776989188303677,1.5475118967523298,0.0,1683.0,1235.0,
17,991.2975,3.33e+15,1.0,0.0,1080.0631741619713,1038.7334927564873,0.04608765082043029,0.0,2.09e+05,575441.2844359768,10076.223125162021,0.0,1.0529627182980158e-06,0.7338086749851456,0.8831903340062652,0.8696492976320662,0.3137015103856589,0.08973524742330688,4.0696405984649075e-05,0.0002776989188303677,1.5475118967523298,0.0,1683.0,1235.0,
18,1054.8374,3.19e+15,1.0,0.0,1095.8519486325758,1043.4799970728363,0.04661571251482636,0.0,2.08e+05,589219.9485729102,9935.20670844806,0.0,9.39660818405265e-07,0.7338086749851456,0.8851503716582978,0.8808015814521284,0.31391372423258623,0.09283869312694785,4.2679011055077185e-05,0.0002850675243486202,1.5762370111673418,0.0,1683.0,1235.0,
19,1121.7764,3.25e+15,1.0,0.0,1090.830309808584,1041.012923917015,0.04741697164976609,0.0,2.08e+05,586469.6805622523,9962.343039074218,0.0,8.351047396434811e-07,0.7338086749851456,0.882065524075919,0.8740950603047835,0.3135279167798397,0.09240005574652002,4.198610611366061e-05,0.0002825658240870168,1.5595207732139849,0.0,1683.0,1235.0,
