# Time [s], Thickness [m]
1.394000000000000000e+03,7.937503999999999740e-03
1.395000000000000000e+03,7.937317699999999962e-03
1.396000000000000000e+03,7.937131400000000184e-03
1.397000000000000000e+03,7.936945200000000006e-03
1.398000000000000000e+03,7.936758900000000228e-03
1.399000000000000000e+03,7.936571700000000576e-03
1.400000000000000000e+03,7.936384499999999190e-03
1.401000000000000000e+03,7.936197299999999538e-03
1.402000000000000000e+03,7.936010099999999887e-03
1.403000000000000000e+03,7.935822900000000235e-03
1.404000000000000000e+03,7.935634800000000710e-03
1.405000000000000000e+03,7.935446699999999451e-03
1.406000000000000000e+03,7.935258599999999926e-03
1.407000000000000000e+03,7.935070400000000801e-03
1.408000000000000000e+03,7.934881399999999668e-03
1.409000000000000000e+03,7.934692300000000670e-03
1.410000000000000000e+03,7.934503299999999537e-03
1.411000000000000000e+03,7.934314200000000539e-03
1.412000000000000000e+03,7.934125099999999806e-03
1.413000000000000000e+03,7.933935200000000534e-03
1.414000000000000000e+03,7.933746099999999801e-03
1.415000000000000000e+03,7.933556099999999195e-03
1.416000000000000000e+03,7.933366100000000323e-03
1.417000000000000000e+03,7.933175199999999844e-03
1.418000000000000000e+03,7.932985199999999237e-03
1.419000000000000000e+03,7.932794300000000493e-03
1.420000000000000000e+03,7.932603400000000013e-03
1.421000000000000000e+03,7.932412399999999933e-03
1.422000000000000000e+03,7.932221499999999453e-03
1.423000000000000000e+03,7.932029700000000835e-03
1.424000000000000000e+03,7.931838700000000755e-03
1.425000000000000000e+03,7.931646900000000402e-03
1.426000000000000000e+03,7.931455000000000449e-03
1.427000000000000000e+03,7.931263200000000096e-03
1.428000000000000000e+03,7.931070400000000270e-03
1.429000000000000000e+03,7.930877600000000444e-03
1.430000000000000000e+03,7.930685800000000091e-03
1.431000000000000000e+03,7.930493000000000264e-03
1.432000000000000000e+03,7.930299300000000565e-03
1.433000000000000000e+03,7.930106500000000738e-03
1.434000000000000000e+03,7.929912799999999304e-03
1.435000000000000000e+03,7.929719999999999477e-03
1.436000000000000000e+03,7.929526299999999778e-03
1.437000000000000000e+03,7.929332600000000078e-03
1.438000000000000000e+03,7.929137899999999170e-03
1.439000000000000000e+03,7.928944199999999470e-03
1.440000000000000000e+03,7.928749500000000297e-03
1.441000000000000000e+03,7.928554900000000724e-03
1.442000000000000000e+03,7.928360299999999417e-03
1.443000000000000000e+03,7.928165600000000243e-03
1.444000000000000000e+03,7.927969999999999462e-03
1.445000000000000000e+03,7.927775399999999889e-03
1.446000000000000000e+03,7.927579800000000843e-03
1.447000000000000000e+03,7.927384200000000061e-03
1.448000000000000000e+03,7.927188599999999280e-03
1.449000000000000000e+03,7.926993099999999834e-03
1.450000000000000000e+03,7.926796599999999179e-03
1.451000000000000000e+03,7.926601000000000133e-03
1.452000000000000000e+03,7.926404499999999478e-03
1.453000000000000000e+03,7.926208000000000559e-03
1.454000000000000000e+03,7.926011499999999904e-03
1.455000000000000000e+03,7.925813999999999776e-03
1.456000000000000000e+03,7.925617500000000856e-03
1.457000000000000000e+03,7.925420100000000329e-03
1.458000000000000000e+03,7.925222600000000200e-03
1.459000000000000000e+03,7.925025199999999673e-03
1.460000000000000000e+03,7.924827699999999545e-03
1.461000000000000000e+03,7.924629399999999144e-03
1.462000000000000000e+03,7.924431900000000750e-03
1.463000000000000000e+03,7.924233600000000349e-03
1.464000000000000000e+03,7.924035200000000348e-03
1.465000000000000000e+03,7.923836800000000347e-03
1.466000000000000000e+03,7.923638400000000345e-03
1.467000000000000000e+03,7.923440099999999944e-03
1.468000000000000000e+03,7.923240800000000070e-03
1.469000000000000000e+03,7.923041500000000195e-03
1.470000000000000000e+03,7.922843100000000194e-03
1.471000000000000000e+03,7.922643800000000319e-03
1.472000000000000000e+03,7.922443600000000571e-03
1.473000000000000000e+03,7.922244300000000697e-03
1.474000000000000000e+03,7.922043999999999614e-03
1.475000000000000000e+03,7.921844699999999739e-03
1.476000000000000000e+03,7.921644499999999992e-03
1.477000000000000000e+03,7.921444300000000244e-03
1.478000000000000000e+03,7.921243999999999161e-03
1.479000000000000000e+03,7.921042899999999540e-03
1.480000000000000000e+03,7.920842600000000192e-03
1.481000000000000000e+03,7.920641500000000571e-03
1.482000000000000000e+03,7.920441199999999488e-03
1.483000000000000000e+03,7.920240099999999867e-03
1.484000000000000000e+03,7.920038900000000645e-03
1.485000000000000000e+03,7.919836799999999816e-03
1.486000000000000000e+03,7.919635600000000594e-03
1.487000000000000000e+03,7.919433499999999765e-03
1.488000000000000000e+03,7.919232400000000144e-03
1.489000000000000000e+03,7.919030299999999314e-03
1.490000000000000000e+03,7.918828200000000220e-03
1.491000000000000000e+03,7.918626099999999390e-03
1.492000000000000000e+03,7.918423000000000822e-03
1.493000000000000000e+03,7.918220899999999993e-03
1.494000000000000000e+03,7.918017899999999290e-03
1.495000000000000000e+03,7.917814900000000322e-03
1.496000000000000000e+03,7.917612799999999493e-03
1.497000000000000000e+03,7.917409800000000525e-03
1.498000000000000000e+03,7.917205800000000349e-03
1.499000000000000000e+03,7.917002799999999646e-03
1.500000000000000000e+03,7.916799699999999343e-03
1.501000000000000000e+03,7.916595800000000502e-03
1.502000000000000000e+03,7.916391800000000326e-03
1.503000000000000000e+03,7.916187899999999750e-03
1.504000000000000000e+03,7.915983899999999573e-03
1.505000000000000000e+03,7.915779899999999397e-03
1.506000000000000000e+03,7.915576000000000556e-03
1.507000000000000000e+03,7.915371100000000507e-03
1.508000000000000000e+03,7.915166200000000457e-03
1.509000000000000000e+03,7.914962200000000281e-03
1.510000000000000000e+03,7.914757399999999832e-03
1.511000000000000000e+03,7.914552499999999782e-03
1.512000000000000000e+03,7.914347599999999733e-03
1.513000000000000000e+03,7.914141799999999810e-03
1.514000000000000000e+03,7.913936899999999761e-03
1.515000000000000000e+03,7.913731000000000237e-03
1.516000000000000000e+03,7.913526100000000188e-03
1.517000000000000000e+03,7.913320300000000265e-03
1.518000000000000000e+03,7.913114500000000343e-03
1.519000000000000000e+03,7.912908700000000420e-03
1.520000000000000000e+03,7.912701899999999289e-03
1.521000000000000000e+03,7.912496099999999366e-03
1.522000000000000000e+03,7.912289399999999570e-03
1.523000000000000000e+03,7.912083500000000047e-03
1.524000000000000000e+03,7.911876800000000251e-03
1.525000000000000000e+03,7.911670000000000855e-03
1.526000000000000000e+03,7.911463299999999324e-03
1.527000000000000000e+03,7.911256499999999928e-03
1.528000000000000000e+03,7.911048800000000658e-03
1.529000000000000000e+03,7.910842100000000862e-03
1.530000000000000000e+03,7.910634399999999858e-03
1.531000000000000000e+03,7.910427600000000461e-03
1.532000000000000000e+03,7.910220000000000792e-03
1.533000000000000000e+03,7.910012299999999788e-03
1.534000000000000000e+03,7.909804600000000518e-03
1.535000000000000000e+03,7.909596899999999514e-03
1.536000000000000000e+03,7.909388300000000371e-03
1.537000000000000000e+03,7.909180599999999367e-03
1.538000000000000000e+03,7.908972000000000224e-03
1.539000000000000000e+03,7.908764299999999220e-03
1.540000000000000000e+03,7.908555700000000077e-03
1.541000000000000000e+03,7.908347099999999200e-03
1.542000000000000000e+03,7.908138400000000456e-03
1.543000000000000000e+03,7.907929799999999579e-03
1.544000000000000000e+03,7.907720300000000563e-03
1.545000000000000000e+03,7.907511699999999685e-03
1.546000000000000000e+03,7.907303100000000542e-03
1.547000000000000000e+03,7.907093500000000191e-03
