Loop,Time,r0-A,r1-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r1-E,r0-Hp,r1-Hp,p0-K,p1-K,Value,r0-Xi,r1-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r1-n,r0-nO2,r1-nO2,p0-rho,p1-rho,
40,13974.6460,2.45e+12,7.51e+13,1.0,0.0,1117.6309704151063,960.2056733307572,0.10291567272339545,0.6247446940687105,1.77e+05,1.89e+05,292795.9175426224,143519.59840770432,13607.456762500226,100000000.0,1.2763037075459291e-05,0.7248547160134182,0.5039654217474347,0.9123584461231751,0.94,0.32303771044482954,0.025011280754633207,4.65494772798152e-05,0.00046562557224117426,0.9821417315767265,1.4949305293084145,0.0,0.0,1683.0,1235.0,
41,14308.8836,2.43e+12,7.48e+13,1.0,0.0,1106.1173857012923,800.7204757183601,0.11015613351781178,0.6399428278999367,1.77e+05,1.89e+05,287452.0361675604,141880.72808559402,14696.901718013289,100000000.0,1.1535447072671303e-05,0.7245328742707762,0.504677126271817,0.9157984045696462,0.94,0.3196190599235088,0.028461465308865258,4.980769452489655e-05,0.00043302743686872707,0.9781523870711313,1.4838506606090989,0.0,0.0,1683.0,1235.0,
42,14646.3291,2.43e+12,7.48e+13,1.0,0.0,1101.5846062982441,762.3352886270657,0.11183210136798552,0.6489620549460751,1.78e+05,1.90e+05,287420.0624223732,140055.94426855748,14842.84314377027,100000000.0,1.0844500848912789e-05,0.7250088578074325,0.5053380492256634,0.9171541333671764,0.94,0.31795061810197445,0.026646943678607985,5.233028210232488e-05,0.00042562272005063214,0.9760247546076545,1.481153351680101,0.0,0.0,1683.0,1235.0,
43,14993.4938,2.43e+12,7.45e+13,1.0,0.0,1103.9877354431726,784.2433457782262,0.11104472523954548,0.6163922890242017,1.77e+05,1.89e+05,287608.49841340125,139148.14316134006,15418.395483433564,100000000.0,1.05199731981366e-05,0.7206740524833072,0.5033554164790354,0.9128981833521594,0.94,0.3199498842670912,0.029292327772892743,4.9177367867716595e-05,0.00042295961796595693,0.981182684998045,1.481796775155631,0.0,0.0,1683.0,1235.0,
44,15347.7089,2.42e+12,7.46e+13,1.0,0.0,1094.720911154686,772.3470279596318,0.11569777652447594,0.640417032669782,1.78e+05,1.90e+05,283711.82435133524,138759.6282427322,15312.604940791938,100000000.0,1.029002578375464e-05,0.7269717499614673,0.5052076097243026,0.9204152945358421,0.94,0.3174199465683855,0.030564639560252963,5.0760681889612736e-05,0.00041611340955459864,0.9757684548207637,1.474640735533205,0.0,0.0,1683.0,1235.0,
45,15694.6531,2.42e+12,7.44e+13,1.0,0.0,1092.2455363056224,732.3242808019794,0.11723868272609217,0.62514233551473,1.78e+05,1.90e+05,282865.18240246555,137210.2733974696,16086.03452337082,100000000.0,9.483570596342992e-06,0.7229821037431532,0.50455122405754,0.9184603130013063,0.94,0.3170278508094944,0.030932019849721066,5.1059620745539355e-05,0.0004062760191777305,0.9787372746588063,1.4719070223927906,0.0,0.0,1683.0,1235.0,
46,16041.2986,2.41e+12,7.41e+13,1.0,0.0,1084.6678191740211,757.3308673075738,0.12196109437555833,0.5840816141589398,1.78e+05,1.90e+05,278661.1648389986,133893.28820591883,17337.758887848096,100000000.0,8.617764698752395e-06,0.7203113694133207,0.5030226389045144,0.9182302654779312,0.94,0.3171459513701945,0.03279349443158881,4.842287426397166e-05,0.0003953142162907644,0.9847650347126009,1.464433636105329,0.0,0.0,1683.0,1235.0,
47,16398.5363,2.40e+12,7.39e+13,1.0,0.0,1073.1271652914481,787.4632779458685,0.1290185325877259,0.5644235033109608,1.78e+05,1.91e+05,271953.2646734567,132571.13622921082,18362.19971157884,100000000.0,8.240499550163153e-06,0.7222549983214137,0.5030685008136748,0.9227931741754842,0.94,0.3156594337782685,0.03867016916247792,4.7170761885419416e-05,0.0003814050510704439,0.9849271162308237,1.4546756684528734,0.0,0.0,1683.0,1235.0,
48,16752.0610,2.40e+12,7.40e+13,1.0,0.0,1076.126383673552,747.4751241596471,0.1267518502803725,0.5796156603810281,1.78e+05,1.91e+05,274217.75909255166,132523.43295566028,18115.80283391948,100000000.0,8.012457949439855e-06,0.7211643902382187,0.5033703423838833,0.9221611198217601,0.94,0.31553351514167705,0.03713149299557708,4.7979241666700414e-05,0.0003820788569686976,0.984434574786429,1.456714922668717,0.0,0.0,1683.0,1235.0,
49,17093.3365,2.38e+12,7.38e+13,1.0,0.0,1082.0064162094027,761.260800800579,0.12381780461248484,0.5917186892441468,1.78e+05,1.91e+05,275805.08579648077,134128.9300648633,17890.106984691512,100000000.0,7.64851986436413e-06,0.7220296068013653,0.5036345381503402,0.9249968396366631,0.94,0.3171621278310984,0.04341073310198641,4.6428789301640645e-05,0.00038297022089102894,0.981670000008834,1.4595543694865187,0.0,0.0,1683.0,1235.0,
50,17431.7589,2.38e+12,7.36e+13,1.0,0.0,1076.5184759761357,758.3570383450542,0.12734898494774,0.562921668303659,1.78e+05,1.91e+05,273112.8397453495,131881.21054316862,18801.05209769757,100000000.0,7.447857518295624e-06,0.719925733860465,0.5021432798982852,0.9234571886849057,0.94,0.317041880699259,0.044363736570177385,4.495606341772236e-05,0.0003730419276360598,0.9849837130598549,1.4549854524541743,0.0,0.0,1683.0,1235.0,
51,17776.3831,2.37e+12,7.36e+13,1.0,0.0,1080.1452027431596,758.4881160124785,0.12535684064120872,0.5769121480693585,1.78e+05,1.91e+05,274458.01057574665,133146.69788894057,18429.00801159381,100000000.0,7.318072862407198e-06,0.7209591079604998,0.5026757898549592,0.9245014412897468,0.94,0.31755511895671173,0.04551917506732477,4.505835578506244e-05,0.0003762936272316925,0.9830754341094627,1.4575067333953773,0.0,0.0,1683.0,1235.0,
52,18127.1103,2.35e+12,7.33e+13,1.0,0.0,1077.0337995822879,760.1744491443335,0.12846224570968479,0.5617843209632379,1.78e+05,1.91e+05,271472.2461895987,132565.30919815495,19305.40576358189,100000000.0,7.197159164882462e-06,0.720614828521407,0.5016541869891512,0.9255995298747021,0.94,0.3186315380791937,0.05173247135607295,4.226248131527043e-05,0.0003644686639183713,0.9836026244288305,1.4536332338310016,0.0,0.0,1683.0,1235.0,
