Loop,Time,r0-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r0-Hp,p0-K,p1-K,Value,r0-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r0-nO2,p0-rho,p1-rho,
-1,0,3.90e+15,1.0,0.0,978.6766649651429,876.1174828357359,0.05384191130761977,0.3003775490957754,2.12e+05,632079.4187925471,11091.66918066011,100000000.0,1.1199988919577924e-05,0.7338086749851456,0.8740542737365566,0.9540469444212593,0.28088300334976857,0.09468513844783542,3.730422013776927e-05,0.00032311089109140497,1.7195710331108165,0.0,1683.0,1235.0,
0,69.4502,3.90e+15,1.0,0.0,978.6766649651429,876.1174828357359,0.05384191130761977,0.3003775490957754,2.12e+05,632079.4187925471,11091.66918066011,100000000.0,1.1199988919577924e-05,0.7338086749851456,0.8740542737365566,0.9540469444212593,0.28088300334976857,0.09468513844783542,3.730422013776927e-05,0.00032311089109140497,1.7195710331108165,0.0,1683.0,1235.0,
1,150.7333,3.05e+15,1.0,0.0,1066.4690666678273,1138.8312714244003,0.047989439135242555,0.2505583940058066,2.11e+05,554481.7067381094,9408.634725920529,100000000.0,1.0001559155266332e-05,0.7338086749851456,0.9246994165804179,0.8308162788247819,0.32138420339270785,0.09506147085605753,3.9008600539542164e-05,0.0002977266255248729,1.4123431817316427,0.0,1683.0,1235.0,
2,235.2507,3.31e+15,1.0,0.0,1168.5080267377762,957.5241011528828,0.041557940651025096,0.25261359623375335,2.09e+05,581339.5700965723,9885.89503106833,100000000.0,8.483998406711635e-06,0.7338086749851456,0.9326758769143764,0.8757377810628508,0.3208189107320851,0.09343733123875722,4.652821625015503e-05,0.0002723706113556166,1.6573004599951224,0.0,1683.0,1235.0,
3,319.5154,3.37e+15,1.0,0.0,983.7343426889194,1035.000782950838,0.04677841851154378,0.2753452133107476,2.15e+05,562168.6969429334,10900.301392430716,100000000.0,7.154933945711556e-06,0.7338086749851456,0.9160930327313606,0.9275057047840874,0.29648995803565914,0.09309893349887885,4.0112216761791335e-05,0.0002886018470137082,1.5552704808870796,0.0,1683.0,1235.0,
4,411.6934,3.46e+15,1.0,0.0,1121.6561311705364,1045.4790254663162,0.04903200076022574,0.2641586688739514,2.11e+05,599479.120556822,9783.467719137418,100000000.0,3.687030024548634e-06,0.7338086749851456,0.9312792104613099,0.9276253201434956,0.31038731714529866,0.09131711875158227,4.099409041526685e-05,0.00028084706485524154,1.5719144992897363,0.0,1683.0,1235.0,
5,503.2547,3.46e+15,1.0,0.0,1121.6561311705364,1045.4790254663162,0.04903200076022574,0.2641586688739514,2.11e+05,599479.120556822,9783.467719137418,100000000.0,3.687030024548634e-06,0.7338086749851456,0.9312792104613099,0.9276253201434956,0.31038731714529866,0.09131711875158227,4.099409041526685e-05,0.00028084706485524154,1.5719144992897363,0.0,1683.0,1235.0,
6,604.7392,3.19e+15,1.0,0.0,1117.478599632465,982.0337230580026,0.04385293698313218,0.24556935912764466,2.11e+05,571895.9909247935,9514.950972137915,100000000.0,3.138351055581761e-06,0.7338086749851456,0.9271784467591353,0.881281631212738,0.3254820337437908,0.09544438469454555,4.471598301704833e-05,0.00026865506518932683,1.5865659085847357,0.0,1683.0,1235.0,
7,702.2630,3.19e+15,1.0,0.0,1117.478599632465,982.0337230580026,0.04385293698313218,0.24556935912764466,2.11e+05,571895.9909247935,9514.950972137915,100000000.0,3.138351055581761e-06,0.7338086749851456,0.9271784467591353,0.881281631212738,0.3254820337437908,0.09544438469454555,4.471598301704833e-05,0.00026865506518932683,1.5865659085847357,0.0,1683.0,1235.0,
8,803.2580,3.19e+15,1.0,0.0,1117.478599632465,982.0337230580026,0.04385293698313218,0.24556935912764466,2.11e+05,571895.9909247935,9514.950972137915,100000000.0,3.138351055581761e-06,0.7338086749851456,0.9271784467591353,0.881281631212738,0.3254820337437908,0.09544438469454555,4.471598301704833e-05,0.00026865506518932683,1.5865659085847357,0.0,1683.0,1235.0,
