Loop,Time,r0-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,r0-E,r0-Hp,p0-K,p1-K,Value,r0-Xi,p0-eps,p1-eps,p0-ka,p1-ka,r0-n,r0-nO2,p0-rho,p1-rho,
299,20010.6595,8.54e+15,1.0,0.0,1895.8675336532197,2606.0495919952205,1.62e+05,1025711.0423770754,20556.841662307634,100000000.0,8.930157165025296e-07,0.7338086749851456,0.6207902224394832,0.8680463756741202,0.5657263122291452,0.1908547988425532,2.164571783449511,0.0,1683.0,1235.0,
300,20081.8243,8.65e+15,1.0,0.0,1911.362023720163,2561.2353701493093,1.62e+05,1022572.1474400578,19858.411297075672,100000000.0,8.893459934411235e-07,0.7338086749851456,0.6248136220816451,0.8636721148587434,0.5704446195869408,0.18967610364249957,2.1643587988968793,0.0,1683.0,1235.0,
301,20150.0624,8.64e+15,1.0,0.0,1913.1523258685966,2565.1996943312706,1.62e+05,1025062.7592518551,19887.328145465228,100000000.0,8.881250314445744e-07,0.7338086749851456,0.6249370657062291,0.8655659682782824,0.570932225299011,0.18992700887659392,2.1662220213938284,0.0,1683.0,1235.0,
302,20220.8530,8.70e+15,1.0,0.0,1914.3288737531748,2583.3641058104613,1.61e+05,1030363.9465477737,19637.848751024198,100000000.0,8.874883757275183e-07,0.7338086749851456,0.6232198906757788,0.8691540010096204,0.5712982337154695,0.19062515221731507,2.1718177294503542,0.0,1683.0,1235.0,
303,20299.0953,8.70e+15,1.0,0.0,1915.245340900885,2579.399447234223,1.61e+05,1030312.6976823708,19607.638206962387,100000000.0,8.869369483858168e-07,0.7338086749851456,0.623507313817091,0.8690316640709765,0.57157520069214,0.19053874244524616,2.171942209400738,0.0,1683.0,1235.0,
304,20380.9628,8.67e+15,1.0,0.0,1912.4873451943417,2577.1390072723443,1.61e+05,1028370.2326313013,19815.210669104985,100000000.0,8.866898577016376e-07,0.7338086749851456,0.6236427315253847,0.8679788601681255,0.5707432536491428,0.19038401222003867,2.1686350255830362,0.0,1683.0,1235.0,
305,20450.7925,8.64e+15,1.0,0.0,1905.4246367982191,2590.0755716240787,1.61e+05,1028011.5316837633,20080.720204643036,100000000.0,8.864165814469612e-07,0.7338086749851456,0.6220998950511687,0.8685023876913003,0.5686212836797269,0.19064342773011345,2.1674794563719395,0.0,1683.0,1235.0,
306,20522.2636,8.67e+15,1.0,0.0,1909.210245310007,2588.475224394251,1.61e+05,1029435.6771795114,19897.98430363467,100000000.0,8.863437716794013e-07,0.7338086749851456,0.6224718396915636,0.8690984904460566,0.5697598187243762,0.19068940580925947,2.169370983211165,0.0,1683.0,1235.0,
307,20602.6268,8.65e+15,1.0,0.0,1908.5739843468646,2589.037931693833,1.61e+05,1029047.737535038,19954.861135768726,100000000.0,8.862866684940287e-07,0.7338086749851456,0.6225474821118078,0.8689505156069124,0.5695760420316957,0.19067735939279118,2.169007559482186,0.0,1683.0,1235.0,
308,20686.5773,8.66e+15,1.0,0.0,1910.623567692066,2577.956198615189,1.61e+05,1027483.535959394,19883.645542540715,100000000.0,8.862634822529503e-07,0.7338086749851456,0.6234284541212741,0.8675093159527698,0.5701872921588388,0.19034679159933826,2.1677959542065373,0.0,1683.0,1235.0,
309,20768.2516,8.65e+15,1.0,0.0,1907.9494816046895,2586.222726434051,1.61e+05,1028228.1469709522,19974.23020799429,100000000.0,8.861549233992515e-07,0.7338086749851456,0.6225928073373554,0.8683702387983767,0.5693820676268431,0.19057032766263407,2.16815209307328,0.0,1683.0,1235.0,
310,20848.6671,8.65e+15,1.0,0.0,1907.9494816046895,2586.222726434051,1.61e+05,1028228.1469709522,19974.23020799429,100000000.0,8.861549233992515e-07,0.7338086749851456,0.6225928073373554,0.8683702387983767,0.5693820676268431,0.19057032766263407,2.16815209307328,0.0,1683.0,1235.0,
311,20929.0105,8.66e+15,1.0,0.0,1909.2895810803877,2583.6418165281157,1.61e+05,1028168.8769054078,19931.51736444705,100000000.0,8.861292160385028e-07,0.7338086749851456,0.622939697625997,0.8681880240453115,0.5697872888181066,0.19051001735030798,2.168243042884583,0.0,1683.0,1235.0,
312,21010.8311,8.66e+15,1.0,0.0,1909.5722445743058,2583.9072069579242,1.61e+05,1028302.3479542175,19917.76609360618,100000000.0,8.860892093146654e-07,0.7338086749851456,0.6229667281914,0.8682635687390932,0.5698734367096849,0.19052209800421346,2.168560183366784,0.0,1683.0,1235.0,
