Loop,Time,r0-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r0-Hp,p0-K,p1-K,Value,r0-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r0-nO2,p0-rho,p1-rho,
69,4799.8206,1.77e+12,1.0,0.0,3683.8948155532353,456.4702503087654,0.1789062742279769,0.36792612944869985,1.29e+05,185294.2788632284,36548.829856819444,100000000.0,2.2999360179808653e-06,0.7338086749851456,0.9602815364361148,0.94,0.9995982670795236,0.02655431684167931,4.341623370626423e-05,0.00026168685438701525,2.130389958548409,0.0,1683.0,1235.0,
70,4869.0512,1.78e+12,1.0,0.0,3673.9308025381624,449.98667216630673,0.17970528164822747,0.3491755472279423,1.29e+05,185768.5261437294,36404.67018212894,100000000.0,2.2853868028890965e-06,0.7338086749851456,0.9582078497896936,0.94,0.9977219465059848,0.028092840131306654,4.454880990461129e-05,0.0002570252899272213,2.137671661555607,0.0,1683.0,1235.0,
71,4936.1828,1.74e+12,1.0,0.0,3689.1064534847546,450.92424301970914,0.18012533837615174,0.37460538722296044,1.29e+05,186487.31676967425,36877.99897054018,100000000.0,2.258613890644909e-06,0.7338086749851456,0.9577842860711512,0.94,1.0068524946644772,0.029226860072055796,3.334291097516749e-05,0.00025896235979183956,2.1358382029798673,0.0,1683.0,1235.0,
72,5006.2226,1.72e+12,1.0,0.0,3685.6547152453104,424.1596561139395,0.18056534424077747,0.3795209969858119,1.28e+05,186029.5829835126,36707.78693466594,100000000.0,2.2532426972495487e-06,0.7338086749851456,0.9506048153521209,0.94,1.0052845235875854,0.02817695753729694,2.7647155074543052e-05,0.00025647997468964035,2.155259735992739,0.0,1683.0,1235.0,
73,5071.7620,1.69e+12,1.0,0.0,3701.7431867215496,429.15634659602813,0.1806028319162798,0.39517921591014626,1.28e+05,186448.88847070961,37101.52356709057,100000000.0,2.2397438954227592e-06,0.7338086749851456,0.9549350155216041,0.94,1.013286038944947,0.02871846599016254,2.3398526214130608e-05,0.0002583451271818243,2.148072008621045,0.0,1683.0,1235.0,
74,5131.5873,1.65e+12,1.0,0.0,3711.687759991334,425.8492701780706,0.18058284087807422,0.3982746156575734,1.28e+05,187351.9636137772,37136.456344032544,100000000.0,2.2291320157432224e-06,0.7338086749851456,0.9521077707485248,0.94,1.020510205664058,0.027997927780070188,1.3887233575532831e-05,0.0002612152493046946,2.1563076273101025,0.0,1683.0,1235.0,
75,5188.5036,1.63e+12,1.0,0.0,3726.989501181059,420.7875163721616,0.18007413393825733,0.4099472614230446,1.28e+05,187095.14912834007,37065.410537420175,100000000.0,2.21354538427924e-06,0.7338086749851456,0.9565353097840147,0.94,1.0247052785017103,0.027932262863911355,1.4578419674386302e-05,0.00026087237692839723,2.150133417320175,0.0,1683.0,1235.0,
76,5244.4196,1.62e+12,1.0,0.0,3739.9399508424976,430.6097747988658,0.18023464908114112,0.4243413862423271,1.28e+05,187001.5931892154,36878.23537788862,100000000.0,2.2069192329656365e-06,0.7338086749851456,0.9591340126418839,0.94,1.0281201250035312,0.027264103322755535,1.546130159308445e-05,0.0002630708998398872,2.1327760462160903,0.0,1683.0,1235.0,
77,5303.9523,1.60e+12,1.0,0.0,3761.1421824859763,451.4551272421006,0.18054568675124602,0.44132460850744015,1.28e+05,188127.48717537004,36961.89581296104,100000000.0,2.1944844315889232e-06,0.7338086749851456,0.9659523917546572,0.94,1.0399424024121637,0.02534766133719149,1.2008554688030107e-05,0.0002723203782826547,2.113427685554503,0.0,1683.0,1235.0,
78,5366.7921,1.58e+12,1.0,0.0,3780.3069371665297,435.2240974476067,0.1807713423437704,0.44986080618033614,1.28e+05,187995.98093014094,36871.06113225747,100000000.0,2.1840667977136178e-06,0.7338086749851456,0.9723026843568172,0.94,1.046478026938273,0.02438837457966124,1.3660350559972674e-05,0.0002712040028301958,2.1074166569691184,0.0,1683.0,1235.0,
79,5428.6163,1.56e+12,1.0,0.0,3798.6702663788083,444.03811619222796,0.18024736480964992,0.45654635867729276,1.28e+05,188161.75327744248,37239.79431664897,100000000.0,2.17322799399625e-06,0.7338086749851456,0.9770488209338817,0.94,1.0536440593370013,0.024453271208481793,1.2083115036571363e-05,0.00027298073285931103,2.0976606917941982,0.0,1683.0,1235.0,
80,5488.8483,1.56e+12,1.0,0.0,3798.6429154393572,434.9946504111597,0.18037673850309782,0.4533343764157752,1.28e+05,188335.56302604754,37001.37176328346,100000000.0,2.1682516798615183e-06,0.7338086749851456,0.9768380078243257,0.94,1.054113218050288,0.024139834257335867,1.2038336755625888e-05,0.00027251629529089947,2.1041279357749163,0.0,1683.0,1235.0,
81,5546.7673,1.54e+12,1.0,0.0,3794.0442430621906,432.17833886077267,0.18049003413785625,0.44570719646939455,1.28e+05,188261.19739068422,36870.24368689614,100000000.0,2.1621286695960267e-06,0.7338086749851456,0.9722858536398475,0.94,1.0515530809841875,0.02386941070300818,1.1183307182851517e-05,0.00027168857822616255,2.1108138451818457,0.0,1683.0,1235.0,
82,5604.9898,1.53e+12,1.0,0.0,3804.311600592096,441.8339862170153,0.1803071644277328,0.4506630428497628,1.28e+05,188418.92752681318,36768.20578741541,100000000.0,2.157837579052171e-06,0.7338086749851456,0.975525666048779,0.94,1.0551928708585145,0.023919728658944803,1.1796476081207746e-05,0.000273179295683086,2.1007177360086287,0.0,1683.0,1235.0,
83,5659.8278,1.51e+12,1.0,0.0,3814.277456740053,444.43953009801294,0.18043886452463614,0.45327181500190783,1.28e+05,188771.32921091374,36501.94142497424,100000000.0,2.1498672832099904e-06,0.7338086749851456,0.9762819532228264,0.94,1.0589388272834217,0.023755721269351864,1.158035814599749e-05,0.0002741116501999115,2.096516088225993,0.0,1683.0,1235.0,
84,5713.7380,1.48e+12,1.0,0.0,3820.542493506854,449.4837168090048,0.18018801001334112,0.44091952946751434,1.27e+05,188810.23413258488,35575.01354039332,100000000.0,2.1233637380901703e-06,0.7338086749851456,0.9719782727651878,0.94,1.0588851928297527,0.02388047406939829,1.1274224338183427e-05,0.00027366160162162374,2.103554717891039,0.0,1683.0,1235.0,
85,5771.1620,1.44e+12,1.0,0.0,3838.818284032956,458.89708971463097,0.1801924176398943,0.4351716021949259,1.27e+05,189358.57957052853,35231.445460038856,100000000.0,2.1070048716853258e-06,0.7338086749851456,0.9740331537680592,0.94,1.0643551578756862,0.02468214193738804,1.3755683102692927e-05,0.00027350350787855483,2.098266675229974,0.0,1683.0,1235.0,
86,5835.8925,1.41e+12,1.0,0.0,3858.649332976561,482.1863323657173,0.18032625771814775,0.44892206444297933,1.27e+05,190284.12034835294,34663.95929041422,100000000.0,2.088079510063601e-06,0.7338086749851456,0.9770643611223654,0.94,1.0713473379657623,0.024674445529596994,1.5142550237308345e-05,0.00027818801873158997,2.0750721893320674,0.0,1683.0,1235.0,
