Loop,Time,r0-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r0-Hp,p0-K,p1-K,Value,r0-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r0-nO2,p0-rho,p1-rho,
-1,0,1.60e+12,1.0,0.0,587.0578483388348,694.2516826266453,0.05909788401347729,0.533165907999174,1.51e+05,95630.92975576113,22774.47646026949,100000000.0,0.0030343856919620702,0.7338086749851456,0.8816342517429534,0.94,0.14611373469003264,0.08277746319608827,1.4294168500595786e-05,8.251911410359295e-05,3.4424677568211615,0.0,1683.0,1235.0,
0,56.1884,1.60e+12,1.0,0.0,587.0578483388348,694.2516826266453,0.05909788401347729,0.533165907999174,1.51e+05,95630.92975576113,22774.47646026949,100000000.0,0.0030343856919620702,0.7338086749851456,0.8816342517429534,0.94,0.14611373469003264,0.08277746319608827,1.4294168500595786e-05,8.251911410359295e-05,3.4424677568211615,0.0,1683.0,1235.0,
1,125.9923,2.14e+12,1.0,0.0,700.0925565108657,1793.6576262160002,0.14486618491885364,0.3746062844526471,1.64e+05,110170.43353846335,15453.652899769273,100000000.0,0.0018347800723900252,0.7338086749851456,0.5927914129758327,0.94,0.5861459559218841,0.1822582196506657,2.2883097916129012e-05,0.0006117942300931925,2.8834561684728,0.0,1683.0,1235.0,
2,202.4249,2.32e+12,1.0,0.0,1010.6692173731642,1452.573619419229,0.1274598686122908,0.38239086508632547,1.63e+05,124589.98660684976,18265.060242181542,100000000.0,0.0014793378115024504,0.7338086749851456,0.61238144048005,0.94,0.9923725669970462,0.13458084703884945,8.647229874813632e-05,0.0004249460115797808,3.088747659472031,0.0,1683.0,1235.0,
3,289.3616,3.59e+12,1.0,0.0,1210.966677316897,1693.99601640116,0.10310107610474081,0.48466831793388265,1.70e+05,111865.46597607178,23584.633654512763,100000000.0,0.0010880989110716142,0.7338086749851456,0.7746163804671424,0.94,0.7223049469937516,0.24752246594050148,8.719951102438983e-05,0.0003913802223753678,2.1417881085543655,0.0,1683.0,1235.0,
4,371.8939,3.59e+12,1.0,0.0,1210.966677316897,1693.99601640116,0.10310107610474081,0.48466831793388265,1.70e+05,111865.46597607178,23584.633654512763,100000000.0,0.0010880989110716142,0.7338086749851456,0.7746163804671424,0.94,0.7223049469937516,0.24752246594050148,8.719951102438983e-05,0.0003913802223753678,2.1417881085543655,0.0,1683.0,1235.0,
5,459.4866,2.88e+12,1.0,0.0,1155.4627657088888,1489.6284828313883,0.12403594781374305,0.5487286327707168,1.76e+05,104704.4221039316,25357.82415534023,100000000.0,0.0009635446725397303,0.7338086749851456,0.7737999369728406,0.94,0.9568931654276147,0.1616240856559854,0.00010497373711496705,0.0003095206266531124,2.364139293985885,0.0,1683.0,1235.0,
6,542.8210,2.88e+12,1.0,0.0,1155.4627657088888,1489.6284828313883,0.12403594781374305,0.5487286327707168,1.76e+05,104704.4221039316,25357.82415534023,100000000.0,0.0009635446725397303,0.7338086749851456,0.7737999369728406,0.94,0.9568931654276147,0.1616240856559854,0.00010497373711496705,0.0003095206266531124,2.364139293985885,0.0,1683.0,1235.0,
7,619.7323,4.55e+12,1.0,0.0,1156.9201622020305,577.7305879671776,0.06944915259416298,0.623724704229656,1.72e+05,169291.028672709,20410.5228849907,100000000.0,0.0009303908111384002,0.7338086749851456,0.7703017318574189,0.94,0.767807197352715,0.2473149624590095,6.435693469902214e-05,0.00043252132214695695,2.456482861642784,0.0,1683.0,1235.0,
8,701.2451,3.46e+12,1.0,0.0,1155.3495064750887,1173.2812287463948,0.09967423340493847,0.5547699840083009,1.79e+05,104193.9844172145,20191.593757962994,100000000.0,0.0008508306413162102,0.7338086749851456,0.8138380061621948,0.94,0.7020038856773299,0.1985504872851764,6.68337417905839e-05,0.00034584710846417323,2.248598732985917,0.0,1683.0,1235.0,
9,788.7288,3.19e+12,1.0,0.0,1217.1064592724936,1423.1028211781936,0.10156676645060182,0.5663522703524397,1.74e+05,91464.29153830788,19525.262905494375,100000000.0,0.00072412009847311,0.7338086749851456,0.8025719553685764,0.94,0.8512856477283575,0.20321568188896172,7.345603010860982e-05,0.0003899377859530029,2.1936050772800804,0.0,1683.0,1235.0,
10,874.3914,3.23e+12,1.0,0.0,1316.9870132460942,1156.1985862823235,0.1087874481432175,0.5191931979522513,1.74e+05,115816.83340484631,21118.315993547316,100000000.0,0.0006484453883057674,0.7338086749851456,0.8689920482991125,0.94,0.7982095305543357,0.18353053918791207,6.718304887746633e-05,0.0004168840617824658,2.133544570617736,0.0,1683.0,1235.0,
