Loop,Time,r0-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r0-Hp,p0-K,p1-K,Value,r0-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r0-nO2,r0-qIgn,p0-rho,p1-rho,
12,884.9630,2.46e+12,1.0,0.0,1070.4799392286038,1192.1441150454307,0.08593234532189863,0.4617825025222886,1.81e+05,127387.66078924475,21580.52799686321,100000000.0,8.15218228065356e-05,0.7338086749851456,0.9573583249505211,0.94,0.30143594994764283,0.1194609113896376,6.970888332196679e-05,0.0005607332768806327,1.0131945162229425,0.0,19.452813632270292,1683.0,1235.0,
13,965.9870,2.45e+12,1.0,0.0,1058.9079885179044,1261.2557904058147,0.09515210501309121,0.4578818118048517,1.81e+05,127228.21492656233,22456.64693758011,100000000.0,7.751404648080073e-05,0.7338086749851456,0.959688387114138,0.94,0.2890584935099445,0.11661290860104445,7.352099225455008e-05,0.0005960447918737094,1.0050576002483003,0.0,19.12610329177394,1683.0,1235.0,
14,1045.0170,2.44e+12,1.0,0.0,1084.3706080130628,1244.8289764194456,0.09447258096635597,0.5031361691802614,1.81e+05,127100.45952728926,21722.08717229418,100000000.0,7.604036660616029e-05,0.7338086749851456,0.9601633390849419,0.94,0.3102968140187592,0.11911110152544468,6.891387476630306e-05,0.0005852348050717034,1.01078213034023,0.0,19.10138490893192,1683.0,1235.0,
15,1118.6490,2.45e+12,1.0,0.0,1093.3896057741626,1208.3700847141429,0.09081371109167309,0.5113019797392002,1.81e+05,127053.42448802365,22165.190643181028,100000000.0,7.1368219811826e-05,0.7338086749851456,0.9661793729189371,0.94,0.31358348609612124,0.12238481364156893,6.727605067637036e-05,0.0005721789179976857,1.008205085534084,0.0,19.116589232823834,1683.0,1235.0,
16,1195.4850,2.44e+12,1.0,0.0,1087.733250581331,1204.8329879235584,0.09336714658462567,0.499854256805329,1.81e+05,127228.1157815685,21761.83210154323,100000000.0,6.922255850343547e-05,0.7338086749851456,0.9701531314695983,0.94,0.30576280080245977,0.11779287634842772,7.015797713726363e-05,0.0005760726156245914,1.00230720308618,0.0,19.31654273993697,1683.0,1235.0,
17,1266.4130,2.44e+12,1.0,0.0,1070.148813831961,1142.9957980312652,0.09822062092113959,0.5592579022444868,1.81e+05,120852.02937676242,21830.342389939222,100000000.0,6.485911208133974e-05,0.7338086749851456,0.9541401023232213,0.94,0.3018783589765217,0.10001612818045336,7.295100506649367e-05,0.0005282190568814155,1.009857121347076,0.0,19.34387681897949,1683.0,1235.0,
18,1326.5280,2.44e+12,1.0,0.0,1076.8971282587308,1118.2269504925375,0.10200763731580757,0.5456314878998256,1.81e+05,118950.69915695375,22030.288077383077,100000000.0,5.89713164585045e-05,0.7338086749851456,0.9591497355070671,0.94,0.3039995084624738,0.09113718199995374,7.765780995876474e-05,0.0005171953438415265,1.004661160688404,0.0,19.64727057751086,1683.0,1235.0,
19,1383.6760,2.45e+12,1.0,0.0,1121.7777050991658,1016.5386887644954,0.09122694081136362,0.5722645909402323,1.81e+05,115637.62753747965,20581.407920628757,100000000.0,4.907768949881508e-05,0.7338086749851456,0.9877822297593932,0.94,0.32028752059212195,0.10973413786993433,6.93013516227229e-05,0.000433037074240025,1.0067816394402462,0.0,19.46762442112644,1683.0,1235.0,
20,1452.3580,2.45e+12,1.0,0.0,1098.9536989863009,958.0408660056921,0.08997446907867945,0.5697201801984033,1.81e+05,110181.3430501163,20531.7813031817,100000000.0,4.0438441920550434e-05,0.7338086749851456,0.9635145047905967,0.94,0.3180226555026706,0.08539394454585567,6.594408080185459e-05,0.0003927824236108164,1.0070274356349767,0.0,19.75689848454761,1683.0,1235.0,
21,1519.8860,2.44e+12,1.0,0.0,1075.6055355581811,923.4324476311681,0.09916697608751135,0.5776927497343195,1.81e+05,108803.77434117312,20931.71794806433,100000000.0,3.888759146845223e-05,0.7338086749851456,0.9546893930963745,0.94,0.30559533692688157,0.07357946244512967,7.58094822265099e-05,0.00039268612810274505,1.0073214623528393,0.0,20.061992986337916,1683.0,1235.0,
22,1589.4040,2.44e+12,1.0,0.0,1067.9811120301124,873.1148036887187,0.10060617281935047,0.6174843544480544,1.81e+05,106306.62318081273,20934.215624442375,100000000.0,3.459070713261167e-05,0.7338086749851456,0.948914685382815,0.94,0.30289072826120916,0.05631803028140911,7.494354871448863e-05,0.0004033298573783154,1.0104574168300675,0.0,20.27337756803557,1683.0,1235.0,
23,1662.3280,2.44e+12,1.0,0.0,1075.8917920222461,829.8259226666116,0.09936181080410972,0.6275116082595823,1.81e+05,104252.06268871001,20431.78889821287,100000000.0,3.065214849648639e-05,0.7338086749851456,0.9574319566038643,0.94,0.30432904616652284,0.07545617057050794,7.390716003822053e-05,0.0003480023779281468,1.0095476355838644,0.0,20.62168970580248,1683.0,1235.0,
24,1735.9540,2.45e+12,1.0,0.0,1065.8840079572014,806.5659571795452,0.09847963637840206,0.5950223844984412,1.81e+05,101323.64411268204,21470.258640354157,100000000.0,2.9072729931984392e-05,0.7338086749851456,0.9480614549549329,0.94,0.30376423714669654,0.061849703219875235,7.01558679910765e-05,0.000334762246955417,1.0056188356476006,0.0,20.704334705139992,1683.0,1235.0,
25,1807.4600,2.44e+12,1.0,0.0,1065.8288050599058,809.6760765098954,0.09775407052888148,0.5946813434919436,1.81e+05,101188.2867887996,21621.67845016475,100000000.0,2.7716309577489874e-05,0.7338086749851456,0.9486939462948074,0.94,0.3023116160058459,0.05886679242596857,7.09860077164362e-05,0.00034198492896173613,1.009060675575363,0.0,20.59847536690077,1683.0,1235.0,
26,1886.0830,2.44e+12,1.0,0.0,1059.6699765899934,805.9224633080787,0.09960163506588315,0.5966863883877206,1.81e+05,100219.61896204698,21422.6473599756,100000000.0,2.6775462435651377e-05,0.7338086749851456,0.9432947801062477,0.94,0.3014511381615332,0.059121304601808755,7.097747582007625e-05,0.0003345561923799701,1.0074334513193182,0.0,20.70828330641148,1683.0,1235.0,
27,1966.0260,2.44e+12,1.0,0.0,1065.5105035777528,793.2894425708552,0.09817613721255594,0.5840527836920069,1.81e+05,98778.37998961913,21236.182188860686,100000000.0,2.669132275117227e-05,0.7338086749851456,0.9459169818155051,0.94,0.3045943112158084,0.05755178594930581,6.78953554944558e-05,0.00032397194955236354,1.0058855333065937,0.0,20.643080121885518,1683.0,1235.0,
28,2046.4120,2.44e+12,1.0,0.0,1055.2231785924027,786.2166562620491,0.10167657240437747,0.6041786560771079,1.81e+05,99121.56715317871,22227.836282582157,100000000.0,2.6422509615333408e-05,0.7338086749851456,0.9419167967011953,0.94,0.3002943555635317,0.05153657234054412,6.885328758010663e-05,0.0003363157224002566,1.0060375187132025,0.0,20.590813510483528,1683.0,1235.0,
29,2122.9390,2.44e+12,1.0,0.0,1060.2093318700977,786.7502836021229,0.0996306589256952,0.5968939007557879,1.81e+05,98552.85552691836,21881.535375279607,100000000.0,2.641814812263096e-05,0.7338086749851456,0.9429799327511135,0.94,0.3032130708925761,0.053627893893428244,6.76220168103871e-05,0.00032860949725849143,1.0082152844343564,0.0,20.674367364205317,1683.0,1235.0,
30,2197.6310,2.44e+12,1.0,0.0,1050.2350992507609,795.0816173038859,0.10206845399532122,0.5984614203231968,1.81e+05,99070.88246537195,22353.508613386628,100000000.0,2.6257662690064197e-05,0.7338086749851456,0.9381080032864645,0.94,0.2998911646395517,0.0488090060757804,6.737395538161093e-05,0.0003414707643842698,1.007556991154686,0.0,20.635560719092624,1683.0,1235.0,
31,2263.6650,2.45e+12,1.0,0.0,1051.50126288018,817.4629548822195,0.10335043455444522,0.5527609762670314,1.81e+05,98288.6023527472,22844.587082313657,100000000.0,2.6096238586336972e-05,0.7338086749851456,0.9399351950079322,0.94,0.30308855844648097,0.04932694958727029,6.12530090526249e-05,0.0003344561381674914,1.0061977971714082,0.0,20.410713367502247,1683.0,1235.0,
32,2331.4070,2.45e+12,1.0,0.0,1047.8771591333439,806.0031532863577,0.10330711072334808,0.5704348303184488,1.81e+05,98433.56180937524,22857.802010744017,100000000.0,2.6085044187377443e-05,0.7338086749851456,0.9373491817196675,0.94,0.3011995377038975,0.04935557138232774,6.26335043974889e-05,0.00033527163466713996,1.005356292675613,0.0,20.6289281958949,1683.0,1235.0,
33,2413.2420,2.45e+12,1.0,0.0,1046.3455760607267,807.8619222780322,0.1036778215974135,0.574896125551035,1.81e+05,98727.27424864024,22889.094550138776,100000000.0,2.6069891498528324e-05,0.7338086749851456,0.9364142339361488,0.94,0.30066385544721097,0.049363340155882486,6.30047387093249e-05,0.00033782727663875375,1.0060712672633447,0.0,20.540629839090965,1683.0,1235.0,
34,2487.6640,2.45e+12,1.0,0.0,1052.1789540526677,811.2262133646117,0.10223405965990282,0.5713941851144252,1.81e+05,98767.86180704414,22728.490847488072,100000000.0,2.6051025444834674e-05,0.7338086749851456,0.9399824920457396,0.94,0.3027057444438964,0.053063680047401904,6.223063318835134e-05,0.0003334107701489898,1.0044338496727145,0.0,20.561043597818447,1683.0,1235.0,
35,2563.7820,2.45e+12,1.0,0.0,1050.9661551606905,814.6341884588303,0.10261752281371714,0.5685573441738505,1.81e+05,98915.15043878226,22839.90326950453,100000000.0,2.604596464114334e-05,0.7338086749851456,0.9393112400466691,0.94,0.3023771274383205,0.051342055555323826,6.22688001230927e-05,0.00033690426453258633,1.0049003076559515,0.0,20.53592672324068,1683.0,1235.0,
36,2635.8950,2.45e+12,1.0,0.0,1051.1528859641717,815.8637735495147,0.10275238362282699,0.5643688363549133,1.81e+05,98780.03833873897,22934.233414104587,100000000.0,2.6037399243745938e-05,0.7338086749851456,0.9396104457343639,0.94,0.3028333910612824,0.05224456201000946,6.13083987787181e-05,0.0003345706708100493,1.0040941565505543,0.0,20.493239654714028,1683.0,1235.0,
37,2705.5330,2.45e+12,1.0,0.0,1052.540835398891,818.2874405479988,0.10247090963483066,0.5610947709763525,1.81e+05,98723.74737435381,22952.81620382765,100000000.0,2.603668199022911e-05,0.7338086749851456,0.9404273767551092,0.94,0.30357001668247546,0.053279875614397704,6.068062295396762e-05,0.0003328718453060406,1.0036072420947737,0.0,20.501040807450707,1683.0,1235.0,
38,2784.1530,2.45e+12,1.0,0.0,1052.6381753599826,817.8072534676526,0.10231539907798642,0.5616249600009869,1.81e+05,98755.67435703771,22898.81340474035,100000000.0,2.603600302282262e-05,0.7338086749851456,0.9403878100625089,0.94,0.3035097010012212,0.05326821506438963,6.08988238103883e-05,0.0003330183599453327,1.0035849688830054,0.0,20.51234427631801,1683.0,1235.0,
39,2862.3630,2.45e+12,1.0,0.0,1051.7732908467228,816.9802002020126,0.1024290801121524,0.561840064727831,1.81e+05,98687.25221007582,22953.22923402352,100000000.0,2.6035351823100537e-05,0.7338086749851456,0.939848293976639,0.94,0.3031968317229009,0.05258580415949339,6.093882030726129e-05,0.00033346443899722524,1.0040549845253297,0.0,20.514940825411816,1683.0,1235.0,
40,2940.0390,2.45e+12,1.0,0.0,1051.8810585774318,818.0662177222368,0.1022658600283364,0.5609335152718786,1.81e+05,98728.2740530629,23005.64298501517,100000000.0,2.6034474240556895e-05,0.7338086749851456,0.9399115348540121,0.94,0.3033314251000325,0.05287697584771383,6.068592932356921e-05,0.00033336125490136543,1.003762064388762,0.0,20.5045983013907,1683.0,1235.0,
41,3004.9670,2.45e+12,1.0,0.0,1051.8266133746447,819.4682162088629,0.10185529262883693,0.5585340594360257,1.81e+05,98694.04425592648,22985.289325474663,100000000.0,2.603382601394359e-05,0.7338086749851456,0.9397761635957644,0.94,0.3033575589337411,0.05302232492555309,6.041469505120545e-05,0.000332887675913028,1.0036724007619198,0.0,20.49588836578752,1683.0,1235.0,
42,3060.4030,2.45e+12,1.0,0.0,1053.7739577012774,824.4083099529471,0.10020687527954647,0.5528086506292393,1.81e+05,98763.49204522364,22994.520367838195,100000000.0,2.6031793955065702e-05,0.7338086749851456,0.9405846468778125,0.94,0.30414775555570084,0.05385859378959593,5.967521182816763e-05,0.00033237389408687144,1.0039197906124642,0.0,20.444818906287136,1683.0,1235.0,
43,3112.7000,2.45e+12,1.0,0.0,1054.7568042105345,830.5573688837051,0.09627627518421053,0.5450671844013667,1.81e+05,98852.6143802203,22976.903273751188,100000000.0,2.6026287025318617e-05,0.7338086749851456,0.9399981288551732,0.94,0.30475276414356467,0.05469614112557784,5.805597826905674e-05,0.00033180218312943357,1.0035578387252775,0.0,20.366785745801444,1683.0,1235.0,
44,3167.6220,2.46e+12,1.0,0.0,1056.9720817540606,846.3461556146049,0.09044354178943774,0.5248498772305916,1.81e+05,99012.13006032152,23060.53261747767,100000000.0,2.6021065746971165e-05,0.7338086749851456,0.9396377363870646,0.94,0.3059674607166449,0.05677081736437947,5.5548466373969544e-05,0.0003300123004292582,1.0037378679404205,0.0,20.213794356326616,1683.0,1235.0,
45,3228.8270,2.46e+12,1.0,0.0,1056.8277193327285,856.6807361494086,0.08637819560452395,0.5117195058924537,1.81e+05,99151.86722987879,23080.01544771711,100000000.0,2.601822030856321e-05,0.7338086749851456,0.9383123281490104,0.94,0.3062984671920935,0.05883455440955282,5.364692454226395e-05,0.0003279500195546106,1.003267174892739,0.0,20.155118328315538,1683.0,1235.0,
46,3293.2710,2.46e+12,1.0,0.0,1053.0010757898172,857.6945749151176,0.0862653026763823,0.5109464821112694,1.81e+05,99211.4766649179,23334.95506056355,100000000.0,2.601393154335175e-05,0.7338086749851456,0.9359686945992006,0.94,0.30496155600115626,0.05860854643641461,5.3480740303523056e-05,0.0003285589385070086,1.0012902373157946,0.0,20.107279057153427,1683.0,1235.0,
47,3356.0830,2.46e+12,1.0,0.0,1049.2509055054338,862.4696521957284,0.08562861660564236,0.5060364896285778,1.81e+05,99270.42965517004,23465.432962098545,100000000.0,2.601224191704188e-05,0.7338086749851456,0.9332887231143296,0.94,0.30354878496632026,0.05639092808515344,5.358335532423815e-05,0.00033220349241249955,1.0012444707298465,0.0,20.161679791918843,1683.0,1235.0,
48,3424.8990,2.46e+12,1.0,0.0,1050.8052622141113,870.4711122070566,0.08214693459090017,0.49506770113886733,1.81e+05,99334.98908293116,23589.051898898117,100000000.0,2.601128002637255e-05,0.7338086749851456,0.9333031867590432,0.94,0.30430704758028904,0.05956906474121134,5.20466254086757e-05,0.00032805226386510946,1.0004820844872568,0.0,20.05432626797003,1683.0,1235.0,
49,3503.4070,2.46e+12,1.0,0.0,1048.5862270622154,868.4317431921698,0.08384939143988471,0.49818772815105594,1.81e+05,99327.30064285698,23558.056079348087,100000000.0,2.6010518317107526e-05,0.7338086749851456,0.9324088037768304,0.94,0.3034687381032335,0.058977436673274604,5.263761468480532e-05,0.0003288774209164458,1.0001845910737646,0.0,20.09384427634567,1683.0,1235.0,
50,3579.8360,2.46e+12,1.0,0.0,1048.3849826143407,872.6017572779813,0.08273477273247899,0.49274662122240265,1.81e+05,99351.50504090782,23629.377812007235,100000000.0,2.6010255299319743e-05,0.7338086749851456,0.9319263711692529,0.94,0.30353002034505816,0.058990999387888425,5.208465472264506e-05,0.0003290648099754916,0.9999241655333901,0.0,20.028585818347615,1683.0,1235.0,
51,3649.5490,2.46e+12,1.0,0.0,1049.671082794203,873.0310898143816,0.08290005934512837,0.4915758573175235,1.81e+05,99325.52971084992,23559.619323459316,100000000.0,2.6009669088422404e-05,0.7338086749851456,0.9328281489286904,0.94,0.3039785699221374,0.05954923239885662,5.2110742487269375e-05,0.0003280598526953797,1.00029676123697,0.0,20.01448314207453,1683.0,1235.0,
52,3705.9710,2.46e+12,1.0,0.0,1049.8085426623352,880.2225532479501,0.0829348186911946,0.48138706327705494,1.81e+05,99343.74653466538,23698.05945771349,100000000.0,2.6008252193053772e-05,0.7338086749851456,0.9328860521771201,0.94,0.3040384788236162,0.06065084229267348,5.217908192723457e-05,0.000326598922523887,1.0003397217596446,0.0,19.92886356043189,1683.0,1235.0,
53,3756.5050,2.47e+12,1.0,0.0,1047.0713166097069,899.3743972486294,0.08292558973029437,0.45585406111039656,1.81e+05,99401.80789168985,24043.252994904262,100000000.0,2.6006326727971075e-05,0.7338086749851456,0.9311855848235244,0.94,0.3030968839325717,0.0615132598981349,5.21152832046938e-05,0.00032598663761298217,0.9997938766100019,0.0,19.703208182597297,1683.0,1235.0,
54,3809.1180,2.47e+12,1.0,0.0,1047.9032529155902,930.4173711201362,0.08220662817800828,0.4134867939994133,1.81e+05,99439.74897077066,24482.981295029633,100000000.0,2.600388278107924e-05,0.7338086749851456,0.9315239659041736,0.94,0.30355054040578244,0.06436033094884577,5.160007824545029e-05,0.0003226727443054114,0.9998226362418996,0.0,19.243168925351263,1683.0,1235.0,
55,3866.7290,2.48e+12,1.0,0.0,1045.7957353512302,946.4129323313728,0.08348313344079009,0.3914283584106206,1.81e+05,99503.74151532244,24968.07932907139,100000000.0,2.6001889874877196e-05,0.7338086749851456,0.9305397396466246,0.94,0.3027327684526283,0.06567891121359382,5.219601146606848e-05,0.000321305344670445,0.999960180187093,0.0,18.999852519631347,1683.0,1235.0,
56,3932.5470,2.48e+12,1.0,0.0,1045.6891551306126,971.2985125474506,0.08504152644157517,0.35719789307840444,1.81e+05,99518.52839577562,25159.31007719532,100000000.0,2.600115288401734e-05,0.7338086749851456,0.9310742285106259,0.94,0.30257655313147824,0.06772406907809604,5.2752531918973195e-05,0.0003189041394152924,0.9998930118155589,0.0,18.679101231073275,1683.0,1235.0,
57,4003.8780,2.48e+12,1.0,0.0,1045.459641166518,966.8558139152591,0.08379954202931679,0.36395886557738005,1.81e+05,99549.70650797646,25144.072919717677,100000000.0,2.600064305274658e-05,0.7338086749851456,0.9305481067551804,0.94,0.3025904245262576,0.06713291003535216,5.21931247539407e-05,0.00031991857981304483,0.9995399811064873,0.0,18.74244459243544,1683.0,1235.0,
58,4082.2880,2.48e+12,1.0,0.0,1045.499103668758,967.7791895016311,0.08395295307553005,0.36221726300560797,1.81e+05,99558.30912742883,25263.60488035499,100000000.0,2.6000604452095962e-05,0.7338086749851456,0.9306285157746974,0.94,0.3025610560826675,0.06842308856881846,5.232681845039586e-05,0.000318029021187265,0.999416636932521,0.0,18.70987787366542,1683.0,1235.0,
59,4156.0040,2.48e+12,1.0,0.0,1045.5527836764204,968.7810675154092,0.0829900310736763,0.3615333266582981,1.81e+05,99596.00712770864,25252.089591422315,100000000.0,2.6000503796790352e-05,0.7338086749851456,0.9304014987211112,0.94,0.30265724647841896,0.06824638008345021,5.186116214740303e-05,0.0003185967807570366,0.9991950403858603,0.0,18.70302424923144,1683.0,1235.0,
60,4236.9020,2.48e+12,1.0,0.0,1045.499741708306,967.2373970312751,0.0839154331870037,0.36330153302756474,1.81e+05,99558.26177728691,25256.310939937866,100000000.0,2.6000434092394966e-05,0.7338086749851456,0.9306216473027094,0.94,0.3025946180435555,0.06776911030565898,5.2245585296607484e-05,0.00031902973636124387,0.9994146024089361,0.0,18.703117846617737,1683.0,1235.0,
61,4314.0070,2.48e+12,1.0,0.0,1045.6890571589686,968.0928330137208,0.0835130993333238,0.36211500713733996,1.81e+05,99565.1937189314,25256.185926655096,100000000.0,2.6000410959949297e-05,0.7338086749851456,0.9306328807934776,0.94,0.30270739030653504,0.06826635407455203,5.201800256508589e-05,0.0003183538262805513,0.999360493777032,0.0,18.706423314174202,1683.0,1235.0,
62,4389.0290,2.48e+12,1.0,0.0,1045.847705990338,964.3740855804349,0.08329479899377096,0.3670446392163015,1.81e+05,99571.2599540023,25155.807608264622,100000000.0,2.6000391481094712e-05,0.7338086749851456,0.9306566104832117,0.94,0.3027497808005103,0.06894749473968576,5.198917307816543e-05,0.0003172910760834752,0.9993125639346683,0.0,18.767152876029726,1683.0,1235.0,
63,4466.3460,2.48e+12,1.0,0.0,1045.5140951779463,967.642580817449,0.08327617752946344,0.3627038657056644,1.81e+05,99577.67401343236,25248.121345584128,100000000.0,2.6000361529419816e-05,0.7338086749851456,0.9304436036830459,0.94,0.3026649975085973,0.06889658601407522,5.191991928571323e-05,0.00031746860142324926,0.9992835644708395,0.0,18.713507631062818,1683.0,1235.0,
64,4545.6780,2.48e+12,1.0,0.0,1045.608460085708,966.2572238095585,0.08313351402482388,0.36464451693543354,1.81e+05,99587.03452402882,25198.325100625723,100000000.0,2.600034209217732e-05,0.7338086749851456,0.9304565292773703,0.94,0.30270883273595584,0.06950573030401122,5.185879713295615e-05,0.00031661708633015987,0.9992505315581812,0.0,18.74515643159792,1683.0,1235.0,
65,4625.9560,2.48e+12,1.0,0.0,1045.608460085708,966.2572238095585,0.08313351402482388,0.36464451693543354,1.81e+05,99587.03452402882,25198.325100625723,100000000.0,2.600034209217732e-05,0.7338086749851456,0.9304565292773703,0.94,0.30270883273595584,0.06950573030401122,5.185879713295615e-05,0.00031661708633015987,0.9992505315581812,0.0,18.74515643159792,1683.0,1235.0,
66,4702.4830,2.48e+12,1.0,0.0,1045.608460085708,966.2572238095585,0.08313351402482388,0.36464451693543354,1.81e+05,99587.03452402882,25198.325100625723,100000000.0,2.600034209217732e-05,0.7338086749851456,0.9304565292773703,0.94,0.30270883273595584,0.06950573030401122,5.185879713295615e-05,0.00031661708633015987,0.9992505315581812,0.0,18.74515643159792,1683.0,1235.0,
67,4781.7800,2.48e+12,1.0,0.0,1045.608460085708,966.2572238095585,0.08313351402482388,0.36464451693543354,1.81e+05,99587.03452402882,25198.325100625723,100000000.0,2.600034209217732e-05,0.7338086749851456,0.9304565292773703,0.94,0.30270883273595584,0.06950573030401122,5.185879713295615e-05,0.00031661708633015987,0.9992505315581812,0.0,18.74515643159792,1683.0,1235.0,
68,4859.0910,2.48e+12,1.0,0.0,1045.608460085708,966.2572238095585,0.08313351402482388,0.36464451693543354,1.81e+05,99587.03452402882,25198.325100625723,100000000.0,2.600034209217732e-05,0.7338086749851456,0.9304565292773703,0.94,0.30270883273595584,0.06950573030401122,5.185879713295615e-05,0.00031661708633015987,0.9992505315581812,0.0,18.74515643159792,1683.0,1235.0,
69,4938.5820,2.48e+12,1.0,0.0,1045.608460085708,966.2572238095585,0.08313351402482388,0.36464451693543354,1.81e+05,99587.03452402882,25198.325100625723,100000000.0,2.600034209217732e-05,0.7338086749851456,0.9304565292773703,0.94,0.30270883273595584,0.06950573030401122,5.185879713295615e-05,0.00031661708633015987,0.9992505315581812,0.0,18.74515643159792,1683.0,1235.0,
