Loop,Time,r0-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r0-Hp,p0-K,p1-K,Value,r0-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r0-nO2,p0-rho,p1-rho,
-1,0,2.45e+12,1.0,0.0,1146.8814948152647,1569.2466915502578,0.041551421229205174,0.8776978401134798,1.77e+05,205858.88316205583,5216.036598086248,100000000.0,5.894187693090068e-05,0.7338086749851456,0.8670461488942596,0.94,0.6475442856330982,0.32048979058241384,0.00011202506752607997,0.0007473610204685946,0.9287719148250217,0.0,1683.0,1235.0,
0,53.2142,2.45e+12,1.0,0.0,1146.8814948152647,1569.2466915502578,0.041551421229205174,0.8776978401134798,1.77e+05,205858.88316205583,5216.036598086248,100000000.0,5.894187693090068e-05,0.7338086749851456,0.8670461488942596,0.94,0.6475442856330982,0.32048979058241384,0.00011202506752607997,0.0007473610204685946,0.9287719148250217,0.0,1683.0,1235.0,
1,117.7470,2.45e+12,1.0,0.0,1146.8814948152647,1569.2466915502578,0.041551421229205174,0.8776978401134798,1.77e+05,205858.88316205583,5216.036598086248,100000000.0,5.894187693090068e-05,0.7338086749851456,0.8670461488942596,0.94,0.6475442856330982,0.32048979058241384,0.00011202506752607997,0.0007473610204685946,0.9287719148250217,0.0,1683.0,1235.0,
2,196.0886,2.45e+12,1.0,0.0,1019.8022748918255,2725.4545070226377,0.045381583301368336,0.4484028101632728,1.80e+05,134131.1169612815,12527.590212307274,100000000.0,5.2424340571644174e-05,0.7338086749851456,0.8746116780314868,0.94,0.3097309857001305,0.2732588631620625,4.463958697803423e-05,0.0007843831415035829,0.960405701145589,0.0,1683.0,1235.0,
3,275.2329,2.21e+12,1.0,0.0,1139.3044575246656,3700.6963031901996,0.049009511489162216,0.8166053974984058,1.78e+05,85854.23578753241,33012.18363863076,100000000.0,5.217586495756573e-05,0.7338086749851456,0.9436183692698206,0.94,0.27056327296418703,0.17448326043629847,8.046468222960946e-05,0.0007289387754713032,1.0611526824110968,0.0,1683.0,1235.0,
4,359.7004,2.41e+12,1.0,0.0,1124.2774469064082,1978.0127521179156,0.045141562032205027,0.6473893647040938,1.71e+05,144476.50315465743,20630.111523225332,100000000.0,4.286502412874204e-05,0.7338086749851456,0.793335341694869,0.94,0.2712437964525737,0.23142970630587562,0.00011554719369839834,0.0004251032274801747,0.9682457468413459,0.0,1683.0,1235.0,
5,444.4456,2.31e+12,1.0,0.0,1068.8680438802744,2262.626633425929,0.04516630558221228,0.6644999234173278,1.74e+05,161493.43571305816,18416.373942304497,100000000.0,3.135251784456467e-05,0.7338086749851456,0.8181144358886343,0.94,0.33341885689667256,0.22736683500313962,5.822848642630409e-05,0.0006870900062072779,0.998210541087361,0.0,1683.0,1235.0,
6,525.9983,2.38e+12,1.0,0.0,1071.114106739668,2388.5173463258275,0.04468804709073915,0.5195772092182618,1.73e+05,143926.21184736496,17712.57724849222,100000000.0,2.17661506075661e-05,0.7338086749851456,0.7986974176628943,0.94,0.31825298503622623,0.16438065182054656,7.152603478577873e-05,0.0005082172500816898,1.0045094784879682,0.0,1683.0,1235.0,
7,604.0453,2.35e+12,1.0,0.0,1117.673499068902,1963.7390789220817,0.04621670569609388,0.6317082183731824,1.74e+05,164870.91592370888,19629.66392188194,100000000.0,1.919798877468463e-05,0.7338086749851456,0.8496094051783265,0.94,0.32313306213696413,0.20811735387023775,9.416261447988799e-05,0.0005770857786050283,1.0013152134638932,0.0,1683.0,1235.0,
8,685.6055,2.30e+12,1.0,0.0,1109.611642296465,2085.5663688507716,0.04578533909822155,0.603441303238116,1.73e+05,158888.92064956695,18966.14768339273,100000000.0,9.37464112955355e-06,0.7338086749851456,0.8389457295184138,0.94,0.30108621945716696,0.21068447943256227,8.131867568037491e-05,0.00063012549687323,1.000966933695476,0.0,1683.0,1235.0,
