# Time [s], Mass [Kg]
1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00
3.000000000000000000e+00,1.000000000000000000e+00
4.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.000000000000000000e+00
7.000000000000000000e+00,9.999999400000000316e-01
8.000000000000000000e+00,9.999995799999999990e-01
9.000000000000000000e+00,9.999980899999999506e-01
1.000000000000000000e+01,9.999930900000000289e-01
1.100000000000000000e+01,9.999783599999999550e-01
1.200000000000000000e+01,9.999415299999999673e-01
1.300000000000000000e+01,9.998598699999999839e-01
1.400000000000000000e+01,9.996971500000000344e-01
1.500000000000000000e+01,9.994015699999999613e-01
1.600000000000000000e+01,9.989091799999999521e-01
1.700000000000000000e+01,9.981573200000000146e-01
1.800000000000000000e+01,9.971082199999999895e-01
1.900000000000000000e+01,9.957599599999999995e-01
2.000000000000000000e+01,9.941567799999999622e-01
2.100000000000000000e+01,9.923942100000000544e-01
2.200000000000000000e+01,9.905543300000000384e-01
2.300000000000000000e+01,9.887504599999999977e-01
2.400000000000000000e+01,9.871148499999999881e-01
2.500000000000000000e+01,9.857137799999999839e-01
2.600000000000000000e+01,9.845916599999999796e-01
2.700000000000000000e+01,9.836733899999999808e-01
2.800000000000000000e+01,9.826386000000000287e-01
2.900000000000000000e+01,9.813672900000000032e-01
3.000000000000000000e+01,9.799142499999999867e-01
3.100000000000000000e+01,9.783458099999999824e-01
3.200000000000000000e+01,9.767322499999999685e-01
3.300000000000000000e+01,9.751437899999999548e-01
3.400000000000000000e+01,9.736446100000000214e-01
3.500000000000000000e+01,9.722853299999999477e-01
3.600000000000000000e+01,9.710887099999999661e-01
3.700000000000000000e+01,9.700353099999999840e-01
3.800000000000000000e+01,9.690475499999999798e-01
3.900000000000000000e+01,9.680126900000000090e-01
4.000000000000000000e+01,9.668441399999999630e-01
4.100000000000000000e+01,9.655601999999999796e-01
4.200000000000000000e+01,9.642001999999999517e-01
4.300000000000000000e+01,9.628050299999999506e-01
4.400000000000000000e+01,9.614169599999999871e-01
4.500000000000000000e+01,9.600738300000000169e-01
4.600000000000000000e+01,9.588059199999999782e-01
4.700000000000000000e+01,9.576316499999999454e-01
4.800000000000000000e+01,9.565510699999999478e-01
4.900000000000000000e+01,9.555414899999999934e-01
5.000000000000000000e+01,9.545589100000000382e-01
5.100000000000000000e+01,9.535509300000000188e-01
5.200000000000000000e+01,9.524798399999999665e-01
5.300000000000000000e+01,9.513371000000000466e-01
5.400000000000000000e+01,9.501419700000000024e-01
5.500000000000000000e+01,9.489187000000000038e-01
5.600000000000000000e+01,9.476910200000000506e-01
5.700000000000000000e+01,9.464818200000000292e-01
5.800000000000000000e+01,9.453100599999999520e-01
5.900000000000000000e+01,9.441891900000000115e-01
6.000000000000000000e+01,9.431245299999999609e-01
6.100000000000000000e+01,9.421121500000000371e-01
6.200000000000000000e+01,9.411369600000000224e-01
6.300000000000000000e+01,9.401760700000000304e-01
6.400000000000000000e+01,9.392034400000000005e-01
6.500000000000000000e+01,9.381984500000000171e-01
6.600000000000000000e+01,9.371522700000000095e-01
6.700000000000000000e+01,9.360685300000000097e-01
6.800000000000000000e+01,9.349598900000000157e-01
6.900000000000000000e+01,9.338409899999999819e-01
7.000000000000000000e+01,9.327263799999999661e-01
7.100000000000000000e+01,9.316281699999999777e-01
7.200000000000000000e+01,9.305561199999999866e-01
7.300000000000000000e+01,9.295157800000000137e-01
7.400000000000000000e+01,9.285083400000000431e-01
7.500000000000000000e+01,9.275292800000000115e-01
7.600000000000000000e+01,9.265690399999999549e-01
7.700000000000000000e+01,9.256144200000000488e-01
7.800000000000000000e+01,9.246515600000000390e-01
7.900000000000000000e+01,9.236685000000000034e-01
8.000000000000000000e+01,9.226590999999999543e-01
8.100000000000000000e+01,9.216234100000000318e-01
8.200000000000000000e+01,9.205673300000000170e-01
8.300000000000000000e+01,9.194995799999999830e-01
8.400000000000000000e+01,9.184296100000000074e-01
8.500000000000000000e+01,9.173657899999999588e-01
8.600000000000000000e+01,9.163148399999999638e-01
8.700000000000000000e+01,9.152810599999999797e-01
8.800000000000000000e+01,9.142657499999999882e-01
8.900000000000000000e+01,9.132672499999999749e-01
9.000000000000000000e+01,9.122807400000000344e-01
9.100000000000000000e+01,9.112988100000000147e-01
9.200000000000000000e+01,9.103128299999999617e-01
9.300000000000000000e+01,9.093145099999999648e-01
9.400000000000000000e+01,9.082980200000000393e-01
9.500000000000000000e+01,9.072608899999999865e-01
9.600000000000000000e+01,9.062043400000000526e-01
9.700000000000000000e+01,9.051328899999999678e-01
9.800000000000000000e+01,9.040525000000000366e-01
9.900000000000000000e+01,9.029695399999999594e-01
1.000000000000000000e+02,9.018893199999999943e-01
1.010000000000000000e+02,9.008157799999999549e-01
1.020000000000000000e+02,8.997507099999999536e-01
1.030000000000000000e+02,8.986939200000000350e-01
1.040000000000000000e+02,8.976426699999999759e-01
1.050000000000000000e+02,8.965927999999999676e-01
1.060000000000000000e+02,8.955384499999999859e-01
1.070000000000000000e+02,8.944740300000000310e-01
1.080000000000000000e+02,8.933945300000000200e-01
1.090000000000000000e+02,8.922971499999999834e-01
1.100000000000000000e+02,8.911814700000000311e-01
1.110000000000000000e+02,8.900494599999999590e-01
1.120000000000000000e+02,8.889047500000000213e-01
1.130000000000000000e+02,8.877518199999999693e-01
1.140000000000000000e+02,8.865948299999999449e-01
1.150000000000000000e+02,8.854366500000000473e-01
1.160000000000000000e+02,8.842787699999999917e-01
1.170000000000000000e+02,8.831210699999999525e-01
1.180000000000000000e+02,8.819616999999999596e-01
1.190000000000000000e+02,8.807972099999999971e-01
1.200000000000000000e+02,8.796235300000000423e-01
1.210000000000000000e+02,8.784364500000000353e-01
1.220000000000000000e+02,8.772324900000000314e-01
1.230000000000000000e+02,8.760096400000000338e-01
1.240000000000000000e+02,8.747675400000000101e-01
1.250000000000000000e+02,8.735076200000000402e-01
1.260000000000000000e+02,8.722324999999999662e-01
1.270000000000000000e+02,8.709450399999999481e-01
1.280000000000000000e+02,8.696477999999999708e-01
1.290000000000000000e+02,8.683422200000000535e-01
1.300000000000000000e+02,8.670285300000000195e-01
