# Time [s], Mass [Kg]
1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00
3.000000000000000000e+00,1.000000000000000000e+00
4.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.000000000000000000e+00
7.000000000000000000e+00,1.000000000000000000e+00
8.000000000000000000e+00,9.999999400000000316e-01
9.000000000000000000e+00,9.999996399999999674e-01
1.000000000000000000e+01,9.999977399999999683e-01
1.100000000000000000e+01,9.999880199999999775e-01
1.200000000000000000e+01,9.999562499999999909e-01
1.300000000000000000e+01,9.998775699999999933e-01
1.400000000000000000e+01,9.997118699999999469e-01
1.500000000000000000e+01,9.994043099999999624e-01
1.600000000000000000e+01,9.988919499999999729e-01
1.700000000000000000e+01,9.981193499999999608e-01
1.800000000000000000e+01,9.970743699999999876e-01
1.900000000000000000e+01,9.957575800000000310e-01
2.000000000000000000e+01,9.942154300000000111e-01
2.100000000000000000e+01,9.925859599999999894e-01
2.200000000000000000e+01,9.908609999999999918e-01
2.300000000000000000e+01,9.891266800000000359e-01
2.400000000000000000e+01,9.875366700000000053e-01
2.500000000000000000e+01,9.860368999999999939e-01
2.600000000000000000e+01,9.846841699999999697e-01
2.700000000000000000e+01,9.835083500000000312e-01
2.800000000000000000e+01,9.823968400000000489e-01
2.900000000000000000e+01,9.812198899999999835e-01
3.000000000000000000e+01,9.798753300000000444e-01
3.100000000000000000e+01,9.784126300000000054e-01
3.200000000000000000e+01,9.768844199999999756e-01
3.300000000000000000e+01,9.753408999999999551e-01
3.400000000000000000e+01,9.738283199999999695e-01
3.500000000000000000e+01,9.723843899999999874e-01
3.600000000000000000e+01,9.710342899999999666e-01
3.700000000000000000e+01,9.697828299999999846e-01
3.800000000000000000e+01,9.686057599999999823e-01
3.900000000000000000e+01,9.674478199999999584e-01
4.000000000000000000e+01,9.662409400000000481e-01
4.100000000000000000e+01,9.649318500000000354e-01
4.200000000000000000e+01,9.635446100000000236e-01
4.300000000000000000e+01,9.621180900000000369e-01
4.400000000000000000e+01,9.606885299999999850e-01
4.500000000000000000e+01,9.592888999999999999e-01
4.600000000000000000e+01,9.579434999999999478e-01
4.700000000000000000e+01,9.566662299999999508e-01
4.800000000000000000e+01,9.554563200000000256e-01
4.900000000000000000e+01,9.542950999999999517e-01
5.000000000000000000e+01,9.531494999999999829e-01
5.100000000000000000e+01,9.519810699999999848e-01
5.200000000000000000e+01,9.507623899999999573e-01
5.300000000000000000e+01,9.494876300000000269e-01
5.400000000000000000e+01,9.481793600000000266e-01
5.500000000000000000e+01,9.468623999999999929e-01
5.600000000000000000e+01,9.455580099999999488e-01
5.700000000000000000e+01,9.442838999999999539e-01
5.800000000000000000e+01,9.430515800000000004e-01
5.900000000000000000e+01,9.418641899999999900e-01
6.000000000000000000e+01,9.407156700000000038e-01
6.100000000000000000e+01,9.395909900000000148e-01
6.200000000000000000e+01,9.384691099999999953e-01
6.300000000000000000e+01,9.373288800000000309e-01
6.400000000000000000e+01,9.361568099999999504e-01
6.500000000000000000e+01,9.349516599999999622e-01
6.600000000000000000e+01,9.337234500000000104e-01
6.700000000000000000e+01,9.324882599999999577e-01
6.800000000000000000e+01,9.312605900000000547e-01
6.900000000000000000e+01,9.300513900000000334e-01
7.000000000000000000e+01,9.288679399999999475e-01
7.100000000000000000e+01,9.277125600000000194e-01
7.200000000000000000e+01,9.265817400000000426e-01
7.300000000000000000e+01,9.254670699999999472e-01
7.400000000000000000e+01,9.243563399999999985e-01
7.500000000000000000e+01,9.232366699999999815e-01
7.600000000000000000e+01,9.220976199999999512e-01
7.700000000000000000e+01,9.209349799999999586e-01
7.800000000000000000e+01,9.197516399999999814e-01
7.900000000000000000e+01,9.185552000000000161e-01
8.000000000000000000e+01,9.173562499999999842e-01
8.100000000000000000e+01,9.161636800000000358e-01
8.200000000000000000e+01,9.149838099999999530e-01
8.300000000000000000e+01,9.138194899999999565e-01
8.400000000000000000e+01,9.126704900000000009e-01
8.500000000000000000e+01,9.115327600000000530e-01
8.600000000000000000e+01,9.103996800000000444e-01
8.700000000000000000e+01,9.092626000000000319e-01
8.800000000000000000e+01,9.081135399999999969e-01
8.900000000000000000e+01,9.069469599999999687e-01
9.000000000000000000e+01,9.057608200000000220e-01
9.100000000000000000e+01,9.045582399999999579e-01
9.200000000000000000e+01,9.033444499999999655e-01
9.300000000000000000e+01,9.021266700000000194e-01
9.400000000000000000e+01,9.009109100000000092e-01
9.500000000000000000e+01,8.997007000000000199e-01
9.600000000000000000e+01,8.984973400000000332e-01
9.700000000000000000e+01,8.972993500000000511e-01
9.800000000000000000e+01,8.961027900000000379e-01
9.900000000000000000e+01,8.949022899999999892e-01
1.000000000000000000e+02,8.936917199999999672e-01
1.010000000000000000e+02,8.924660100000000318e-01
1.020000000000000000e+02,8.912221200000000065e-01
1.030000000000000000e+02,8.899598699999999862e-01
1.040000000000000000e+02,8.886820699999999906e-01
1.050000000000000000e+02,8.873928199999999711e-01
1.060000000000000000e+02,8.860971300000000106e-01
1.070000000000000000e+02,8.847985900000000514e-01
1.080000000000000000e+02,8.834987300000000099e-01
1.090000000000000000e+02,8.821968999999999506e-01
1.100000000000000000e+02,8.808904899999999705e-01
1.110000000000000000e+02,8.795756099999999522e-01
1.120000000000000000e+02,8.782475600000000382e-01
1.130000000000000000e+02,8.769022199999999545e-01
1.140000000000000000e+02,8.755368000000000039e-01
1.150000000000000000e+02,8.741508099999999448e-01
1.160000000000000000e+02,8.727455100000000021e-01
1.170000000000000000e+02,8.713239400000000190e-01
1.180000000000000000e+02,8.698891399999999496e-01
1.190000000000000000e+02,8.684436100000000325e-01
1.200000000000000000e+02,8.669879999999999809e-01
1.210000000000000000e+02,8.655210100000000351e-01
1.220000000000000000e+02,8.640400799999999881e-01
1.230000000000000000e+02,8.625413800000000242e-01
1.240000000000000000e+02,8.610210400000000153e-01
1.250000000000000000e+02,8.594760299999999464e-01
1.260000000000000000e+02,8.579047300000000043e-01
1.270000000000000000e+02,8.563067899999999844e-01
1.280000000000000000e+02,8.546835200000000299e-01
1.290000000000000000e+02,8.530367599999999495e-01
1.300000000000000000e+02,8.513681300000000007e-01
