Loop,Time,r0-A,r1-A,r2-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r1-E,r2-E,r0-Hp,r1-Hp,r2-Hp,p0-K,p1-K,Value,r0-Xi,r1-Xi,r2-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r1-n,r2-n,r0-nO2,r1-nO2,r2-nO2,p0-rho,p1-rho,
-1,0,1.39e+12,3.90e+13,4.56e+12,1.0,0.0,2646.1520901644376,1447.626469841266,0.06673749446902202,0.2468738243629911,1.77e+05,1.47e+05,1.69e+05,202628.65802682113,126785.70365633331,386611.82718610857,36030.50303206008,100000000.0,0.0034574953229892904,0.8496141370677291,0.4249929168450901,0.5862691006864343,0.7553638440862024,0.94,0.240757115940571,0.24743984255587825,0.00015227040771470532,0.00010798384257262005,3.9474520847635457,1.3689349611381278,9.106491028207284,0.0,0.0,0.0,1683.0,1235.0,
0,1130.1156,1.39e+12,3.90e+13,4.56e+12,1.0,0.0,2646.1520901644376,1447.626469841266,0.06673749446902202,0.2468738243629911,1.77e+05,1.47e+05,1.69e+05,202628.65802682113,126785.70365633331,386611.82718610857,36030.50303206008,100000000.0,0.0034574953229892904,0.8496141370677291,0.4249929168450901,0.5862691006864343,0.7553638440862024,0.94,0.240757115940571,0.24743984255587825,0.00015227040771470532,0.00010798384257262005,3.9474520847635457,1.3689349611381278,9.106491028207284,0.0,0.0,0.0,1683.0,1235.0,
1,2484.1706,3.08e+12,1.41e+14,7.59e+12,1.0,0.0,1187.1659405488306,1932.067295625741,0.11089112075264597,0.6695159066273546,2.42e+05,1.66e+05,4.62e+05,305976.16866921325,252745.74006342253,911545.1979551122,19757.40541801823,100000000.0,0.0025532446366561207,0.44090411693969955,0.4663933451741847,0.5024194352126437,0.6909920135324924,0.94,0.2967704765746562,0.07696341775107327,7.396382428514067e-05,0.0004100420571349862,2.643167497910604,2.987931324660474,6.776246522357033,0.0,0.0,0.0,1683.0,1235.0,
2,3880.4865,3.08e+12,1.41e+14,7.59e+12,1.0,0.0,1187.1659405488306,1932.067295625741,0.11089112075264597,0.6695159066273546,2.42e+05,1.66e+05,4.62e+05,305976.16866921325,252745.74006342253,911545.1979551122,19757.40541801823,100000000.0,0.0025532446366561207,0.44090411693969955,0.4663933451741847,0.5024194352126437,0.6909920135324924,0.94,0.2967704765746562,0.07696341775107327,7.396382428514067e-05,0.0004100420571349862,2.643167497910604,2.987931324660474,6.776246522357033,0.0,0.0,0.0,1683.0,1235.0,
3,5234.9561,3.08e+12,1.41e+14,7.59e+12,1.0,0.0,1187.1659405488306,1932.067295625741,0.11089112075264597,0.6695159066273546,2.42e+05,1.66e+05,4.62e+05,305976.16866921325,252745.74006342253,911545.1979551122,19757.40541801823,100000000.0,0.0025532446366561207,0.44090411693969955,0.4663933451741847,0.5024194352126437,0.6909920135324924,0.94,0.2967704765746562,0.07696341775107327,7.396382428514067e-05,0.0004100420571349862,2.643167497910604,2.987931324660474,6.776246522357033,0.0,0.0,0.0,1683.0,1235.0,
4,6633.6003,3.08e+12,1.41e+14,7.59e+12,1.0,0.0,1187.1659405488306,1932.067295625741,0.11089112075264597,0.6695159066273546,2.42e+05,1.66e+05,4.62e+05,305976.16866921325,252745.74006342253,911545.1979551122,19757.40541801823,100000000.0,0.0025532446366561207,0.44090411693969955,0.4663933451741847,0.5024194352126437,0.6909920135324924,0.94,0.2967704765746562,0.07696341775107327,7.396382428514067e-05,0.0004100420571349862,2.643167497910604,2.987931324660474,6.776246522357033,0.0,0.0,0.0,1683.0,1235.0,
5,8042.3596,2.03e+12,6.24e+13,1.21e+13,1.0,0.0,1197.4043119457565,2325.480275006811,0.06785980141717968,0.5728831601726254,1.43e+05,2.45e+05,1.49e+05,239253.3025890863,352854.1594071803,712476.532473635,26466.6991428642,100000000.0,0.001885189115719979,0.4147094536986572,0.3781424673968211,0.5727995770522354,0.6749685795214719,0.94,0.560437594877685,0.16178451510318897,7.598627839147784e-05,0.00028908603426045946,2.465409495617256,2.262957865622548,6.135186406678409,0.0,0.0,0.0,1683.0,1235.0,
6,9405.4622,3.95e+12,1.08e+14,1.43e+13,1.0,0.0,1358.4702862621518,2261.094167075423,0.10793795281136212,0.4277445289148075,2.10e+05,1.59e+05,2.16e+05,221357.27624900138,374030.254881267,767054.6749980918,20143.90251182348,100000000.0,0.0015363977511307337,0.5392077594271081,0.44331907756740674,0.37749165473814095,0.748350198935789,0.94,0.5147168326729339,0.11702751099561272,6.826743290968648e-05,0.00047255112782084374,2.1899467975109257,2.9974758329577664,6.746791157898208,0.0,0.0,0.0,1683.0,1235.0,
7,10786.2163,3.95e+12,1.08e+14,1.43e+13,1.0,0.0,1358.4702862621518,2261.094167075423,0.10793795281136212,0.4277445289148075,2.10e+05,1.59e+05,2.16e+05,221357.27624900138,374030.254881267,767054.6749980918,20143.90251182348,100000000.0,0.0015363977511307337,0.5392077594271081,0.44331907756740674,0.37749165473814095,0.748350198935789,0.94,0.5147168326729339,0.11702751099561272,6.826743290968648e-05,0.00047255112782084374,2.1899467975109257,2.9974758329577664,6.746791157898208,0.0,0.0,0.0,1683.0,1235.0,
8,12244.8658,3.09e+12,9.05e+13,1.30e+13,1.0,0.0,1137.6323420352383,2629.5589874557936,0.1005854279808835,0.5272508061463603,1.61e+05,1.68e+05,2.10e+05,197990.38419012984,412925.7630744093,866913.7910222027,18987.109251813177,100000000.0,0.0012702660242124083,0.5175602512734645,0.41671687274673946,0.3480042101700811,0.7521448634598449,0.94,0.4422706320535632,0.1573650276053603,7.700745734216333e-05,0.00038819422831412457,1.9130267187269219,2.7994780957479395,5.6783784037062155,0.0,0.0,0.0,1683.0,1235.0,
