Loop,Time,r0-A,r1-A,r2-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r1-E,r2-E,r0-Hp,r1-Hp,r2-Hp,p0-K,p1-K,Value,r0-Xi,r1-Xi,r2-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r1-n,r2-n,r0-nO2,r1-nO2,r2-nO2,p0-rho,p1-rho,
9,4995.3970,2.33e+12,7.49e+13,9.04e+12,1.0,0.0,1125.6544271036146,1940.4301424633422,0.09348023805454858,0.5393045580091833,1.81e+05,1.83e+05,1.71e+05,208977.37134690915,296168.88669957814,401470.32818296645,20481.439919662298,100000000.0,0.00010262553331856103,0.7467790745337415,0.4908097818962285,0.3048222062109419,0.9027575500117042,0.94,0.2973982445166069,0.13890684391267138,5.748543210730448e-05,0.0004805022589533535,0.9954422701883114,1.4935817233153186,3.0280562408526333,0.0,0.0,0.0,1683.0,1235.0,
10,5573.0480,2.34e+12,7.49e+13,9.06e+12,1.0,0.0,1112.7622666520765,1955.8299243980068,0.0882207135263686,0.5405332712022353,1.81e+05,1.83e+05,1.71e+05,216824.01095380902,293658.7701035971,397170.8264408796,21202.770092438495,100000000.0,9.92115832486247e-05,0.7435442353253336,0.4916877096563397,0.3021690849816256,0.8954437818425732,0.94,0.2919833027727262,0.13896648065068584,6.4606486017495e-05,0.0004907534861997361,0.9948359602198054,1.486454821843374,3.001035809459217,0.0,0.0,0.0,1683.0,1235.0,
11,6155.4020,2.34e+12,7.50e+13,9.11e+12,1.0,0.0,1100.3282783411014,1953.3869163214,0.09186727957929006,0.5568068244044861,1.80e+05,1.83e+05,1.71e+05,208880.94298062834,306045.52351990796,397482.9928481296,20360.370669450167,100000000.0,7.593523341151438e-05,0.7442416688564283,0.49276685258884995,0.302903532566523,0.8968345761024781,0.94,0.2997694419574821,0.1334232170022526,6.120736100600021e-05,0.0004888768215162089,0.9948035364373607,1.4906701236015438,2.999858637096897,0.0,0.0,0.0,1683.0,1235.0,
12,6748.8450,2.34e+12,7.50e+13,9.10e+12,1.0,0.0,1108.3685213074327,1931.5442752812862,0.08870040023482992,0.5499208155962056,1.80e+05,1.83e+05,1.71e+05,206924.35229331584,308822.1982753103,397735.0984370267,20766.70913070392,100000000.0,6.173468799540223e-05,0.7443527476285658,0.4928354325241119,0.30302004260982957,0.8936791690450043,0.94,0.3035893357384925,0.13838285026435043,6.180700220900103e-05,0.0004817487798160358,0.9949633102764301,1.4896835440835723,3.001815077823877,0.0,0.0,0.0,1683.0,1235.0,
13,7341.4970,2.34e+12,7.51e+13,9.10e+12,1.0,0.0,1104.672711339405,1934.7008294578309,0.09054702811367285,0.5554683994002663,1.80e+05,1.83e+05,1.71e+05,207909.9796258303,307973.967723627,398156.7570485527,20614.000262038237,100000000.0,5.6628794768206204e-05,0.7452666896950757,0.49204161458851914,0.30341498052634713,0.8958453472513089,0.94,0.3027897179998802,0.1382731759846087,6.137249448517093e-05,0.0004848029706724183,0.9958675624297253,1.49023830334191,3.0026136214749863,0.0,0.0,0.0,1683.0,1235.0,
14,7926.2640,2.34e+12,7.51e+13,9.10e+12,1.0,0.0,1103.6525682614406,1941.5928419787556,0.08944139278855358,0.5510410404937487,1.80e+05,1.83e+05,1.71e+05,206544.19164912996,311411.7139483972,397621.6282235984,20684.967412978855,100000000.0,5.408626231770392e-05,0.7454869834292526,0.49259742624415087,0.303234713032275,0.8943013358825904,0.94,0.3011586247165538,0.1387082475351572,6.107658281586005e-05,0.0004881189003972617,0.9949306881557358,1.491375115322302,3.0023138175925146,0.0,0.0,0.0,1683.0,1235.0,
15,8501.1890,2.34e+12,7.51e+13,9.11e+12,1.0,0.0,1102.7094479492098,1923.7954203081467,0.08974920021798755,0.5522088856137248,1.80e+05,1.83e+05,1.71e+05,206084.95686267148,310930.60959829844,397664.834655328,20738.139713509405,100000000.0,5.2990171919628326e-05,0.7450996585187243,0.49286312927720743,0.30316494384956205,0.8942330219044521,0.94,0.3018811199196799,0.138508403844816,6.134640111674158e-05,0.00048281800224866565,0.9945869121798038,1.4914739981377156,3.0034213140174524,0.0,0.0,0.0,1683.0,1235.0,
16,9066.8390,2.34e+12,7.51e+13,9.10e+12,1.0,0.0,1099.8034859387012,1930.743531297534,0.08997788763221219,0.5514385821056134,1.80e+05,1.83e+05,1.71e+05,205134.45498346697,312348.06338275736,397706.37185281364,20826.982823549777,100000000.0,5.2584614880891744e-05,0.7452652422551119,0.49269460587380054,0.30300869869515845,0.8945676643493686,0.94,0.30189616008022724,0.13793581323396925,6.095126238731299e-05,0.00048344427285544747,0.994835631036652,1.4903991444583342,3.001691219311165,0.0,0.0,0.0,1683.0,1235.0,
17,9613.7690,2.34e+12,7.51e+13,9.10e+12,1.0,0.0,1098.9500002469301,1918.765547525931,0.08961376850603373,0.5485710532427712,1.80e+05,1.84e+05,1.71e+05,205604.98392747564,312103.4762971258,398068.3478278542,20806.735222422816,100000000.0,5.217489161887092e-05,0.7456628540357944,0.49250368621496454,0.30317236507282896,0.8943472896654645,0.94,0.30240267857651115,0.1382716741827101,6.057878802499663e-05,0.00048287584515240283,0.9947455798436822,1.4895532415245258,3.000939277297114,0.0,0.0,0.0,1683.0,1235.0,
18,10107.2300,2.34e+12,7.51e+13,9.10e+12,1.0,0.0,1100.4358264852826,1907.9956482426287,0.08945497561892637,0.5499106859470108,1.80e+05,1.84e+05,1.71e+05,205963.98850606082,310851.05622397806,397826.18733592296,20748.125872597666,100000000.0,5.151066984416043e-05,0.745548226974506,0.4929957975389496,0.3029204664087287,0.8945699834982127,0.94,0.30308191775358495,0.1379474944408395,6.127441856869146e-05,0.0004791468606818901,0.9947369839166372,1.490870303598088,3.0018392859913385,0.0,0.0,0.0,1683.0,1235.0,
19,10511.5770,2.34e+12,7.51e+13,9.11e+12,1.0,0.0,1099.4200201783324,1868.074574815463,0.08936899955562769,0.5419105637376186,1.80e+05,1.84e+05,1.71e+05,204151.74335058552,311718.4131247647,397616.34876894567,20751.872365805597,100000000.0,5.0029343485669213e-05,0.7457636124887022,0.4936347794469693,0.3026198283026672,0.8962491054867038,0.94,0.3033518033504807,0.1369200059621899,6.138304315557355e-05,0.0004770346913765528,0.9945188150415976,1.4899976875448981,2.9994508254381183,0.0,0.0,0.0,1683.0,1235.0,
20,10765.4770,2.34e+12,7.49e+13,9.12e+12,1.0,0.0,1097.657843251175,1723.426571438514,0.08867529081889461,0.5202246589044769,1.80e+05,1.84e+05,1.71e+05,199837.4325423286,312078.8727244272,397032.116641391,20803.660198440215,100000000.0,4.621609729716028e-05,0.746396581797515,0.49603955518005444,0.300901495418483,0.8957223199160026,0.94,0.30209339038351146,0.1354035093457242,6.191609420627e-05,0.00045944700672714015,0.9928547762411535,1.487845954108763,2.995033487482856,0.0,0.0,0.0,1683.0,1235.0,
21,11036.6570,2.34e+12,7.47e+13,9.15e+12,1.0,0.0,1094.8475302884722,1517.1651971163826,0.08642174108487322,0.48875655451507405,1.79e+05,1.85e+05,1.71e+05,194175.93143964934,306272.46974377905,396324.3043103949,20631.584284388075,100000000.0,4.022684184392839e-05,0.7469122602797627,0.5000673341309826,0.29872451291326746,0.8992110759469409,0.94,0.30317804349885136,0.12969521813655155,6.343163864064166e-05,0.00042744263258321204,0.9912231004364178,1.4855160423983251,2.9844971671658973,0.0,0.0,0.0,1683.0,1235.0,
22,11348.5180,2.34e+12,7.46e+13,9.18e+12,1.0,0.0,1094.6424801052476,1302.6231649234085,0.08497733292213183,0.4574530951126121,1.79e+05,1.86e+05,1.72e+05,189729.75763147575,305959.364226255,395802.8681509668,20712.88807700791,100000000.0,3.2673312073718745e-05,0.7478986488601341,0.5037378294506074,0.29696899443229496,0.9060800893365081,0.94,0.3024571758047896,0.1255263023507157,6.524335515668127e-05,0.00040579756295559485,0.9886404771292626,1.4791266575561393,2.973088810782987,0.0,0.0,0.0,1683.0,1235.0,
23,11639.6890,2.34e+12,7.42e+13,9.19e+12,1.0,0.0,1088.4318607762634,1042.300798457049,0.08152702887754744,0.42196519102935504,1.79e+05,1.87e+05,1.72e+05,181817.41552992066,301302.43074213626,395445.3294289813,20786.07513631729,100000000.0,2.647376707213138e-05,0.748491055873139,0.508128444881541,0.2942875279871918,0.9058962196021159,0.94,0.3014631012066745,0.12090944550006488,6.824055158935797e-05,0.00036122722952553377,0.9861165233402185,1.4766574256668275,2.9603750652292997,0.0,0.0,0.0,1683.0,1235.0,
24,11971.4840,2.34e+12,7.43e+13,9.21e+12,1.0,0.0,1089.384812394595,997.6003968535481,0.08003435927138344,0.41274892950189357,1.79e+05,1.87e+05,1.72e+05,180184.46269995492,296459.5589709012,395036.6123036959,20708.94373249029,100000000.0,2.4623858468006993e-05,0.7488619606338436,0.5102772318735753,0.29437429651921365,0.9067429760660419,0.94,0.3005769032946593,0.12070360149692216,6.783667803985468e-05,0.0003509133966677128,0.9866982689906336,1.4775689421083726,2.9567048037934596,0.0,0.0,0.0,1683.0,1235.0,
25,12335.4950,2.35e+12,7.42e+13,9.21e+12,1.0,0.0,1086.7043246315925,967.8823711366672,0.08056635813892261,0.407006478104016,1.79e+05,1.88e+05,1.72e+05,178670.72022600455,298353.8459976445,395442.9866632398,20785.81435100769,100000000.0,2.410700238695935e-05,0.7493707128307254,0.5102964913776106,0.29369419566982047,0.9071069924648985,0.94,0.3006933026106973,0.11997864241548623,6.790618365859259e-05,0.0003474221135762541,0.9849065896669893,1.4769558719478186,2.955998745012555,0.0,0.0,0.0,1683.0,1235.0,
26,12677.3020,2.34e+12,7.41e+13,9.21e+12,1.0,0.0,1083.7061174307505,871.0218252616701,0.07944958515418579,0.3907092343844826,1.79e+05,1.88e+05,1.72e+05,173853.07185980421,297417.9496441565,395377.78310486465,20877.120953077956,100000000.0,2.2206528996788143e-05,0.7494038149746115,0.5117061241185351,0.2926211886201301,0.9043928932786462,0.94,0.30120439414099165,0.11696600233063514,6.9012138086044e-05,0.0003330858533754469,0.9854041078780547,1.4746964396141427,2.948401199031973,0.0,0.0,0.0,1683.0,1235.0,
27,13022.5110,2.34e+12,7.41e+13,9.21e+12,1.0,0.0,1083.0470682738505,838.8398291561264,0.07853019914924256,0.3887709317495998,1.79e+05,1.88e+05,1.72e+05,174196.46265805518,294748.7432377285,395086.55425466737,20782.372161024963,100000000.0,2.2001361288852905e-05,0.7496819674293121,0.5127062022514521,0.2923789856955464,0.9059893818833769,0.94,0.300773446632007,0.11446905722700837,6.937313398769571e-05,0.0003298485037593388,0.9855804013792442,1.4753706564937836,2.9471166087980767,0.0,0.0,0.0,1683.0,1235.0,
28,13378.1310,2.34e+12,7.40e+13,9.22e+12,1.0,0.0,1081.5949383970992,792.4562664232911,0.07858819538062128,0.3827130932505639,1.79e+05,1.88e+05,1.72e+05,172710.78330193931,295797.44509376975,395002.39806954167,20825.472290363075,100000000.0,2.1715883155329156e-05,0.7495578094509231,0.5131052898641213,0.29196554107266204,0.9051841019708524,0.94,0.3001263877665581,0.11441332293231152,6.98711194240495e-05,0.00032427330179265996,0.9851747239040536,1.4741648320422334,2.9459918912784926,0.0,0.0,0.0,1683.0,1235.0,
29,13756.5010,2.34e+12,7.41e+13,9.22e+12,1.0,0.0,1082.5801389246058,825.4043466755168,0.07903459288865475,0.3861399997461244,1.79e+05,1.88e+05,1.72e+05,173411.487651285,296531.9496891643,395077.1062357483,20779.76350443389,100000000.0,2.1526407394077827e-05,0.7494392199433222,0.5125169078059175,0.29242448044443564,0.9061068775314363,0.94,0.30032834433462435,0.11523683428122748,6.930970635051338e-05,0.00033084771552352866,0.9852497976257502,1.4742996351278643,2.9476745671312647,0.0,0.0,0.0,1683.0,1235.0,
30,14121.6250,2.34e+12,7.40e+13,9.22e+12,1.0,0.0,1080.7355111339673,799.2203843972591,0.07909211339485457,0.382906608650768,1.79e+05,1.88e+05,1.72e+05,171810.4977589122,295795.0021552037,394922.1359206793,20733.529719377162,100000000.0,2.1219911946968063e-05,0.7493529924338811,0.5127761040131769,0.29210648890177066,0.9060936632605898,0.94,0.30041264929501177,0.11462954102134648,7.000987278066327e-05,0.0003247478214084456,0.9844931772736105,1.4740982900071828,2.9455386048250043,0.0,0.0,0.0,1683.0,1235.0,
31,14451.7160,2.34e+12,7.40e+13,9.22e+12,1.0,0.0,1082.3927780575677,830.9809349688585,0.07898107938262591,0.3880400854608392,1.79e+05,1.88e+05,1.72e+05,174191.56690706077,293797.22144731076,394796.24539264117,20648.500234710227,100000000.0,2.0885802460780842e-05,0.7494528255302266,0.512965021745263,0.2924485396015431,0.9077354337078642,0.94,0.30014640644890467,0.11474297707316003,6.978874185890286e-05,0.0003299125839017472,0.9853548455774446,1.4747591369945001,2.9468915092570516,0.0,0.0,0.0,1683.0,1235.0,
32,14732.4800,2.34e+12,7.40e+13,9.23e+12,1.0,0.0,1081.0965325689633,780.7258394867475,0.07882053960689844,0.37934792813224594,1.79e+05,1.89e+05,1.73e+05,172532.98664148344,291097.13551595807,394390.953367678,20469.425107789884,100000000.0,2.0530898722554816e-05,0.7495821981484316,0.5143029532552565,0.29198341520681126,0.9095424937412828,0.94,0.3000842383139415,0.1129086850867341,7.0391948810562e-05,0.00032299852680821154,0.9852048660811035,1.4733595729641853,2.943839893115472,0.0,0.0,0.0,1683.0,1235.0,
33,15008.8980,2.34e+12,7.39e+13,9.24e+12,1.0,0.0,1080.2464560595806,790.3796711816312,0.07931031331023808,0.3819002238781054,1.79e+05,1.89e+05,1.73e+05,174227.5006307182,286054.68278352125,393882.1063872869,20087.803015925427,100000000.0,1.9749116806035537e-05,0.749111917263915,0.5150248897844966,0.29207903732109747,0.9126309913458919,0.94,0.29915923571366887,0.11191719523066138,7.127533930739557e-05,0.00032381174297899394,0.9854223618388133,1.4729559929733855,2.942139940232793,0.0,0.0,0.0,1683.0,1235.0,
34,15279.8900,2.35e+12,7.38e+13,9.25e+12,1.0,0.0,1077.785557123047,828.5618655909072,0.0802135455121526,0.3872389776598659,1.80e+05,1.89e+05,1.73e+05,176284.74150914652,278753.5790826862,393074.6819892965,19658.95118641037,100000000.0,1.8476266492041078e-05,0.7490094349548164,0.5157139749966673,0.2921812390815334,0.9145354788187449,0.94,0.2983231054291714,0.10892498696745331,7.228863447304644e-05,0.000325729063775377,0.9871465193613509,1.4727373402405264,2.943597276183347,0.0,0.0,0.0,1683.0,1235.0,
35,15559.5200,2.35e+12,7.37e+13,9.28e+12,1.0,0.0,1074.342385218872,797.7078850933456,0.08030630546400783,0.3823637695936833,1.80e+05,1.90e+05,1.73e+05,174326.32266457187,273914.5777379953,392413.36653278396,19600.650598641216,100000000.0,1.767485013760662e-05,0.7485004934395579,0.5173694387795271,0.2914946684665621,0.9141334076997737,0.94,0.29749269978026494,0.10792472021863748,7.390832925702804e-05,0.000316797250716697,0.9879240126967306,1.4726242528180071,2.9374575397176046,0.0,0.0,0.0,1683.0,1235.0,
36,15867.7600,2.35e+12,7.36e+13,9.28e+12,1.0,0.0,1073.2294790477372,816.3115334547413,0.08147954647917878,0.38639939171831217,1.80e+05,1.90e+05,1.73e+05,175434.83058073046,270361.37017905025,391863.6113770805,19362.693477827317,100000000.0,1.714207543243547e-05,0.7488799687430745,0.5174782343344205,0.29161799749766804,0.9154911573343018,0.94,0.297165215137942,0.1060455217925564,7.490955128338451e-05,0.00031733014895895986,0.9894969174558628,1.4710929373872845,2.9387364618177667,0.0,0.0,0.0,1683.0,1235.0,
37,16191.0520,2.35e+12,7.36e+13,9.30e+12,1.0,0.0,1072.2051433702975,790.3901823015617,0.08160691107575405,0.3813493602407365,1.80e+05,1.90e+05,1.73e+05,173852.64216858128,268417.11803636013,391527.26590558444,19285.316481324004,100000000.0,1.6871025245326383e-05,0.747997157702357,0.5181929248640904,0.29097173163802925,0.9164984831190864,0.94,0.29658411888800223,0.10504862854200143,7.557580913811074e-05,0.00031316263214440206,0.9893588450327176,1.472164566072292,2.934456440998205,0.0,0.0,0.0,1683.0,1235.0,
38,16499.2310,2.35e+12,7.35e+13,9.31e+12,1.0,0.0,1070.4374694759204,791.9644514899699,0.08237586040132944,0.38389410162865456,1.80e+05,1.90e+05,1.74e+05,173308.38880283714,263632.2514138287,391058.07807954226,18995.436408087953,100000000.0,1.6365626206271553e-05,0.7479940794138025,0.518643778892362,0.29086637182033936,0.918474716604867,0.94,0.2956933767265336,0.10313009153485846,7.654301650786693e-05,0.0003123322798229658,0.9908107585297954,1.4704317655238621,2.9310263234257405,0.0,0.0,0.0,1683.0,1235.0,
39,16796.3400,2.35e+12,7.35e+13,9.33e+12,1.0,0.0,1069.087072402695,746.0698462243028,0.08296416338739697,0.3828828974318469,1.80e+05,1.90e+05,1.74e+05,170665.55753408017,263678.1512036335,391040.21075736807,19219.670224720314,100000000.0,1.5548337712728622e-05,0.7463973757083882,0.5181676202065588,0.29030914361257754,0.9186521766228337,0.94,0.2952917525639789,0.10265550538026348,7.758613241927952e-05,0.00030595642733456023,0.9903915702663739,1.4699551745403903,2.9237847875727847,0.0,0.0,0.0,1683.0,1235.0,
40,17078.0220,2.35e+12,7.34e+13,9.35e+12,1.0,0.0,1067.2845367685568,715.7303515488668,0.08454388991236181,0.38113305954916643,1.80e+05,1.90e+05,1.74e+05,166908.75384506688,261815.4512263771,390984.3278829695,19212.69963220517,100000000.0,1.4756982480584865e-05,0.7441463039747327,0.5173003729794047,0.28985995685967525,0.9212902520336059,0.94,0.29446242991684063,0.09977016648422983,7.94171463829332e-05,0.0003031811425084831,0.9920841973355503,1.4686344029885365,2.9165906805410677,0.0,0.0,0.0,1683.0,1235.0,
41,17385.4080,2.35e+12,7.34e+13,9.34e+12,1.0,0.0,1068.02481772199,771.7536044417589,0.08482472628999675,0.39182502916959017,1.81e+05,1.90e+05,1.74e+05,168138.43131040555,258136.72432640172,391047.77622683125,18771.240749677927,100000000.0,1.4550590377706315e-05,0.7454052163018845,0.5167745882397321,0.2902409331421414,0.9242911885059426,0.94,0.2945236688348344,0.09952409401606177,7.950836681520406e-05,0.0003104433975276926,0.9927089015183299,1.4680404532174811,2.9193638786426535,0.0,0.0,0.0,1683.0,1235.0,
42,17696.5880,2.35e+12,7.33e+13,9.35e+12,1.0,0.0,1065.1850325211594,736.1425726073355,0.08523575120009214,0.39403769332048444,1.81e+05,1.90e+05,1.74e+05,166282.64244705078,255853.10291986284,391034.5892502191,18811.4332910185,100000000.0,1.3693156129799387e-05,0.7437098565855925,0.5164578478126,0.289760587295674,0.9242358240900514,0.94,0.29394370020759986,0.09809663381449032,8.018480129185233e-05,0.0003034721460029659,0.9944944621699898,1.466712950424315,2.910268792751718,0.0,0.0,0.0,1683.0,1235.0,
43,17987.3970,2.35e+12,7.34e+13,9.37e+12,1.0,0.0,1065.7889196014223,742.4673852380488,0.08635255659119616,0.4022570838999004,1.81e+05,1.90e+05,1.74e+05,163742.95027502134,262569.8635451371,391839.43560645496,19298.25182740352,100000000.0,1.2382843619184185e-05,0.7412754752495807,0.5129496364694784,0.28982593994696826,0.9231658041189226,0.94,0.2946035475246371,0.0988362247403988,8.029007110240148e-05,0.00030563069756809626,0.9941039830873282,1.4669075830629903,2.904698741398126,0.0,0.0,0.0,1683.0,1235.0,
44,18283.2740,2.35e+12,7.34e+13,9.37e+12,1.0,0.0,1065.9148433683145,753.9135769821661,0.08652950727850109,0.4034730104465245,1.81e+05,1.90e+05,1.74e+05,163232.33432540347,262027.01928212983,392139.18056702847,19413.160333146414,100000000.0,1.1858944768673976e-05,0.7412077425790865,0.5123821647017672,0.2897960753961112,0.9230613509997336,0.94,0.29417689341978104,0.09856955678359935,8.091670316020584e-05,0.0003059051799553007,0.9945999075848077,1.4692864434383281,2.9062756524521793,0.0,0.0,0.0,1683.0,1235.0,
45,18608.3070,2.35e+12,7.36e+13,9.38e+12,1.0,0.0,1066.2890371114659,762.7558663101597,0.08678619060321194,0.40855798272050226,1.81e+05,1.89e+05,1.74e+05,160391.26524774026,264862.37214704434,392619.23358315224,19399.623233708546,100000000.0,1.1605054545129328e-05,0.739570861387332,0.5107698352618872,0.28979155096465026,0.9222136861464176,0.94,0.2951244604706885,0.09827546038818803,7.97060693696326e-05,0.0003077263969954562,0.9949511497679954,1.4709237984566652,2.897270251179902,0.0,0.0,0.0,1683.0,1235.0,
46,18973.9020,2.35e+12,7.36e+13,9.38e+12,1.0,0.0,1066.1438223308514,774.1121277081029,0.0874336853935526,0.4086088071406832,1.81e+05,1.89e+05,1.74e+05,160852.67390353995,264493.8034743505,392556.86338315957,19367.866030825455,100000000.0,1.15514427239313e-05,0.7399290195542494,0.5109188974573287,0.2899937853958735,0.9225766211022406,0.94,0.2948518194583165,0.098758040658802,8.001878909257333e-05,0.0003084443745489322,0.9953330178652287,1.4695093918653945,2.8993701849281415,0.0,0.0,0.0,1683.0,1235.0,
47,19366.4210,2.35e+12,7.35e+13,9.39e+12,1.0,0.0,1066.159124544773,776.4222897110246,0.08803728203249167,0.41268485660889564,1.81e+05,1.89e+05,1.74e+05,159679.73383953646,262616.9690698167,392406.5981374108,19329.004064301596,100000000.0,1.1436171487944135e-05,0.7389597528780352,0.5107521094666054,0.29014848792764125,0.9246798169757888,0.94,0.29478288817218323,0.09879892087147912,8.060465890675216e-05,0.00030799039487448626,0.9959211212545069,1.4716531762909324,2.895329748646928,0.0,0.0,0.0,1683.0,1235.0,
48,19740.8440,2.35e+12,7.36e+13,9.40e+12,1.0,0.0,1065.4149111937231,773.5635728178802,0.08806523400481259,0.4101865238022497,1.81e+05,1.89e+05,1.74e+05,160703.31770611016,261895.6963832862,392391.94613940956,19204.50158571556,100000000.0,1.137843108091076e-05,0.7388062536585878,0.510877759976585,0.28996900631169564,0.9244908580529313,0.94,0.29456081809894064,0.0976576470390906,8.059004181024892e-05,0.00030819044317794656,0.995887623223617,1.4697485576932483,2.8935262240319637,0.0,0.0,0.0,1683.0,1235.0,
