Loop,Time,r0-A,r1-A,r2-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r1-E,r2-E,r0-Hp,r1-Hp,r2-Hp,p0-K,p1-K,Value,r0-Xi,r1-Xi,r2-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r1-n,r2-n,r0-nO2,r1-nO2,r2-nO2,p0-rho,p1-rho,
9,17486.5092,3.49e+12,1.15e+14,1.19e+13,1.0,0.0,1752.8988205155474,2964.3169837105725,0.08597297428152115,0.30715983447707484,1.27e+05,3.94e+05,2.30e+05,288025.5624226872,574714.995159479,963341.5960331707,13608.067066120271,100000000.0,0.001801028021525674,0.44418338162528936,0.4197768822908815,0.6256302224610903,0.47702829937875946,0.94,0.23740591002898936,0.15764539857600537,4.102791291396896e-05,0.00036937501923099876,2.771363704114073,3.7966198435180942,5.641664701202641,0.0,0.0,0.0,1683.0,1235.0,
10,19271.7246,3.49e+12,1.15e+14,1.19e+13,1.0,0.0,1752.8988205155474,2964.3169837105725,0.08597297428152115,0.30715983447707484,1.27e+05,3.94e+05,2.30e+05,288025.5624226872,574714.995159479,963341.5960331707,13608.067066120271,100000000.0,0.001801028021525674,0.44418338162528936,0.4197768822908815,0.6256302224610903,0.47702829937875946,0.94,0.23740591002898936,0.15764539857600537,4.102791291396896e-05,0.00036937501923099876,2.771363704114073,3.7966198435180942,5.641664701202641,0.0,0.0,0.0,1683.0,1235.0,
11,21066.6978,3.11e+12,1.08e+14,1.36e+13,1.0,0.0,1365.7491570610591,2198.5170867710817,0.10105587170074179,0.47106953769224336,1.91e+05,1.53e+05,2.18e+05,222656.60038162582,415001.3380689209,770252.0705329052,22093.10006390573,100000000.0,0.0014353573100075736,0.5208181854789288,0.44230876055107915,0.4093142217879714,0.7276242582402304,0.94,0.4276081018752699,0.145533393481302,6.194998945958989e-05,0.00045668829280515096,2.2607321344311617,3.0971355565586736,6.314546359043117,0.0,0.0,0.0,1683.0,1235.0,
12,22859.1961,3.11e+12,1.08e+14,1.36e+13,1.0,0.0,1365.7491570610591,2198.5170867710817,0.10105587170074179,0.47106953769224336,1.91e+05,1.53e+05,2.18e+05,222656.60038162582,415001.3380689209,770252.0705329052,22093.10006390573,100000000.0,0.0014353573100075736,0.5208181854789288,0.44230876055107915,0.4093142217879714,0.7276242582402304,0.94,0.4276081018752699,0.145533393481302,6.194998945958989e-05,0.00045668829280515096,2.2607321344311617,3.0971355565586736,6.314546359043117,0.0,0.0,0.0,1683.0,1235.0,
13,24638.5188,3.72e+12,1.11e+14,1.24e+13,1.0,0.0,1495.5828509358048,2151.5693831481926,0.10546016865470528,0.5826666693143446,1.75e+05,1.54e+05,1.90e+05,230709.37948183584,389435.162529297,809618.2267098555,22551.233311527263,100000000.0,0.0012945490743096907,0.48921500974128473,0.4458232727103772,0.40001010767115575,0.7550381435304192,0.94,0.44098277186230417,0.16511658101464066,6.776302748367894e-05,0.0005203768211862741,2.377396758110631,3.091652759078575,6.167687099590811,0.0,0.0,0.0,1683.0,1235.0,
14,26424.1279,3.72e+12,1.11e+14,1.24e+13,1.0,0.0,1495.5828509358048,2151.5693831481926,0.10546016865470528,0.5826666693143446,1.75e+05,1.54e+05,1.90e+05,230709.37948183584,389435.162529297,809618.2267098555,22551.233311527263,100000000.0,0.0012945490743096907,0.48921500974128473,0.4458232727103772,0.40001010767115575,0.7550381435304192,0.94,0.44098277186230417,0.16511658101464066,6.776302748367894e-05,0.0005203768211862741,2.377396758110631,3.091652759078575,6.167687099590811,0.0,0.0,0.0,1683.0,1235.0,
15,28232.8832,3.72e+12,1.11e+14,1.24e+13,1.0,0.0,1495.5828509358048,2151.5693831481926,0.10546016865470528,0.5826666693143446,1.75e+05,1.54e+05,1.90e+05,230709.37948183584,389435.162529297,809618.2267098555,22551.233311527263,100000000.0,0.0012945490743096907,0.48921500974128473,0.4458232727103772,0.40001010767115575,0.7550381435304192,0.94,0.44098277186230417,0.16511658101464066,6.776302748367894e-05,0.0005203768211862741,2.377396758110631,3.091652759078575,6.167687099590811,0.0,0.0,0.0,1683.0,1235.0,
16,30043.1358,3.72e+12,1.11e+14,1.24e+13,1.0,0.0,1495.5828509358048,2151.5693831481926,0.10546016865470528,0.5826666693143446,1.75e+05,1.54e+05,1.90e+05,230709.37948183584,389435.162529297,809618.2267098555,22551.233311527263,100000000.0,0.0012945490743096907,0.48921500974128473,0.4458232727103772,0.40001010767115575,0.7550381435304192,0.94,0.44098277186230417,0.16511658101464066,6.776302748367894e-05,0.0005203768211862741,2.377396758110631,3.091652759078575,6.167687099590811,0.0,0.0,0.0,1683.0,1235.0,
17,31859.8557,3.72e+12,1.11e+14,1.24e+13,1.0,0.0,1495.5828509358048,2151.5693831481926,0.10546016865470528,0.5826666693143446,1.75e+05,1.54e+05,1.90e+05,230709.37948183584,389435.162529297,809618.2267098555,22551.233311527263,100000000.0,0.0012945490743096907,0.48921500974128473,0.4458232727103772,0.40001010767115575,0.7550381435304192,0.94,0.44098277186230417,0.16511658101464066,6.776302748367894e-05,0.0005203768211862741,2.377396758110631,3.091652759078575,6.167687099590811,0.0,0.0,0.0,1683.0,1235.0,
18,33641.4433,3.72e+12,1.11e+14,1.24e+13,1.0,0.0,1495.5828509358048,2151.5693831481926,0.10546016865470528,0.5826666693143446,1.75e+05,1.54e+05,1.90e+05,230709.37948183584,389435.162529297,809618.2267098555,22551.233311527263,100000000.0,0.0012945490743096907,0.48921500974128473,0.4458232727103772,0.40001010767115575,0.7550381435304192,0.94,0.44098277186230417,0.16511658101464066,6.776302748367894e-05,0.0005203768211862741,2.377396758110631,3.091652759078575,6.167687099590811,0.0,0.0,0.0,1683.0,1235.0,
19,35484.9470,3.72e+12,1.11e+14,1.24e+13,1.0,0.0,1495.5828509358048,2151.5693831481926,0.10546016865470528,0.5826666693143446,1.75e+05,1.54e+05,1.90e+05,230709.37948183584,389435.162529297,809618.2267098555,22551.233311527263,100000000.0,0.0012945490743096907,0.48921500974128473,0.4458232727103772,0.40001010767115575,0.7550381435304192,0.94,0.44098277186230417,0.16511658101464066,6.776302748367894e-05,0.0005203768211862741,2.377396758110631,3.091652759078575,6.167687099590811,0.0,0.0,0.0,1683.0,1235.0,
20,37315.7960,3.72e+12,1.11e+14,1.24e+13,1.0,0.0,1495.5828509358048,2151.5693831481926,0.10546016865470528,0.5826666693143446,1.75e+05,1.54e+05,1.90e+05,230709.37948183584,389435.162529297,809618.2267098555,22551.233311527263,100000000.0,0.0012945490743096907,0.48921500974128473,0.4458232727103772,0.40001010767115575,0.7550381435304192,0.94,0.44098277186230417,0.16511658101464066,6.776302748367894e-05,0.0005203768211862741,2.377396758110631,3.091652759078575,6.167687099590811,0.0,0.0,0.0,1683.0,1235.0,
21,39124.0598,3.29e+12,1.07e+14,1.22e+13,1.0,0.0,1220.3146772172522,1792.9764289274872,0.09557567732346889,0.47995283805155775,2.24e+05,1.61e+05,1.95e+05,246180.80339947817,396360.38951693435,721701.1415453982,22329.85480228007,100000000.0,0.0012897460267104351,0.48132672931498743,0.44102918296805926,0.3418034247909023,0.7341344454632575,0.94,0.3944421808729218,0.1491282378767005,5.922906403562909e-05,0.0004913294285299065,2.252591879572518,3.171031417560763,6.219598985543842,0.0,0.0,0.0,1683.0,1235.0,
22,40849.8182,3.46e+12,9.60e+13,1.13e+13,1.0,0.0,1350.9570092773122,2272.8391838540706,0.09433982792111267,0.49642604091411113,2.26e+05,1.60e+05,2.21e+05,248358.54916162702,382853.54865712964,748866.4193848672,24029.10355054334,100000000.0,0.0009589528717971038,0.44096381996343526,0.4396561944344287,0.37521822985502806,0.747221336605272,0.94,0.33431566390797396,0.1346969696568283,6.268732723913316e-05,0.0005613757088399647,2.0802908636023876,2.883666108615195,6.562498795124983,0.0,0.0,0.0,1683.0,1235.0,
23,42427.5169,3.46e+12,9.60e+13,1.13e+13,1.0,0.0,1350.9570092773122,2272.8391838540706,0.09433982792111267,0.49642604091411113,2.26e+05,1.60e+05,2.21e+05,248358.54916162702,382853.54865712964,748866.4193848672,24029.10355054334,100000000.0,0.0009589528717971038,0.44096381996343526,0.4396561944344287,0.37521822985502806,0.747221336605272,0.94,0.33431566390797396,0.1346969696568283,6.268732723913316e-05,0.0005613757088399647,2.0802908636023876,2.883666108615195,6.562498795124983,0.0,0.0,0.0,1683.0,1235.0,
24,43783.9887,3.34e+12,1.12e+14,1.36e+13,1.0,0.0,1350.8782320959385,1949.205959632527,0.10099777694145332,0.49325947887868293,1.89e+05,1.62e+05,2.24e+05,225152.70321200747,343208.32787849073,826985.1896777743,22361.974715603294,100000000.0,0.0007381388903171226,0.49093331335570106,0.44395299955460715,0.4138353716942008,0.7373806049491398,0.94,0.31749442791630106,0.1451717678000003,6.145324018997454e-05,0.0005108152857923348,2.2925206784655567,2.9294819944612653,5.496920633088889,0.0,0.0,0.0,1683.0,1235.0,
25,45265.8985,3.22e+12,1.10e+14,1.33e+13,1.0,0.0,1304.8142410946543,1949.4074501356154,0.10086463258424656,0.5073554153046678,1.81e+05,1.61e+05,2.01e+05,230141.52893193075,378885.98797375336,760571.1521438011,22550.146284456474,100000000.0,0.0007080931571295219,0.48716434769482,0.4431797218201221,0.4416022693097661,0.7310504855665739,0.94,0.33029670021650404,0.14501214613125313,6.324360366839791e-05,0.0005157668572939298,2.2947501782712765,2.7552848888722403,5.630341356702198,0.0,0.0,0.0,1683.0,1235.0,
26,46988.5036,3.32e+12,1.05e+14,1.35e+13,1.0,0.0,1352.8457604590344,1832.1503934249731,0.1044886574695898,0.5087507137522131,2.00e+05,1.61e+05,2.34e+05,233460.94950344297,360353.73941524926,806737.811804119,22874.384889306006,100000000.0,0.0007042361985951212,0.48407504682964997,0.44313734587580716,0.43035927261110984,0.7332052813725618,0.94,0.3092397701144095,0.1501034028063391,5.842389827418041e-05,0.0005318439233175439,2.263582397658663,2.734813628601959,5.7032782676577245,0.0,0.0,0.0,1683.0,1235.0,
27,48801.7017,3.27e+12,1.03e+14,1.34e+13,1.0,0.0,1337.3289104485875,1848.5224461867315,0.10328555722633964,0.5006666179524701,1.89e+05,1.61e+05,2.28e+05,216147.00702645374,385289.1177264514,807410.5587513556,22802.585117873256,100000000.0,0.0006880760042848831,0.4825225076631648,0.4420697606616854,0.4423517936068291,0.7402913350752511,0.94,0.32616306240691517,0.14269144883722001,6.062505038372243e-05,0.0005316121803772158,2.278785171974378,2.6100722075968363,5.196848135522176,0.0,0.0,0.0,1683.0,1235.0,
28,50505.9602,3.46e+12,1.05e+14,1.39e+13,1.0,0.0,1317.5479980032837,1898.607335392593,0.10481928803736129,0.4873533707577382,2.02e+05,1.62e+05,2.30e+05,226424.0512556115,365842.1180951169,811926.8289913735,23090.535845130835,100000000.0,0.0006787552743136298,0.4805200038513572,0.44434548337965696,0.43562742915952024,0.7468238619496839,0.94,0.3174675287023313,0.14768188040459235,5.6985672766760105e-05,0.0005153406383998266,2.2563374212642424,2.6843030433821085,5.661454568333351,0.0,0.0,0.0,1683.0,1235.0,
29,52075.3624,3.32e+12,1.02e+14,1.38e+13,1.0,0.0,1294.3706402283005,1933.3332230167227,0.10485519902632036,0.5056261570589513,1.96e+05,1.63e+05,2.25e+05,229139.8116436498,369248.39350355684,794228.7479581108,23092.531528496227,100000000.0,0.0006579433466661675,0.4767677949888561,0.44279783902268915,0.4393220931967373,0.7502829424422408,0.94,0.3187860124103,0.14847363286802745,5.633259348554226e-05,0.0005180057138774298,2.239144801549874,2.6455056573126887,5.533194107656811,0.0,0.0,0.0,1683.0,1235.0,
30,53400.3890,3.51e+12,1.09e+14,1.43e+13,1.0,0.0,1258.4747979379872,1783.7036358210057,0.09976474588855842,0.5032128547458069,1.77e+05,1.66e+05,2.12e+05,214707.56613761903,371870.7062402386,787649.7977467002,22731.24282331385,100000000.0,0.0006126620397379678,0.4905651325437657,0.4432106556427443,0.4720923910068834,0.7796212448551795,0.94,0.3329162591522553,0.14899248383402836,5.3117388640724596e-05,0.00047989573760540724,2.227824351173137,2.4120907846065207,5.339754708175134,0.0,0.0,0.0,1683.0,1235.0,
31,54696.4590,3.41e+12,1.09e+14,1.39e+13,1.0,0.0,1243.1231140205346,1787.8726778737246,0.09782990578287748,0.463438747836352,1.72e+05,1.69e+05,1.99e+05,211696.45570991436,370835.61492565635,768284.453222485,21292.29410881996,100000000.0,0.0005713247229800314,0.48461228839520387,0.4428585062542475,0.4602250312609848,0.8030684111356372,0.94,0.3202693538354195,0.14803640793637632,6.080210452108864e-05,0.0004992993724198852,2.225545479071772,2.2213212041422192,5.4522705972726175,0.0,0.0,0.0,1683.0,1235.0,
32,56230.7673,3.74e+12,1.13e+14,1.48e+13,1.0,0.0,1194.695076195801,1693.4297638425905,0.09638846385568411,0.4744764500201326,1.75e+05,1.71e+05,1.99e+05,204045.59260565793,368847.39796489396,797317.4732288551,21865.936211285953,100000000.0,0.0005501534351195817,0.49099461148177,0.4429130831907128,0.4920096204730472,0.8219063405218519,0.94,0.33029555065768845,0.153839957834776,5.1925761752523976e-05,0.00044870276567400026,2.1759023199907768,2.0594558779916534,5.080206723055966,0.0,0.0,0.0,1683.0,1235.0,
33,57734.1834,3.57e+12,1.08e+14,1.50e+13,1.0,0.0,1200.694939779388,1683.4620745388515,0.09885699278835473,0.47027078091405006,1.79e+05,1.73e+05,2.06e+05,200530.87668862398,365380.48347071384,781642.4309232191,22183.79105748536,100000000.0,0.0005137116941017154,0.48629800895266295,0.4434939348408943,0.4978049352049443,0.8466840960499769,0.94,0.3296581790725389,0.15641978223008265,5.171462811850296e-05,0.00044412182008569934,2.250350822102407,1.7522710107076378,5.065148159550629,0.0,0.0,0.0,1683.0,1235.0,
34,59158.7077,3.73e+12,1.13e+14,1.54e+13,1.0,0.0,1141.204286941871,1572.744105324366,0.09609780012694226,0.4467463958898328,1.76e+05,1.79e+05,2.02e+05,190177.29585642973,356370.7077577498,771696.6704171692,21510.43301254857,100000000.0,0.0004724381574200052,0.48918554330986275,0.44308437146144375,0.5434691668170148,0.8962389152899355,0.94,0.32770976860735324,0.15878741350454828,4.7985364101963825e-05,0.00038753278611832235,2.2044269235639904,1.2211693080140522,4.690212237898864,0.0,0.0,0.0,1683.0,1235.0,
35,60651.6060,3.69e+12,1.14e+14,1.56e+13,1.0,0.0,1122.7396202167865,1705.6531615084673,0.09262984412137731,0.4223063214249234,1.82e+05,1.80e+05,2.10e+05,190732.87792578634,347574.9997905552,762703.2596631765,21031.646011365352,100000000.0,0.00045070753196440255,0.4931144479755887,0.44240384178634834,0.5277040966663616,0.9021194582094575,0.94,0.3275785394092502,0.15857516413087464,5.1991513414357073e-05,0.00037681784755928013,2.238792846410782,1.3049024307941757,4.800178315333756,0.0,0.0,0.0,1683.0,1235.0,
36,62184.5834,3.90e+12,1.14e+14,1.53e+13,1.0,0.0,1110.4422824903177,1717.2506638951731,0.09359203291057866,0.4372334176678776,1.87e+05,1.81e+05,2.06e+05,189078.6306003723,342336.9239251319,759031.9891706326,22166.147534685566,100000000.0,0.0004411909752836629,0.48966278459380075,0.443722185794037,0.550532271911882,0.9066832205362364,0.94,0.32748664128392735,0.15622736006599325,5.0040725327055154e-05,0.0003753873792934994,2.146473781689224,1.2241134595456922,4.636605263754912,0.0,0.0,0.0,1683.0,1235.0,
37,63632.1800,4.11e+12,1.15e+14,1.58e+13,1.0,0.0,1080.5317738160065,1647.9870103301787,0.09592383499357128,0.4343585951085153,1.86e+05,1.84e+05,2.08e+05,185465.66073719686,329961.54716738145,771099.1941298916,21302.78314026915,100000000.0,0.0004211210122319993,0.4922169593282791,0.44303492004668743,0.5714362760508118,0.9227822496572806,0.94,0.3267779317986726,0.16559564160593215,4.5612098927606995e-05,0.0003081534267028862,2.2051190897059447,0.9266556260038298,4.3347441178809145,0.0,0.0,0.0,1683.0,1235.0,
38,64969.2742,4.14e+12,1.16e+14,1.63e+13,1.0,0.0,1048.8662430117345,1740.3918835911056,0.08809313057776341,0.4033982400348237,1.93e+05,1.88e+05,2.03e+05,175636.0041662426,309553.73174043436,750095.0356212062,20473.571360883943,100000000.0,0.0004028487539335305,0.5021774200734628,0.4426688515709044,0.5902473165646529,0.9609876143732738,0.94,0.323040550619689,0.16652024535848198,4.651666436521036e-05,0.00027924310312308135,2.1352047043689595,0.7004716806266797,4.292329118339866,0.0,0.0,0.0,1683.0,1235.0,
39,66403.5653,4.31e+12,1.15e+14,1.69e+13,1.0,0.0,1002.226668732048,1723.9316868783344,0.09211129163950679,0.40298076600743116,1.95e+05,1.92e+05,2.14e+05,175130.58585624158,294535.0258624954,769812.3523700656,20574.996411718435,100000000.0,0.00039864258584565947,0.48790066566325996,0.4426903334531241,0.5993669777086941,0.9841114532614561,0.94,0.32383321201116455,0.16761321366569515,4.218775762985231e-05,0.00022920525863047756,2.1339986701902847,0.441827279596932,4.183696421407235,0.0,0.0,0.0,1683.0,1235.0,
40,67935.3292,4.34e+12,1.16e+14,1.65e+13,1.0,0.0,1021.8163148201932,1728.1337740290571,0.0906897497656316,0.409550611820096,1.94e+05,1.90e+05,2.11e+05,180263.56368523109,296527.213997066,765824.0208368076,20951.565375233167,100000000.0,0.00038952470533703225,0.49843640614921314,0.443348026333911,0.6055309166935381,0.9740814346352327,0.94,0.3250144934017569,0.1655175434000444,4.319082782688125e-05,0.0002443547403687302,2.1117594997293416,0.5728051028064113,4.062264293851807,0.0,0.0,0.0,1683.0,1235.0,
41,69431.1691,4.38e+12,1.19e+14,1.64e+13,1.0,0.0,1016.6876386930046,1751.9474258266882,0.08865656898161148,0.4054283686885213,1.95e+05,1.91e+05,2.10e+05,181573.3412945461,291568.558551474,754749.422291354,20269.397300722547,100000000.0,0.0003832435662405114,0.4922895132051398,0.44335429279031646,0.6030437432869239,0.9665376786267509,0.94,0.3229288262919857,0.16497545162169502,4.436039374066137e-05,0.00023532691734300614,2.152787686469841,0.6250912024420545,4.10927460351593,0.0,0.0,0.0,1683.0,1235.0,
42,70809.7460,4.38e+12,1.18e+14,1.64e+13,1.0,0.0,1017.9175126547834,1756.5656739797428,0.08770291094821464,0.4093957818474936,1.97e+05,1.90e+05,2.10e+05,181916.95733381694,289450.55716678256,779005.6640375371,20127.35967503376,100000000.0,0.00038014436592954476,0.4905253817386298,0.4433840264064188,0.5937991922920767,0.963239859695449,0.94,0.32264726496028595,0.1671641412894563,4.4230183300591734e-05,0.00022873886808963553,2.1865039708129013,0.7193046945935764,4.369026444047159,0.0,0.0,0.0,1683.0,1235.0,
43,72196.6185,4.31e+12,1.17e+14,1.61e+13,1.0,0.0,1024.8748082479076,1784.4355790048758,0.08735056043234714,0.40819515746200996,1.93e+05,1.90e+05,2.07e+05,189050.52875694208,290335.109651592,764313.5930359715,19787.640377733187,100000000.0,0.00037746365033992663,0.4869933217168471,0.4434901725306299,0.5825935465141676,0.9589435433509088,0.94,0.3206628051616204,0.1635660103252275,4.6447977228216755e-05,0.00024531214739870687,2.177760983602761,0.8425069249785344,4.4091600740309485,0.0,0.0,0.0,1683.0,1235.0,
44,73701.9571,4.30e+12,1.17e+14,1.58e+13,1.0,0.0,1031.5191713531099,1814.8723059887323,0.0894791461088466,0.41589379173802377,1.94e+05,1.89e+05,2.10e+05,195481.91692887247,290914.0141179245,769452.5443757772,20104.399309639313,100000000.0,0.0003752637671512307,0.4794623022706359,0.4433545121614004,0.5771019741502417,0.9490138083464654,0.94,0.31983885087964325,0.160775297261102,4.5405050453165696e-05,0.00025265804060208355,2.16881382019353,0.9490594943638808,4.353286455451508,0.0,0.0,0.0,1683.0,1235.0,
45,75289.2999,4.22e+12,1.16e+14,1.60e+13,1.0,0.0,1033.7226776206446,1832.6676751750288,0.08817780916300597,0.4259339190758138,1.95e+05,1.89e+05,2.07e+05,196372.00454879296,286655.0896871983,770871.0953310078,19840.662847731735,100000000.0,0.00037332479358736853,0.47481624851366305,0.4433803588468853,0.5725410575072936,0.9479003449176571,0.94,0.31518040536388175,0.16107041324445975,4.4915642760652475e-05,0.0002542069312631191,2.159404183605752,1.0418372514940364,4.474863356583681,0.0,0.0,0.0,1683.0,1235.0,
46,76743.1300,4.19e+12,1.17e+14,1.59e+13,1.0,0.0,1036.5855983125025,1833.606370782723,0.0856973327461101,0.42070990213316395,1.95e+05,1.89e+05,2.04e+05,194165.61744431776,287988.2278772893,765036.5214881424,19740.616692135605,100000000.0,0.0003724150312487785,0.4731978145123271,0.4430566065470851,0.5698267105078842,0.95300907232412,0.94,0.3155243031228797,0.15904174555229675,4.694148553727943e-05,0.00026263270710510836,2.153244550356972,1.0786853064391675,4.516087665402864,0.0,0.0,0.0,1683.0,1235.0,
47,78251.3114,4.31e+12,1.17e+14,1.59e+13,1.0,0.0,1035.738875071087,1838.7672251219208,0.08453732985561271,0.4150481481164774,1.96e+05,1.89e+05,2.06e+05,197103.01183811924,287746.45180024183,756146.5590137298,19887.07569146833,100000000.0,0.00037187848115378106,0.4819889637736107,0.443120059017699,0.5764190615014654,0.9532581201530947,0.94,0.3157420049157509,0.16015755492123668,4.7243821125017754e-05,0.0002589345374595334,2.16969167841803,1.0697651077010857,4.648229477213537,0.0,0.0,0.0,1683.0,1235.0,
48,79913.5584,4.26e+12,1.16e+14,1.59e+13,1.0,0.0,1041.3081291732278,1841.2225895032693,0.08432399942720695,0.41594105709684326,1.94e+05,1.88e+05,2.06e+05,196728.86108718195,288123.54321928765,764348.9560837928,19753.788775287452,100000000.0,0.00037185392189009845,0.4789151533917737,0.4431604050290912,0.569899152453781,0.9521003672987208,0.94,0.31489166851395467,0.15911643285556332,4.750196757907028e-05,0.0002656499848417629,2.1601558157917853,1.1275102321039323,4.67344300268822,0.0,0.0,0.0,1683.0,1235.0,
