Loop,Time,r0-A,r1-A,r2-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r1-E,r2-E,r0-Hp,r1-Hp,r2-Hp,p0-K,p1-K,Value,r0-Xi,r1-Xi,r2-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r1-n,r2-n,r0-nO2,r1-nO2,r2-nO2,p0-rho,p1-rho,
13,3869.2109,4.46e+12,1.04e+14,1.33e+13,1.0,0.0,1954.6255068132632,1299.1216328227115,0.072261031443681,0.755347626960515,1.44e+05,1.43e+05,3.54e+05,245066.1997890716,550799.7127781007,673054.8579546758,21868.556968361867,100000000.0,0.0013296208534394015,0.4377699535714943,0.4331670660893673,0.610268100676651,0.7289983144378183,0.94,0.43219077367327846,0.1945903559506338,1.5556470815236635e-05,0.0006613213599053696,2.093764205586524,4.262116274246562,10.483853478278117,0.0,0.0,0.0,1683.0,1235.0,
14,4148.7360,4.46e+12,1.04e+14,1.33e+13,1.0,0.0,1954.6255068132632,1299.1216328227115,0.072261031443681,0.755347626960515,1.44e+05,1.43e+05,3.54e+05,245066.1997890716,550799.7127781007,673054.8579546758,21868.556968361867,100000000.0,0.0013296208534394015,0.4377699535714943,0.4331670660893673,0.610268100676651,0.7289983144378183,0.94,0.43219077367327846,0.1945903559506338,1.5556470815236635e-05,0.0006613213599053696,2.093764205586524,4.262116274246562,10.483853478278117,0.0,0.0,0.0,1683.0,1235.0,
15,4430.0889,4.46e+12,1.04e+14,1.33e+13,1.0,0.0,1954.6255068132632,1299.1216328227115,0.072261031443681,0.755347626960515,1.44e+05,1.43e+05,3.54e+05,245066.1997890716,550799.7127781007,673054.8579546758,21868.556968361867,100000000.0,0.0013296208534394015,0.4377699535714943,0.4331670660893673,0.610268100676651,0.7289983144378183,0.94,0.43219077367327846,0.1945903559506338,1.5556470815236635e-05,0.0006613213599053696,2.093764205586524,4.262116274246562,10.483853478278117,0.0,0.0,0.0,1683.0,1235.0,
16,4705.3184,4.46e+12,1.04e+14,1.33e+13,1.0,0.0,1954.6255068132632,1299.1216328227115,0.072261031443681,0.755347626960515,1.44e+05,1.43e+05,3.54e+05,245066.1997890716,550799.7127781007,673054.8579546758,21868.556968361867,100000000.0,0.0013296208534394015,0.4377699535714943,0.4331670660893673,0.610268100676651,0.7289983144378183,0.94,0.43219077367327846,0.1945903559506338,1.5556470815236635e-05,0.0006613213599053696,2.093764205586524,4.262116274246562,10.483853478278117,0.0,0.0,0.0,1683.0,1235.0,
17,4985.6778,4.46e+12,1.04e+14,1.33e+13,1.0,0.0,1954.6255068132632,1299.1216328227115,0.072261031443681,0.755347626960515,1.44e+05,1.43e+05,3.54e+05,245066.1997890716,550799.7127781007,673054.8579546758,21868.556968361867,100000000.0,0.0013296208534394015,0.4377699535714943,0.4331670660893673,0.610268100676651,0.7289983144378183,0.94,0.43219077367327846,0.1945903559506338,1.5556470815236635e-05,0.0006613213599053696,2.093764205586524,4.262116274246562,10.483853478278117,0.0,0.0,0.0,1683.0,1235.0,
18,5263.4559,4.46e+12,1.04e+14,1.33e+13,1.0,0.0,1954.6255068132632,1299.1216328227115,0.072261031443681,0.755347626960515,1.44e+05,1.43e+05,3.54e+05,245066.1997890716,550799.7127781007,673054.8579546758,21868.556968361867,100000000.0,0.0013296208534394015,0.4377699535714943,0.4331670660893673,0.610268100676651,0.7289983144378183,0.94,0.43219077367327846,0.1945903559506338,1.5556470815236635e-05,0.0006613213599053696,2.093764205586524,4.262116274246562,10.483853478278117,0.0,0.0,0.0,1683.0,1235.0,
19,5541.3519,4.46e+12,1.04e+14,1.33e+13,1.0,0.0,1954.6255068132632,1299.1216328227115,0.072261031443681,0.755347626960515,1.44e+05,1.43e+05,3.54e+05,245066.1997890716,550799.7127781007,673054.8579546758,21868.556968361867,100000000.0,0.0013296208534394015,0.4377699535714943,0.4331670660893673,0.610268100676651,0.7289983144378183,0.94,0.43219077367327846,0.1945903559506338,1.5556470815236635e-05,0.0006613213599053696,2.093764205586524,4.262116274246562,10.483853478278117,0.0,0.0,0.0,1683.0,1235.0,
20,5820.2061,4.46e+12,1.04e+14,1.33e+13,1.0,0.0,1954.6255068132632,1299.1216328227115,0.072261031443681,0.755347626960515,1.44e+05,1.43e+05,3.54e+05,245066.1997890716,550799.7127781007,673054.8579546758,21868.556968361867,100000000.0,0.0013296208534394015,0.4377699535714943,0.4331670660893673,0.610268100676651,0.7289983144378183,0.94,0.43219077367327846,0.1945903559506338,1.5556470815236635e-05,0.0006613213599053696,2.093764205586524,4.262116274246562,10.483853478278117,0.0,0.0,0.0,1683.0,1235.0,
21,6099.9871,4.46e+12,1.04e+14,1.33e+13,1.0,0.0,1954.6255068132632,1299.1216328227115,0.072261031443681,0.755347626960515,1.44e+05,1.43e+05,3.54e+05,245066.1997890716,550799.7127781007,673054.8579546758,21868.556968361867,100000000.0,0.0013296208534394015,0.4377699535714943,0.4331670660893673,0.610268100676651,0.7289983144378183,0.94,0.43219077367327846,0.1945903559506338,1.5556470815236635e-05,0.0006613213599053696,2.093764205586524,4.262116274246562,10.483853478278117,0.0,0.0,0.0,1683.0,1235.0,
22,6376.8974,4.46e+12,1.04e+14,1.33e+13,1.0,0.0,1954.6255068132632,1299.1216328227115,0.072261031443681,0.755347626960515,1.44e+05,1.43e+05,3.54e+05,245066.1997890716,550799.7127781007,673054.8579546758,21868.556968361867,100000000.0,0.0013296208534394015,0.4377699535714943,0.4331670660893673,0.610268100676651,0.7289983144378183,0.94,0.43219077367327846,0.1945903559506338,1.5556470815236635e-05,0.0006613213599053696,2.093764205586524,4.262116274246562,10.483853478278117,0.0,0.0,0.0,1683.0,1235.0,
23,6651.0552,4.46e+12,1.04e+14,1.33e+13,1.0,0.0,1954.6255068132632,1299.1216328227115,0.072261031443681,0.755347626960515,1.44e+05,1.43e+05,3.54e+05,245066.1997890716,550799.7127781007,673054.8579546758,21868.556968361867,100000000.0,0.0013296208534394015,0.4377699535714943,0.4331670660893673,0.610268100676651,0.7289983144378183,0.94,0.43219077367327846,0.1945903559506338,1.5556470815236635e-05,0.0006613213599053696,2.093764205586524,4.262116274246562,10.483853478278117,0.0,0.0,0.0,1683.0,1235.0,
24,6928.0141,4.46e+12,1.04e+14,1.33e+13,1.0,0.0,1954.6255068132632,1299.1216328227115,0.072261031443681,0.755347626960515,1.44e+05,1.43e+05,3.54e+05,245066.1997890716,550799.7127781007,673054.8579546758,21868.556968361867,100000000.0,0.0013296208534394015,0.4377699535714943,0.4331670660893673,0.610268100676651,0.7289983144378183,0.94,0.43219077367327846,0.1945903559506338,1.5556470815236635e-05,0.0006613213599053696,2.093764205586524,4.262116274246562,10.483853478278117,0.0,0.0,0.0,1683.0,1235.0,
25,7205.1237,4.46e+12,1.04e+14,1.33e+13,1.0,0.0,1954.6255068132632,1299.1216328227115,0.072261031443681,0.755347626960515,1.44e+05,1.43e+05,3.54e+05,245066.1997890716,550799.7127781007,673054.8579546758,21868.556968361867,100000000.0,0.0013296208534394015,0.4377699535714943,0.4331670660893673,0.610268100676651,0.7289983144378183,0.94,0.43219077367327846,0.1945903559506338,1.5556470815236635e-05,0.0006613213599053696,2.093764205586524,4.262116274246562,10.483853478278117,0.0,0.0,0.0,1683.0,1235.0,
26,7483.5451,4.46e+12,1.04e+14,1.33e+13,1.0,0.0,1954.6255068132632,1299.1216328227115,0.072261031443681,0.755347626960515,1.44e+05,1.43e+05,3.54e+05,245066.1997890716,550799.7127781007,673054.8579546758,21868.556968361867,100000000.0,0.0013296208534394015,0.4377699535714943,0.4331670660893673,0.610268100676651,0.7289983144378183,0.94,0.43219077367327846,0.1945903559506338,1.5556470815236635e-05,0.0006613213599053696,2.093764205586524,4.262116274246562,10.483853478278117,0.0,0.0,0.0,1683.0,1235.0,
27,7764.9045,2.54e+12,6.19e+13,1.44e+13,1.0,0.0,1033.817309577149,2170.302554397148,0.09638034976957202,0.5944506833687258,1.64e+05,3.79e+05,1.83e+05,185597.02525235814,466350.1805426594,923279.7716897144,18758.933993441176,100000000.0,0.001119507283533889,0.4358939456017913,0.6698397812676243,0.48150365213339535,0.8063629350460229,0.94,0.32269953280338987,0.24660607600861345,3.5936648048780176e-05,0.000243103729068994,2.5541066675992523,3.5253426134267185,6.718474315885581,0.0,0.0,0.0,1683.0,1235.0,
28,8039.8070,3.64e+12,1.34e+14,1.60e+13,1.0,0.0,1202.9784067314954,3078.7887192257504,0.1205623512438851,0.2933005239649822,1.37e+05,1.41e+05,2.33e+05,236662.1323373083,605026.4586455879,813261.2210479695,33574.314390590494,100000000.0,0.0008869165269197654,0.6408279393044913,0.4085109792843825,0.6703971633165388,0.5181005041595856,0.94,0.5692895941083504,0.19237988141221812,9.190992869543557e-05,0.000445596588015976,1.2283230328189143,1.5933160089389995,6.503901099603926,0.0,0.0,0.0,1683.0,1235.0,
29,8320.8677,3.64e+12,1.34e+14,1.60e+13,1.0,0.0,1202.9784067314954,3078.7887192257504,0.1205623512438851,0.2933005239649822,1.37e+05,1.41e+05,2.33e+05,236662.1323373083,605026.4586455879,813261.2210479695,33574.314390590494,100000000.0,0.0008869165269197654,0.6408279393044913,0.4085109792843825,0.6703971633165388,0.5181005041595856,0.94,0.5692895941083504,0.19237988141221812,9.190992869543557e-05,0.000445596588015976,1.2283230328189143,1.5933160089389995,6.503901099603926,0.0,0.0,0.0,1683.0,1235.0,
30,8599.1366,3.64e+12,1.34e+14,1.60e+13,1.0,0.0,1202.9784067314954,3078.7887192257504,0.1205623512438851,0.2933005239649822,1.37e+05,1.41e+05,2.33e+05,236662.1323373083,605026.4586455879,813261.2210479695,33574.314390590494,100000000.0,0.0008869165269197654,0.6408279393044913,0.4085109792843825,0.6703971633165388,0.5181005041595856,0.94,0.5692895941083504,0.19237988141221812,9.190992869543557e-05,0.000445596588015976,1.2283230328189143,1.5933160089389995,6.503901099603926,0.0,0.0,0.0,1683.0,1235.0,
31,8875.8354,3.64e+12,1.34e+14,1.60e+13,1.0,0.0,1202.9784067314954,3078.7887192257504,0.1205623512438851,0.2933005239649822,1.37e+05,1.41e+05,2.33e+05,236662.1323373083,605026.4586455879,813261.2210479695,33574.314390590494,100000000.0,0.0008869165269197654,0.6408279393044913,0.4085109792843825,0.6703971633165388,0.5181005041595856,0.94,0.5692895941083504,0.19237988141221812,9.190992869543557e-05,0.000445596588015976,1.2283230328189143,1.5933160089389995,6.503901099603926,0.0,0.0,0.0,1683.0,1235.0,
32,9156.4372,3.64e+12,1.34e+14,1.60e+13,1.0,0.0,1202.9784067314954,3078.7887192257504,0.1205623512438851,0.2933005239649822,1.37e+05,1.41e+05,2.33e+05,236662.1323373083,605026.4586455879,813261.2210479695,33574.314390590494,100000000.0,0.0008869165269197654,0.6408279393044913,0.4085109792843825,0.6703971633165388,0.5181005041595856,0.94,0.5692895941083504,0.19237988141221812,9.190992869543557e-05,0.000445596588015976,1.2283230328189143,1.5933160089389995,6.503901099603926,0.0,0.0,0.0,1683.0,1235.0,
33,9436.4880,3.64e+12,1.34e+14,1.60e+13,1.0,0.0,1202.9784067314954,3078.7887192257504,0.1205623512438851,0.2933005239649822,1.37e+05,1.41e+05,2.33e+05,236662.1323373083,605026.4586455879,813261.2210479695,33574.314390590494,100000000.0,0.0008869165269197654,0.6408279393044913,0.4085109792843825,0.6703971633165388,0.5181005041595856,0.94,0.5692895941083504,0.19237988141221812,9.190992869543557e-05,0.000445596588015976,1.2283230328189143,1.5933160089389995,6.503901099603926,0.0,0.0,0.0,1683.0,1235.0,
34,9716.9803,3.64e+12,1.34e+14,1.60e+13,1.0,0.0,1202.9784067314954,3078.7887192257504,0.1205623512438851,0.2933005239649822,1.37e+05,1.41e+05,2.33e+05,236662.1323373083,605026.4586455879,813261.2210479695,33574.314390590494,100000000.0,0.0008869165269197654,0.6408279393044913,0.4085109792843825,0.6703971633165388,0.5181005041595856,0.94,0.5692895941083504,0.19237988141221812,9.190992869543557e-05,0.000445596588015976,1.2283230328189143,1.5933160089389995,6.503901099603926,0.0,0.0,0.0,1683.0,1235.0,
35,9997.8616,3.64e+12,1.34e+14,1.60e+13,1.0,0.0,1202.9784067314954,3078.7887192257504,0.1205623512438851,0.2933005239649822,1.37e+05,1.41e+05,2.33e+05,236662.1323373083,605026.4586455879,813261.2210479695,33574.314390590494,100000000.0,0.0008869165269197654,0.6408279393044913,0.4085109792843825,0.6703971633165388,0.5181005041595856,0.94,0.5692895941083504,0.19237988141221812,9.190992869543557e-05,0.000445596588015976,1.2283230328189143,1.5933160089389995,6.503901099603926,0.0,0.0,0.0,1683.0,1235.0,
36,10276.6695,3.64e+12,1.34e+14,1.60e+13,1.0,0.0,1202.9784067314954,3078.7887192257504,0.1205623512438851,0.2933005239649822,1.37e+05,1.41e+05,2.33e+05,236662.1323373083,605026.4586455879,813261.2210479695,33574.314390590494,100000000.0,0.0008869165269197654,0.6408279393044913,0.4085109792843825,0.6703971633165388,0.5181005041595856,0.94,0.5692895941083504,0.19237988141221812,9.190992869543557e-05,0.000445596588015976,1.2283230328189143,1.5933160089389995,6.503901099603926,0.0,0.0,0.0,1683.0,1235.0,
37,10560.4237,3.64e+12,1.34e+14,1.60e+13,1.0,0.0,1202.9784067314954,3078.7887192257504,0.1205623512438851,0.2933005239649822,1.37e+05,1.41e+05,2.33e+05,236662.1323373083,605026.4586455879,813261.2210479695,33574.314390590494,100000000.0,0.0008869165269197654,0.6408279393044913,0.4085109792843825,0.6703971633165388,0.5181005041595856,0.94,0.5692895941083504,0.19237988141221812,9.190992869543557e-05,0.000445596588015976,1.2283230328189143,1.5933160089389995,6.503901099603926,0.0,0.0,0.0,1683.0,1235.0,
38,10837.7248,3.64e+12,1.34e+14,1.60e+13,1.0,0.0,1202.9784067314954,3078.7887192257504,0.1205623512438851,0.2933005239649822,1.37e+05,1.41e+05,2.33e+05,236662.1323373083,605026.4586455879,813261.2210479695,33574.314390590494,100000000.0,0.0008869165269197654,0.6408279393044913,0.4085109792843825,0.6703971633165388,0.5181005041595856,0.94,0.5692895941083504,0.19237988141221812,9.190992869543557e-05,0.000445596588015976,1.2283230328189143,1.5933160089389995,6.503901099603926,0.0,0.0,0.0,1683.0,1235.0,
39,11114.2769,3.64e+12,1.34e+14,1.60e+13,1.0,0.0,1202.9784067314954,3078.7887192257504,0.1205623512438851,0.2933005239649822,1.37e+05,1.41e+05,2.33e+05,236662.1323373083,605026.4586455879,813261.2210479695,33574.314390590494,100000000.0,0.0008869165269197654,0.6408279393044913,0.4085109792843825,0.6703971633165388,0.5181005041595856,0.94,0.5692895941083504,0.19237988141221812,9.190992869543557e-05,0.000445596588015976,1.2283230328189143,1.5933160089389995,6.503901099603926,0.0,0.0,0.0,1683.0,1235.0,
40,11389.0909,3.64e+12,1.34e+14,1.60e+13,1.0,0.0,1202.9784067314954,3078.7887192257504,0.1205623512438851,0.2933005239649822,1.37e+05,1.41e+05,2.33e+05,236662.1323373083,605026.4586455879,813261.2210479695,33574.314390590494,100000000.0,0.0008869165269197654,0.6408279393044913,0.4085109792843825,0.6703971633165388,0.5181005041595856,0.94,0.5692895941083504,0.19237988141221812,9.190992869543557e-05,0.000445596588015976,1.2283230328189143,1.5933160089389995,6.503901099603926,0.0,0.0,0.0,1683.0,1235.0,
41,11667.4747,3.64e+12,1.34e+14,1.60e+13,1.0,0.0,1202.9784067314954,3078.7887192257504,0.1205623512438851,0.2933005239649822,1.37e+05,1.41e+05,2.33e+05,236662.1323373083,605026.4586455879,813261.2210479695,33574.314390590494,100000000.0,0.0008869165269197654,0.6408279393044913,0.4085109792843825,0.6703971633165388,0.5181005041595856,0.94,0.5692895941083504,0.19237988141221812,9.190992869543557e-05,0.000445596588015976,1.2283230328189143,1.5933160089389995,6.503901099603926,0.0,0.0,0.0,1683.0,1235.0,
42,11944.5816,3.64e+12,1.34e+14,1.60e+13,1.0,0.0,1202.9784067314954,3078.7887192257504,0.1205623512438851,0.2933005239649822,1.37e+05,1.41e+05,2.33e+05,236662.1323373083,605026.4586455879,813261.2210479695,33574.314390590494,100000000.0,0.0008869165269197654,0.6408279393044913,0.4085109792843825,0.6703971633165388,0.5181005041595856,0.94,0.5692895941083504,0.19237988141221812,9.190992869543557e-05,0.000445596588015976,1.2283230328189143,1.5933160089389995,6.503901099603926,0.0,0.0,0.0,1683.0,1235.0,
43,12222.4694,3.64e+12,1.34e+14,1.60e+13,1.0,0.0,1202.9784067314954,3078.7887192257504,0.1205623512438851,0.2933005239649822,1.37e+05,1.41e+05,2.33e+05,236662.1323373083,605026.4586455879,813261.2210479695,33574.314390590494,100000000.0,0.0008869165269197654,0.6408279393044913,0.4085109792843825,0.6703971633165388,0.5181005041595856,0.94,0.5692895941083504,0.19237988141221812,9.190992869543557e-05,0.000445596588015976,1.2283230328189143,1.5933160089389995,6.503901099603926,0.0,0.0,0.0,1683.0,1235.0,
44,12502.8651,3.64e+12,1.34e+14,1.60e+13,1.0,0.0,1202.9784067314954,3078.7887192257504,0.1205623512438851,0.2933005239649822,1.37e+05,1.41e+05,2.33e+05,236662.1323373083,605026.4586455879,813261.2210479695,33574.314390590494,100000000.0,0.0008869165269197654,0.6408279393044913,0.4085109792843825,0.6703971633165388,0.5181005041595856,0.94,0.5692895941083504,0.19237988141221812,9.190992869543557e-05,0.000445596588015976,1.2283230328189143,1.5933160089389995,6.503901099603926,0.0,0.0,0.0,1683.0,1235.0,
45,12780.4202,3.64e+12,1.34e+14,1.60e+13,1.0,0.0,1202.9784067314954,3078.7887192257504,0.1205623512438851,0.2933005239649822,1.37e+05,1.41e+05,2.33e+05,236662.1323373083,605026.4586455879,813261.2210479695,33574.314390590494,100000000.0,0.0008869165269197654,0.6408279393044913,0.4085109792843825,0.6703971633165388,0.5181005041595856,0.94,0.5692895941083504,0.19237988141221812,9.190992869543557e-05,0.000445596588015976,1.2283230328189143,1.5933160089389995,6.503901099603926,0.0,0.0,0.0,1683.0,1235.0,
46,13066.4571,3.64e+12,1.34e+14,1.60e+13,1.0,0.0,1202.9784067314954,3078.7887192257504,0.1205623512438851,0.2933005239649822,1.37e+05,1.41e+05,2.33e+05,236662.1323373083,605026.4586455879,813261.2210479695,33574.314390590494,100000000.0,0.0008869165269197654,0.6408279393044913,0.4085109792843825,0.6703971633165388,0.5181005041595856,0.94,0.5692895941083504,0.19237988141221812,9.190992869543557e-05,0.000445596588015976,1.2283230328189143,1.5933160089389995,6.503901099603926,0.0,0.0,0.0,1683.0,1235.0,
47,13345.4780,3.64e+12,1.34e+14,1.60e+13,1.0,0.0,1202.9784067314954,3078.7887192257504,0.1205623512438851,0.2933005239649822,1.37e+05,1.41e+05,2.33e+05,236662.1323373083,605026.4586455879,813261.2210479695,33574.314390590494,100000000.0,0.0008869165269197654,0.6408279393044913,0.4085109792843825,0.6703971633165388,0.5181005041595856,0.94,0.5692895941083504,0.19237988141221812,9.190992869543557e-05,0.000445596588015976,1.2283230328189143,1.5933160089389995,6.503901099603926,0.0,0.0,0.0,1683.0,1235.0,
48,13629.2162,3.64e+12,1.34e+14,1.60e+13,1.0,0.0,1202.9784067314954,3078.7887192257504,0.1205623512438851,0.2933005239649822,1.37e+05,1.41e+05,2.33e+05,236662.1323373083,605026.4586455879,813261.2210479695,33574.314390590494,100000000.0,0.0008869165269197654,0.6408279393044913,0.4085109792843825,0.6703971633165388,0.5181005041595856,0.94,0.5692895941083504,0.19237988141221812,9.190992869543557e-05,0.000445596588015976,1.2283230328189143,1.5933160089389995,6.503901099603926,0.0,0.0,0.0,1683.0,1235.0,
