Loop,Time,r0-A,r1-A,r2-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r1-E,r2-E,r0-Hp,r1-Hp,r2-Hp,p0-K,p1-K,Value,r0-Xi,r1-Xi,r2-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r1-n,r2-n,r0-nO2,r1-nO2,r2-nO2,p0-rho,p1-rho,
9,2112.7980,2.48e+12,7.39e+13,8.98e+12,1.0,0.0,772.8311400667264,2282.246719903883,0.08528714032981602,0.5789691847742902,1.71e+05,1.89e+05,1.65e+05,152193.12585250643,418234.68839999934,403919.33723788906,21874.01884569996,100000000.0,3.198086206941017e-05,0.7529163600018514,0.5131661125485067,0.30018946916653644,0.6475265829114193,0.94,0.24330194072900063,0.08727961908170143,4.811121858133329e-05,0.00046968659826552683,1.018060329501865,1.4736902712503195,3.069727773171853,0.0,0.0,0.0,1683.0,1235.0,
10,2341.0823,2.47e+12,7.39e+13,8.99e+12,1.0,0.0,792.4572926454596,2235.4981756357647,0.08425151914190704,0.5713798456498639,1.71e+05,1.89e+05,1.65e+05,160290.93022207753,412299.60171681386,404772.77772709506,22356.9870421601,100000000.0,3.0435228186378713e-05,0.7531436857279161,0.5159214298623593,0.3016345600633634,0.6589923503238406,0.94,0.2534177731072135,0.0851309265432302,4.708819377123004e-05,0.0004788285454730446,1.012271843892901,1.4701592738801543,3.081194638284703,0.0,0.0,0.0,1683.0,1235.0,
11,2572.8286,2.47e+12,7.39e+13,8.99e+12,1.0,0.0,788.0221555638668,2243.308842180007,0.08526660990546873,0.5718266458281218,1.71e+05,1.89e+05,1.65e+05,161568.3729244885,413457.76067032974,403814.5876567151,22333.650748092205,100000000.0,2.975086963500906e-05,0.7532161486572777,0.5152250169759032,0.30120776857869974,0.6563710617907432,0.94,0.2509940793869094,0.08536720052310975,4.8068025282218133e-05,0.0004817215374790018,1.0142252000792786,1.4713872368729677,3.078405296751652,0.0,0.0,0.0,1683.0,1235.0,
12,2810.8314,2.47e+12,7.39e+13,9.00e+12,1.0,0.0,792.8865401720211,2231.995212908152,0.08508493796845973,0.5730849207667804,1.71e+05,1.88e+05,1.65e+05,162910.38195387583,412428.6064333512,403644.87012894166,22402.49752860215,100000000.0,2.9120345767466537e-05,0.7541335163509866,0.5156636237202366,0.30097705422666404,0.6568146995213565,0.94,0.2614028765659007,0.0867813086989227,4.8509513308645744e-05,0.00047618516154981363,1.014215897995812,1.4694465658387976,3.0732267351399907,0.0,0.0,0.0,1683.0,1235.0,
13,3051.9368,2.48e+12,7.38e+13,8.98e+12,1.0,0.0,804.7048348662321,2202.7017809279896,0.08343888212059646,0.5778868812187611,1.71e+05,1.88e+05,1.65e+05,164961.67672616697,411283.168398025,403755.55229563307,23067.337593006083,100000000.0,2.8191950748146262e-05,0.7561404305821238,0.517606424864673,0.3017030318138961,0.6575980053188548,0.94,0.25127078563688204,0.08150406283239706,4.654342770946358e-05,0.0004774000450797148,1.0127969826233452,1.4674008460052148,3.078583778946364,0.0,0.0,0.0,1683.0,1235.0,
14,3298.1551,2.49e+12,7.40e+13,8.95e+12,1.0,0.0,835.6311498121543,2137.185446125126,0.08084144549538161,0.5912617326582789,1.70e+05,1.86e+05,1.64e+05,165917.65112429543,406960.5650963342,403471.90095616854,23936.90807633844,100000000.0,2.480515698467501e-05,0.7619376070177348,0.5201893162573812,0.30167800618071516,0.6617990367702493,0.94,0.257973908642502,0.07579738049881375,4.5597777970220475e-05,0.0004565416176664446,1.0117041758766914,1.4629005984592827,3.072415688663596,0.0,0.0,0.0,1683.0,1235.0,
15,3545.6047,2.50e+12,7.41e+13,8.92e+12,1.0,0.0,856.7760328916321,2066.2221468831194,0.07596419040958725,0.6090240927162265,1.69e+05,1.85e+05,1.63e+05,169496.32980453977,398651.61877116293,402960.5489006856,24739.310994678446,100000000.0,2.271470031175506e-05,0.7674034671344269,0.5226126590375144,0.302009440580735,0.6591722933232748,0.94,0.2570571374013573,0.06919166192834392,4.3172684712796145e-05,0.0004385142529307034,1.0118418101638436,1.4581403120420113,3.0664014137713984,0.0,0.0,0.0,1683.0,1235.0,
16,3789.1969,2.51e+12,7.41e+13,8.90e+12,1.0,0.0,886.8803448841775,1977.1085775317015,0.07169712676860189,0.6183317112223687,1.69e+05,1.83e+05,1.62e+05,176312.06950230166,393027.02694758226,402755.00314530206,25752.118867517223,100000000.0,2.1601109966369034e-05,0.7725575290263007,0.5256924773334278,0.30258076432077535,0.6623646518770991,0.94,0.2601598915819259,0.06295719467454264,4.2077412305599564e-05,0.0004277162474909251,1.009610503508026,1.4515032832125772,3.0638870770968496,0.0,0.0,0.0,1683.0,1235.0,
17,4038.3580,2.52e+12,7.42e+13,8.88e+12,1.0,0.0,892.0427892477217,1938.7345182852391,0.06924691468717073,0.6286295613687622,1.68e+05,1.82e+05,1.62e+05,176767.47100453213,386015.69408593676,402818.44632993604,25930.40223879805,100000000.0,2.0944713635536998e-05,0.7753684631412352,0.5263549164870234,0.3027050861612718,0.6582348900155051,0.94,0.2546098418339924,0.05889533197323746,4.0923453897109955e-05,0.00041989450610146356,1.0104651649798548,1.4510342900472024,3.0618320006230935,0.0,0.0,0.0,1683.0,1235.0,
18,4282.7674,2.52e+12,7.43e+13,8.86e+12,1.0,0.0,905.5897754624006,1889.8115989066473,0.06671564767471419,0.6377562867251753,1.68e+05,1.81e+05,1.61e+05,179504.34449940745,381414.4870396139,402336.8333240394,26489.14470668049,100000000.0,1.97268946391317e-05,0.7783443538384555,0.5276453673731827,0.30285649460380965,0.6568111708999549,0.94,0.2544064162058436,0.05441085008534002,4.040208106386306e-05,0.00041535910623126306,1.0101258086184983,1.4487748403813552,3.0597884794445727,0.0,0.0,0.0,1683.0,1235.0,
19,4518.3232,2.53e+12,7.43e+13,8.85e+12,1.0,0.0,909.9870373075152,1848.655301471444,0.06399738753368173,0.6437420571395199,1.68e+05,1.81e+05,1.61e+05,181317.8246950535,375894.08386022545,402056.4322975777,26810.71440957122,100000000.0,1.906100854249531e-05,0.7807743359454601,0.5283462835337229,0.3031191144344464,0.653233671663263,0.94,0.2534055796212762,0.05146716973454644,3.9942504532062475e-05,0.00040978833084253844,1.0100246026840687,1.447093085786432,3.058501164086796,0.0,0.0,0.0,1683.0,1235.0,
20,4750.9370,2.54e+12,7.44e+13,8.83e+12,1.0,0.0,929.1354870174802,1782.0254408928904,0.060524775618823246,0.6562245677675786,1.67e+05,1.80e+05,1.60e+05,186006.63773116306,370869.6692823701,401789.0358847965,27434.705184070797,100000000.0,1.8172762236687615e-05,0.7853099709521388,0.5298738895435602,0.30311512611351954,0.6516417105117575,0.94,0.2534547930369677,0.04704960536970161,3.853578707650412e-05,0.0004010569119215499,1.0101693004404306,1.4431733058029923,3.0519903751957473,0.0,0.0,0.0,1683.0,1235.0,
21,4986.9118,2.48e+12,7.30e+13,8.86e+12,1.0,0.0,818.6070622857312,1901.822519211274,0.08446614071930274,0.5305617675070382,1.70e+05,1.90e+05,1.65e+05,124623.5727418688,403518.72683841916,408061.10023229744,21442.216311370197,100000000.0,1.7519334809167108e-05,0.7418835945633451,0.5171037184463697,0.2985498333908754,0.6652685229439734,0.94,0.24425834412060848,0.08587445104833205,5.855981125400471e-05,0.00032675098882901856,0.9974566699572849,1.4863807571965577,2.9592348500246883,0.0,0.0,0.0,1683.0,1235.0,
22,5232.3334,2.49e+12,7.46e+13,8.84e+12,1.0,0.0,910.9202266800155,1523.913671866368,0.06142009243334194,0.6536066844751875,1.68e+05,1.82e+05,1.62e+05,167323.35239510442,376376.2832520753,408421.0155065894,25812.59447633462,100000000.0,1.703581777230289e-05,0.7709315606286465,0.5287992976139264,0.30368070616299503,0.664302703370612,0.94,0.26118293084039645,0.05771492217305052,4.349175319409559e-05,0.00036065778811344247,1.0038778857993955,1.444516419923889,3.051756888716978,0.0,0.0,0.0,1683.0,1235.0,
23,5471.8182,2.46e+12,7.42e+13,8.85e+12,1.0,0.0,884.5386002356105,1473.073880430372,0.06823708892195987,0.6215011205698513,1.69e+05,1.86e+05,1.63e+05,148959.66257633083,386112.6373351293,411639.4593560918,23937.86650740691,100000000.0,1.6906573028908172e-05,0.7550303506899683,0.5248130971695587,0.3021244381370839,0.6763207778375224,0.94,0.2641022529574306,0.07376657889263316,4.990828634280496e-05,0.00033193345775611776,0.9999450033283992,1.455452720363844,3.015850587918851,0.0,0.0,0.0,1683.0,1235.0,
24,5712.8514,2.46e+12,7.36e+13,8.84e+12,1.0,0.0,848.9475580246857,1592.511016457885,0.07582827287384904,0.5665270689388666,1.70e+05,1.89e+05,1.65e+05,130491.60875805598,396458.4641701352,411445.42257730477,22208.524689268135,100000000.0,1.6548092899042657e-05,0.743849576318877,0.5207051546814625,0.3000860897702551,0.672549356609855,0.94,0.25157545179241647,0.08179903913508738,5.6501032976566566e-05,0.0003065538468091314,0.9956282993161327,1.4730632799111558,2.973422943253696,0.0,0.0,0.0,1683.0,1235.0,
25,5946.0959,2.46e+12,7.36e+13,8.84e+12,1.0,0.0,848.9475580246857,1592.511016457885,0.07582827287384904,0.5665270689388666,1.70e+05,1.89e+05,1.65e+05,130491.60875805598,396458.4641701352,411445.42257730477,22208.524689268135,100000000.0,1.6548092899042657e-05,0.743849576318877,0.5207051546814625,0.3000860897702551,0.672549356609855,0.94,0.25157545179241647,0.08179903913508738,5.6501032976566566e-05,0.0003065538468091314,0.9956282993161327,1.4730632799111558,2.973422943253696,0.0,0.0,0.0,1683.0,1235.0,
26,6185.0260,2.50e+12,7.46e+13,8.82e+12,1.0,0.0,925.1172024330989,1504.0859290950536,0.0585561062559314,0.664382264285343,1.68e+05,1.81e+05,1.61e+05,172296.26146507042,371780.3203023393,407577.51296279475,26428.917985753487,100000000.0,1.4596110921644305e-05,0.7743684913682438,0.5297154048098156,0.3036807884924062,0.6633412736068889,0.94,0.260498440422148,0.05376524412383256,4.223936356598011e-05,0.0003646985721007229,1.004676491514402,1.4412346929100566,3.0462401502028724,0.0,0.0,0.0,1683.0,1235.0,
27,6419.2470,2.51e+12,7.45e+13,8.83e+12,1.0,0.0,916.4926233689102,1567.289722932574,0.058465711028128114,0.6661693504185902,1.68e+05,1.81e+05,1.61e+05,176482.31161817472,368023.0869576669,406283.15076305874,26586.5620653469,100000000.0,1.4324500990969213e-05,0.7786600956233105,0.5296902661320843,0.3038867477446964,0.6534423518300995,0.94,0.25588821420160873,0.051211531826423545,4.118062020210796e-05,0.0003757070982702448,1.0067861832704237,1.4417977888220899,3.05129968922971,0.0,0.0,0.0,1683.0,1235.0,
28,6651.9895,2.51e+12,7.45e+13,8.83e+12,1.0,0.0,916.4926233689102,1567.289722932574,0.058465711028128114,0.6661693504185902,1.68e+05,1.81e+05,1.61e+05,176482.31161817472,368023.0869576669,406283.15076305874,26586.5620653469,100000000.0,1.4324500990969213e-05,0.7786600956233105,0.5296902661320843,0.3038867477446964,0.6534423518300995,0.94,0.25588821420160873,0.051211531826423545,4.118062020210796e-05,0.0003757070982702448,1.0067861832704237,1.4417977888220899,3.05129968922971,0.0,0.0,0.0,1683.0,1235.0,
29,6889.6561,2.49e+12,7.45e+13,8.84e+12,1.0,0.0,906.237906375317,1502.4442227564882,0.05966243401600632,0.663846992878256,1.68e+05,1.82e+05,1.61e+05,170454.0673946428,369644.93724306417,408446.72493563447,26057.425391007942,100000000.0,1.417012941289262e-05,0.7732308547547319,0.5287787245193479,0.30384770508002146,0.6581820713451914,0.94,0.25946890595002775,0.056925856909619627,4.3505708538041726e-05,0.00036588502969580624,1.0048031130162185,1.4426478393154856,3.0471046576554084,0.0,0.0,0.0,1683.0,1235.0,
30,7135.4287,2.49e+12,7.45e+13,8.84e+12,1.0,0.0,906.237906375317,1502.4442227564882,0.05966243401600632,0.663846992878256,1.68e+05,1.82e+05,1.61e+05,170454.0673946428,369644.93724306417,408446.72493563447,26057.425391007942,100000000.0,1.417012941289262e-05,0.7732308547547319,0.5287787245193479,0.30384770508002146,0.6581820713451914,0.94,0.25946890595002775,0.056925856909619627,4.3505708538041726e-05,0.00036588502969580624,1.0048031130162185,1.4426478393154856,3.0471046576554084,0.0,0.0,0.0,1683.0,1235.0,
31,7374.2284,2.49e+12,7.45e+13,8.84e+12,1.0,0.0,906.237906375317,1502.4442227564882,0.05966243401600632,0.663846992878256,1.68e+05,1.82e+05,1.61e+05,170454.0673946428,369644.93724306417,408446.72493563447,26057.425391007942,100000000.0,1.417012941289262e-05,0.7732308547547319,0.5287787245193479,0.30384770508002146,0.6581820713451914,0.94,0.25946890595002775,0.056925856909619627,4.3505708538041726e-05,0.00036588502969580624,1.0048031130162185,1.4426478393154856,3.0471046576554084,0.0,0.0,0.0,1683.0,1235.0,
32,7621.2241,2.39e+12,7.24e+13,9.09e+12,1.0,0.0,816.7437186016547,1767.0316450353412,0.08459829978419275,0.5769686454328156,1.74e+05,1.81e+05,1.68e+05,186533.7552360399,329213.9255342635,410940.6781160453,19533.778669289226,100000000.0,1.3641420107451604e-05,0.7431661321370389,0.491980369581676,0.29589598493488284,0.6805417950857382,0.94,0.24138286444903828,0.13569587517336384,7.674763321986715e-05,0.00035281803242837603,1.024600538422176,1.5246039249431813,2.893310000953453,0.0,0.0,0.0,1683.0,1235.0,
33,7862.6111,2.39e+12,7.24e+13,9.09e+12,1.0,0.0,816.7437186016547,1767.0316450353412,0.08459829978419275,0.5769686454328156,1.74e+05,1.81e+05,1.68e+05,186533.7552360399,329213.9255342635,410940.6781160453,19533.778669289226,100000000.0,1.3641420107451604e-05,0.7431661321370389,0.491980369581676,0.29589598493488284,0.6805417950857382,0.94,0.24138286444903828,0.13569587517336384,7.674763321986715e-05,0.00035281803242837603,1.024600538422176,1.5246039249431813,2.893310000953453,0.0,0.0,0.0,1683.0,1235.0,
34,8102.4439,2.39e+12,7.24e+13,9.09e+12,1.0,0.0,816.7437186016547,1767.0316450353412,0.08459829978419275,0.5769686454328156,1.74e+05,1.81e+05,1.68e+05,186533.7552360399,329213.9255342635,410940.6781160453,19533.778669289226,100000000.0,1.3641420107451604e-05,0.7431661321370389,0.491980369581676,0.29589598493488284,0.6805417950857382,0.94,0.24138286444903828,0.13569587517336384,7.674763321986715e-05,0.00035281803242837603,1.024600538422176,1.5246039249431813,2.893310000953453,0.0,0.0,0.0,1683.0,1235.0,
35,8340.2070,2.39e+12,7.24e+13,9.09e+12,1.0,0.0,816.7437186016547,1767.0316450353412,0.08459829978419275,0.5769686454328156,1.74e+05,1.81e+05,1.68e+05,186533.7552360399,329213.9255342635,410940.6781160453,19533.778669289226,100000000.0,1.3641420107451604e-05,0.7431661321370389,0.491980369581676,0.29589598493488284,0.6805417950857382,0.94,0.24138286444903828,0.13569587517336384,7.674763321986715e-05,0.00035281803242837603,1.024600538422176,1.5246039249431813,2.893310000953453,0.0,0.0,0.0,1683.0,1235.0,
36,8576.3028,2.39e+12,7.24e+13,9.09e+12,1.0,0.0,816.7437186016547,1767.0316450353412,0.08459829978419275,0.5769686454328156,1.74e+05,1.81e+05,1.68e+05,186533.7552360399,329213.9255342635,410940.6781160453,19533.778669289226,100000000.0,1.3641420107451604e-05,0.7431661321370389,0.491980369581676,0.29589598493488284,0.6805417950857382,0.94,0.24138286444903828,0.13569587517336384,7.674763321986715e-05,0.00035281803242837603,1.024600538422176,1.5246039249431813,2.893310000953453,0.0,0.0,0.0,1683.0,1235.0,
37,8816.3314,2.39e+12,7.24e+13,9.09e+12,1.0,0.0,816.7437186016547,1767.0316450353412,0.08459829978419275,0.5769686454328156,1.74e+05,1.81e+05,1.68e+05,186533.7552360399,329213.9255342635,410940.6781160453,19533.778669289226,100000000.0,1.3641420107451604e-05,0.7431661321370389,0.491980369581676,0.29589598493488284,0.6805417950857382,0.94,0.24138286444903828,0.13569587517336384,7.674763321986715e-05,0.00035281803242837603,1.024600538422176,1.5246039249431813,2.893310000953453,0.0,0.0,0.0,1683.0,1235.0,
38,9057.7998,2.39e+12,7.24e+13,9.09e+12,1.0,0.0,816.7437186016547,1767.0316450353412,0.08459829978419275,0.5769686454328156,1.74e+05,1.81e+05,1.68e+05,186533.7552360399,329213.9255342635,410940.6781160453,19533.778669289226,100000000.0,1.3641420107451604e-05,0.7431661321370389,0.491980369581676,0.29589598493488284,0.6805417950857382,0.94,0.24138286444903828,0.13569587517336384,7.674763321986715e-05,0.00035281803242837603,1.024600538422176,1.5246039249431813,2.893310000953453,0.0,0.0,0.0,1683.0,1235.0,
39,9293.3177,2.39e+12,7.24e+13,9.09e+12,1.0,0.0,816.7437186016547,1767.0316450353412,0.08459829978419275,0.5769686454328156,1.74e+05,1.81e+05,1.68e+05,186533.7552360399,329213.9255342635,410940.6781160453,19533.778669289226,100000000.0,1.3641420107451604e-05,0.7431661321370389,0.491980369581676,0.29589598493488284,0.6805417950857382,0.94,0.24138286444903828,0.13569587517336384,7.674763321986715e-05,0.00035281803242837603,1.024600538422176,1.5246039249431813,2.893310000953453,0.0,0.0,0.0,1683.0,1235.0,
40,9526.0615,2.46e+12,7.31e+13,8.99e+12,1.0,0.0,897.6216725654808,1584.0971904637959,0.07068535391925265,0.5734808171058545,1.71e+05,1.82e+05,1.64e+05,158273.70188224228,374632.06568993954,409855.35961788247,22377.558354708555,100000000.0,1.2454224041113535e-05,0.7526681648478095,0.5141443782918673,0.29860265083615567,0.6929389677939681,0.94,0.2666018157574932,0.1029089729013063,5.2811569743692105e-05,0.0003618962620720587,1.0027805482037189,1.4648095643594323,3.022395580129876,0.0,0.0,0.0,1683.0,1235.0,
41,9753.5729,2.45e+12,7.27e+13,9.06e+12,1.0,0.0,875.4802887473879,1447.8925047635971,0.07041874760451625,0.6013476348249782,1.70e+05,1.82e+05,1.64e+05,156834.17388759102,374606.73564376915,413797.35076159483,21901.044932771358,100000000.0,1.115617716214624e-05,0.7447312306444438,0.5106955071109462,0.29815924274894806,0.6790289646933748,0.94,0.261216617189707,0.10932161525674913,5.6727613228428636e-05,0.00033046884375212307,0.9992194994601804,1.4772488618887236,3.0276892039821757,0.0,0.0,0.0,1683.0,1235.0,
42,9984.1160,2.46e+12,7.30e+13,9.06e+12,1.0,0.0,879.5468608196602,1355.9723004547304,0.06867896425739986,0.6260589456671382,1.70e+05,1.82e+05,1.64e+05,160914.9262982615,376345.75993500603,414572.21703363786,23368.192477737815,100000000.0,9.749901394052696e-06,0.7452135553017016,0.5101662965227589,0.2986072220920297,0.6738247902616972,0.94,0.25899377500119214,0.10331712950416452,5.5423151569466086e-05,0.00032205361528193346,0.9979623890732938,1.4839331251332313,3.0224002339546097,0.0,0.0,0.0,1683.0,1235.0,
43,10210.2599,2.47e+12,7.32e+13,9.03e+12,1.0,0.0,891.123964542118,1333.4385830893045,0.0587317051622568,0.6204911763928838,1.69e+05,1.82e+05,1.63e+05,149474.4194373698,377987.4204417587,413719.0309119446,23885.750712531873,100000000.0,8.502458581786777e-06,0.7502006921701476,0.5155865523131355,0.29986661251495617,0.6721690114432675,0.94,0.2603522014790719,0.09675893475639025,5.206559603549399e-05,0.00031300073532446356,0.9995543900431627,1.4747507157876967,3.038798303450527,0.0,0.0,0.0,1683.0,1235.0,
44,10441.1791,2.47e+12,7.26e+13,9.04e+12,1.0,0.0,906.8863042215335,1241.2379566346672,0.05895276932423214,0.6137532701613447,1.69e+05,1.81e+05,1.63e+05,152845.06286599673,383636.04977868695,414450.51494066743,22750.07366752877,100000000.0,7.923750981766133e-06,0.7464195099448059,0.5113898287000371,0.29914225254644433,0.6789018011446755,0.94,0.26717959752211906,0.10207655216375072,5.295303017253666e-05,0.00030597735844918995,0.997061669536033,1.47797015702027,3.0235757592768158,0.0,0.0,0.0,1683.0,1235.0,
45,10671.0076,2.48e+12,7.25e+13,9.07e+12,1.0,0.0,900.655681114697,1117.362953343143,0.05475096051002177,0.6203527661681594,1.69e+05,1.80e+05,1.63e+05,147395.44054366532,393358.9723885058,416239.82627126796,23850.64220661042,100000000.0,6.114322427931714e-06,0.7422999426610892,0.5096038142953124,0.29881731029575076,0.668925676297876,0.94,0.2645682882631086,0.10384541044229181,5.251620983882141e-05,0.00028472039464525086,0.9951838770173025,1.4837149359293467,3.024361583594152,0.0,0.0,0.0,1683.0,1235.0,
46,10898.4988,2.48e+12,7.23e+13,9.06e+12,1.0,0.0,906.3159481834704,1039.6682436223214,0.05238975530627485,0.6282699655128072,1.68e+05,1.80e+05,1.62e+05,148564.66096469652,397696.79411308654,415750.46430224937,23976.355481209437,100000000.0,5.317001632767118e-06,0.7438276489962905,0.5111763504932698,0.2994143696438058,0.6650596040178214,0.94,0.26402903186316773,0.0995240472216867,5.052670650484479e-05,0.000281589399445386,0.9921694873617263,1.4793346533124654,3.0253082395445348,0.0,0.0,0.0,1683.0,1235.0,
47,11131.7473,2.48e+12,7.29e+13,9.05e+12,1.0,0.0,915.5291906573365,1096.3720058710642,0.05452505454020472,0.6292555137203937,1.68e+05,1.80e+05,1.62e+05,152692.25424274005,391405.6924446351,414923.06210517953,25068.42514997806,100000000.0,4.911257395189697e-06,0.7465431405374838,0.5113510017907787,0.29959232735615604,0.6710039102119421,0.94,0.263833623113921,0.09522850466297403,4.887401280945583e-05,0.00029030553429584263,0.9960577247934058,1.4838103892056536,3.019861482806842,0.0,0.0,0.0,1683.0,1235.0,
48,11360.2657,2.49e+12,7.28e+13,9.06e+12,1.0,0.0,927.9523531660757,968.3156661945427,0.04908749834951934,0.6345922654405285,1.68e+05,1.80e+05,1.62e+05,150906.76789385447,397660.5882701643,415210.54243166756,25627.04465142508,100000000.0,4.2484510793804255e-06,0.7463057526516386,0.5113728857507609,0.3000089558827489,0.672009787431948,0.94,0.2661766968670246,0.09229720141733164,4.563831584410282e-05,0.00028451008901023015,0.9925629054225638,1.4857584369849572,3.015634037087442,0.0,0.0,0.0,1683.0,1235.0,
