Loop,Time,r0-A,r1-A,r2-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r1-E,r2-E,r0-Hp,r1-Hp,r2-Hp,p0-K,p1-K,Value,r0-Xi,r1-Xi,r2-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r1-n,r2-n,r0-nO2,r1-nO2,r2-nO2,p0-rho,p1-rho,
29,5685.8190,5.13e+12,1.48e+14,7.24e+12,1.0,0.0,932.3299019342912,706.8994488659339,0.06755999166515114,0.6977206525785704,1.71e+05,2.99e+05,5.55e+05,287970.71092598594,535320.3603082014,719017.3066965672,12991.458891590597,100000000.0,0.00014941491105819005,0.43649280415036135,0.5148676206935023,0.11312004167429038,0.8406295441313133,0.94,0.2662971315624887,0.09650906258301942,4.812199908359497e-05,0.0003103388433599206,1.6272555932834867,3.4107966880170073,5.15036344190546,0.0,0.0,0.0,1683.0,1235.0,
30,5861.2230,5.14e+12,1.47e+14,7.04e+12,1.0,0.0,937.5196924413633,699.1463494373886,0.06730567548075227,0.6997250038732914,1.71e+05,3.01e+05,5.59e+05,289599.06295938,536584.2686392041,714526.42357929,12668.782166251855,100000000.0,0.00014000925429190312,0.43632542935737534,0.5129284505068292,0.10636982959838087,0.8453200962193881,0.94,0.26882518937189764,0.09676061840371855,4.774401039761626e-05,0.0003100744174116595,1.6257297656100134,3.445857239367002,5.160418853562463,0.0,0.0,0.0,1683.0,1235.0,
31,6037.5940,5.18e+12,1.48e+14,6.42e+12,1.0,0.0,985.1170327179246,704.2462999032484,0.06770813926578989,0.7028973099324591,1.71e+05,2.98e+05,5.66e+05,290665.4519239147,542353.1493068114,680747.4329568178,11688.47084628843,100000000.0,0.000132755582163858,0.4363588977772108,0.508448470784453,0.07980900368571525,0.8793745671995659,0.94,0.28378905283029165,0.0961005348193941,4.7159363467950826e-05,0.00031200007107522865,1.6238320852417318,3.5140472612423945,5.252924683172083,0.0,0.0,0.0,1683.0,1235.0,
32,6215.8650,5.18e+12,1.48e+14,6.42e+12,1.0,0.0,985.1170327179246,704.2462999032484,0.06770813926578989,0.7028973099324591,1.71e+05,2.98e+05,5.66e+05,290665.4519239147,542353.1493068114,680747.4329568178,11688.47084628843,100000000.0,0.000132755582163858,0.4363588977772108,0.508448470784453,0.07980900368571525,0.8793745671995659,0.94,0.28378905283029165,0.0961005348193941,4.7159363467950826e-05,0.00031200007107522865,1.6238320852417318,3.5140472612423945,5.252924683172083,0.0,0.0,0.0,1683.0,1235.0,
33,6395.9590,5.16e+12,1.47e+14,6.80e+12,1.0,0.0,964.8161597775356,712.0648750448784,0.06782149727634823,0.700800360769206,1.71e+05,2.98e+05,5.62e+05,290510.76894024893,538098.9676470747,693212.7455274765,12140.99002196367,100000000.0,0.000130846307177221,0.43609242020063055,0.50897784479573,0.09375179913118797,0.8638944090557691,0.94,0.27692121892129407,0.0974217557272712,4.777533385740369e-05,0.0003136173485725628,1.6286435144013938,3.481988912918447,5.210272425590251,0.0,0.0,0.0,1683.0,1235.0,
34,6572.0820,5.16e+12,1.47e+14,6.77e+12,1.0,0.0,966.4116542311735,719.4416265753689,0.06783506043620685,0.7003392589679887,1.71e+05,2.99e+05,5.62e+05,290361.05700815236,538642.4871043701,693219.4874912335,12157.971624265698,100000000.0,0.00012818063589296817,0.4365841551775227,0.5109081856853189,0.09406845658969672,0.8649933078441252,0.94,0.2778949802431312,0.09680720288653055,4.7635057733802304e-05,0.0003130692048313129,1.6327135885290205,3.4803268051938305,5.218944081706397,0.0,0.0,0.0,1683.0,1235.0,
35,6751.8310,5.17e+12,1.48e+14,6.34e+12,1.0,0.0,992.1920167433776,704.8931039644458,0.06765901998331195,0.7034160447518532,1.71e+05,2.97e+05,5.67e+05,290949.1356603126,542508.1062879972,675661.352848313,11561.15864196992,100000000.0,0.00012741343224256178,0.43677941465400116,0.5084218533623697,0.07602779861393888,0.882475365888953,0.94,0.2861537267817289,0.09629430850597817,4.710076432162441e-05,0.00031240900305328634,1.624454164870279,3.527240396664741,5.251186613854427,0.0,0.0,0.0,1683.0,1235.0,
36,6931.9210,5.16e+12,1.47e+14,6.58e+12,1.0,0.0,979.1504170245171,710.915293450452,0.06768065277493322,0.7019979326442038,1.71e+05,2.98e+05,5.64e+05,290419.51176293194,540064.3685307389,684807.7159845557,11859.640562047072,100000000.0,0.00012619389672672903,0.43686871282973305,0.5091723141102868,0.08567494627629307,0.8727860147305405,0.94,0.28196673697641395,0.09699321127719765,4.7468973505726234e-05,0.0003131248678100788,1.6303217297301407,3.507339551943312,5.228919454809322,0.0,0.0,0.0,1683.0,1235.0,
37,7112.6970,5.17e+12,1.47e+14,6.52e+12,1.0,0.0,986.6881374149709,716.2419041266853,0.06788583152908806,0.7021254090949687,1.71e+05,2.97e+05,5.64e+05,290424.87624833157,540772.666972816,679002.1521121059,11756.992400993246,100000000.0,0.00012572444877323907,0.4372608843487292,0.5091831511461498,0.0824354327436056,0.878487036117872,0.94,0.2844057107748573,0.0968273837768828,4.7456705409888015e-05,0.0003137468987464623,1.6332040290678582,3.5125641289978238,5.248120988322733,0.0,0.0,0.0,1683.0,1235.0,
38,7298.3840,5.16e+12,1.47e+14,6.53e+12,1.0,0.0,985.3851097802185,711.4033007169664,0.06782220706964147,0.702886066827062,1.71e+05,2.97e+05,5.65e+05,290658.3320655334,540545.5217079953,679744.9099665788,11765.916523795502,100000000.0,0.00012527056369868926,0.43722678407850535,0.5088030036743061,0.08210848658413594,0.8772808440222497,0.94,0.2841346275939173,0.09718954843573258,4.743676924824095e-05,0.0003136542125976879,1.6325844309831492,3.5184044286347267,5.2340232179547606,0.0,0.0,0.0,1683.0,1235.0,
39,7484.2690,5.16e+12,1.47e+14,6.54e+12,1.0,0.0,985.770529121128,714.1220354407637,0.06782688420982655,0.7022847600118928,1.71e+05,2.97e+05,5.65e+05,290380.4179275738,540683.8993027029,681139.637653352,11793.130478481895,100000000.0,0.00012503851406945205,0.43714567039209085,0.5097690360425624,0.08286321094704152,0.8770600992692574,0.94,0.2843203665593593,0.09674709127943186,4.741715234909273e-05,0.00031343548511381385,1.6338890971811417,3.513891372257504,5.240530714771393,0.0,0.0,0.0,1683.0,1235.0,
40,7663.4400,5.16e+12,1.47e+14,6.56e+12,1.0,0.0,984.0758565024701,712.9896840296531,0.06786186815706281,0.7028290958531263,1.71e+05,2.97e+05,5.65e+05,290609.26559794537,540739.6381963828,681755.9405736108,11828.463046736868,100000000.0,0.0001240760279643218,0.4371596003891201,0.5100951997310808,0.08321569572920837,0.8762117975740961,0.94,0.2838747598451754,0.09672214848559486,4.74463471603834e-05,0.00031315515063398697,1.636711076374341,3.5106660421948352,5.240100982153648,0.0,0.0,0.0,1683.0,1235.0,
41,7848.9330,5.17e+12,1.48e+14,6.58e+12,1.0,0.0,983.101607744086,706.6261803249419,0.06785819971007108,0.7042932326199494,1.71e+05,2.98e+05,5.65e+05,290478.6801929281,541184.5838887068,683818.77354341,11885.29203022482,100000000.0,0.00012311419868709335,0.437239710130777,0.5107319898503225,0.08284442617673929,0.8757065731079451,0.94,0.2838074358148397,0.09655917120608522,4.747353278077514e-05,0.0003121440579298689,1.6421371710246686,3.5092262300663464,5.237695797933721,0.0,0.0,0.0,1683.0,1235.0,
42,8044.0810,5.17e+12,1.48e+14,6.60e+12,1.0,0.0,985.5947204941035,708.7180851618946,0.06799391935256793,0.7047220850259951,1.71e+05,2.98e+05,5.65e+05,290398.0029280167,541857.9801040012,683967.0030619351,11895.40494886911,100000000.0,0.00012177325608542899,0.43696401448639066,0.5113913712366414,0.08284303965520032,0.8774576492919539,0.94,0.28453136983542915,0.09607730670528049,4.756840343663435e-05,0.0003120476494998406,1.649681412762134,3.5050098676972956,5.254530244448511,0.0,0.0,0.0,1683.0,1235.0,
43,8222.8540,5.17e+12,1.48e+14,6.66e+12,1.0,0.0,985.0810792847315,711.8215244298551,0.06818717081410923,0.7052072662502442,1.71e+05,2.98e+05,5.65e+05,290531.1485663344,541434.6559938465,683283.3854212338,11933.60509109397,100000000.0,0.00012044534985386527,0.43704091854027716,0.511174263005379,0.08373622415939014,0.8772221369166491,0.94,0.2845491183153318,0.09649283258221392,4.777703621228351e-05,0.0003128100965216762,1.657486736416474,3.5028807867366205,5.260484847438963,0.0,0.0,0.0,1683.0,1235.0,
44,8415.3380,5.19e+12,1.48e+14,6.66e+12,1.0,0.0,995.1187676877686,712.2324120868461,0.06862556905103612,0.7084507762288726,1.71e+05,2.98e+05,5.66e+05,291088.8797482939,542869.9520791298,677237.5761839257,11797.609573184725,100000000.0,0.00011755284400242656,0.4364755688965909,0.5098986187364182,0.0795763264749111,0.8845454192348869,0.94,0.28771479117279763,0.09667706543717619,4.8132863910218996e-05,0.0003138698786416608,1.6779972680620858,3.514451117091516,5.296943241056441,0.0,0.0,0.0,1683.0,1235.0,
45,8605.5070,5.20e+12,1.48e+14,6.65e+12,1.0,0.0,1000.7583738355963,709.3857012195699,0.06881026254927253,0.7098574705050094,1.71e+05,2.97e+05,5.67e+05,291214.2830263175,543455.4812514558,673368.9155884606,11714.601355082938,100000000.0,0.000115005122859508,0.43640386696055367,0.5091188479490669,0.07673749013711062,0.8880301128649253,0.94,0.289330409591927,0.09686935108384395,4.835789322311873e-05,0.0003145201069345825,1.6868263099104275,3.518465525979958,5.3145548208658555,0.0,0.0,0.0,1683.0,1235.0,
46,8801.5880,5.20e+12,1.48e+14,6.85e+12,1.0,0.0,993.9433619996312,698.7167803449959,0.06903748182926892,0.7120826390734226,1.71e+05,2.98e+05,5.66e+05,290864.3906235016,543019.080531098,678728.4054846994,11929.107995247841,100000000.0,0.00011190925155028428,0.4363363363485837,0.5098181757560571,0.08015183038546006,0.8831147619523347,0.94,0.287238995006608,0.09725521955550064,4.8861843797506346e-05,0.0003140956760310173,1.704397955407607,3.504616842632502,5.309852717736827,0.0,0.0,0.0,1683.0,1235.0,
47,8990.3570,5.22e+12,1.49e+14,6.87e+12,1.0,0.0,999.1334162465389,682.2419232300242,0.06920495979508935,0.7161620774663655,1.71e+05,2.98e+05,5.67e+05,291074.47243736126,544899.2240176906,678348.4603036466,11889.322192273088,100000000.0,0.00010950738292339133,0.4357682474307991,0.5099284093208789,0.07632429307933056,0.8859863210758452,0.94,0.28852407772364175,0.09683969341040075,4.919375056272214e-05,0.00031306564096189403,1.7231016064766878,3.504385463250163,5.33145220882551,0.0,0.0,0.0,1683.0,1235.0,
