Loop,Time,r0-A,r1-A,r2-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r1-E,r2-E,r0-Hp,r1-Hp,r2-Hp,p0-K,p1-K,Value,r0-Xi,r1-Xi,r2-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r1-n,r2-n,r0-nO2,r1-nO2,r2-nO2,p0-rho,p1-rho,
24,6362.8938,2.29e+12,7.51e+13,9.18e+12,1.0,0.0,1077.1658124444366,1274.3569351285678,0.045505484917182426,0.4952401079389699,1.81e+05,1.84e+05,1.71e+05,218760.81315555604,304089.72150630143,401978.80694322544,21899.339468918784,100000000.0,5.85480309019868e-06,0.7444494447403014,0.49427629492862346,0.3057995757167129,0.8675907900498157,0.94,0.30642680640949005,0.11043338808023745,6.246838860222993e-05,0.00038103380989602115,0.9743776923497109,1.4705213183738308,3.0303259622602012,0.0,0.0,0.0,1683.0,1235.0,
25,6633.7685,2.28e+12,7.52e+13,9.16e+12,1.0,0.0,1081.55227297261,1174.9677860086776,0.04553019507590381,0.47791348620817786,1.81e+05,1.84e+05,1.71e+05,212370.9077480341,293789.4027972589,403736.08097935875,21611.02076951448,100000000.0,4.3913817582156445e-06,0.7430285407933154,0.4920754488264488,0.30610527370392143,0.8705410150350279,0.94,0.30279810795358975,0.10233867895028409,6.559806466794932e-05,0.0003467287782967293,0.9669504001168585,1.4676065347912344,3.0318265381471514,0.0,0.0,0.0,1683.0,1235.0,
26,6920.1828,2.28e+12,7.53e+13,9.18e+12,1.0,0.0,1083.0795816599234,1134.0675329521355,0.04567745845791708,0.48181837686046025,1.81e+05,1.84e+05,1.71e+05,213777.2677030788,290856.13556169375,404403.4234190197,21942.177972582398,100000000.0,3.0342342401612253e-06,0.7416613366047672,0.492847409556478,0.3066076344892918,0.8717220298323785,0.94,0.30276322294341446,0.10367217512519819,6.760233104577813e-05,0.0003391567592779172,0.9673481714090961,1.4661681836475533,3.0302243520686494,0.0,0.0,0.0,1683.0,1235.0,
27,7211.2179,2.27e+12,7.54e+13,9.18e+12,1.0,0.0,1084.789668719737,1105.3066937850324,0.045670304357012234,0.4740560123406461,1.81e+05,1.84e+05,1.72e+05,214303.66236369757,279839.39514858695,404514.49778433423,21803.31215184181,100000000.0,2.4706442945391666e-06,0.7419689500562447,0.4904012301949965,0.3069842469014529,0.8729625425760558,0.94,0.29678701056144696,0.09590740968328887,6.98726660183186e-05,0.0003155791204019246,0.9624573915156536,1.4652920723330243,3.0333274170638793,0.0,0.0,0.0,1683.0,1235.0,
28,7503.2470,2.27e+12,7.54e+13,9.19e+12,1.0,0.0,1084.9925731416283,1088.4386164313917,0.04570814985236951,0.4697657322654867,1.81e+05,1.84e+05,1.72e+05,213666.56120019063,275730.2644150931,404751.8562283204,21711.319543975675,100000000.0,1.4459497942769444e-06,0.7396876076678718,0.4903795243388537,0.3072665571098281,0.8736260519771135,0.94,0.2947100168009117,0.09604379842276907,7.158984261587435e-05,0.00030585013013706213,0.9597299130815936,1.4666874937723287,3.0282948785165376,0.0,0.0,0.0,1683.0,1235.0,
29,7805.5320,2.27e+12,7.55e+13,9.18e+12,1.0,0.0,1084.456068571682,1106.9467800021598,0.045668366781596643,0.4662669046604226,1.82e+05,1.84e+05,1.72e+05,211547.65900876676,273396.47909254546,404790.73029761494,21798.863698534653,100000000.0,1.296935971659114e-06,0.7404770255282017,0.4901826275489847,0.30685587898052513,0.8755392550020834,0.94,0.29532617398614663,0.09710427188323988,6.986940632072027e-05,0.0003034092057805181,0.9605275713408993,1.4651963354428768,3.0314298888893396,0.0,0.0,0.0,1683.0,1235.0,
30,8144.4310,2.27e+12,7.54e+13,9.18e+12,1.0,0.0,1084.932149746986,1106.701448024454,0.04567636875350129,0.4726318624135326,1.81e+05,1.84e+05,1.72e+05,211800.45634860283,276479.3745712479,404563.9273629789,21832.340756953672,100000000.0,1.2502028089085446e-06,0.7407539832547723,0.49045774575531464,0.30704815502874894,0.8744468221642486,0.94,0.2955937757383553,0.09796068267327876,7.099068897864602e-05,0.0003084705585236196,0.9611715805290988,1.4672120925851215,3.0289491315358967,0.0,0.0,0.0,1683.0,1235.0,
31,8474.2470,2.27e+12,7.54e+13,9.18e+12,1.0,0.0,1085.0335507778484,1105.6181244061381,0.04567674309221943,0.47293089615290057,1.81e+05,1.84e+05,1.72e+05,212417.25908249806,276915.73108072614,404547.6152464256,21820.59410811434,100000000.0,1.104969508911861e-06,0.7405797767367615,0.4907070761510737,0.3070428941301012,0.8744935490747167,0.94,0.29594487600968233,0.09781264337300787,7.095743403167721e-05,0.00031008289457082924,0.9615644421094166,1.4660631010159972,3.0288884252264614,0.0,0.0,0.0,1683.0,1235.0,
32,8813.9260,2.27e+12,7.54e+13,9.18e+12,1.0,0.0,1085.2115357342395,1100.9418497455388,0.04568119866928084,0.4712591497655733,1.81e+05,1.84e+05,1.72e+05,212752.1112027691,276304.1816608177,404483.50218561885,21811.73973675107,100000000.0,1.0236689877049873e-06,0.7404538891588802,0.4904475059726934,0.3070971492879935,0.8743939914183995,0.94,0.2953416154910453,0.09720298166954648,7.129578971625433e-05,0.0003080834041740636,0.9610373304187401,1.4660647326824083,3.028871247630618,0.0,0.0,0.0,1683.0,1235.0,
33,9153.5080,2.27e+12,7.54e+13,9.18e+12,1.0,0.0,1085.0100415364316,1106.489781825529,0.045666981002636456,0.4720154492514297,1.81e+05,1.84e+05,1.72e+05,212339.1054380627,276074.45995554933,404476.6406771919,21831.27432467213,100000000.0,9.877284356739886e-07,0.74063174041647,0.4904376138480207,0.30706194377739104,0.8746192072660441,0.94,0.2953354478435206,0.09771588512478474,7.106431550790287e-05,0.0003082133441796731,0.9610827836506393,1.4661284518330087,3.029226492038539,0.0,0.0,0.0,1683.0,1235.0,
